OT,surgery_duration,schedule_day,simulation_day
1,5,0,0
9,7,0,0
5,36,0,0
5,119,0,0
7,95,0,0
6,109,0,0
6,52,0,0
7,102,0,0
7,125,0,0
9,17,0,0
MRI,5,1,1
MRI,5,1,1
MRI,4,1,1
7,4,1,1
2,18,1,1
2,6,0,0
2,24,1,1
7,4,0,0
2,6,1,1
10,321,0,0
3,3,1,1
1,7,1,1
2,10,1,1
9,143,0,0
9,3,2,2
5,26,1,1
5,57,2,2
4,20,2,2
7,4,1,1
5,11,2,2
8,82,2,2
4,7,2,2
3,9,2,2
7,6,2,2
MRI,5,1,1
3,25,2,2
8,3,2,2
5,6,2,2
2,5,3,3
5,7,3,3
4,13,3,3
6,4,3,3
8,355,1,1
7,98,2,2
MRI,2,4,4
5,100,4,4
8,4,4,4
7,67,4,4
3,15,0,0
7,85,3,3
5,78,4,4
5,95,3,3
4,12,2,2
1,12,3,3
4,103,4,4
9,10,2,2
3,29,4,4
MRI,5,1,1
1,9,2,2
1,7,4,4
MRI,5,4,4
3,7,1,1
10,52,2,2
MRI,8,1,1
6,56,7,7
MRI,6,7,7
MRI,4,7,7
MRI,3,7,7
9,76,7,7
10,29,1,1
6,55,7,7
2,6,7,7
10,8,7,7
7,7,1,1
MRI,3,8,8
MRI,5,8,8
3,5,8,8
3,59,8,8
MRI,4,8,8
MRI,10,8,8
5,12,8,8
5,14,8,8
MRI,6,8,8
MRI,7,8,8
7,27,8,8
5,20,8,8
10,13,7,7
2,46,8,8
1,10,7,7
7,4,9,9
5,8,9,9
7,8,9,9
6,49,9,9
6,9,9,9
6,34,9,9
9,117,9,9
5,22,9,9
5,3,1,1
10,19,9,9
3,7,8,8
5,4,9,9
1,6,8,8
4,24,9,9
8,81,9,9
5,5,10,10
1,6,9,9
10,21,9,9
6,16,10,10
4,290,10,10
5,188,10,10
3,22,11,11
3,9,11,11
4,18,11,11
5,84,11,11
8,46,0,0
MRI,5,11,11
5,227,7,7
1,7,11,11
5,95,7,7
5,7,11,11
10,11,10,10
8,46,3,3
8,65,7,7
10,12,7,7
6,64,14,14
7,140,14,14
5,104,14,14
6,39,14,14
9,238,2,2
5,56,14,14
10,12,14,14
10,9,14,14
7,3,14,14
7,6,15,15
MRI,8,15,15
2,5,10,10
2,4,14,14
7,6,15,15
5,30,15,15
5,37,15,15
8,101,15,15
10,14,14,14
6,16,11,11
3,5,15,15
MRI,4,15,15
5,19,15,15
5,21,15,15
9,14,9,9
9,124,16,16
4,36,16,16
6,9,16,16
9,7,16,16
8,3,16,16
7,5,16,16
7,77,14,14
1,7,15,15
4,9,16,16
5,5,16,16
6,11,16,16
2,12,17,17
7,10,15,15
7,10,17,17
7,52,16,16
1,7,14,14
4,12,17,17
5,7,18,18
3,13,18,18
MRI,7,18,18
8,9,16,16
4,115,18,18
4,5,16,16
4,109,18,18
1,10,16,16
5,70,17,17
10,13,16,16
1,9,17,17
5,209,16,16
3,7,18,18
MRI,5,18,18
3,17,3,3
2,12,15,15
1,60,18,18
1,9,10,10
MRI,3,21,21
6,64,21,21
2,2,21,21
9,7,21,21
5,61,21,21
6,39,21,21
7,68,18,18
9,160,7,7
5,5,21,21
MRI,6,22,22
9,12,16,16
MRI,8,22,22
2,20,22,22
5,23,22,22
5,9,21,21
4,6,22,22
3,7,22,22
2,11,22,22
4,3,22,22
MRI,7,21,21
5,16,22,22
3,58,22,22
1,8,21,21
5,52,22,22
5,34,22,22
10,175,22,22
5,22,22,22
7,5,23,23
4,17,23,23
4,26,23,23
2,5,24,24
5,130,23,23
5,8,23,23
8,128,22,22
8,14,14,14
5,8,24,24
1,7,22,22
5,113,24,24
4,152,25,25
MRI,6,25,25
3,11,25,25
1,11,24,24
8,42,21,21
3,9,25,25
7,4,25,25
3,24,21,21
7,6,22,22
3,5,25,25
1,52,25,25
9,82,23,23
1,6,23,23
3,14,23,23
5,121,25,25
4,14,24,24
4,4,25,25
9,16,23,23
4,5,25,25
7,70,0,28
7,142,0,28
5,74,0,28
7,4,0,28
5,39,0,28
1,7,0,28
6,43,0,28
6,16,25,25
10,31,21,21
6,60,0,28
7,51,0,28
7,5,1,29
7,9,1,29
2,17,1,29
2,19,1,29
9,10,0,28
8,121,1,29
8,9,1,29
1,4,1,29
5,89,2,30
4,23,2,30
2,7,1,29
3,12,10,10
2,5,0,28
5,3,2,30
MRI,6,25,25
4,8,2,30
8,231,2,30
3,11,2,30
3,34,2,30
9,5,0,28
9,12,2,30
2,8,3,31
6,8,3,31
9,8,23,23
7,10,3,31
5,5,3,31
4,28,3,31
MRI,7,4,32
5,4,1,29
5,189,4,32
4,4,4,32
MRI,5,4,32
1,4,3,31
4,53,4,32
3,29,4,32
MRI,5,4,32
4,59,4,32
7,84,2,30
5,79,3,31
10,28,2,30
7,58,4,32
1,7,4,32
9,145,7,35
MRI,6,7,35
MRI,6,4,32
6,41,7,35
6,2,4,32
MRI,14,7,35
10,14,7,35
MRI,7,8,36
MRI,2,8,36
MRI,6,8,36
5,12,8,36
MRI,7,8,36
5,31,8,36
3,33,8,36
3,3,8,36
1,7,2,30
5,3,9,37
5,27,8,36
5,138,7,35
10,13,7,35
5,6,9,37
6,12,9,37
9,166,9,37
10,14,9,37
6,51,9,37
MRI,7,7,35
6,22,9,37
9,13,9,37
1,7,9,37
2,7,10,38
10,10,9,37
5,16,10,38
8,88,9,37
1,5,7,35
4,23,9,37
7,6,2,30
10,19,1,29
7,7,9,37
1,5,8,36
MRI,6,11,39
3,21,11,39
2,4,7,35
1,5,10,38
4,15,11,39
5,77,10,38
5,9,10,38
MRI,5,11,39
MRI,8,8,36
MRI,6,11,39
8,71,7,35
5,90,11,39
9,7,9,37
3,6,11,39
3,7,17,17
7,5,14,42
9,4,9,9
7,100,14,42
9,270,14,42
6,33,14,42
5,49,14,42
10,12,14,42
5,43,14,42
5,13,11,39
6,52,14,42
9,130,14,42
MRI,7,15,43
3,4,15,43
5,19,15,43
3,7,15,43
5,19,15,43
MRI,8,15,43
3,11,24,24
5,35,15,43
5,10,15,43
9,101,16,44
6,19,16,44
4,12,16,44
1,13,14,42
1,9,11,39
7,5,16,44
MRI,5,15,43
7,5,15,43
4,9,16,44
2,6,17,45
MRI,5,15,43
4,15,16,44
5,106,16,44
1,8,15,43
10,14,14,42
7,5,17,45
MRI,4,18,46
3,30,18,46
MRI,5,18,46
4,114,18,46
5,115,18,46
4,96,18,46
5,86,18,46
3,3,18,46
1,6,17,45
1,9,16,44
MRI,7,18,46
2,5,14,42
MRI,2,21,49
MRI,4,21,49
6,162,21,49
5,8,21,49
MRI,8,21,49
9,8,21,49
5,16,22,50
5,22,22,50
3,98,22,50
9,5,23,51
4,7,22,50
2,56,22,50
5,16,22,50
4,5,22,50
5,23,22,50
9,8,16,44
5,14,22,50
1,5,21,49
10,54,0,28
MRI,5,22,50
MRI,6,21,49
2,5,21,49
1,7,22,50
MRI,6,25,53
2,5,24,52
MRI,5,25,53
3,25,25,53
4,75,25,53
4,131,25,53
1,64,25,53
8,36,21,49
4,4,25,53
7,109,18,46
MRI,3,25,53
1,13,23,51
3,32,14,42
5,24,0,56
6,51,0,56
9,10,0,56
4,3,25,53
8,35,0,28
9,126,0,56
1,7,0,56
9,109,23,51
7,104,0,56
MRI,5,1,57
MRI,7,1,57
MRI,3,1,57
3,5,1,57
1,3,1,57
9,134,14,14
MRI,4,1,57
7,5,1,57
3,7,21,49
2,10,1,57
2,28,1,57
5,6,1,57
4,50,2,58
9,6,2,58
9,9,2,58
2,9,15,43
1,6,2,58
8,40,14,42
1,9,24,52
5,66,3,59
MRI,5,4,60
4,78,4,60
5,125,2,58
4,21,24,52
3,35,7,7
3,8,10,38
MRI,4,4,60
1,8,3,59
1,7,4,60
3,7,2,58
6,63,7,63
6,27,7,63
10,11,7,63
9,215,2,58
5,8,8,64
10,13,7,63
2,46,8,64
5,47,8,64
5,12,8,64
9,4,9,65
6,12,9,65
10,12,9,65
5,4,9,65
5,107,7,63
MRI,5,7,63
8,72,9,65
1,12,7,63
5,4,10,66
2,8,7,63
6,23,9,65
6,32,9,65
6,6,10,66
4,19,9,65
6,12,10,66
3,11,7,35
5,65,10,66
7,73,16,44
7,42,2,58
MRI,4,11,67
4,11,11,67
3,14,11,67
1,6,8,64
1,8,10,66
4,24,11,67
5,3,11,67
9,4,16,44
5,90,11,67
2,5,10,66
MRI,8,25,53
8,62,7,63
1,11,9,65
3,9,11,67
6,15,11,67
7,6,9,65
7,164,14,70
7,3,14,70
6,26,14,70
7,27,11,67
5,35,14,70
9,356,14,70
10,11,14,70
7,8,15,71
9,79,14,70
3,9,14,14
5,17,15,71
5,26,15,71
3,3,15,71
5,11,15,71
MRI,7,15,71
5,19,15,71
7,5,16,72
2,5,14,70
4,23,16,72
1,6,14,70
7,44,16,72
5,137,16,72
4,18,16,72
6,13,16,72
1,7,15,71
3,21,17,45
7,8,17,73
4,8,16,72
6,14,16,72
3,2,15,71
5,172,17,73
8,8,16,72
9,134,16,72
MRI,6,18,74
1,10,17,73
3,23,18,74
5,108,18,74
5,159,17,73
4,86,18,74
1,10,16,72
10,10,14,70
6,81,18,74
9,7,16,72
4,166,18,74
1,42,18,74
MRI,5,18,74
3,7,18,74
1,57,18,46
9,13,16,72
10,34,16,72
MRI,4,21,77
MRI,6,21,77
MRI,7,21,77
MRI,13,21,77
MRI,5,21,77
6,36,21,77
6,125,21,77
5,185,21,77
5,15,21,77
MRI,6,22,78
2,19,22,78
3,40,22,78
5,23,22,78
4,2,22,78
5,10,22,78
5,21,22,78
4,6,22,78
9,3,23,79
5,16,22,78
5,9,22,78
7,45,23,79
9,136,23,79
2,3,21,77
1,7,22,78
5,106,23,79
9,14,23,79
2,4,24,80
7,50,24,80
9,10,21,77
8,46,21,77
7,10,25,81
MRI,4,25,81
MRI,5,25,81
MRI,4,25,81
MRI,7,25,81
3,9,25,81
8,6,25,81
3,17,25,81
MRI,7,25,81
4,80,25,81
4,105,25,81
3,21,10,66
10,40,21,77
4,3,25,81
1,5,24,80
1,74,25,81
1,7,21,77
MRI,5,25,81
5,4,21,77
3,24,21,77
9,139,0,84
5,167,0,84
3,21,23,79
6,55,0,84
1,9,23,79
7,102,0,84
4,5,25,81
7,126,0,84
5,31,0,84
1,7,0,84
4,5,23,79
6,84,0,84
9,9,0,84
1,6,1,85
2,10,1,85
2,6,0,56
8,37,14,70
2,12,1,85
2,21,1,85
7,5,2,86
9,7,0,84
4,13,2,86
9,2,2,86
MRI,4,1,85
8,150,2,86
4,14,2,86
3,24,7,63
3,7,2,86
5,5,3,87
7,8,1,85
2,5,17,73
2,5,0,84
6,8,3,87
4,18,3,87
MRI,3,4,88
MRI,7,4,88
5,59,2,86
4,83,4,88
2,3,3,87
4,53,4,88
5,77,4,88
4,6,4,88
3,25,0,56
