OT,surgery_duration,schedule_day,simulation_day
6,63,0,0
6,52,0,0
7,57,0,0
5,67,0,0
5,55,0,0
9,7,0,0
7,78,0,0
7,114,0,0
9,12,0,0
1,6,0,0
MRI,5,1,1
7,5,1,1
MRI,5,1,1
7,6,0,0
2,12,1,1
2,7,1,1
2,14,1,1
8,15,1,1
5,6,1,1
1,5,1,1
2,17,1,1
3,7,1,1
MRI,4,1,1
7,6,1,1
3,6,1,1
MRI,6,1,1
8,69,1,1
MRI,6,1,1
2,5,0,0
4,45,2,2
4,13,2,2
9,6,2,2
3,36,0,0
4,7,2,2
7,92,2,2
7,10,1,1
8,18,2,2
3,4,2,2
5,99,2,2
7,8,1,1
7,37,2,2
7,5,2,2
8,154,2,2
3,26,2,2
6,6,3,3
5,4,2,2
2,5,3,3
6,22,3,3
7,4,3,3
4,11,3,3
4,18,3,3
10,25,1,1
5,12,2,2
MRI,4,4,4
MRI,1,4,4
5,58,4,4
MRI,4,4,4
10,51,2,2
8,15,4,4
7,88,3,3
4,119,4,4
4,2,4,4
8,108,4,4
3,19,3,3
4,177,4,4
6,4,4,4
MRI,4,4,4
8,41,0,0
5,15,1,1
3,15,4,4
1,8,4,4
5,91,3,3
7,5,4,4
1,6,3,3
9,312,7,7
6,76,7,7
6,48,7,7
10,8,7,7
5,9,3,3
MRI,3,7,7
MRI,5,7,7
3,2,8,8
5,10,8,8
8,10,8,8
5,20,8,8
5,19,8,8
1,6,2,2
10,276,8,8
8,11,8,8
5,2,8,8
MRI,5,8,8
2,15,8,8
5,5,9,9
10,9,9,9
10,11,7,7
3,19,7,7
6,68,9,9
6,74,9,9
6,10,9,9
8,5,9,9
8,93,9,9
10,12,9,9
7,7,9,9
7,10,9,9
5,7,9,9
7,6,9,9
4,23,9,9
1,10,7,7
5,6,10,10
6,14,10,10
5,7,9,9
6,10,10,10
5,96,10,10
MRI,5,8,8
4,65,10,10
7,4,10,10
10,14,7,7
1,9,8,8
MRI,4,11,11
9,203,0,0
5,91,11,11
MRI,5,11,11
1,11,9,9
3,13,11,11
MRI,6,11,11
8,130,11,11
9,127,2,2
7,55,10,10
10,12,10,10
3,7,11,11
9,8,9,9
10,46,11,11
7,21,8,8
1,13,10,10
5,96,7,7
9,109,14,14
9,111,14,14
7,8,14,14
5,32,14,14
10,11,14,14
6,23,14,14
5,67,14,14
10,7,14,14
2,6,7,7
6,67,14,14
10,14,14,14
1,5,11,11
MRI,3,15,15
3,3,15,15
MRI,3,15,15
5,12,15,15
MRI,5,15,15
5,21,15,15
7,63,14,14
7,19,11,11
7,6,15,15
5,11,15,15
5,45,15,15
6,23,11,11
7,6,16,16
7,4,15,15
5,176,16,16
8,8,16,16
9,6,16,16
4,9,16,16
3,4,15,15
6,10,16,16
8,49,10,10
9,142,16,16
1,6,15,15
4,8,16,16
5,5,16,16
9,12,16,16
9,15,2,2
7,7,17,17
6,10,16,16
2,5,17,17
10,24,16,16
1,7,16,16
5,140,17,17
4,5,16,16
4,83,18,18
7,69,16,16
3,7,18,18
4,74,18,18
4,4,18,18
4,19,17,17
3,10,18,18
5,11,18,18
7,80,4,4
1,9,14,14
MRI,4,18,18
MRI,3,18,18
MRI,5,18,18
2,7,14,14
6,43,18,18
8,49,14,14
1,10,17,17
1,49,18,18
5,119,18,18
7,27,18,18
8,11,16,16
MRI,5,21,21
9,5,21,21
6,107,21,21
MRI,7,21,21
6,35,21,21
MRI,5,21,21
8,59,7,7
2,14,22,22
MRI,10,22,22
7,8,22,22
4,3,22,22
5,16,21,21
5,15,22,22
4,5,22,22
MRI,6,21,21
5,16,22,22
5,90,21,21
5,15,22,22
5,49,22,22
5,15,22,22
3,15,21,21
MRI,4,22,22
3,25,10,10
5,98,23,23
3,12,8,8
2,6,21,21
7,76,23,23
4,21,23,23
8,174,22,22
3,42,22,22
7,37,24,24
2,3,24,24
5,15,23,23
5,8,24,24
6,13,23,23
2,52,15,15
9,9,23,23
MRI,5,25,25
7,5,25,25
