OT,surgery_duration,schedule_day,simulation_day
2,8,0,0
6,35,0,0
5,142,0,0
1,8,0,0
6,51,0,0
7,134,0,0
5,83,0,0
7,92,0,0
MRI,4,1,1
9,5,0,0
MRI,5,1,1
2,12,1,1
2,23,1,1
MRI,6,1,1
3,5,1,1
2,8,1,1
7,5,1,1
9,152,0,0
7,8,0,0
1,4,1,1
7,7,1,1
3,4,1,1
5,5,1,1
10,18,0,0
7,58,2,2
7,4,1,1
7,8,2,2
4,13,2,2
3,8,2,2
8,20,2,2
5,11,2,2
5,131,2,2
MRI,4,1,1
9,7,2,2
2,5,3,3
5,5,2,2
8,112,2,2
5,6,3,3
8,102,1,1
6,10,3,3
6,12,3,3
4,8,2,2
5,169,3,3
9,10,0,0
7,91,3,3
MRI,5,1,1
1,7,2,2
3,15,2,2
MRI,6,4,4
MRI,6,4,4
7,92,0,0
5,89,4,4
4,134,4,4
4,14,3,3
MRI,6,4,4
8,7,4,4
7,11,4,4
1,6,3,3
4,123,4,4
4,7,4,4
7,61,4,4
9,16,2,2
6,3,4,4
4,25,2,2
10,35,1,1
MRI,6,4,4
3,15,4,4
8,131,4,4
1,9,4,4
MRI,6,7,7
MRI,5,7,7
2,6,7,7
6,35,7,7
MRI,5,7,7
6,30,7,7
10,6,7,7
3,112,7,7
MRI,3,7,7
MRI,4,8,8
5,11,8,8
5,19,8,8
9,209,7,7
10,18,7,7
5,13,8,8
9,118,2,2
3,44,8,8
MRI,6,7,7
6,37,9,9
2,32,8,8
6,10,9,9
8,112,9,9
5,7,9,9
6,58,9,9
7,12,9,9
MRI,5,8,8
7,11,9,9
4,22,9,9
10,10,9,9
MRI,8,8,8
5,6,10,10
7,4,10,10
9,11,9,9
10,17,2,2
10,17,7,7
9,96,7,7
5,5,9,9
1,10,8,8
MRI,4,11,11
5,190,7,7
MRI,4,11,11
5,115,7,7
3,18,11,11
1,15,10,10
8,71,7,7
8,56,11,11
1,12,9,9
5,4,11,11
10,14,11,11
MRI,5,11,11
MRI,8,11,11
4,12,11,11
5,81,11,11
10,14,9,9
3,7,11,11
1,11,11,11
1,10,7,7
MRI,6,11,11
2,6,14,14
9,117,14,14
8,41,0,0
7,10,14,14
5,46,1,1
6,73,14,14
5,61,14,14
6,48,14,14
10,6,14,14
5,77,14,14
9,8,9,9
10,13,14,14
7,23,11,11
10,23,4,4
MRI,6,15,15
MRI,3,15,15
3,6,15,15
3,4,15,15
MRI,7,15,15
7,7,15,15
7,7,15,15
5,14,15,15
8,102,15,15
10,10,15,15
5,25,15,15
10,13,14,14
5,19,15,15
5,17,15,15
MRI,6,15,15
MRI,5,15,15
7,5,15,15
1,12,14,14
8,6,16,16
MRI,2,15,15
4,22,16,16
7,70,14,14
9,8,16,16
4,7,16,16
2,7,10,10
6,10,16,16
9,95,16,16
4,6,16,16
7,7,16,16
9,14,16,16
5,5,16,16
7,34,16,16
6,14,16,16
8,10,16,16
7,8,17,17
MRI,7,18,18
4,66,18,18
4,86,18,18
3,8,18,18
3,28,18,18
6,11,11,11
7,89,18,18
1,9,17,17
4,2,18,18
MRI,4,18,18
5,85,18,18
4,4,18,18
1,8,16,16
3,21,0,0
1,6,15,15
4,28,17,17
7,6,15,15
MRI,5,18,18
8,46,14,14
MRI,6,21,21
9,6,21,21
MRI,5,21,21
3,8,18,18
6,45,21,21
5,14,21,21
5,79,21,21
6,30,21,21
MRI,7,21,21
4,6,22,22
5,7,21,21
7,7,22,22
5,18,22,22
4,2,22,22
2,53,15,15
5,21,22,22
MRI,5,22,22
7,8,22,22
5,44,22,22
1,6,21,21
2,31,22,22
5,12,22,22
5,72,23,23
10,211,22,22
5,19,22,22
8,69,22,22
1,268,18,18
4,7,23,23
7,11,23,23
4,31,23,23
MRI,5,21,21
1,11,22,22
5,4,23,23
10,17,16,16
MRI,7,25,25
4,60,25,25
8,68,21,21
5,109,24,24
3,30,25,25
3,3,25,25
5,73,25,25
1,11,23,23
5,202,16,16
3,13,23,23
2,6,17,17
1,13,24,24
4,4,25,25
4,4,25,25
9,12,23,23
3,18,21,21
4,19,24,24
9,136,0,28
9,12,0,28
9,14,21,21
7,92,0,28
5,136,0,28
9,209,14,14
9,4,0,28
3,21,17,17
1,56,25,25
6,63,0,28
1,3,0,28
6,58,0,28
7,143,0,28
5,83,0,28
7,6,0,28
7,54,0,28
7,6,1,29
MRI,6,1,29
MRI,4,1,29
2,14,1,29
1,7,1,29
3,3,1,29
MRI,6,1,29
3,4,1,29
2,6,1,29
7,5,1,29
9,4,2,30
2,21,1,29
4,13,2,30
3,7,2,30
7,6,1,29
8,223,2,30
9,139,9,9
8,65,0,28
9,95,2,30
5,106,3,31
6,11,3,31
2,12,3,31
9,33,2,30
5,53,2,30
7,4,2,30
4,3,2,30
4,142,4,32
MRI,3,4,32
MRI,1,4,32
8,13,4,32
3,22,3,31
7,50,2,30
5,95,4,32
4,70,4,32
3,25,4,32
1,6,2,30
5,6,1,29
MRI,5,4,32
MRI,6,4,32
4,11,3,31
1,7,4,32
2,8,7,35
MRI,3,7,35
MRI,6,7,35
6,43,7,35
10,7,7,35
10,93,0,28
1,6,3,31
6,35,7,35
9,148,7,35
5,11,8,36
5,23,8,36
5,14,8,36
10,9,9,37
5,88,16,16
MRI,12,7,35
MRI,4,8,36
6,5,9,37
5,2,9,37
4,43,9,37
6,27,9,37
8,144,9,37
6,34,9,37
5,7,9,37
1,15,8,36
7,5,10,38
10,11,7,35
6,18,10,38
MRI,6,7,35
MRI,6,7,35
5,92,7,35
MRI,5,11,39
1,6,7,35
4,11,11,39
3,17,11,39
5,10,10,38
MRI,7,11,39
7,12,9,37
1,9,10,38
2,7,10,38
5,67,11,39
5,156,7,35
1,5,11,39
6,20,11,39
6,51,14,42
3,9,11,39
5,54,14,42
9,132,14,42
3,3,15,43
MRI,4,15,43
5,23,15,43
9,89,7,35
7,95,14,42
10,23,14,42
5,16,15,43
7,2,14,42
5,18,15,43
5,25,15,43
4,65,16,44
1,6,14,42
MRI,7,15,43
6,11,16,44
4,6,16,44
9,6,16,44
4,8,16,44
3,21,0,28
5,123,16,44
7,68,16,44
7,68,16,44
2,3,17,45
1,8,9,37
1,7,16,44
4,14,17,45
1,9,17,45
MRI,6,18,46
MRI,6,18,46
6,48,18,46
4,97,18,46
2,6,0,28
3,27,18,46
5,83,18,46
7,10,17,45
3,16,18,46
8,45,7,35
MRI,2,18,46
2,5,21,21
9,3,21,49
MRI,5,21,49
6,60,21,49
5,103,21,49
MRI,7,21,49
1,8,15,43
9,130,21,49
5,4,21,49
5,13,1,29
3,65,22,50
MRI,5,22,50
2,14,22,50
MRI,13,22,50
4,3,22,50
2,8,22,50
8,43,14,42
1,75,18,46
2,2,21,49
5,25,22,50
5,21,22,50
5,15,22,50
5,13,22,50
4,13,22,50
5,9,22,50
5,103,23,51
1,11,23,51
3,6,22,50
1,6,22,50
2,8,24,52
MRI,5,25,53
MRI,4,25,53
MRI,6,25,53
4,22,24,52
3,7,25,53
9,13,23,51
4,65,25,53
9,8,23,51
1,99,25,53
7,6,22,50
MRI,5,25,53
3,16,23,51
4,9,25,53
3,23,21,49
1,6,24,52
9,169,0,56
7,117,0,56
7,66,0,56
5,121,0,56
9,7,0,56
1,5,0,56
2,8,14,42
MRI,4,1,57
4,5,25,53
1,6,21,49
7,5,1,57
1,5,1,57
MRI,5,1,57
9,14,0,56
MRI,5,1,57
2,30,1,57
6,149,0,56
9,102,2,58
2,18,1,57
