OT,overtime,schedule_day
8,58.0,0
5,248.0,0
7,444.0,0
2,134.0,1
3,201.0,1
8,476.0,1
7,29.0,2
5,143.0,2
7,4.0,3
8,131.0,4
7,277.0,4
6,45.0,7
8,95.0,7
10,389.0,7
5,341.0,8
7,60.0,9
10,343.0,8
9,443.0,9
8,224.0,9
1,267.0,11
8,29.0,14
5,97.0,14
5,45.0,15
8,56.0,15
5,225.0,16
4,254.0,18
6,402.0,18
3,69.0,21
8,116.0,21
9,395.0,21
5,28.0,22
6,176.0,23
1,76.0,25
5,456.0,25
9,223.0,0
3,448.0,0
3,233.0,1
7,9.0,2
8,55.0,7
6,206.0,7
5,157.0,8
9,388.0,9
3,5.0,11
8,133.0,14
6,169.0,14
10,376.0,14
5,65.0,15
7,30.0,16
4,88.0,16
5,338.0,16
3,326.0,17
6,115.0,21
5,140.0,22
6,54.0,23
5,478.0,24
4,442.0,25
5,88.0,0
3,124.0,0
2,106.0,1
6,348.0,0
7,37.0,2
9,472.0,2
8,411.0,2
10,167.0,2
4,263.0,4
8,63.0,7
5,411.0,7
5,8.0,8
8,171.0,9
10,451.0,8
1,35.0,11
3,61.0,11
7,395.0,11
5,357.0,11
8,63.0,14
6,154.0,14
10,159.0,14
5,340.0,14
5,99.0,15
3,256.0,17
5,327.0,18
4,478.0,18
8,51.0,21
5,231.0,21
7,15.0,22
5,32.0,22
4,118.0,23
5,290.0,24
1,119.0,25
7,127.0,25
5,301.0,25
4,329.0,25
6,4.0,0
10,164.0,0
3,280.0,0
7,492.0,0
7,2.0,1
MRI,42.0,1
3,260.0,1
8,293.0,2
10,102.0,2
5,235.0,4
6,325.0,7
5,6.0,8
7,224.0,8
4,59.0,10
5,386.0,10
9,411.0,9
MRI,69.0,11
5,318.0,11
6,191.0,14
5,277.0,14
7,374.0,14
5,121.0,15
9,390.0,14
6,88.0,21
9,254.0,21
5,50.0,22
8,73.0,23
6,246.0,23
5,304.0,23
5,161.0,24
7,386.0,24
4,180.0,25
5,345.0,25
1,114.0,25
8,48.0,0
5,134.0,0
6,289.0,0
3,431.0,0
7,458.0,0
9,427.0,0
5,302.0,2
8,347.0,2
4,280.0,4
8,134.0,7
6,223.0,7
7,72.0,8
3,115.0,8
5,225.0,8
1,246.0,11
10,76.0,14
3,62.0,18
4,250.0,18
8,32.0,21
6,264.0,21
5,33.0,22
6,27.0,23
5,272.0,23
7,45.0,24
1,341.0,25
5,442.0,25
8,45.0,0
6,72.0,0
7,382.0,0
2,112.0,1
8,456.0,2
7,24.0,4
5,371.0,4
8,12.0,7
10,24.0,7
5,487.0,7
5,90.0,8
8,468.0,9
7,24.0,10
8,103.0,14
7,133.0,14
5,200.0,14
6,294.0,14
5,314.0,15
7,75.0,16
5,177.0,16
3,139.0,18
4,294.0,18
8,13.0,21
6,99.0,21
5,150.0,21
5,128.0,22
6,102.0,23
7,7.0,25
4,341.0,25
1,428.0,25
5,62.0,0
3,164.0,0
7,301.0,0
8,152.0,2
5,364.0,2
7,30.0,4
5,352.0,4
10,3.0,7
8,66.0,7
6,331.0,7
7,14.0,8
5,107.0,8
9,461.0,9
5,392.0,10
1,24.0,11
8,111.0,14
7,213.0,14
5,384.0,14
9,508.0,14
5,155.0,15
5,482.0,16
5,36.0,17
3,24.0,18
6,180.0,18
4,416.0,18
2,81.0,22
5,126.0,22
7,81.0,24
5,262.0,24
3,122.0,25
4,342.0,25
1,355.0,25
6,45.0,0
5,158.0,0
8,164.0,0
3,403.0,0
8,133.0,7
10,286.0,7
3,82.0,8
5,327.0,8
9,276.0,9
5,424.0,9
1,290.0,11
8,52.0,9
8,26.0,14
5,149.0,14
7,309.0,14
6,319.0,14
5,11.0,15
5,484.0,16
5,200.0,18
8,82.0,21
5,415.0,21
9,428.0,21
5,56.0,22
1,129.0,25
8,2.0,0
5,80.0,0
3,244.0,0
7,279.0,0
8,239.0,2
5,431.0,2
4,416.0,4
6,134.0,7
8,208.0,7
3,76.0,8
5,111.0,8
5,422.0,9
8,484.0,9
5,6.0,11
9,331.0,14
5,198.0,15
5,300.0,16
3,230.0,17
8,157.0,21
9,480.0,21
5,155.0,22
6,114.0,23
5,458.0,23
7,16.0,24
7,12.0,25
3,42.0,25
4,63.0,25
3,3.0,0
9,111.0,0
8,153.0,0
6,267.0,0
5,456.0,0
2,307.0,1
3,374.0,1
4,32.0,2
5,197.0,2
7,99.0,4
5,131.0,4
6,27.0,7
9,150.0,7
5,303.0,9
1,146.0,11
8,48.0,14
6,92.0,14
10,182.0,14
5,140.0,15
10,352.0,16
MRI,9.0,18
7,59.0,18
6,122.0,18
5,433.0,18
9,393.0,21
6,420.0,21
5,190.0,22
7,380.0,22
6,65.0,23
5,254.0,25
5,12.0,0
6,37.0,0
3,174.0,0
2,164.0,1
8,424.0,1
3,2.0,2
8,419.0,2
5,14.0,3
3,4.0,4
10,191.0,7
5,365.0,8
8,189.0,9
5,383.0,9
5,452.0,10
8,222.0,14
5,262.0,14
5,75.0,15
4,67.0,18
10,232.0,16
5,457.0,18
6,95.0,21
8,113.0,21
5,152.0,22
4,2.0,23
10,55.0,23
6,298.0,23
5,384.0,23
5,403.0,24
7,14.0,25
1,408.0,25
3,52.0,0
5,79.0,0
8,109.0,0
6,214.0,0
2,6.0,1
7,81.0,4
4,272.0,4
5,327.0,7
6,446.0,7
9,493.0,7
7,34.0,8
5,169.0,8
10,173.0,7
7,0.0,9
9,339.0,9
8,466.0,9
5,7.0,9
7,32.0,10
7,7.0,11
10,353.0,11
6,123.0,14
8,130.0,14
7,143.0,14
3,305.0,14
9,340.0,14
5,44.0,15
2,49.0,15
8,251.0,16
9,315.0,16
5,488.0,18
8,144.0,21
5,76.0,22
6,89.0,23
5,212.0,23
9,417.0,23
5,250.0,24
4,223.0,25
1,496.0,25
5,109.0,25
5,19.0,0
8,47.0,0
6,175.0,0
3,194.0,0
7,271.0,0
2,10.0,1
1,5.0,2
5,366.0,2
10,198.0,2
5,505.0,4
6,76.0,7
10,184.0,7
5,110.0,8
3,9.0,11
5,189.0,14
6,207.0,14
7,298.0,14
5,175.0,15
3,45.0,17
8,256.0,21
5,165.0,22
6,351.0,23
7,35.0,24
4,147.0,25
5,355.0,25
3,37.0,0
7,397.0,0
4,6.0,2
8,164.0,2
4,364.0,4
10,57.0,7
8,100.0,7
5,135.0,8
5,255.0,9
1,359.0,11
7,110.0,14
6,368.0,14
5,378.0,14
5,158.0,15
9,508.0,16
6,10.0,18
5,144.0,17
5,315.0,21
5,35.0,22
2,50.0,22
9,42.0,23
7,343.0,24
1,286.0,25
3,60.0,0
8,98.0,0
7,290.0,0
2,85.0,1
8,130.0,2
5,415.0,2
7,7.0,4
5,206.0,3
10,42.0,7
5,101.0,7
6,117.0,7
5,416.0,9
5,398.0,10
1,96.0,11
7,159.0,11
10,22.0,14
6,347.0,14
5,10.0,15
3,278.0,17
6,269.0,21
5,343.0,21
5,96.0,22
9,6.0,23
6,271.0,23
1,84.0,25
5,299.0,25
4,386.0,25
10,8.0,0
5,65.0,0
8,205.0,0
3,319.0,0
2,136.0,1
3,208.0,1
9,231.0,0
5,479.0,2
5,323.0,4
8,40.0,7
10,340.0,7
5,487.0,7
5,187.0,8
9,249.0,9
5,501.0,10
1,211.0,11
5,2.0,14
8,12.0,14
9,280.0,14
7,424.0,14
5,139.0,15
4,27.0,16
6,20.0,21
9,423.0,21
5,121.0,22
6,259.0,23
5,331.0,23
3,319.0,0
6,326.0,0
1,15.0,1
6,292.0,7
5,95.0,8
9,466.0,9
5,48.0,11
1,212.0,11
5,280.0,14
7,371.0,14
5,189.0,15
7,13.0,16
3,343.0,17
5,91.0,18
6,268.0,21
5,16.0,22
5,352.0,23
1,293.0,25
5,415.0,25
8,6.0,0
5,90.0,0
2,140.0,1
3,303.0,1
8,441.0,2
7,37.0,4
8,117.0,7
6,125.0,7
5,8.0,8
2,68.0,8
8,124.0,9
5,39.0,10
7,41.0,10
1,245.0,11
7,355.0,14
9,404.0,14
5,11.0,15
7,39.0,17
6,289.0,18
5,327.0,18
8,7.0,21
6,28.0,21
5,34.0,22
4,22.0,23
6,236.0,23
7,185.0,24
1,76.0,25
5,389.0,25
3,103.0,0
6,134.0,0
5,439.0,4
8,41.0,7
6,149.0,7
10,304.0,7
5,120.0,8
7,293.0,8
10,7.0,9
7,29.0,9
5,267.0,9
1,491.0,11
8,120.0,14
7,324.0,14
6,474.0,14
5,39.0,15
9,199.0,16
MRI,10.0,18
6,142.0,21
5,45.0,22
5,267.0,23
7,24.0,25
4,116.0,25
6,33.0,0
5,170.0,0
8,207.0,0
7,308.0,0
2,23.0,1
3,83.0,1
8,321.0,2
5,389.0,2
7,134.0,4
8,110.0,7
5,101.0,8
8,409.0,9
10,74.0,14
6,138.0,14
5,141.0,14
5,124.0,15
8,251.0,16
5,380.0,16
9,491.0,16
3,346.0,18
8,118.0,21
6,172.0,21
2,63.0,22
5,164.0,22
6,113.0,23
7,218.0,24
4,240.0,25
5,155.0,0
6,294.0,0
8,74.0,7
5,227.0,7
6,391.0,7
5,31.0,8
9,378.0,7
5,416.0,9
8,439.0,9
5,133.0,10
1,173.0,11
8,171.0,14
10,437.0,14
5,47.0,15
5,350.0,16
9,393.0,16
3,447.0,17
5,27.0,17
6,35.0,18
5,94.0,22
2,184.0,22
6,49.0,23
7,9.0,24
5,239.0,25
1,382.0,25
5,158.0,0
7,318.0,0
5,359.0,2
8,481.0,2
4,491.0,4
6,12.0,7
5,482.0,7
3,16.0,8
7,325.0,8
5,222.0,9
7,28.0,10
5,255.0,10
3,52.0,11
7,106.0,11
1,115.0,11
5,13.0,14
10,118.0,14
8,240.0,14
7,308.0,14
5,223.0,15
9,304.0,16
3,154.0,17
8,100.0,21
5,67.0,22
9,133.0,21
6,14.0,23
9,28.0,23
7,125.0,24
4,318.0,25
6,68.0,0
5,83.0,0
10,337.0,0
9,478.0,0
2,112.0,1
3,144.0,1
5,62.0,2
7,27.0,4
5,235.0,4
10,17.0,7
5,238.0,7
5,29.0,8
8,414.0,8
7,476.0,8
1,213.0,11
5,70.0,11
8,75.0,14
6,261.0,14
9,464.0,14
5,39.0,15
2,80.0,15
8,489.0,16
9,287.0,16
5,416.0,18
6,83.0,21
8,180.0,21
5,229.0,21
10,32.0,22
5,193.0,22
6,86.0,23
5,229.0,24
7,210.0,25
1,269.0,25
4,292.0,25
6,7.0,0
5,426.0,0
7,436.0,0
5,388.0,2
10,15.0,7
5,38.0,8
7,140.0,8
5,367.0,9
9,469.0,9
5,170.0,10
3,91.0,11
6,78.0,14
7,269.0,14
5,334.0,14
3,167.0,14
9,296.0,16
3,355.0,17
3,12.0,18
4,355.0,18
6,31.0,21
5,43.0,22
6,131.0,23
5,83.0,23
7,15.0,25
1,83.0,25
6,167.0,0
8,308.0,0
7,407.0,0
5,504.0,0
2,54.0,1
7,43.0,4
9,24.0,7
10,195.0,7
5,330.0,7
5,191.0,8
1,22.0,11
5,45.0,14
9,435.0,14
10,12.0,15
5,284.0,15
5,421.0,18
4,457.0,18
MRI,66.0,21
6,69.0,21
5,420.0,21
5,81.0,22
10,87.0,22
6,20.0,23
5,333.0,23
7,43.0,25
5,313.0,25
1,499.0,25
5,52.0,0
7,102.0,0
3,117.0,1
5,189.0,2
7,3.0,4
8,96.0,7
10,156.0,7
6,246.0,7
5,161.0,8
7,273.0,8
6,6.0,9
5,452.0,9
5,487.0,10
7,122.0,11
8,244.0,11
5,42.0,14
7,211.0,14
5,239.0,15
3,31.0,17
7,4.0,18
4,224.0,18
6,153.0,21
5,389.0,21
5,37.0,22
6,70.0,23
7,489.0,24
3,381.0,25
1,412.0,25
4,422.0,25
3,31.0,0
6,33.0,0
8,64.0,0
5,275.0,0
7,500.0,0
2,94.0,1
8,36.0,7
10,295.0,7
5,320.0,7
5,156.0,8
5,199.0,10
6,12.0,11
1,450.0,11
5,37.0,11
5,226.0,14
9,322.0,14
6,415.0,14
5,184.0,15
4,108.0,16
8,204.0,16
5,2.0,16
3,214.0,17
6,49.0,18
5,166.0,18
4,494.0,18
8,115.0,21
5,297.0,21
5,249.0,22
6,160.0,23
5,223.0,23
1,118.0,25
7,150.0,25
8,171.0,0
8,181.0,2
8,28.0,7
10,160.0,7
6,209.0,7
2,1.0,8
5,306.0,8
7,327.0,8
4,86.0,9
5,220.0,9
7,72.0,11
1,446.0,11
8,32.0,14
6,110.0,14
7,413.0,14
2,56.0,15
5,288.0,15
5,303.0,16
6,88.0,18
7,273.0,18
4,367.0,18
5,459.0,17
8,13.0,21
6,131.0,21
5,310.0,21
3,36.0,22
5,93.0,22
6,10.0,23
5,328.0,23
MRI,1.0,25
3,51.0,25
5,164.0,25
8,4.0,0
9,201.0,0
6,248.0,0
7,485.0,0
3,229.0,1
2,492.0,1
3,96.0,2
10,132.0,2
MRI,25.0,4
5,145.0,4
4,266.0,4
8,10.0,7
5,446.0,7
5,320.0,9
9,361.0,9
3,483.0,10
7,4.0,11
8,165.0,14
10,437.0,14
5,30.0,15
7,35.0,16
8,328.0,16
9,471.0,16
