OT,overtime,schedule_day
8,285.0,0
7,335.0,0
6,386.0,0
10,432.0,0
5,505.0,0
8,421.0,1
3,35.0,2
7,361.0,2
8,472.0,2
7,62.0,3
8,66.0,3
7,14.0,4
3,35.0,4
5,281.0,4
4,312.0,4
8,492.0,4
6,147.0,7
8,161.0,7
9,245.0,7
3,11.0,8
5,111.0,8
10,125.0,8
6,218.0,9
4,232.0,9
4,376.0,10
5,452.0,10
7,61.0,11
8,453.0,11
8,76.0,14
5,88.0,14
6,394.0,14
7,417.0,14
9,442.0,14
5,208.0,15
8,454.0,15
4,57.0,16
6,102.0,16
7,290.0,16
8,151.0,17
10,504.0,17
MRI,11.0,18
6,301.0,18
10,35.0,21
6,195.0,21
9,444.0,21
5,457.0,21
3,7.0,22
5,102.0,22
7,495.0,23
7,64.0,24
8,131.0,24
6,2.0,24
7,33.0,25
5,155.0,25
1,236.0,25
8,80.0,0
6,219.0,0
7,292.0,0
5,401.0,0
5,59.0,1
2,274.0,1
7,48.0,3
8,51.0,3
4,120.0,4
5,253.0,4
8,62.0,7
6,222.0,7
3,1.0,8
MRI,11.0,8
8,202.0,9
6,408.0,9
8,29.0,10
7,83.0,10
5,137.0,10
5,14.0,14
8,94.0,14
9,492.0,14
5,34.0,15
2,240.0,15
6,48.0,16
4,111.0,16
7,246.0,16
8,53.0,17
6,215.0,18
3,246.0,18
4,413.0,18
5,451.0,18
8,61.0,21
5,17.0,22
7,29.0,22
2,155.0,22
3,380.0,22
8,1.0,24
5,399.0,24
7,476.0,24
1,183.0,25
5,347.0,25
4,455.0,25
5,93.0,0
8,111.0,0
6,187.0,0
7,195.0,0
4,94.0,2
3,102.0,2
5,299.0,2
7,347.0,2
8,415.0,2
7,9.0,3
4,165.0,4
5,440.0,4
10,4.0,7
9,9.0,7
6,122.0,7
8,146.0,7
5,306.0,7
5,105.0,8
7,4.0,9
10,52.0,9
8,390.0,9
7,28.0,10
5,345.0,10
5,113.0,11
8,50.0,14
7,437.0,14
5,474.0,14
9,509.0,14
10,36.0,15
5,149.0,15
7,82.0,16
6,109.0,16
3,18.0,18
7,171.0,18
5,175.0,18
8,116.0,21
5,66.0,22
3,348.0,22
4,7.0,23
7,283.0,23
10,374.0,22
7,24.0,24
10,31.0,24
5,325.0,24
1,11.0,25
7,15.0,25
6,271.0,24
8,69.0,0
5,261.0,0
5,251.0,1
4,43.0,2
5,116.0,2
8,148.0,3
7,357.0,3
7,23.0,4
MRI,60.0,4
4,434.0,4
10,61.0,7
8,274.0,7
6,341.0,7
3,27.0,8
5,113.0,7
10,306.0,8
10,19.0,10
6,30.0,10
5,92.0,10
9,161.0,9
8,374.0,9
MRI,56.0,11
8,480.0,11
8,15.0,14
6,192.0,14
5,308.0,14
7,415.0,14
5,49.0,15
8,388.0,15
4,7.0,16
6,51.0,16
8,24.0,17
10,72.0,17
3,0.0,18
1,190.0,18
7,369.0,18
6,444.0,18
8,99.0,21
6,128.0,21
3,33.0,22
5,54.0,22
9,290.0,21
4,444.0,23
7,235.0,24
5,403.0,24
1,268.0,25
3,313.0,25
6,441.0,24
5,122.0,0
10,183.0,0
2,72.0,1
3,57.0,2
7,61.0,2
4,110.0,2
8,192.0,1
7,142.0,3
5,292.0,3
8,317.0,3
MRI,2.0,4
7,263.0,4
4,459.0,4
8,162.0,7
3,336.0,8
5,357.0,8
4,19.0,9
7,33.0,9
7,194.0,10
4,252.0,10
MRI,15.0,11
3,114.0,11
5,26.0,14
8,109.0,14
7,199.0,14
6,380.0,14
5,357.0,15
6,256.0,16
8,29.0,17
10,158.0,17
5,441.0,17
5,339.0,18
7,402.0,18
MRI,35.0,21
8,235.0,21
5,300.0,21
6,304.0,21
5,2.0,22
7,4.0,22
2,21.0,22
9,29.0,21
10,146.0,22
7,166.0,23
8,254.0,22
8,284.0,24
3,5.0,25
6,388.0,24
6,74.0,0
8,98.0,0
5,458.0,0
7,397.0,2
4,404.0,2
8,476.0,2
8,48.0,3
MRI,21.0,4
7,263.0,4
8,443.0,4
4,482.0,4
MRI,13.0,7
8,153.0,7
9,462.0,7
3,121.0,8
10,18.0,9
6,201.0,9
9,417.0,9
4,267.0,10
MRI,40.0,11
8,292.0,11
3,328.0,11
5,462.0,11
6,328.0,14
5,412.0,14
5,82.0,15
8,170.0,15
6,330.0,16
8,281.0,17
6,1.0,18
7,90.0,18
5,217.0,18
10,8.0,21
6,135.0,21
9,337.0,21
5,405.0,21
7,46.0,22
3,126.0,22
5,284.0,22
8,95.0,24
7,305.0,24
5,388.0,23
10,457.0,22
MRI,30.0,25
5,326.0,25
5,104.0,0
10,502.0,0
9,67.0,0
4,125.0,2
5,299.0,2
5,338.0,3
4,328.0,4
8,383.0,4
5,431.0,4
9,29.0,7
5,55.0,8
6,205.0,9
8,35.0,10
5,296.0,11
3,366.0,11
8,7.0,14
5,381.0,14
5,128.0,15
8,174.0,15
7,181.0,16
6,290.0,16
5,104.0,16
10,299.0,17
3,27.0,18
4,76.0,18
6,141.0,18
8,117.0,21
10,229.0,21
5,429.0,21
5,17.0,22
7,50.0,22
3,286.0,22
8,388.0,22
7,115.0,23
10,156.0,22
7,4.0,24
8,76.0,24
10,199.0,24
MRI,13.0,25
8,15.0,25
7,44.0,25
1,54.0,25
8,82.0,0
5,256.0,0
7,258.0,0
10,279.0,0
4,70.0,2
7,397.0,2
8,3.0,3
7,290.0,3
5,449.0,3
8,234.0,4
5,386.0,4
4,439.0,4
6,352.0,7
5,426.0,7
3,0.0,8
MRI,31.0,8
5,289.0,8
6,175.0,9
8,309.0,9
4,13.0,10
5,288.0,11
8,256.0,11
5,44.0,14
6,471.0,14
5,51.0,15
6,47.0,16
7,404.0,16
8,45.0,17
10,384.0,17
MRI,7.0,18
3,115.0,18
7,138.0,18
6,141.0,18
1,324.0,18
4,370.0,18
6,473.0,21
5,43.0,22
2,304.0,22
4,34.0,23
8,145.0,22
5,443.0,24
5,20.0,0
6,62.0,0
8,93.0,0
7,309.0,0
2,233.0,1
8,128.0,2
7,428.0,2
7,207.0,3
7,380.0,4
8,60.0,7
5,402.0,7
5,6.0,8
2,64.0,8
7,88.0,8
6,109.0,9
10,156.0,8
8,353.0,9
8,150.0,10
7,280.0,10
MRI,1.0,11
3,67.0,11
5,481.0,11
6,16.0,14
10,41.0,14
8,241.0,14
5,21.0,15
4,101.0,16
8,182.0,15
6,234.0,16
7,334.0,16
8,55.0,17
5,313.0,16
MRI,22.0,18
7,30.0,18
1,198.0,18
5,344.0,18
10,9.0,21
8,107.0,21
6,148.0,21
5,264.0,21
7,9.0,22
5,79.0,22
8,315.0,22
7,285.0,23
5,328.0,23
10,58.0,24
MRI,16.0,25
5,254.0,25
1,286.0,25
7,35.0,0
6,184.0,0
9,441.0,0
2,76.0,1
7,15.0,2
8,172.0,1
5,492.0,2
8,178.0,3
9,450.0,2
7,77.0,4
8,23.0,7
5,192.0,7
5,25.0,8
3,52.0,8
6,144.0,9
4,363.0,10
7,392.0,10
5,421.0,10
5,401.0,11
8,116.0,14
6,329.0,14
9,496.0,14
7,499.0,14
5,71.0,15
4,47.0,16
6,376.0,16
9,495.0,16
8,13.0,17
6,2.0,18
MRI,5.0,21
8,129.0,21
6,326.0,21
7,39.0,22
5,47.0,22
3,77.0,22
10,410.0,22
5,468.0,23
8,97.0,24
10,233.0,24
3,36.0,25
4,176.0,25
1,274.0,25
6,30.0,0
7,138.0,0
9,485.0,0
3,87.0,2
7,113.0,2
5,493.0,2
7,448.0,3
5,486.0,3
MRI,36.0,4
7,406.0,4
6,187.0,7
9,490.0,7
2,16.0,8
3,33.0,8
5,200.0,8
7,12.0,9
8,284.0,9
6,363.0,9
7,172.0,10
5,357.0,10
5,497.0,11
5,116.0,14
7,443.0,14
6,464.0,14
5,103.0,15
4,60.0,16
7,229.0,16
6,309.0,16
8,468.0,15
8,156.0,17
1,223.0,18
5,464.0,18
10,8.0,21
MRI,31.0,21
6,347.0,21
3,17.0,22
5,60.0,22
2,320.0,22
6,4.0,23
7,64.0,24
10,263.0,24
8,295.0,24
5,339.0,24
MRI,0.0,25
7,46.0,25
3,71.0,25
1,185.0,25
6,52.0,0
8,135.0,0
5,258.0,0
2,12.0,1
10,11.0,2
8,237.0,2
5,255.0,2
6,4.0,3
MRI,11.0,4
5,62.0,4
7,414.0,4
6,80.0,7
5,327.0,7
MRI,2.0,8
5,147.0,8
7,17.0,9
5,149.0,10
7,260.0,10
4,475.0,10
3,82.0,11
8,86.0,11
8,41.0,14
10,70.0,14
6,390.0,14
5,493.0,14
6,99.0,16
7,205.0,16
4,222.0,16
10,122.0,17
8,147.0,17
5,320.0,17
MRI,34.0,18
4,234.0,18
MRI,14.0,21
6,50.0,21
10,245.0,21
5,4.0,22
3,26.0,22
7,62.0,23
8,94.0,22
10,135.0,23
8,31.0,24
10,224.0,24
7,250.0,24
MRI,7.0,25
7,35.0,25
6,156.0,24
1,279.0,25
5,327.0,25
4,482.0,25
5,180.0,0
6,293.0,0
2,2.0,1
3,16.0,2
7,187.0,2
4,201.0,2
9,446.0,2
7,33.0,3
8,150.0,3
3,7.0,4
MRI,66.0,4
7,143.0,4
4,240.0,4
8,44.0,7
2,8.0,8
5,462.0,8
6,120.0,9
4,145.0,10
10,203.0,8
5,327.0,10
7,427.0,10
5,73.0,11
3,172.0,11
8,379.0,11
8,10.0,14
5,225.0,14
6,387.0,14
7,0.0,15
5,181.0,15
10,39.0,16
6,226.0,16
6,7.0,18
1,100.0,18
7,115.0,18
5,448.0,18
8,137.0,21
2,13.0,22
5,114.0,22
3,390.0,22
7,364.0,23
7,148.0,24
7,26.0,25
1,28.0,25
MRI,40.0,25
10,197.0,0
5,501.0,0
8,305.0,1
7,137.0,2
7,476.0,4
8,494.0,4
MRI,21.0,7
6,48.0,7
5,136.0,7
9,429.0,7
3,27.0,8
5,39.0,8
6,253.0,9
6,14.0,10
8,27.0,10
9,420.0,9
8,74.0,11
5,188.0,11
5,65.0,14
8,79.0,14
9,506.0,14
5,34.0,15
6,136.0,14
7,170.0,16
8,2.0,17
5,362.0,17
MRI,10.0,18
5,32.0,18
1,61.0,18
3,61.0,18
7,152.0,18
6,415.0,18
8,169.0,21
6,372.0,21
5,19.0,22
5,490.0,23
8,501.0,22
8,44.0,24
5,185.0,24
7,229.0,24
3,0.0,25
1,257.0,25
6,289.0,24
5,145.0,0
7,326.0,0
2,197.0,1
8,464.0,1
7,177.0,2
5,406.0,2
7,22.0,3
8,103.0,3
7,133.0,4
MRI,14.0,7
6,237.0,7
5,388.0,7
5,1.0,8
2,33.0,8
MRI,60.0,8
3,292.0,8
10,29.0,9
5,39.0,9
6,386.0,9
8,133.0,10
9,486.0,9
5,77.0,11
3,288.0,11
8,235.0,11
8,29.0,14
6,300.0,14
2,70.0,15
5,96.0,15
4,35.0,16
7,219.0,16
6,250.0,16
8,40.0,17
MRI,24.0,18
6,28.0,18
7,137.0,18
4,370.0,18
1,417.0,18
8,16.0,21
5,459.0,21
5,62.0,22
9,414.0,21
7,127.0,23
5,453.0,23
7,205.0,24
6,229.0,24
4,325.0,25
5,439.0,25
