schedule_day,simulation_day,ICK2_3_capacity,ICK2_3_claimed_quantity,ICK1_4_capacity,ICK1_4_claimed_quantity,KCZ_capacity,KCZ_claimed_quantity,KTC_capacity,KTC_claimed_quantity,MCKG_capacity,MCKG_claimed_quantity,SK4SP4_capacity,SK4SP4_claimed_quantity,KCN_capacity,KCN_claimed_quantity,Daycare_capacity,Daycare_claimed_quantity
12,12,5,0,4,0,9,3,4,4,3,1,3,1,9,2,0,0
12,12,5,0,4,0,9,3,4,4,3,1,3,1,9,2,0,0
12,12,5,0,4,0,9,3,4,4,3,1,3,1,9,2,0,0
13,13,5,0,4,0,9,3,4,4,3,1,3,1,5,2,0,0
13,13,5,0,4,0,9,3,4,4,3,1,3,1,5,2,0,0
13,13,5,0,4,0,9,3,4,4,3,1,3,1,5,2,0,0
13,13,5,0,4,0,9,3,4,4,3,1,3,1,5,2,0,0
13,13,5,0,4,0,9,3,4,4,3,1,3,1,5,2,0,0
13,13,5,0,4,0,9,3,4,4,3,1,3,1,5,2,0,0
13,13,5,0,4,0,10,3,4,4,3,1,4,1,5,2,0,0
13,13,5,0,4,0,10,2,4,2,3,1,4,1,6,2,0,0
13,13,5,0,4,0,10,2,4,2,3,0,4,1,6,2,0,0
13,13,5,0,4,0,10,2,4,2,3,0,4,1,6,2,0,0
13,13,5,0,4,0,10,2,4,2,3,0,4,1,6,2,0,0
13,13,5,0,4,0,10,2,4,2,3,0,4,1,6,2,0,0
13,13,5,0,4,0,10,2,4,2,3,0,4,1,6,2,0,0
13,13,5,0,4,0,10,2,4,2,3,0,4,1,6,2,0,0
13,13,5,0,4,0,10,2,4,2,3,0,4,1,6,1,0,0
13,13,5,0,4,0,9,2,4,2,3,0,3,1,5,1,0,0
13,13,5,0,4,0,9,2,4,2,3,0,3,1,5,1,0,0
13,13,5,0,4,0,9,2,4,2,3,0,3,1,5,1,0,0
13,13,5,0,4,0,9,2,4,2,3,0,3,1,5,1,0,0
13,13,5,0,4,0,9,2,4,2,3,0,3,1,5,1,0,0
13,13,5,0,4,0,9,2,4,2,3,0,3,1,5,1,0,0
13,13,5,0,4,0,9,2,4,2,3,0,3,1,5,1,0,0
13,13,5,0,4,0,9,2,4,2,3,0,3,1,5,1,0,0
13,13,5,0,4,0,9,2,4,2,3,0,3,1,5,1,0,0
14,14,5,0,5,0,10,2,5,2,4,0,4,1,9,1,0,0
14,14,5,0,5,0,10,2,5,2,4,0,4,1,9,1,0,0
14,14,5,0,5,0,10,2,5,2,4,0,4,1,9,1,0,0
14,14,5,0,5,0,10,2,5,2,4,0,4,1,9,1,0,0
14,14,5,0,5,0,10,2,5,2,4,0,4,1,9,1,0,0
14,14,5,0,5,0,10,2,5,2,4,0,4,1,9,1,0,0
14,14,5,0,5,0,11,2,5,2,4,0,4,1,10,1,9,0
14,14,5,0,5,0,11,5,5,4,4,0,5,1,10,2,9,2
14,14,5,0,5,0,11,6,5,5,4,0,5,1,10,2,9,2
14,14,5,0,5,0,11,7,5,5,4,0,5,1,10,4,10,2
14,14,5,0,5,0,11,7,5,5,4,0,5,1,10,4,10,2
14,14,5,0,5,0,11,7,5,5,4,1,5,1,10,4,10,2
14,14,5,0,5,0,11,7,5,5,4,1,5,1,10,4,10,2
14,14,5,0,5,0,11,6,5,5,4,1,5,1,10,2,6,2
