OT,overtime,schedule_day
2,377.0,1
MRI,386.0,1
10,403.0,1
7,92.0,2
10,280.0,3
6,155.0,4
MRI,256.0,4
10,265.0,4
5,351.0,7
MRI,415.0,7
MRI,177.0,8
9,190.0,9
8,411.0,7
MRI,13.0,11
10,374.0,11
4,381.0,11
MRI,43.0,15
8,358.0,14
4,211.0,17
6,80.0,18
MRI,140.0,18
10,168.0,18
3,30.0,18
9,61.0,21
10,127.0,21
MRI,136.0,21
MRI,103.0,22
2,336.0,22
8,88.0,23
5,100.0,23
5,22.0,24
4,93.0,24
MRI,494.0,25
3,416.0,25
7,56.0,1
MRI,120.0,1
4,110.0,3
8,342.0,4
MRI,401.0,4
6,410.0,4
10,435.0,4
MRI,50.0,7
5,237.0,7
MRI,351.0,8
9,286.0,9
MRI,150.0,11
10,158.0,14
MRI,49.0,15
5,475.0,16
7,8.0,17
4,10.0,17
MRI,179.0,18
6,388.0,18
MRI,77.0,21
5,491.0,21
9,49.0,21
7,50.0,22
MRI,131.0,22
8,462.0,14
10,204.0,24
MRI,129.0,25
10,60.0,25
3,373.0,25
MRI,78.0,1
7,10.0,2
4,224.0,3
5,453.0,2
MRI,2.0,4
3,321.0,4
7,200.0,8
MRI,458.0,8
9,93.0,9
10,198.0,9
7,31.0,10
5,50.0,11
4,118.0,11
MRI,79.0,15
MRI,29.0,18
6,212.0,18
3,149.0,18
MRI,198.0,21
9,282.0,21
2,61.0,22
5,143.0,22
MRI,202.0,22
9,55.0,23
8,275.0,21
MRI,69.0,25
MRI,17.0,1
6,28.0,4
MRI,179.0,4
MRI,235.0,7
7,146.0,8
5,10.0,10
7,435.0,14
3,37.0,14
MRI,204.0,15
5,111.0,16
4,460.0,17
MRI,94.0,18
6,189.0,18
8,384.0,14
MRI,147.0,21
MRI,141.0,22
8,342.0,23
MRI,116.0,25
8,350.0,25
3,120.0,25
10,309.0,0
MRI,357.0,1
3,57.0,2
5,143.0,2
7,172.0,4
MRI,232.0,4
