OT,overtime,schedule_day
MRI,82.0,1
2,430.0,1
10,455.0,1
9,45.0,2
4,50.0,2
8,174.0,2
10,38.0,3
4,301.0,3
6,264.0,4
MRI,349.0,4
3,229.0,4
10,45.0,7
MRI,217.0,7
MRI,168.0,8
7,174.0,9
8,77.0,7
5,266.0,10
MRI,115.0,11
9,142.0,14
7,301.0,14
MRI,156.0,15
4,161.0,17
MRI,32.0,18
MRI,421.0,21
7,58.0,22
MRI,135.0,22
9,311.0,23
4,38.0,24
MRI,5.0,25
9,130.0,0
7,396.0,0
MRI,150.0,1
4,104.0,3
MRI,380.0,4
3,317.0,4
10,172.0,7
8,301.0,7
4,178.0,10
MRI,408.0,11
4,290.0,11
3,56.0,14
8,490.0,14
3,79.0,21
MRI,83.0,21
MRI,95.0,22
10,482.0,23
6,53.0,0
9,114.0,0
MRI,104.0,1
4,309.0,3
3,52.0,4
10,83.0,7
MRI,103.0,7
5,298.0,7
MRI,442.0,8
8,217.0,9
3,37.0,10
4,345.0,9
MRI,123.0,11
3,118.0,14
MRI,165.0,15
8,498.0,14
MRI,58.0,18
MRI,377.0,21
4,239.0,24
8,389.0,21
MRI,459.0,25
9,139.0,0
MRI,79.0,1
MRI,175.0,4
6,272.0,4
5,429.0,4
MRI,331.0,7
2,353.0,8
3,133.0,10
7,6.0,11
MRI,213.0,11
4,295.0,9
9,16.0,14
3,97.0,14
10,130.0,14
MRI,329.0,15
MRI,353.0,18
MRI,96.0,21
3,206.0,21
7,94.0,22
6,42.0,23
4,355.0,23
10,197.0,0
MRI,502.0,1
3,23.0,2
8,294.0,0
MRI,189.0,4
MRI,272.0,7
3,129.0,10
MRI,300.0,11
9,93.0,14
MRI,8.0,18
MRI,205.0,21
3,261.0,21
MRI,322.0,22
9,94.0,23
MRI,50.0,25
9,59.0,0
7,290.0,0
9,349.0,2
MRI,64.0,4
10,25.0,7
MRI,418.0,7
MRI,65.0,8
10,78.0,9
7,265.0,9
3,100.0,10
4,487.0,10
MRI,367.0,11
MRI,69.0,15
MRI,265.0,18
MRI,34.0,21
9,109.0,23
4,309.0,23
MRI,308.0,1
4,84.0,3
MRI,234.0,4
8,255.0,0
3,80.0,4
MRI,218.0,7
MRI,376.0,8
3,297.0,10
4,479.0,9
MRI,316.0,11
4,7.0,11
9,87.0,14
MRI,263.0,15
4,436.0,16
8,16.0,14
MRI,221.0,18
MRI,92.0,21
9,48.0,23
4,229.0,23
9,2.0,0
MRI,77.0,1
2,303.0,1
9,434.0,2
MRI,98.0,4
9,23.0,7
MRI,107.0,7
MRI,178.0,8
MRI,124.0,11
10,23.0,14
9,44.0,14
MRI,133.0,15
10,77.0,16
8,317.0,14
3,48.0,18
MRI,255.0,18
MRI,161.0,21
MRI,144.0,22
8,316.0,21
MRI,1.0,25
MRI,192.0,1
9,161.0,2
MRI,11.0,4
MRI,197.0,7
MRI,53.0,8
2,45.0,8
8,217.0,7
4,210.0,10
MRI,49.0,11
4,468.0,11
10,119.0,14
3,249.0,14
MRI,238.0,15
MRI,181.0,18
3,161.0,21
MRI,387.0,21
4,48.0,25
MRI,83.0,25
9,212.0,0
MRI,24.0,1
9,14.0,2
4,161.0,3
MRI,163.0,4
5,157.0,4
MRI,81.0,7
MRI,38.0,8
