OT,overtime,schedule_day
10,64.0,0
7,73.0,1
MRI,101.0,1
7,52.0,4
4,130.0,2
MRI,385.0,4
10,36.0,7
MRI,246.0,7
7,278.0,8
10,316.0,9
9,21.0,14
3,164.0,14
7,373.0,14
MRI,127.0,15
8,426.0,14
MRI,0.0,18
9,110.0,23
MRI,299.0,25
MRI,164.0,1
7,25.0,2
MRI,317.0,4
5,156.0,7
9,29.0,9
MRI,31.0,11
MRI,116.0,18
10,282.0,21
MRI,104.0,22
8,200.0,21
7,72.0,25
MRI,68.0,1
7,12.0,2
8,367.0,0
5,8.0,4
3,252.0,14
8,280.0,14
4,384.0,17
MRI,246.0,18
MRI,182.0,21
5,443.0,21
MRI,231.0,22
MRI,312.0,25
3,218.0,25
4,73.0,2
MRI,23.0,4
3,402.0,4
4,22.0,16
8,125.0,16
MRI,58.0,21
8,411.0,21
MRI,78.0,25
MRI,25.0,1
5,28.0,2
7,144.0,8
4,94.0,10
MRI,195.0,11
3,428.0,14
4,297.0,17
2,273.0,22
9,388.0,23
4,266.0,24
MRI,92.0,25
2,78.0,1
3,35.0,4
MRI,42.0,4
4,135.0,2
2,116.0,8
MRI,222.0,11
4,332.0,11
MRI,285.0,15
4,377.0,17
MRI,74.0,18
5,12.0,21
MRI,239.0,25
3,146.0,25
5,7.0,3
MRI,141.0,4
MRI,29.0,7
10,95.0,7
MRI,86.0,8
2,264.0,8
MRI,298.0,15
3,82.0,14
MRI,114.0,18
MRI,207.0,22
8,32.0,14
9,365.0,23
MRI,131.0,25
3,17.0,25
MRI,35.0,1
8,44.0,2
6,353.0,4
8,198.0,11
MRI,452.0,11
3,102.0,14
5,6.0,22
7,62.0,0
10,406.0,0
10,418.0,2
4,99.0,2
10,387.0,7
5,476.0,7
7,10.0,8
8,369.0,7
5,96.0,11
MRI,2.0,18
3,125.0,18
MRI,272.0,22
9,27.0,23
MRI,183.0,1
8,108.0,2
4,262.0,2
MRI,111.0,8
8,272.0,7
1,2.0,11
8,154.0,11
3,170.0,14
MRI,447.0,15
8,352.0,14
MRI,23.0,21
2,422.0,22
4,149.0,24
MRI,152.0,25
3,72.0,25
4,111.0,2
MRI,359.0,4
3,462.0,4
8,202.0,9
MRI,121.0,11
8,307.0,11
4,297.0,17
3,479.0,18
MRI,203.0,21
8,221.0,21
MRI,287.0,25
3,161.0,25
MRI,19.0,1
MRI,228.0,4
3,357.0,4
MRI,210.0,7
5,253.0,7
MRI,23.0,8
8,223.0,11
3,49.0,14
8,343.0,14
3,1.0,18
4,102.0,24
MRI,359.0,25
3,87.0,25
MRI,59.0,1
10,370.0,2
10,43.0,7
MRI,108.0,7
7,296.0,8
8,497.0,7
MRI,60.0,11
7,487.0,14
8,143.0,14
2,168.0,22
MRI,151.0,1
8,4.0,2
MRI,29.0,4
MRI,201.0,7
9,349.0,9
MRI,260.0,11
3,235.0,14
4,0.0,16
MRI,52.0,18
MRI,149.0,21
9,90.0,23
MRI,64.0,25
MRI,201.0,1
MRI,44.0,4
MRI,76.0,7
MRI,113.0,11
4,396.0,11
3,316.0,14
MRI,69.0,15
9,96.0,16
8,155.0,14
MRI,462.0,18
10,7.0,21
4,59.0,24
MRI,120.0,25
3,395.0,25
MRI,289.0,1
MRI,119.0,4
7,227.0,8
5,5.0,14
3,191.0,14
MRI,32.0,18
MRI,7.0,21
MRI,40.0,22
MRI,81.0,25
3,100.0,25
8,508.0,2
MRI,279.0,4
3,357.0,4
MRI,261.0,7
MRI,180.0,11
8,257.0,11
4,70.0,11
2,156.0,15
4,449.0,17
MRI,207.0,18
3,231.0,18
2,266.0,22
MRI,130.0,25
MRI,295.0,1
MRI,108.0,4
MRI,65.0,7
9,20.0,9
2,312.0,8
MRI,258.0,11
10,321.0,11
3,57.0,14
10,196.0,14
MRI,4.0,18
9,116.0,23
3,215.0,25
MRI,251.0,4
MRI,101.0,7
9,99.0,9
5,368.0,9
MRI,79.0,11
4,327.0,11
MRI,164.0,15
8,17.0,14
MRI,130.0,18
MRI,103.0,21
7,33.0,22
MRI,237.0,25
4,318.0,3
MRI,5.0,7
8,283.0,9
3,31.0,14
8,6.0,16
5,46.0,16
4,134.0,17
8,68.0,23
6,96.0,23
4,189.0,24
5,501.0,2
MRI,47.0,7
9,46.0,9
MRI,302.0,11
3,196.0,14
MRI,25.0,18
10,33.0,21
MRI,95.0,21
4,257.0,2
3,321.0,4
7,423.0,8
MRI,412.0,11
4,184.0,11
MRI,239.0,15
7,13.0,18
10,290.0,21
MRI,9.0,22
4,73.0,24
MRI,225.0,1
4,301.0,2
3,100.0,4
7,152.0,8
MRI,174.0,11
3,30.0,14
8,199.0,14
MRI,276.0,18
5,382.0,21
4,10.0,24
MRI,182.0,1
7,17.0,2
MRI,24.0,4
MRI,19.0,11
8,143.0,7
MRI,2.0,18
8,85.0,21
4,90.0,24
MRI,75.0,25
MRI,52.0,4
8,48.0,16
5,323.0,21
7,185.0,22
MRI,252.0,25
MRI,355.0,1
8,244.0,2
10,7.0,2
MRI,270.0,4
MRI,151.0,7
10,283.0,7
MRI,74.0,11
8,91.0,11
3,392.0,14
MRI,135.0,15
7,4.0,16
MRI,0.0,18
MRI,42.0,22
MRI,208.0,1
4,326.0,2
MRI,25.0,4
8,316.0,0
7,283.0,8
