OT,surgery_duration,schedule_day,simulation_day
6,123,0,0
7,123,0,0
1,75,0,0
5,138,0,0
6,120,0,0
3,87,0,0
5,81,0,0
7,45,0,0
7,20,0,0
10,385,0,0
5,17,1,1
3,39,1,1
MRI,289,1,1
3,20,1,1
7,116,0,0
MRI,233,1,1
5,43,1,1
10,100,0,0
7,92,2,2
3,19,2,2
5,41,2,2
3,15,2,2
9,83,2,2
1,60,1,1
3,45,3,3
3,66,2,2
4,3446,2,2
7,77,4,4
7,155,1,1
2,9,3,3
2,103,1,1
5,19,1,1
3,1334,4,4
1,50,3,3
10,4680,1,1
MRI,243,4,4
MRI,563,4,4
7,53,1,1
2,11,1,1
MRI,299,7,7
2,57,7,7
5,37,7,7
6,200,7,7
9,135,7,7
5,88,7,7
6,137,7,7
5,888,7,7
5,27,8,8
5,38,8,8
5,72,8,8
1,51,7,7
7,202,8,8
2,17,0,0
5,63,9,9
MRI,328,7,7
7,497,8,8
2,3127,8,8
7,112,9,9
10,216,8,8
5,58,10,10
4,84,9,9
MRI,268,11,11
3,111,11,11
1,100,9,9
2,50,10,10
6,151,9,9
4,1651,11,11
5,86,9,9
7,154,11,11
5,79,8,8
8,153,11,11
3,299,7,7
7,82,10,10
10,472,7,7
6,159,14,14
2,70,14,14
7,56,14,14
MRI,168,8,8
6,49,14,14
5,93,14,14
5,224,14,14
7,637,14,14
10,752,9,9
7,86,14,14
9,323,14,14
3,39,15,15
2,225,15,15
10,47,15,15
5,42,15,15
MRI,168,15,15
5,18,15,15
10,182,14,14
9,119,14,14
MRI,380,15,15
2,89,15,15
5,51,16,16
7,127,15,15
6,85,16,16
4,107,16,16
7,62,9,9
5,91,16,16
1,63,8,8
4,30,16,16
10,159,16,16
7,106,16,16
4,32,16,16
1,66,14,14
9,232,16,16
6,66,16,16
7,61,16,16
4,45,16,16
4,61,16,16
2,47,17,17
4,900,17,17
4,75,18,18
5,126,18,18
4,75,18,18
4,82,18,18
5,70,17,17
1,95,4,4
MRI,436,18,18
1,70,17,17
3,4472,18,18
MRI,247,21,21
5,86,21,21
6,129,21,21
2,55,22,22
MRI,65,21,21
4,49,22,22
2,54,21,21
2,37,22,22
10,64,22,22
4,53,22,22
4,54,23,23
7,72,16,16
9,161,16,16
3,196,21,21
4,38,23,23
1,126,22,22
1,72,23,23
4,32,23,23
9,546,23,23
8,210,23,23
1,122,21,21
6,197,23,23
4,88,23,23
4,334,24,24
7,45,24,24
4,42,23,23
6,138,23,23
5,65,23,23
3,600,14,14
4,57,25,25
MRI,510,25,25
MRI,210,25,25
4,39,25,25
4,115,25,25
7,52,23,23
2,40,24,24
1,36,25,25
3,4338,25,25
7,81,0,28
6,206,0,28
7,104,0,28
5,38,0,28
MRI,168,1,29
2,54,0,28
3,38,1,29
7,110,25,25
5,46,1,29
5,20,1,29
7,67,2,30
MRI,399,1,29
5,98,2,30
7,13,2,30
9,109,2,30
5,86,25,25
6,997,18,18
3,14,2,30
8,236,2,30
5,19,2,30
3,10,2,30
3,5,2,30
3,62,0,28
5,180,3,31
2,64,3,31
3,22,3,31
4,2669,2,30
5,66,4,32
4,48,4,32
5,80,4,32
MRI,412,4,32
1,102,1,29
5,156,11,11
7,63,2,30
7,193,2,30
1,139,24,24
3,1043,4,32
1,122,0,28
3,97,4,32
3,53,11,11
MRI,326,4,32
5,85,7,35
9,84,7,35
6,236,7,35
1,74,7,35
MRI,296,8,36
5,16,7,35
5,1901,7,35
MRI,183,7,35
6,103,7,35
7,54,9,37
5,53,9,37
6,87,9,37
7,26,9,37
9,251,9,37
2,2730,8,36
2,47,10,38
6,21,9,37
1,70,10,38
3,107,10,38
3,11,11,39
MRI,467,11,39
8,906,9,37
7,81,9,37
8,256,11,39
10,435,7,35
1,84,11,39
9,190,2,2
1,85,8,36
5,169,14,42
6,124,14,42
7,83,14,42
1,108,14,42
1,62,9,37
3,60,11,39
9,81,14,42
5,25,15,43
5,47,15,43
3,90,15,43
2,61,14,42
10,35,15,43
4,13,16,44
8,368,16,44
4,23,16,44
5,28,16,44
4,30,16,44
3,250,7,35
6,41,16,44
4,42,16,44
9,255,2,30
9,186,16,44
5,34,17,45
7,85,16,44
8,4563,0,0
4,56,9,37
7,20,17,45
1,93,16,44
9,199,9,37
5,155,18,46
8,5398,7,7
7,40,14,42
4,122,18,46
1,107,17,45
4,114,18,46
MRI,307,18,46
6,126,16,44
1,119,15,43
3,3052,18,46
5,148,11,39
6,211,21,49
2,87,21,49
1,38,21,49
5,107,21,49
MRI,1378,21,49
6,119,21,49
MRI,230,18,46
10,96,22,50
4,42,22,50
4,53,22,50
4,56,22,50
2,48,22,50
2,20,22,50
7,82,23,51
4,42,23,51
9,163,23,51
4,8,23,51
4,27,23,51
6,72,23,51
9,113,23,51
6,81,23,51
4,14,23,51
5,109,21,49
5,104,23,51
7,85,24,52
5,103,24,52
1,89,23,51
1,98,22,50
5,74,24,52
10,718,21,49
3,247,21,49
10,159,24,52
5,70,24,52
4,35,25,53
6,190,23,51
5,42,25,53
4,273,24,52
7,119,25,53
7,40,25,53
4,83,25,53
7,82,25,53
MRI,316,25,53
2,20,24,52
1,44,25,53
7,56,0,56
6,80,0,56
2,52,0,56
5,131,0,56
MRI,540,22,50
3,117,0,56
1,45,24,52
7,75,0,56
MRI,208,1,57
7,75,1,57
MRI,281,1,57
2,81,1,57
9,104,16,44
3,110,1,57
4,20,25,53
5,76,1,57
5,18,1,57
3,19,2,58
7,57,2,58
3,26,2,58
2,20,1,57
3,80,17,45
5,41,3,59
8,5182,14,14
7,9,3,59
1,100,3,59
4,2993,2,58
2,73,3,59
5,155,4,60
1,78,0,56
9,257,21,21
4,56,4,60
4,30,4,60
10,180,0,56
3,139,17,17
1,118,4,60
9,116,2,58
3,1605,4,60
3,110,4,60
5,79,7,63
MRI,177,4,60
5,70,7,63
6,92,7,63
MRI,377,7,63
2,48,7,63
6,120,7,63
9,192,7,63
9,125,7,63
3,43,8,64
5,25,8,64
7,37,2,58
3,59,8,64
5,274,4,60
5,36,8,64
5,18,8,64
7,2,9,65
8,3139,7,35
5,125,9,65
6,97,9,65
7,93,9,65
10,332,7,63
2,2899,8,64
1,75,8,64
5,76,9,65
6,170,10,66
4,22,23,51
1,48,7,63
9,280,9,65
3,83,11,67
3,92,11,67
1,91,1,57
3,88,10,66
7,118,9,65
5,79,10,66
3,35,8,64
MRI,219,11,67
7,173,11,67
