OT,surgery_duration,schedule_day,simulation_day
7,52,0,0
6,120,0,0
5,123,0,0
1,75,0,0
5,81,0,0
10,249,0,0
9,273,0,0
6,172,0,0
1,129,1,1
2,20,1,1
3,41,1,1
7,20,1,1
2,3,1,1
3,39,1,1
10,139,1,1
9,112,0,0
MRI,196,1,1
10,79,1,1
4,47,2,2
4,16,2,2
3,78,2,2
5,51,2,2
4,78,2,2
7,51,0,0
7,26,2,2
5,34,2,2
10,147,2,2
5,136,1,1
3,1058,2,2
7,62,2,2
7,135,1,1
9,286,2,2
7,45,3,3
1,29,3,3
5,1592,2,2
6,95,3,3
2,130,3,3
7,80,3,3
4,580,3,3
5,158,3,3
3,71,3,3
7,86,2,2
MRI,289,1,1
7,82,3,3
5,89,4,4
4,84,4,4
6,435,4,4
MRI,243,4,4
4,66,4,4
2,103,1,1
5,30,1,1
2,699,1,1
1,77,4,4
7,95,4,4
MRI,239,4,4
3,2604,4,4
2,42,7,7
5,74,7,7
6,151,7,7
5,28,7,7
5,128,4,4
9,141,7,7
5,1023,7,7
6,88,7,7
MRI,170,8,8
5,5,8,8
5,51,8,8
10,275,4,4
1,19,7,7
2,17,0,0
MRI,348,8,8
2,53,8,8
3,55,8,8
7,71,3,3
1,88,2,2
3,134,7,7
5,23,8,8
10,39,9,9
6,119,9,9
5,13,9,9
3,161,0,0
5,89,9,9
7,467,8,8
8,219,9,9
9,140,9,9
2,113,10,10
7,213,9,9
10,79,9,9
4,2457,9,9
1,66,8,8
5,42,11,11
MRI,268,11,11
3,111,11,11
5,30,10,10
5,110,11,11
5,45,10,10
MRI,308,11,11
6,151,9,9
4,1651,11,11
MRI,377,7,7
1,94,9,9
10,211,3,3
1,76,11,11
6,137,14,14
9,113,14,14
7,87,14,14
5,69,14,14
7,132,14,14
5,50,14,14
3,110,15,15
9,446,14,14
MRI,246,15,15
5,23,15,15
MRI,149,15,15
5,18,15,15
7,62,9,9
5,30,15,15
MRI,328,7,7
5,20,15,15
4,65,16,16
7,187,4,4
6,84,16,16
4,26,16,16
9,307,16,16
1,57,14,14
5,106,16,16
10,123,14,14
5,55,16,16
10,191,7,7
4,434,17,17
1,38,17,17
2,107,17,17
3,22,18,18
6,44,18,18
4,67,18,18
3,381,14,14
MRI,306,18,18
9,251,9,9
5,56,8,8
MRI,322,18,18
3,36,18,18
6,219,21,21
3,137,17,17
5,102,21,21
5,78,22,22
MRI,267,22,22
5,31,22,22
6,68,21,21
2,34,22,22
4,100,22,22
5,23,21,21
5,39,22,22
4,69,22,22
5,24,22,22
5,85,22,22
6,91,23,23
5,118,23,23
1,124,10,10
6,74,23,23
9,87,23,23
2,112,22,22
2,94,15,15
5,53,24,24
3,21,24,24
7,98,24,24
7,43,22,22
9,158,16,16
1,60,15,15
4,2684,23,23
2,23,21,21
3,52,25,25
1,89,24,24
5,98,25,25
7,126,24,24
4,55,25,25
4,80,25,25
4,20,25,25
MRI,178,25,25
1,64,18,18
1,38,16,16
2,44,14,14
MRI,295,25,25
5,94,24,24
9,82,21,21
5,60,0,28
6,263,0,28
9,135,0,28
9,148,0,28
7,30,0,28
9,53,0,28
2,39,0,28
8,6917,0,0
3,30,25,25
3,122,0,28
2,131,1,29
3,41,1,29
MRI,250,1,29
5,337,1,29
7,112,0,0
1,100,25,25
2,44,1,29
2,11,1,29
5,25,24,24
4,40,2,30
3,86,2,30
3,267,21,21
3,19,1,29
2,481,1,29
1,96,1,29
7,71,3,31
MRI,131,1,29
9,202,2,30
MRI,511,21,21
6,554,11,11
5,101,2,30
7,48,2,30
6,167,3,31
3,59,4,32
4,71,4,32
7,244,4,32
MRI,222,4,32
8,361,4,32
7,25,2,30
5,151,18,18
10,374,4,32
4,76,4,32
3,53,11,11
5,97,4,32
7,99,0,28
1,59,3,31
MRI,125,4,32
1,96,0,28
3,710,10,10
6,93,7,35
5,60,7,35
6,87,7,35
5,124,7,35
1,92,4,32
5,696,7,35
5,49,8,36
MRI,136,4,32
5,41,8,36
10,144,21,21
4,114,2,30
2,51,7,35
5,18,8,36
10,41,8,36
7,134,9,37
1,110,8,36
2,1886,8,36
9,95,2,2
10,91,7,35
10,129,9,37
10,228,8,36
5,60,9,37
8,114,2,30
9,122,9,37
1,118,7,35
9,155,2,30
5,19,10,38
2,70,10,38
10,49,9,37
5,135,10,38
5,139,9,37
1,86,2,30
7,94,10,38
6,76,10,38
MRI,212,7,35
3,1487,10,38
4,3251,9,37
7,62,11,39
MRI,344,11,39
3,109,11,39
3,20,11,39
1,54,11,39
5,76,11,39
MRI,384,11,39
7,66,10,38
5,38,11,39
1,97,10,38
7,529,8,36
8,421,11,39
6,188,9,37
5,134,14,42
5,53,14,42
9,110,14,42
2,56,14,42
3,171,7,35
6,81,14,42
6,85,14,42
9,123,7,35
7,87,14,42
1,53,9,37
5,89,15,43
3,35,15,43
5,55,15,43
5,69,15,43
9,134,14,42
3,54,15,43
10,1066,14,42
1,62,15,43
5,46,15,43
10,109,14,42
7,73,14,42
MRI,585,15,43
7,122,16,44
4,6,16,44
2,67,15,43
4,51,16,44
6,98,16,44
7,13,15,43
5,75,16,44
1,36,16,44
9,257,16,44
5,32,17,45
7,108,8,36
5,77,16,44
7,183,16,44
9,77,14,42
4,433,17,45
2,44,17,45
10,382,16,44
1,63,14,42
7,203,18,46
MRI,291,18,46
4,96,18,46
6,45,17,45
1,60,17,45
3,20,18,46
4,89,18,46
5,11,17,45
6,17,18,46
3,89,18,46
1,33,18,46
9,215,16,44
MRI,189,18,46
6,175,16,44
4,55,16,44
9,138,21,49
6,46,21,49
6,100,21,49
2,75,21,49
5,60,21,49
5,204,18,46
2,26,22,50
7,79,22,50
4,35,22,50
2,8,22,50
5,56,21,49
10,1161,21,49
MRI,207,21,49
4,39,22,50
1,71,21,49
5,85,22,50
5,43,22,50
3,63,22,50
5,44,22,50
8,2851,14,14
5,64,22,50
9,98,9,37
5,50,22,50
1,82,22,50
5,151,23,51
7,18,23,51
5,85,23,51
10,80,21,49
MRI,310,22,50
6,54,23,51
7,117,23,51
6,57,23,51
MRI,180,22,50
4,2211,23,51
6,59,23,51
9,125,23,51
2,33,24,52
5,33,24,52
3,72,25,53
7,52,24,52
1,111,23,51
5,67,23,51
4,43,25,53
3,31,25,53
4,31,25,53
4,90,25,53
4,143,25,53
9,305,23,51
MRI,198,25,53
MRI,182,25,53
5,67,25,53
5,22,25,53
7,74,23,51
7,37,0,56
5,156,0,56
5,98,0,56
6,95,0,56
9,241,0,56
1,121,24,52
7,61,0,56
3,184,0,56
6,1143,11,39
MRI,386,21,49
3,28,1,57
10,259,1,57
MRI,197,1,57
2,30,0,56
2,35,1,57
2,78,1,57
2,7,1,57
3,45,1,57
5,87,2,58
1,151,1,57
4,25,2,58
1,128,25,53
9,115,2,58
7,110,2,58
4,92,2,58
7,136,2,58
3,49,3,59
1,81,0,56
2,37,3,59
3,234,21,49
3,66,2,58
MRI,964,4,60
5,79,4,60
4,53,4,60
MRI,211,1,57
1,115,2,58
MRI,172,1,57
1,25,3,59
1,125,7,63
6,263,7,63
2,61,7,63
MRI,206,7,63
1,85,4,60
7,24,4,60
9,226,0,56
3,179,7,63
5,22,8,64
MRI,343,7,63
5,99,8,64
5,26,8,64
5,90,9,65
5,50,7,63
6,108,9,65
MRI,107,8,64
MRI,219,8,64
10,326,0,56
5,65,10,66
5,75,7,63
6,143,10,66
3,249,11,39
7,82,11,67
1,164,8,64
9,58,9,65
5,37,11,67
MRI,258,11,67
3,27,11,67
2,51,10,66
1,44,9,65
4,587,10,66
7,48,11,67
9,162,2,58
1,43,11,67
3,17,11,67
5,68,11,67
6,139,14,70
2,73,14,70
9,147,14,70
7,125,14,70
5,105,14,70
9,184,14,70
1,63,14,70
9,316,9,65
MRI,110,15,71
7,23,14,70
5,31,15,71
3,33,15,71
MRI,167,15,71
3,56,15,71
5,43,15,71
5,62,15,71
5,9,15,71
MRI,603,15,71
9,135,16,72
5,82,16,72
4,26,16,72
6,94,16,72
9,213,16,72
2,101,17,73
4,574,17,73
1,65,17,73
1,55,16,72
5,100,16,72
7,66,18,74
4,122,18,74
6,140,16,72
4,78,16,72
3,50,18,74
7,59,18,74
3,135,17,45
4,111,18,74
MRI,174,18,74
5,100,1,57
9,171,7,63
1,104,18,74
MRI,325,18,74
2,55,15,71
9,211,21,77
1,93,15,71
6,153,21,77
2,58,21,77
5,84,21,77
6,163,21,77
5,117,22,78
5,58,22,78
MRI,380,22,78
MRI,342,22,78
4,3,22,78
2,22,22,78
4,49,22,78
9,47,23,79
1,93,21,77
5,9,22,78
3,30,22,78
9,146,23,79
5,7,22,78
5,73,23,79
5,89,21,77
1,113,10,66
7,115,24,80
MRI,194,21,77
7,85,24,80
8,4703,21,21
3,301,21,77
5,22,22,78
4,2537,23,79
1,77,23,79
5,48,25,81
MRI,208,21,77
6,47,23,79
5,158,25,81
4,93,25,81
4,45,25,81
3,72,25,81
MRI,231,25,81
3,23,25,81
4,39,25,81
4,73,25,81
5,106,25,81
1,57,24,80
MRI,278,25,81
7,1117,25,81
1,75,25,81
5,62,24,80
7,54,0,84
9,115,14,70
9,339,0,84
5,40,0,84
9,199,0,84
3,86,0,84
1,106,0,84
8,2708,7,7
6,98,0,84
7,7,0,84
5,49,1,85
10,162,0,84
MRI,419,1,85
5,250,1,85
2,28,1,85
2,68,0,84
7,37,2,86
2,33,1,85
4,27,2,86
3,40,1,85
3,58,2,86
2,205,3,87
5,74,2,86
1,54,3,87
MRI,315,1,85
1,152,1,85
MRI,253,4,88
2,30,1,85
MRI,205,4,88
4,78,4,88
4,127,4,88
7,78,4,88
5,53,2,86
9,201,2,86
3,57,1,85
3,2843,4,88
1,42,4,88
5,43,7,91
6,164,7,91
2,51,7,91
5,5,7,91
6,149,7,91
1,28,2,86
8,6467,7,63
9,105,7,91
3,72,8,92
MRI,375,8,92
1,103,7,91
MRI,630,8,92
9,98,9,93
MRI,329,7,91
5,65,8,92
5,9,8,92
5,82,8,92
9,208,9,93
2,18,10,94
1,119,8,92
1,96,9,93
2,1751,8,92
3,13,11,95
2,101,24,80
MRI,210,11,95
4,1497,11,95
3,204,7,91
MRI,255,11,95
MRI,171,7,91
1,76,22,78
3,344,10,94
5,31,14,98
6,42,14,98
7,88,14,98
9,187,14,98
1,95,11,95
2,72,14,98
10,120,14,98
5,12,15,99
MRI,288,15,99
5,25,15,99
3,26,15,99
5,55,15,99
3,29,15,99
5,50,15,99
5,20,16,100
9,250,16,100
4,10,16,100
9,116,16,100
6,38,16,100
5,49,16,100
1,83,10,94
8,4069,7,35
7,79,17,101
5,100,17,101
4,329,17,101
6,222,16,100
5,80,17,101
4,75,18,102
7,63,18,102
2,92,17,101
3,19,18,102
MRI,374,18,102
4,80,16,100
9,175,14,98
3,32,18,102
MRI,297,15,99
1,95,15,99
MRI,238,18,102
1,78,16,100
5,107,21,105
MRI,355,21,105
8,3593,0,56
7,1356,8,92
6,43,21,105
1,96,14,98
5,46,21,105
2,71,22,106
3,62,22,106
4,46,22,106
5,30,22,106
2,26,22,106
5,42,22,106
2,45,21,105
5,33,22,106
5,71,22,106
4,18,22,106
5,47,22,106
9,115,23,107
MRI,455,21,105
MRI,230,22,106
8,4783,14,70
5,62,23,107
1,97,23,107
1,69,17,101
9,144,21,105
10,219,7,91
6,56,23,107
7,131,23,107
4,1907,23,107
9,1470,23,107
6,156,23,107
3,142,24,108
1,27,24,108
5,110,24,108
MRI,307,25,109
3,47,25,109
4,105,25,109
4,50,25,109
4,35,25,109
4,85,25,109
5,80,25,109
7,65,22,106
3,36,25,109
7,534,25,109
1,117,25,109
5,127,25,109
9,65,9,93
MRI,232,25,109
6,153,0,112
5,79,0,112
1,62,22,106
5,126,0,112
1,62,21,105
8,3335,21,49
1,31,0,112
7,18,0,112
3,141,0,112
2,115,0,112
MRI,290,1,113
7,60,0,112
2,27,1,113
2,35,1,113
8,2533,0,84
1,150,1,113
MRI,208,1,113
4,39,2,114
7,70,2,114
4,22,2,114
9,118,0,112
5,63,2,114
2,70,3,115
10,249,2,114
3,55,3,115
5,85,4,116
4,52,4,116
9,130,2,114
7,63,4,116
MRI,200,4,116
9,102,0,112
1,128,2,114
3,2090,4,116
10,896,0,112
MRI,320,4,116
5,95,7,119
5,102,7,119
MRI,589,7,119
6,139,7,119
3,94,2,114
MRI,178,8,120
5,14,8,120
1,109,4,116
MRI,354,8,120
6,280,4,116
5,105,8,120
1,54,7,119
1,140,8,120
5,8,8,120
5,110,9,121
9,183,7,119
3,103,21,105
2,103,7,119
6,59,9,121
5,50,10,122
4,1906,9,121
8,146,9,121
2,62,24,24
5,97,11,123
3,44,11,123
MRI,275,11,123
7,94,9,121
2,70,10,122
7,91,11,123
1,89,10,122
MRI,378,11,123
MRI,239,7,119
5,87,11,123
3,20,11,123
1,105,9,121
1,35,3,115
9,196,9,121
6,193,14,126
9,54,14,126
5,121,14,126
7,100,14,126
5,169,14,126
1,15,14,126
7,72,14,126
2,36,14,126
1,63,11,123
MRI,290,15,127
5,9,15,127
5,23,15,127
3,64,15,127
9,202,14,126
5,41,15,127
10,160,14,126
2,94,15,127
5,35,15,127
9,177,16,128
4,18,16,128
1,62,15,127
4,26,16,128
9,95,16,128
1,105,16,128
4,71,16,128
5,48,16,128
3,260,14,126
MRI,410,15,127
6,71,16,128
1,46,17,129
4,310,17,129
2,63,17,129
4,137,18,130
7,74,15,127
3,12,18,130
1,59,18,130
9,137,16,128
5,99,16,128
3,55,18,130
4,64,18,130
MRI,612,18,130
5,84,21,133
6,54,21,133
2,69,21,133
MRI,353,21,133
6,341,17,129
7,75,22,134
5,15,22,134
1,88,22,134
1,80,21,133
5,42,22,134
5,53,23,135
10,676,21,133
4,46,22,134
2,44,22,134
5,43,22,134
5,8,22,134
4,56,22,134
1,31,23,135
5,37,21,133
5,51,22,134
6,35,23,135
5,72,23,135
3,20,24,136
4,57,25,137
4,123,25,137
3,4,25,137
MRI,434,22,134
9,106,14,126
5,51,25,137
9,142,0,112
3,264,21,133
4,27,25,137
6,209,0,140
5,67,0,140
9,456,0,140
MRI,285,21,133
5,104,0,140
1,63,0,140
2,60,24,108
7,36,0,140
MRI,391,1,141
2,84,0,140
1,96,25,137
2,85,1,141
3,60,1,141
9,118,21,133
MRI,270,22,134
2,59,1,141
3,55,2,142
4,69,2,142
1,68,2,142
1,37,3,143
2,81,3,143
MRI,861,1,141
1,298,1,141
1,91,24,136
9,105,2,142
4,120,4,144
5,63,1,141
4,149,4,144
3,51,25,137
MRI,186,4,144
1,59,4,144
5,72,2,142
8,2649,7,119
MRI,383,4,144
6,83,7,147
3,134,7,147
3,1047,14,42
3,71,1,141
5,82,7,147
8,4726,0,112
9,147,7,147
4,103,23,135
5,31,8,148
MRI,624,8,148
2,136,7,147
5,62,8,148
1,114,8,148
5,79,8,148
5,81,8,148
5,102,7,147
9,134,2,142
3,47,8,148
6,119,9,149
MRI,720,7,147
5,87,9,149
2,2223,8,148
9,361,9,149
10,153,9,149
5,109,10,150
7,21,10,150
1,32,9,149
5,130,9,149
3,82,11,151
3,56,11,151
4,3799,9,149
5,20,11,151
8,8771,7,91
1,47,10,150
5,46,11,151
MRI,411,11,151
MRI,402,11,151
1,24,11,151
7,145,14,154
6,96,14,154
5,160,14,154
9,301,14,154
2,78,14,154
9,88,9,149
9,185,14,154
MRI,484,15,155
3,44,15,155
5,24,15,155
7,43,14,154
1,41,14,154
5,8,15,155
5,109,16,156
5,48,15,155
5,27,15,155
6,105,16,156
6,64,16,156
7,10,16,156
9,86,16,156
3,20,15,155
2,23,10,150
4,29,16,156
3,412,10,150
10,152,14,154
5,84,17,157
4,314,17,157
2,44,17,157
1,46,17,157
9,42,16,156
9,243,16,156
3,0,18,158
MRI,232,18,158
4,137,18,158
4,114,18,158
1,48,15,155
4,106,18,158
5,133,17,157
1,77,16,156
3,105,7,119
7,51,16,156
9,102,21,161
5,27,21,161
6,108,21,161
2,60,21,161
MRI,308,21,161
1,46,7,147
8,2400,21,133
3,66,22,162
3,60,22,162
5,21,22,162
MRI,481,22,162
4,40,22,162
1,59,22,162
5,19,22,162
2,17,22,162
4,46,22,162
9,140,21,161
5,32,22,162
5,55,22,162
6,29,23,163
5,64,22,162
MRI,368,22,162
10,111,21,161
MRI,356,21,161
2,71,24,164
3,21,24,164
4,1580,24,164
1,76,24,164
MRI,361,25,165
9,155,23,163
5,127,25,165
4,128,25,165
4,68,25,165
3,31,25,165
MRI,238,25,165
4,25,25,165
4,21,25,165
9,307,23,163
3,43,25,165
1,73,25,165
3,193,21,161
5,20,0,168
7,115,0,168
9,192,0,168
7,132,0,168
6,192,0,168
2,98,0,168
3,60,1,169
5,270,1,169
3,41,1,169
2,10,1,169
2,33,1,169
3,121,2,170
5,128,2,170
4,41,2,170
9,161,2,170
7,161,2,170
MRI,817,1,169
7,42,2,170
2,124,3,171
MRI,378,1,169
3,32,3,171
1,62,18,158
3,218,0,168
MRI,296,4,172
1,107,21,161
4,627,3,171
1,115,23,163
4,90,4,172
4,110,4,172
3,61,4,172
1,131,4,172
5,25,7,175
6,184,7,175
2,42,7,175
MRI,201,8,176
3,169,17,157
5,81,7,175
5,37,8,176
9,150,0,168
MRI,212,18,158
5,2,8,176
5,27,9,177
5,39,8,176
7,202,9,177
3,247,7,175
9,113,9,177
7,90,9,177
5,131,9,177
6,178,9,177
8,5432,14,42
4,2109,9,177
MRI,140,7,175
1,74,0,168
8,3915,21,77
3,122,11,179
7,74,11,179
MRI,347,11,179
5,39,10,178
3,35,11,179
1,152,7,175
3,957,10,178
5,36,11,179
1,189,8,176
1,104,9,177
MRI,491,11,179
5,122,11,179
1,67,11,179
2,50,10,178
6,1135,11,179
2,149,14,182
5,198,14,182
7,127,14,182
5,72,14,182
9,179,14,182
6,95,14,182
6,93,14,182
7,112,14,182
5,78,15,183
3,14,15,183
5,92,15,183
MRI,566,15,183
5,84,15,183
5,8,15,183
10,105,14,182
4,23,16,184
6,59,16,184
9,186,16,184
4,88,16,184
7,25,16,184
6,169,16,184
1,88,17,185
9,184,2,170
5,78,17,185
3,441,14,182
2,129,17,185
4,347,17,185
1,75,15,183
8,4941,14,126
5,31,16,184
4,86,18,186
3,6,18,186
MRI,234,18,186
3,80,18,186
3,220,17,185
9,127,16,184
8,3387,7,147
7,86,15,183
MRI,292,4,172
5,79,21,189
3,932,14,70
1,121,14,182
5,51,21,189
6,77,21,189
2,50,21,189
10,538,21,189
9,267,21,189
3,161,21,189
MRI,157,8,176
5,33,22,190
2,61,22,190
10,79,21,189
MRI,222,22,190
7,39,22,190
5,0,22,190
5,14,22,190
5,29,22,190
7,75,22,190
2,47,22,190
4,21,22,190
5,39,22,190
7,68,23,191
6,61,23,191
6,34,23,191
9,229,23,191
4,12,22,190
1,71,21,189
MRI,200,18,186
5,115,18,186
1,77,22,190
7,58,23,191
9,158,23,191
5,63,24,192
3,51,18,186
7,60,24,192
1,115,25,193
5,127,25,193
5,74,25,193
MRI,385,25,193
5,46,23,191
5,95,23,191
3,68,25,193
3,30,25,193
4,4339,23,191
MRI,237,22,190
2,41,24,192
1,19,24,192
1,123,18,186
2,75,0,196
9,191,0,196
5,130,0,196
