OT,overtime,schedule_day
6,193.0,0
7,186.0,0
8,202.0,1
2,215.0,1
5,258.0,1
4,58.0,2
5,343.0,2
MRI,24.0,4
10,37.0,4
4,228.0,4
8,192.0,7
6,438.0,7
7,28.0,8
5,200.0,8
6,27.0,9
10,144.0,8
7,171.0,9
8,473.0,8
3,95.0,11
5,340.0,11
8,22.0,14
6,210.0,14
5,341.0,14
7,375.0,14
10,5.0,15
5,7.0,15
2,181.0,15
6,5.0,16
4,317.0,18
MRI,44.0,22
3,163.0,22
5,178.0,22
9,7.0,23
6,194.0,23
4,148.0,25
5,143.0,0
10,252.0,0
7,428.0,0
2,21.0,1
7,55.0,1
1,396.0,1
5,95.0,2
8,203.0,2
9,43.0,2
MRI,20.0,4
7,62.0,4
6,269.0,4
4,355.0,4
6,103.0,7
3,22.0,8
5,229.0,8
1,377.0,8
7,475.0,8
10,99.0,9
7,215.0,9
7,190.0,10
8,10.0,11
5,423.0,11
6,96.0,14
8,134.0,14
5,232.0,14
9,500.0,14
5,237.0,15
7,465.0,15
9,308.0,16
8,210.0,17
MRI,29.0,18
5,466.0,18
6,234.0,21
8,249.0,21
2,87.0,22
5,186.0,22
6,269.0,23
7,17.0,24
5,496.0,24
7,335.0,25
8,111.0,0
2,303.0,1
4,53.0,2
3,5.0,4
4,333.0,4
6,146.0,7
10,378.0,7
5,100.0,8
9,368.0,7
1,420.0,8
8,448.0,9
6,69.0,11
8,130.0,14
8,98.0,15
5,174.0,15
4,34.0,16
5,189.0,16
6,368.0,16
3,51.0,18
10,13.0,21
9,408.0,21
6,459.0,21
3,14.0,22
MRI,28.0,22
5,124.0,22
5,381.0,23
7,495.0,23
7,19.0,24
3,6.0,25
5,280.0,25
5,22.0,0
1,14.0,1
7,299.0,1
4,103.0,2
5,238.0,2
8,338.0,1
7,453.0,2
MRI,3.0,4
7,40.0,4
5,45.0,8
3,232.0,8
4,20.0,9
8,499.0,9
7,32.0,10
5,446.0,9
5,425.0,11
7,296.0,14
6,307.0,14
7,153.0,15
5,200.0,15
2,423.0,15
7,202.0,16
5,379.0,16
6,7.0,18
7,58.0,18
10,46.0,21
9,208.0,21
5,413.0,21
2,11.0,22
5,211.0,22
6,128.0,23
5,470.0,23
7,11.0,24
4,160.0,24
3,42.0,25
5,17.0,0
7,110.0,0
1,9.0,1
7,27.0,1
6,57.0,4
5,339.0,4
8,172.0,7
6,351.0,7
9,456.0,7
5,482.0,7
5,188.0,8
7,282.0,8
3,404.0,8
10,52.0,9
9,400.0,9
5,90.0,14
6,115.0,14
8,124.0,14
5,129.0,15
7,288.0,15
4,21.0,16
6,93.0,16
7,275.0,16
9,386.0,16
5,202.0,17
MRI,14.0,18
5,279.0,18
6,8.0,21
MRI,11.0,21
8,73.0,21
3,32.0,22
5,213.0,22
6,51.0,23
7,265.0,23
5,285.0,23
7,2.0,24
5,345.0,24
3,9.0,25
7,154.0,25
5,126.0,25
5,39.0,0
6,193.0,0
7,28.0,0
1,150.0,1
5,243.0,2
5,315.0,7
3,63.0,8
5,153.0,8
8,210.0,9
7,10.0,11
7,149.0,14
5,185.0,15
7,218.0,15
9,366.0,16
5,182.0,18
6,307.0,21
9,473.0,21
3,45.0,22
5,213.0,22
5,136.0,23
9,317.0,23
7,117.0,25
5,222.0,25
8,94.0,0
7,141.0,0
6,228.0,0
2,62.0,1
8,321.0,2
4,238.0,4
8,134.0,7
6,427.0,7
10,476.0,7
5,205.0,8
1,272.0,8
7,222.0,9
6,121.0,14
7,333.0,14
5,2.0,15
2,22.0,15
6,67.0,16
MRI,19.0,18
7,26.0,18
4,300.0,18
5,450.0,21
9,466.0,21
5,292.0,22
6,86.0,23
5,480.0,23
5,305.0,24
4,457.0,25
5,78.0,0
8,99.0,0
6,343.0,0
1,206.0,1
8,213.0,2
7,206.0,4
8,33.0,7
10,277.0,7
6,351.0,7
1,12.0,8
3,92.0,8
5,428.0,7
10,18.0,9
8,158.0,9
7,483.0,9
5,54.0,14
9,429.0,14
6,493.0,14
5,5.0,15
6,111.0,16
5,323.0,16
6,82.0,17
MRI,25.0,18
8,176.0,21
5,403.0,21
3,115.0,22
10,126.0,23
7,365.0,23
5,437.0,23
6,217.0,0
2,22.0,1
1,26.0,1
4,41.0,2
5,317.0,4
6,43.0,7
9,466.0,7
5,199.0,8
3,493.0,11
5,137.0,14
8,256.0,14
2,18.0,15
5,156.0,15
9,397.0,14
6,57.0,16
5,433.0,16
10,439.0,16
8,337.0,18
7,341.0,18
8,87.0,21
6,349.0,21
5,42.0,22
6,172.0,23
5,188.0,23
8,48.0,25
7,138.0,25
10,85.0,0
5,267.0,0
1,52.0,1
2,167.0,1
MRI,26.0,4
4,293.0,4
7,326.0,4
5,465.0,4
MRI,28.0,7
6,109.0,7
5,300.0,7
5,54.0,8
1,132.0,8
8,118.0,9
5,207.0,10
5,29.0,15
MRI,37.0,15
7,70.0,16
6,130.0,16
10,227.0,16
MRI,26.0,18
4,185.0,18
5,82.0,22
7,14.0,23
4,114.0,23
6,280.0,23
5,450.0,23
7,19.0,24
