OT,overtime,schedule_day
10,40.0,0
8,66.0,0
5,480.0,0
7,124.0,1
8,362.0,1
5,404.0,2
7,405.0,2
4,488.0,2
4,31.0,3
8,92.0,3
10,431.0,2
10,7.0,4
7,296.0,4
4,433.0,4
8,171.0,7
10,191.0,7
3,20.0,8
2,21.0,8
8,96.0,8
5,176.0,8
7,182.0,8
4,14.0,9
1,66.0,8
8,221.0,9
9,326.0,9
7,356.0,9
5,237.0,9
5,442.0,11
6,193.0,14
5,422.0,14
7,467.0,14
9,491.0,14
5,95.0,15
2,414.0,15
6,233.0,16
5,507.0,17
MRI,38.0,18
4,340.0,18
5,69.0,22
3,348.0,22
6,71.0,23
7,402.0,23
5,429.0,23
5,182.0,24
6,17.0,25
7,175.0,25
5,494.0,25
4,503.0,25
5,14.0,0
9,317.0,0
2,51.0,1
7,205.0,1
4,8.0,2
3,243.0,2
5,321.0,2
9,381.0,2
10,132.0,2
MRI,11.0,4
4,128.0,4
6,199.0,7
10,24.0,7
5,37.0,8
1,55.0,8
9,409.0,9
5,180.0,10
8,59.0,14
5,134.0,14
6,197.0,14
5,115.0,15
7,419.0,15
6,61.0,16
7,70.0,16
5,484.0,18
8,11.0,21
3,9.0,22
5,186.0,22
7,198.0,23
5,298.0,24
4,120.0,25
5,477.0,25
5,307.0,0
6,309.0,0
2,23.0,1
7,121.0,0
1,145.0,1
5,242.0,2
8,269.0,2
7,288.0,2
9,437.0,2
10,213.0,2
MRI,18.0,4
8,70.0,4
5,287.0,4
10,0.0,7
6,97.0,7
5,270.0,7
9,443.0,7
5,153.0,8
3,177.0,8
10,18.0,9
5,333.0,11
7,232.0,14
5,348.0,14
5,236.0,15
7,27.0,16
6,47.0,16
5,494.0,16
5,305.0,17
3,167.0,18
6,394.0,21
5,73.0,22
6,197.0,0
2,47.0,1
1,73.0,1
5,229.0,1
3,67.0,2
4,172.0,2
7,144.0,4
4,231.0,4
5,232.0,3
6,338.0,7
7,37.0,8
5,45.0,8
1,282.0,8
6,10.0,9
7,304.0,9
8,65.0,14
5,207.0,14
7,329.0,14
7,47.0,15
9,87.0,14
5,110.0,15
5,480.0,17
3,7.0,18
7,423.0,18
6,39.0,21
9,405.0,21
5,15.0,22
3,263.0,22
10,34.0,23
6,145.0,23
7,218.0,23
MRI,6.0,25
5,427.0,0
7,62.0,2
5,435.0,2
4,247.0,4
8,127.0,7
5,20.0,8
10,67.0,9
5,440.0,10
7,36.0,11
5,86.0,11
8,108.0,14
7,115.0,14
5,260.0,14
6,340.0,14
9,503.0,14
5,182.0,15
7,247.0,15
6,280.0,16
7,378.0,16
3,5.0,18
6,63.0,21
3,98.0,22
2,132.0,22
5,209.0,22
6,0.0,23
5,452.0,23
9,86.0,23
10,84.0,0
6,210.0,0
8,281.0,0
5,244.0,1
9,305.0,2
4,318.0,4
5,374.0,4
8,212.0,7
5,213.0,8
6,36.0,9
10,124.0,7
5,248.0,9
3,189.0,11
8,193.0,14
7,409.0,14
9,429.0,14
5,86.0,15
7,183.0,15
7,16.0,16
6,154.0,16
5,252.0,16
9,309.0,16
8,91.0,21
5,14.0,22
7,356.0,23
7,25.0,24
8,19.0,0
5,342.0,0
8,361.0,2
9,480.0,2
8,0.0,4
7,142.0,4
6,10.0,7
MRI,15.0,7
5,461.0,7
9,492.0,7
MRI,47.0,8
3,53.0,8
5,106.0,8
7,280.0,8
4,32.0,9
7,23.0,10
5,309.0,9
8,214.0,14
6,327.0,14
5,416.0,14
5,223.0,15
7,63.0,15
3,67.0,18
4,470.0,18
5,413.0,21
5,28.0,22
3,172.0,22
4,1.0,23
6,10.0,23
7,28.0,23
5,471.0,23
5,486.0,24
4,286.0,25
5,464.0,25
6,7.0,0
5,226.0,0
7,323.0,0
2,64.0,1
1,121.0,1
7,90.0,2
8,507.0,2
7,34.0,3
5,111.0,4
4,424.0,4
5,27.0,8
7,40.0,8
2,86.0,8
7,370.0,9
8,57.0,10
5,375.0,11
10,33.0,14
8,68.0,14
6,269.0,14
7,5.0,15
5,64.0,15
8,273.0,15
6,48.0,16
4,87.0,16
7,190.0,16
9,505.0,16
6,2.0,17
7,2.0,17
4,36.0,17
8,96.0,17
10,100.0,16
8,80.0,18
4,400.0,18
5,221.0,18
8,188.0,21
5,355.0,21
5,164.0,22
6,449.0,21
6,241.0,23
7,272.0,23
7,28.0,24
5,154.0,25
8,7.0,0
5,415.0,0
2,121.0,1
7,137.0,0
1,417.0,1
4,147.0,2
9,256.0,2
7,375.0,2
8,422.0,2
MRI,0.0,4
7,389.0,4
4,508.0,4
6,89.0,7
MRI,93.0,7
9,396.0,7
7,12.0,8
2,13.0,8
5,48.0,7
4,15.0,9
7,29.0,9
10,58.0,9
7,24.0,10
5,45.0,9
8,475.0,9
10,60.0,14
8,67.0,14
8,2.0,15
7,60.0,16
6,345.0,16
9,477.0,16
4,416.0,18
5,505.0,18
8,92.0,21
9,123.0,21
5,379.0,21
5,56.0,22
4,68.0,23
7,31.0,24
4,186.0,24
5,396.0,24
3,0.0,25
4,463.0,25
7,288.0,0
6,418.0,0
7,383.0,1
9,192.0,2
5,208.0,2
7,62.0,4
5,320.0,4
2,26.0,8
5,61.0,8
1,123.0,8
7,254.0,8
10,46.0,9
8,257.0,9
6,28.0,14
5,219.0,14
9,235.0,14
5,39.0,15
7,113.0,15
7,288.0,16
MRI,6.0,18
6,57.0,18
9,310.0,16
8,12.0,21
6,275.0,21
5,102.0,22
7,207.0,23
5,280.0,23
4,366.0,25
8,126.0,0
7,335.0,0
2,3.0,1
7,148.0,1
7,20.0,2
4,193.0,2
9,356.0,2
5,377.0,2
5,397.0,3
8,15.0,7
6,261.0,7
5,10.0,8
7,337.0,8
7,51.0,10
5,359.0,10
5,160.0,11
8,59.0,14
5,172.0,14
6,218.0,14
7,3.0,15
5,159.0,15
4,63.0,16
5,193.0,16
9,372.0,16
10,364.0,16
5,156.0,18
7,337.0,18
4,476.0,18
8,104.0,21
6,285.0,21
5,34.0,22
9,336.0,21
7,53.0,23
6,161.0,23
5,9.0,23
5,288.0,25
8,74.0,0
5,139.0,0
6,262.0,0
9,461.0,0
1,124.0,1
7,221.0,2
5,481.0,2
MRI,28.0,4
7,161.0,4
5,303.0,4
4,367.0,4
8,26.0,7
6,39.0,7
5,65.0,8
1,245.0,8
8,286.0,9
7,11.0,10
5,345.0,9
3,46.0,14
8,164.0,14
6,227.0,14
7,334.0,14
5,176.0,15
6,65.0,16
7,79.0,16
5,385.0,21
5,60.0,22
7,10.0,23
6,95.0,23
5,231.0,23
5,227.0,25
5,86.0,0
7,200.0,2
3,6.0,3
5,320.0,4
MRI,34.0,7
8,164.0,7
5,333.0,7
7,91.0,8
1,152.0,8
3,165.0,8
5,202.0,8
4,162.0,9
5,479.0,11
5,12.0,14
8,105.0,14
7,132.0,14
5,62.0,15
7,227.0,15
5,381.0,16
5,381.0,17
5,267.0,18
10,385.0,16
6,26.0,21
9,230.0,21
5,286.0,21
5,0.0,22
7,36.0,23
6,87.0,23
5,276.0,24
7,166.0,25
4,271.0,25
8,30.0,0
6,118.0,0
7,472.0,0
5,311.0,2
5,320.0,4
8,70.0,7
5,296.0,7
6,430.0,7
5,123.0,8
7,489.0,8
7,40.0,10
8,60.0,9
5,367.0,10
6,422.0,14
9,460.0,14
2,10.0,15
7,151.0,15
5,226.0,15
8,403.0,15
7,110.0,16
6,122.0,16
5,503.0,16
7,43.0,17
MRI,5.0,18
5,322.0,18
MRI,47.0,21
6,139.0,21
10,74.0,22
5,107.0,22
6,221.0,23
7,261.0,23
5,338.0,23
7,28.0,24
7,41.0,25
4,283.0,25
5,497.0,25
6,60.0,0
2,35.0,1
7,159.0,0
3,58.0,2
8,463.0,2
5,486.0,2
7,14.0,3
10,66.0,2
7,58.0,4
5,470.0,4
8,8.0,7
6,39.0,7
MRI,43.0,7
5,64.0,8
8,216.0,8
7,281.0,8
1,371.0,8
8,422.0,9
9,500.0,9
7,500.0,9
5,283.0,10
8,152.0,14
7,168.0,14
5,271.0,15
7,365.0,15
6,295.0,16
8,6.0,21
5,5.0,22
7,17.0,23
3,36.0,25
4,203.0,25
10,72.0,0
8,118.0,0
7,31.0,1
5,465.0,2
8,455.0,2
7,91.0,4
3,93.0,4
5,304.0,4
4,337.0,4
8,136.0,7
9,287.0,7
7,12.0,8
5,60.0,8
1,114.0,8
3,150.0,8
7,404.0,9
9,86.0,9
5,397.0,10
7,18.0,11
3,51.0,11
5,476.0,11
5,311.0,14
7,442.0,14
6,508.0,14
5,66.0,15
7,336.0,15
4,63.0,16
6,114.0,16
7,198.0,16
7,4.0,17
10,109.0,16
5,413.0,17
MRI,11.0,18
7,20.0,18
8,154.0,18
5,191.0,18
8,183.0,21
6,310.0,21
3,61.0,22
5,93.0,22
6,46.0,23
5,482.0,23
