OT,surgery_duration,schedule_day,simulation_day
6,414,0,0
5,684,0,0
MRI,33,1,1
2,225,1,1
7,1609,0,0
MRI,41,1,1
3,24,1,1
2,60,0,0
3,31,1,1
5,260,1,1
MRI,41,1,1
2,314,1,1
5,426,1,1
9,1136,0,0
MRI,37,1,1
7,604,1,1
8,115,1,1
MRI,34,1,1
7,75,2,2
4,86,2,2
7,202,2,2
3,127,2,2
8,119,2,2
1,57,1,1
4,330,2,2
3,86,2,2
3,62,2,2
3,163,2,2
9,1083,2,2
8,134,1,1
8,187,2,2
7,49,3,3
6,75,3,3
7,61,3,3
4,97,3,3
6,118,3,3
1,26,3,3
7,74,3,3
10,137,3,3
10,1581,2,2
7,98,2,2
MRI,42,4,4
7,93,2,2
MRI,60,4,4
7,37,4,4
MRI,65,4,4
10,172,1,1
4,757,4,4
MRI,47,4,4
5,941,4,4
1,79,0,0
MRI,63,4,4
4,124,2,2
5,1041,2,2
7,57,0,0
3,483,4,4
3,39,3,3
1,124,4,4
3,342,0,0
10,108,3,3
2,64,7,7
MRI,54,7,7
MRI,65,7,7
MRI,72,7,7
6,753,7,7
5,1233,3,3
10,95,7,7
3,22,8,8
5,42,7,7
2,217,8,8
MRI,42,8,8
MRI,28,8,8
8,123,4,4
MRI,48,8,8
7,697,8,8
2,118,8,8
10,145,7,7
2,258,8,8
3,424,8,8
2,58,8,8
MRI,64,8,8
7,69,9,9
1,81,2,2
7,40,9,9
7,34,9,9
7,31,9,9
4,171,9,9
5,3615,7,7
6,387,9,9
1,66,8,8
4,88,9,9
8,260,3,3
9,283,9,9
7,52,10,10
10,1776,9,9
MRI,49,1,1
4,116,10,10
6,56,10,10
6,138,9,9
3,37,10,10
1,42,10,10
4,73,9,9
10,127,11,11
2,58,10,10
4,131,11,11
MRI,71,7,7
7,55,11,11
MRI,111,8,8
3,70,11,11
7,59,10,10
1,105,7,7
10,78,10,10
MRI,70,11,11
1,71,11,11
8,175,11,11
4,45,9,9
5,2022,11,11
8,245,7,7
10,365,4,4
8,2810,8,8
2,21,3,3
3,116,11,11
9,1169,9,9
5,1420,10,10
MRI,50,7,7
2,71,14,14
9,70,14,14
5,631,14,14
6,490,14,14
8,494,0,0
9,899,14,14
1,88,9,9
7,85,14,14
7,595,14,14
MRI,68,15,15
2,256,15,15
7,43,15,15
3,411,15,15
MRI,71,15,15
5,229,15,15
MRI,123,15,15
MRI,38,15,15
3,446,14,14
10,106,15,15
2,187,15,15
5,167,15,15
8,114,15,15
10,164,15,15
3,115,15,15
8,192,15,15
7,88,16,16
7,127,16,16
6,328,16,16
8,678,16,16
7,54,16,16
5,969,16,16
MRI,57,11,11
7,41,16,16
5,30,17,17
7,62,17,17
7,270,11,11
3,46,17,17
6,126,16,16
7,65,17,17
6,72,17,17
4,80,17,17
1,44,14,14
7,50,17,17
5,1118,17,17
4,508,16,16
7,59,17,17
MRI,60,18,18
1,511,15,15
8,298,18,18
MRI,46,18,18
MRI,51,18,18
10,3529,16,16
3,174,18,18
1,50,16,16
8,578,10,10
5,65,16,16
MRI,43,18,18
4,958,18,18
7,759,18,18
5,1090,18,18
MRI,50,18,18
MRI,63,15,15
10,406,14,14
MRI,37,21,21
MRI,31,21,21
6,287,21,21
