OT,surgery_duration,schedule_day,simulation_day
9,47,0,0
7,385,0,0
6,411,0,0
5,471,0,0
7,29,0,0
2,3,0,0
9,437,0,0
1,25,0,0
7,34,1,1
MRI,27,1,1
2,78,1,1
MRI,16,1,1
7,35,1,1
MRI,29,1,1
3,18,1,1
2,63,1,1
MRI,14,1,1
MRI,28,1,1
5,36,1,1
1,40,1,1
MRI,27,1,1
2,77,1,1
4,81,2,2
2,55,1,1
8,429,1,1
5,543,2,2
9,416,2,2
4,15,2,2
7,39,2,2
5,132,1,1
7,23,1,1
3,172,2,2
3,56,2,2
5,13,3,3
9,43,2,2
6,29,3,3
5,492,3,3
4,72,3,3
10,138,1,1
3,44,0,0
8,454,2,2
1,41,3,3
MRI,19,4,4
5,358,4,4
4,374,4,4
7,26,1,1
7,249,3,3
8,360,0,0
4,21,4,4
8,61,4,4
7,353,2,2
5,570,4,4
4,85,2,2
3,235,4,4
1,29,2,2
10,150,2,2
2,87,3,3
1,28,4,4
MRI,34,4,4
MRI,24,7,7
6,20,4,4
10,71,7,7
MRI,22,7,7
6,365,7,7
6,291,7,7
5,60,8,8
10,50,7,7
10,90,7,7
2,98,8,8
5,62,8,8
5,137,8,8
3,155,8,8
9,341,7,7
8,251,3,3
MRI,25,8,8
MRI,24,4,4
7,152,4,4
10,1000,8,8
8,42,8,8
7,39,9,9
10,25,9,9
6,76,9,9
7,43,9,9
6,244,9,9
10,57,9,9
5,86,9,9
4,334,9,9
6,137,9,9
5,18,9,9
7,22,9,9
8,836,9,9
7,41,9,9
6,43,10,10
1,33,7,7
9,53,9,9
6,86,10,10
5,444,10,10
6,10,10,10
9,34,9,9
1,42,8,8
5,24,9,9
3,64,11,11
4,406,10,10
7,847,10,10
3,18,1,1
10,35,10,10
1,55,10,10
5,488,7,7
1,49,11,11
8,220,10,10
3,24,11,11
5,696,11,11
3,54,10,10
3,79,11,11
7,28,14,14
1,40,9,9
MRI,23,11,11
6,150,14,14
5,262,14,14
6,257,14,14
10,41,14,14
5,804,14,14
7,40,15,15
8,25,15,15
5,111,15,15
10,43,14,14
7,391,14,14
7,53,15,15
5,123,15,15
5,74,15,15
5,50,15,15
8,298,7,7
MRI,29,15,15
3,87,14,14
2,24,14,14
6,60,16,16
4,73,16,16
5,886,16,16
4,43,16,16
9,32,16,16
7,114,11,11
7,41,17,17
4,59,17,17
6,91,16,16
10,63,14,14
4,33,16,16
7,12,16,16
7,344,16,16
8,65,16,16
MRI,17,18,18
1,27,16,16
2,27,17,17
3,50,18,18
5,451,18,18
4,62,17,17
7,26,18,18
4,664,18,18
7,506,18,18
1,32,15,15
1,31,14,14
3,70,18,18
MRI,25,18,18
10,50,16,16
2,22,7,7
2,33,21,21
MRI,25,21,21
MRI,25,21,21
6,316,21,21
5,423,21,21
6,369,18,18
6,538,21,21
5,16,21,21
MRI,24,22,22
7,30,22,22
4,13,22,22
4,18,22,22
MRI,32,21,21
5,96,22,22
5,89,22,22
9,54,21,21
10,434,0,0
2,102,22,22
5,160,22,22
5,102,22,22
9,46,23,23
1,53,17,17
4,121,23,23
9,613,23,23
7,29,23,23
9,749,9,9
9,63,23,23
6,67,23,23
5,750,23,23
1,33,21,21
1,40,22,22
MRI,24,25,25
MRI,33,25,25
5,295,25,25
3,93,25,25
4,783,25,25
MRI,25,25,25
MRI,26,25,25
10,68,18,18
3,91,23,23
1,336,25,25
3,35,25,25
1,37,24,24
2,43,15,15
6,136,0,28
1,21,0,28
5,419,0,28
2,26,0,28
8,256,14,14
8,117,18,18
MRI,24,1,29
2,195,1,29
7,362,0,28
3,141,7,7
MRI,28,1,29
7,364,0,28
2,103,1,29
6,93,11,11
10,235,21,21
7,26,2,30
4,178,2,30
3,46,2,30
1,46,1,29
4,31,2,30
5,787,2,30
7,145,2,30
9,36,2,30
7,31,1,29
5,476,3,31
1,593,18,18
8,127,21,21
4,86,2,30
9,553,0,28
1,28,2,30
6,87,3,31
1,29,3,31
9,52,0,28
MRI,8,4,32
4,278,4,32
5,344,4,32
MRI,30,4,32
MRI,14,4,32
6,22,4,32
MRI,31,4,32
8,505,2,30
7,411,4,32
3,210,4,32
10,104,2,30
10,181,0,28
8,258,0,28
2,40,10,10
MRI,25,7,35
MRI,33,7,35
6,329,7,35
3,121,21,21
10,52,7,35
MRI,25,7,35
6,337,7,35
MRI,17,7,35
MRI,35,8,36
MRI,28,8,36
MRI,29,8,36
5,120,8,36
5,43,8,36
10,59,7,35
7,236,2,30
5,182,8,36
2,104,8,36
10,69,7,35
7,35,9,37
6,84,9,37
6,52,9,37
1,46,4,32
10,75,9,37
8,319,9,37
9,68,9,37
6,270,9,37
7,39,9,37
1,33,7,35
