OT,overtime,schedule_day
6,6.0,0
7,23.0,0
5,276.0,0
9,365.0,0
8,73.0,1
8,123.0,2
5,217.0,2
7,240.0,2
9,316.0,2
7,20.0,3
5,454.0,3
MRI,0.0,4
5,11.0,4
8,220.0,4
4,234.0,4
9,44.0,7
3,123.0,7
6,118.0,9
8,123.0,9
9,422.0,9
5,3.0,11
9,148.0,14
6,184.0,14
5,269.0,14
8,73.0,15
9,37.0,16
7,35.0,18
4,336.0,18
5,10.0,21
9,390.0,21
5,6.0,22
7,7.0,23
5,108.0,24
4,279.0,25
10,27.0,0
6,186.0,0
7,281.0,0
9,281.0,0
9,258.0,2
5,105.0,3
5,40.0,4
7,117.0,4
9,11.0,7
3,293.0,7
5,345.0,7
8,283.0,9
4,381.0,10
5,19.0,14
7,65.0,14
6,120.0,14
9,223.0,14
5,19.0,15
4,0.0,16
5,177.0,16
5,1.0,17
7,5.0,17
4,49.0,18
10,72.0,21
6,78.0,21
5,113.0,21
9,243.0,21
5,41.0,22
5,114.0,23
9,469.0,23
5,136.0,24
1,61.0,25
5,106.0,25
7,149.0,0
5,171.0,0
6,307.0,0
9,458.0,0
7,3.0,2
9,239.0,2
MRI,6.0,4
6,34.0,9
8,227.0,9
9,389.0,9
6,57.0,14
5,55.0,15
9,117.0,16
4,254.0,18
1,273.0,18
10,25.0,21
5,34.0,22
5,62.0,23
5,85.0,24
4,256.0,25
9,26.0,0
10,194.0,0
7,208.0,0
8,17.0,2
5,73.0,2
9,429.0,2
5,77.0,3
6,4.0,4
4,46.0,4
9,367.0,7
5,125.0,11
7,76.0,14
6,109.0,14
5,504.0,14
5,30.0,15
5,312.0,16
9,346.0,16
4,37.0,18
5,65.0,21
9,103.0,21
6,329.0,21
3,30.0,22
5,54.0,22
9,272.0,23
6,234.0,24
7,207.0,0
9,247.0,2
7,272.0,2
7,46.0,4
4,254.0,4
9,166.0,7
MRI,17.0,8
6,101.0,9
9,28.0,14
7,181.0,18
5,35.0,21
5,56.0,22
4,331.0,25
10,82.0,0
5,89.0,0
7,109.0,0
5,163.0,3
4,151.0,4
9,30.0,7
5,495.0,7
5,397.0,11
9,2.0,14
7,218.0,14
5,73.0,15
9,72.0,16
1,299.0,18
5,56.0,21
5,64.0,22
9,79.0,23
7,501.0,24
7,19.0,25
4,223.0,25
7,22.0,0
9,468.0,0
9,259.0,2
6,152.0,7
9,336.0,7
9,103.0,9
6,116.0,9
3,11.0,11
5,84.0,11
5,145.0,14
7,253.0,14
5,24.0,15
5,216.0,17
4,264.0,18
6,32.0,21
5,207.0,21
9,226.0,21
5,27.0,22
8,92.0,22
5,64.0,23
4,17.0,25
6,208.0,0
9,244.0,0
5,156.0,3
10,5.0,0
6,61.0,7
9,266.0,7
6,110.0,9
9,179.0,9
8,449.0,9
4,272.0,10
6,189.0,14
9,298.0,14
7,392.0,14
7,8.0,16
5,34.0,18
4,186.0,18
6,100.0,21
5,262.0,21
5,67.0,22
4,22.0,25
1,95.0,25
7,63.0,0
9,490.0,0
5,86.0,2
5,1.0,3
4,122.0,4
5,305.0,4
5,312.0,7
6,20.0,9
8,196.0,9
5,86.0,10
5,100.0,11
8,137.0,11
3,165.0,11
5,201.0,14
5,410.0,17
4,196.0,18
5,296.0,18
6,74.0,21
10,116.0,21
9,216.0,23
4,213.0,25
5,54.0,0
7,92.0,0
6,174.0,0
5,95.0,2
5,82.0,4
6,72.0,7
5,122.0,7
6,97.0,9
9,297.0,9
4,465.0,10
7,28.0,14
6,113.0,14
5,361.0,14
7,4.0,16
1,223.0,18
5,382.0,18
5,13.0,21
6,196.0,21
5,132.0,22
7,6.0,0
5,113.0,3
5,10.0,7
9,80.0,7
8,268.0,9
4,182.0,10
5,145.0,11
8,280.0,11
9,48.0,14
7,148.0,14
5,204.0,14
5,11.0,15
9,33.0,16
5,304.0,16
4,88.0,18
7,126.0,18
5,128.0,21
6,168.0,21
5,19.0,22
9,323.0,23
7,21.0,24
4,132.0,25
6,112.0,0
9,116.0,0
7,226.0,0
8,302.0,1
5,75.0,2
8,154.0,2
4,83.0,4
9,262.0,7
9,393.0,9
7,11.0,14
9,415.0,14
5,466.0,16
9,429.0,21
5,21.0,22
4,8.0,25
1,16.0,25
9,337.0,0
7,21.0,4
5,45.0,4
4,376.0,4
5,141.0,7
9,193.0,7
6,253.0,7
9,466.0,9
6,100.0,14
5,101.0,14
9,221.0,14
5,57.0,15
9,144.0,16
5,272.0,16
7,114.0,18
1,359.0,18
4,384.0,18
6,205.0,21
5,404.0,21
5,40.0,22
4,158.0,25
7,48.0,0
3,19.0,1
7,75.0,2
5,34.0,3
MRI,3.0,7
9,161.0,7
3,437.0,8
9,439.0,9
5,6.0,14
9,27.0,14
7,32.0,14
5,272.0,17
1,23.0,18
4,90.0,18
9,103.0,21
6,167.0,21
5,262.0,21
5,15.0,22
5,208.0,23
9,505.0,23
1,10.0,25
4,177.0,25
5,256.0,3
5,10.0,4
7,59.0,4
6,38.0,7
5,194.0,7
9,448.0,7
6,39.0,9
5,9.0,14
9,65.0,14
7,395.0,14
5,91.0,15
5,235.0,16
4,10.0,18
6,112.0,21
5,172.0,21
9,481.0,23
4,17.0,25
1,99.0,25
6,127.0,0
7,140.0,0
5,226.0,0
9,394.0,0
7,119.0,2
9,176.0,2
5,59.0,3
4,17.0,4
7,477.0,4
6,101.0,7
3,13.0,8
7,20.0,9
6,29.0,9
9,380.0,9
4,59.0,10
5,160.0,11
6,269.0,14
5,2.0,15
4,5.0,16
7,141.0,16
5,276.0,16
5,22.0,17
5,138.0,18
4,428.0,18
5,47.0,21
5,36.0,22
5,317.0,23
7,3.0,24
5,5.0,25
1,71.0,25
7,48.0,0
5,55.0,0
9,64.0,0
6,141.0,0
10,319.0,0
8,121.0,2
5,36.0,3
5,146.0,4
6,100.0,7
9,190.0,7
8,16.0,9
6,76.0,9
9,391.0,9
5,18.0,11
9,10.0,14
7,431.0,14
5,39.0,15
7,208.0,16
7,161.0,18
4,213.0,18
1,396.0,18
9,127.0,21
5,181.0,22
5,91.0,23
7,165.0,24
4,0.0,25
1,37.0,25
9,219.0,0
4,35.0,2
5,442.0,2
5,279.0,3
4,88.0,4
5,273.0,4
5,92.0,7
9,143.0,7
8,12.0,9
6,45.0,9
9,291.0,9
5,40.0,11
5,19.0,14
5,178.0,15
4,148.0,18
5,326.0,18
6,110.0,21
5,99.0,22
5,138.0,23
9,430.0,23
5,20.0,25
4,82.0,25
5,3.0,0
10,258.0,0
7,275.0,0
9,393.0,0
7,76.0,2
8,200.0,2
5,264.0,2
5,116.0,3
4,170.0,4
6,76.0,7
9,143.0,7
6,38.0,9
8,372.0,9
5,24.0,10
7,26.0,10
4,370.0,10
7,236.0,14
5,240.0,14
9,459.0,14
5,31.0,15
5,376.0,16
5,15.0,18
4,189.0,18
10,128.0,21
5,228.0,21
5,23.0,22
4,265.0,25
5,343.0,25
5,28.0,0
9,434.0,0
9,240.0,2
7,12.0,4
6,14.0,4
4,265.0,4
5,311.0,7
9,475.0,7
9,118.0,9
5,30.0,10
4,90.0,10
6,234.0,14
7,289.0,14
5,40.0,15
9,94.0,16
5,271.0,16
5,146.0,17
5,123.0,18
4,283.0,18
6,80.0,21
5,38.0,22
8,67.0,22
4,19.0,23
7,59.0,23
5,247.0,23
4,20.0,25
9,36.0,0
7,456.0,0
8,272.0,1
8,36.0,2
7,1.0,3
7,46.0,4
5,167.0,4
9,334.0,7
6,394.0,7
6,88.0,9
9,143.0,9
4,38.0,10
3,96.0,11
7,25.0,14
5,88.0,14
9,164.0,14
6,313.0,14
5,444.0,16
5,128.0,17
4,263.0,18
1,269.0,18
5,51.0,21
9,83.0,21
5,84.0,22
5,132.0,23
9,378.0,23
4,141.0,25
5,196.0,0
9,49.0,2
7,151.0,2
4,308.0,4
9,57.0,7
5,119.0,7
4,105.0,10
5,500.0,10
5,55.0,14
6,71.0,14
7,124.0,14
9,405.0,14
5,23.0,15
8,115.0,15
6,6.0,16
9,103.0,16
5,359.0,16
4,49.0,18
5,53.0,18
6,102.0,21
5,30.0,22
5,35.0,23
9,497.0,23
5,330.0,24
4,443.0,25
10,4.0,0
7,154.0,0
8,28.0,2
5,17.0,3
9,174.0,7
6,39.0,9
8,219.0,9
5,14.0,11
9,20.0,14
5,29.0,14
7,182.0,14
9,66.0,16
5,85.0,16
MRI,0.0,18
5,75.0,18
6,410.0,18
5,161.0,21
9,280.0,21
8,212.0,22
5,5.0,23
5,156.0,25
4,246.0,25
9,385.0,0
MRI,23.0,1
2,105.0,1
8,91.0,2
9,446.0,2
5,459.0,2
5,9.0,3
5,10.0,4
4,299.0,4
5,130.0,7
9,456.0,7
8,28.0,9
7,120.0,14
6,182.0,14
5,203.0,14
9,221.0,16
5,432.0,17
4,166.0,18
5,406.0,18
5,217.0,21
5,45.0,22
5,17.0,23
7,107.0,24
7,3.0,25
4,245.0,25
6,17.0,0
5,89.0,0
5,15.0,2
7,31.0,2
8,351.0,2
9,375.0,2
4,19.0,4
6,19.0,7
5,28.0,7
9,198.0,7
3,19.0,8
6,49.0,9
8,194.0,9
5,17.0,10
5,24.0,11
5,47.0,14
9,368.0,14
9,25.0,16
5,417.0,16
5,66.0,18
4,197.0,18
5,229.0,21
5,96.0,22
5,77.0,24
6,376.0,24
4,16.0,25
7,407.0,0
5,331.0,3
5,152.0,4
4,239.0,4
5,61.0,7
8,9.0,9
6,128.0,9
9,97.0,14
8,143.0,15
5,219.0,16
5,25.0,17
4,47.0,18
6,126.0,21
5,51.0,22
10,114.0,22
5,19.0,23
4,2.0,25
5,353.0,25
1,444.0,25
5,18.0,0
7,101.0,0
9,214.0,0
6,475.0,0
8,285.0,1
5,140.0,2
8,453.0,2
5,152.0,3
4,193.0,4
5,200.0,4
6,1.0,7
5,192.0,7
8,178.0,9
6,235.0,9
5,296.0,10
5,74.0,14
6,91.0,14
9,163.0,14
