OT,overtime,schedule_day
5,40.0,0
7,69.0,0
6,200.0,0
7,44.0,2
8,66.0,2
9,153.0,2
8,87.0,4
5,118.0,4
6,163.0,7
9,184.0,7
5,1.0,8
10,196.0,8
9,53.0,9
6,101.0,9
8,371.0,9
5,46.0,10
5,249.0,11
8,394.0,11
9,120.0,14
6,166.0,14
8,27.0,15
9,201.0,16
5,421.0,16
5,26.0,17
5,417.0,18
5,21.0,21
8,375.0,22
7,57.0,24
5,3.0,25
4,78.0,25
1,157.0,25
10,17.0,0
9,59.0,0
6,87.0,0
5,128.0,0
2,35.0,1
5,67.0,2
8,204.0,2
4,318.0,4
6,88.0,7
6,46.0,9
9,247.0,9
7,9.0,10
5,70.0,10
4,177.0,10
9,48.0,14
7,60.0,14
6,63.0,14
5,103.0,14
7,97.0,16
5,255.0,16
5,105.0,18
4,229.0,18
6,369.0,21
5,50.0,22
7,161.0,23
4,26.0,25
9,60.0,0
5,201.0,0
8,505.0,1
5,20.0,2
8,115.0,2
7,127.0,2
7,189.0,4
5,198.0,7
6,63.0,9
3,42.0,11
7,57.0,14
9,74.0,14
5,360.0,14
9,190.0,16
4,32.0,18
9,61.0,21
5,127.0,22
9,222.0,23
4,0.0,25
7,132.0,0
8,34.0,2
5,130.0,2
5,149.0,3
5,83.0,4
4,322.0,4
6,107.0,9
9,154.0,9
7,95.0,14
6,183.0,14
5,199.0,14
5,44.0,15
9,33.0,16
5,403.0,16
4,401.0,18
6,43.0,21
5,18.0,22
5,96.0,23
4,332.0,25
7,103.0,0
9,361.0,0
2,22.0,1
5,19.0,3
4,43.0,4
6,113.0,9
9,318.0,9
9,138.0,14
7,265.0,14
5,34.0,15
5,134.0,16
9,317.0,16
4,168.0,18
5,27.0,22
5,23.0,23
4,48.0,25
7,199.0,0
5,206.0,2
7,271.0,2
9,372.0,2
5,19.0,3
5,50.0,4
4,105.0,4
5,144.0,7
9,134.0,9
5,0.0,14
6,118.0,14
7,191.0,14
9,227.0,14
5,7.0,15
7,62.0,16
9,166.0,16
5,216.0,16
1,46.0,18
5,220.0,18
9,11.0,21
6,173.0,21
5,21.0,22
9,135.0,23
4,68.0,25
9,17.0,0
7,127.0,0
6,263.0,0
5,473.0,0
8,212.0,1
5,0.0,2
8,2.0,2
5,21.0,3
7,16.0,4
5,137.0,4
4,169.0,4
5,69.0,7
6,234.0,7
9,443.0,7
6,83.0,9
7,12.0,10
4,251.0,10
5,119.0,11
5,112.0,14
9,240.0,14
7,272.0,14
6,377.0,14
7,65.0,16
9,410.0,16
5,110.0,17
1,23.0,18
6,55.0,18
5,213.0,18
4,372.0,18
6,58.0,21
5,122.0,21
5,26.0,22
5,80.0,23
5,169.0,24
1,8.0,25
4,203.0,25
6,60.0,0
9,370.0,0
5,108.0,2
7,141.0,2
9,244.0,2
5,411.0,3
4,28.0,4
5,205.0,4
5,186.0,7
9,386.0,7
6,230.0,9
5,72.0,10
9,54.0,14
5,219.0,14
7,453.0,14
7,0.0,16
9,60.0,16
1,184.0,18
5,25.0,21
10,75.0,21
6,82.0,21
5,354.0,22
9,360.0,23
4,33.0,25
5,130.0,0
7,187.0,0
9,455.0,0
8,27.0,2
5,110.0,2
5,17.0,3
7,23.0,4
5,186.0,4
4,244.0,4
5,28.0,7
6,150.0,7
4,88.0,10
7,8.0,14
9,62.0,14
5,71.0,14
5,9.0,15
9,167.0,16
1,17.0,18
4,92.0,18
9,159.0,21
5,31.0,22
9,379.0,23
4,258.0,25
5,288.0,25
9,43.0,0
7,75.0,0
5,220.0,0
5,72.0,2
9,491.0,2
5,136.0,4
4,243.0,4
7,455.0,4
6,177.0,7
5,267.0,7
9,355.0,7
7,15.0,9
6,33.0,9
9,176.0,9
4,435.0,10
9,259.0,14
5,443.0,16
4,37.0,18
6,22.0,21
9,91.0,21
5,26.0,22
8,347.0,22
5,84.0,24
4,70.0,25
5,79.0,25
5,165.0,0
9,334.0,0
7,366.0,0
2,195.0,1
8,89.0,2
5,134.0,2
9,311.0,2
7,7.0,3
5,404.0,3
5,37.0,4
4,256.0,4
5,5.0,7
9,311.0,7
6,335.0,7
6,69.0,9
9,136.0,9
6,22.0,14
9,38.0,14
5,91.0,14
7,135.0,14
9,15.0,16
4,48.0,18
5,26.0,22
5,44.0,23
7,44.0,23
7,254.0,24
4,343.0,25
7,138.0,0
9,461.0,0
2,357.0,1
5,78.0,2
7,148.0,2
5,1.0,4
4,8.0,4
5,56.0,7
9,318.0,7
9,457.0,9
8,458.0,9
5,114.0,11
9,66.0,14
7,123.0,14
5,280.0,14
5,0.0,15
7,92.0,16
5,454.0,17
7,29.0,18
4,106.0,18
5,289.0,18
9,68.0,21
6,155.0,21
5,101.0,22
8,213.0,22
1,1.0,25
7,75.0,0
9,405.0,0
8,163.0,1
8,129.0,2
5,154.0,2
7,7.0,3
5,108.0,3
4,75.0,4
5,104.0,4
6,62.0,7
9,163.0,7
5,6.0,8
7,10.0,8
4,48.0,10
5,363.0,10
MRI,4.0,11
6,20.0,14
7,202.0,14
9,209.0,14
5,321.0,16
9,493.0,16
5,384.0,17
4,202.0,18
6,10.0,21
9,67.0,21
5,183.0,21
5,205.0,22
5,15.0,23
7,203.0,23
4,104.0,25
5,106.0,0
10,119.0,0
9,167.0,0
6,365.0,0
7,3.0,2
5,10.0,2
5,6.0,4
6,81.0,7
9,214.0,7
5,281.0,7
6,115.0,9
9,248.0,9
4,248.0,10
9,2.0,14
7,112.0,14
5,138.0,14
6,164.0,14
5,67.0,15
5,215.0,16
4,189.0,18
5,96.0,21
10,252.0,21
5,53.0,22
5,48.0,23
4,11.0,25
1,105.0,25
6,1.0,0
5,219.0,0
7,25.0,2
5,175.0,2
5,44.0,3
7,0.0,4
5,142.0,4
6,16.0,7
5,127.0,7
9,24.0,9
6,147.0,9
4,9.0,10
7,59.0,10
5,276.0,10
8,19.0,11
3,25.0,11
9,7.0,14
5,43.0,14
7,280.0,14
9,69.0,16
5,433.0,16
5,251.0,17
4,1.0,18
7,68.0,18
5,217.0,18
6,110.0,21
5,200.0,21
5,83.0,22
9,141.0,23
4,27.0,25
1,135.0,25
5,328.0,25
5,35.0,0
7,148.0,0
9,248.0,0
8,67.0,2
9,206.0,2
5,274.0,3
5,57.0,4
8,87.0,4
4,331.0,4
6,197.0,7
9,230.0,7
6,178.0,9
5,86.0,14
9,165.0,14
6,373.0,14
5,66.0,15
9,26.0,16
1,79.0,18
5,261.0,18
4,403.0,18
5,11.0,21
6,136.0,21
7,3.0,23
5,52.0,23
9,191.0,23
4,95.0,25
7,281.0,0
2,85.0,1
5,163.0,2
9,97.0,2
5,67.0,7
6,128.0,7
9,132.0,7
6,67.0,9
7,248.0,10
5,355.0,11
7,71.0,14
9,81.0,14
5,429.0,16
5,89.0,17
1,17.0,18
4,78.0,18
5,131.0,18
6,147.0,21
5,165.0,21
10,266.0,21
9,419.0,21
5,151.0,22
5,140.0,23
9,119.0,0
7,165.0,0
5,253.0,0
5,174.0,3
6,1.0,4
5,160.0,4
6,190.0,7
5,279.0,7
5,133.0,10
4,319.0,10
5,66.0,11
7,193.0,14
9,221.0,14
5,24.0,15
9,23.0,16
5,63.0,17
4,1.0,18
6,7.0,21
10,190.0,21
5,243.0,21
5,3.0,22
7,3.0,23
4,54.0,25
7,91.0,0
6,167.0,0
9,212.0,0
5,237.0,0
8,19.0,2
5,382.0,3
4,44.0,4
9,220.0,7
6,64.0,9
9,2.0,14
5,6.0,14
7,220.0,14
6,25.0,16
9,134.0,16
5,431.0,16
3,49.0,18
4,65.0,18
5,249.0,18
5,50.0,21
6,102.0,21
5,63.0,22
5,242.0,23
1,25.0,25
4,437.0,25
5,36.0,0
9,93.0,0
7,194.0,0
5,113.0,3
4,40.0,4
9,260.0,7
5,30.0,8
6,147.0,9
9,16.0,14
6,88.0,14
7,116.0,14
7,155.0,16
5,340.0,16
5,16.0,17
7,140.0,18
4,369.0,18
5,150.0,21
10,215.0,21
9,351.0,21
5,46.0,22
9,359.0,23
1,53.0,25
4,254.0,25
9,83.0,0
10,86.0,0
7,124.0,0
5,173.0,0
9,39.0,2
7,149.0,2
5,413.0,3
5,80.0,4
5,126.0,8
6,67.0,9
4,218.0,10
5,304.0,11
9,70.0,14
7,251.0,14
5,120.0,15
7,53.0,16
5,283.0,16
5,217.0,17
1,36.0,18
5,50.0,18
4,178.0,18
7,196.0,18
9,120.0,21
5,16.0,22
5,35.0,23
9,334.0,23
4,227.0,25
9,163.0,0
7,234.0,0
6,154.0,7
5,239.0,7
6,55.0,9
5,194.0,14
9,439.0,14
6,43.0,16
9,109.0,16
5,270.0,16
4,187.0,18
5,197.0,21
5,28.0,22
3,77.0,25
4,122.0,25
5,66.0,0
7,308.0,0
5,2.0,2
8,69.0,2
5,125.0,3
5,342.0,4
4,404.0,4
9,253.0,7
6,281.0,7
5,418.0,7
6,24.0,9
4,179.0,10
5,135.0,11
7,145.0,14
9,462.0,14
5,26.0,15
9,33.0,16
7,139.0,16
5,304.0,16
4,15.0,18
6,35.0,21
8,0.0,22
5,63.0,22
5,226.0,23
9,307.0,23
4,0.0,25
7,83.0,0
9,226.0,0
9,271.0,2
4,71.0,4
5,383.0,4
9,366.0,7
5,428.0,7
6,166.0,9
MRI,16.0,11
5,25.0,14
7,50.0,14
9,300.0,14
5,72.0,15
5,193.0,16
5,20.0,17
5,153.0,18
4,345.0,18
5,106.0,21
6,236.0,21
9,506.0,21
5,39.0,22
5,1.0,23
9,244.0,23
4,219.0,25
6,243.0,0
7,283.0,0
10,362.0,0
5,401.0,0
5,12.0,4
4,36.0,4
4,9.0,10
7,6.0,14
6,52.0,14
5,85.0,14
9,215.0,14
9,55.0,16
5,497.0,16
5,81.0,17
1,38.0,18
7,175.0,18
5,278.0,18
5,32.0,21
6,105.0,21
9,121.0,21
MRI,9.0,22
5,15.0,22
5,0.0,23
4,12.0,25
1,83.0,25
7,60.0,0
5,184.0,0
9,158.0,2
5,278.0,2
5,94.0,4
8,356.0,4
9,30.0,7
6,100.0,9
9,109.0,9
5,39.0,11
6,145.0,14
7,229.0,14
9,328.0,14
5,70.0,15
8,198.0,15
9,14.0,16
5,109.0,17
1,121.0,18
6,67.0,21
5,15.0,22
8,312.0,22
5,237.0,23
9,286.0,23
1,76.0,25
4,306.0,25
5,330.0,25
6,22.0,0
7,67.0,0
9,252.0,0
7,9.0,2
5,59.0,2
9,263.0,2
8,449.0,2
5,251.0,3
5,307.0,4
6,156.0,7
5,262.0,7
9,310.0,7
7,3.0,9
6,67.0,9
8,327.0,9
9,334.0,9
4,285.0,10
5,175.0,11
5,38.0,14
7,168.0,14
9,485.0,14
5,46.0,15
7,203.0,16
9,301.0,16
4,426.0,18
5,470.0,18
6,12.0,21
10,37.0,21
5,60.0,21
5,29.0,22
8,48.0,22
4,191.0,25
5,275.0,25
6,56.0,0
5,278.0,0
7,373.0,0
9,243.0,2
5,159.0,4
6,154.0,7
9,486.0,7
7,3.0,9
6,99.0,9
8,225.0,9
5,3.0,10
8,118.0,11
5,196.0,11
9,5.0,14
6,114.0,14
7,185.0,14
5,54.0,15
5,198.0,16
5,117.0,17
4,192.0,18
5,151.0,21
10,334.0,21
