OT,overtime,schedule_day
6,1.0,0
5,77.0,0
7,101.0,0
8,19.0,1
8,35.0,2
7,253.0,2
5,264.0,2
5,2.0,3
7,0.0,4
4,228.0,4
5,374.0,4
6,168.0,7
9,273.0,7
7,15.0,9
6,76.0,9
8,94.0,9
5,217.0,7
7,83.0,10
5,119.0,10
4,133.0,10
5,70.0,11
5,63.0,14
9,109.0,14
6,170.0,14
5,123.0,15
9,505.0,16
5,11.0,18
4,72.0,18
5,74.0,21
9,91.0,21
6,319.0,21
5,65.0,22
3,87.0,22
5,70.0,23
4,283.0,23
4,6.0,25
5,37.0,25
6,102.0,0
5,135.0,0
7,447.0,0
8,351.0,2
5,22.0,3
5,248.0,4
6,1.0,7
5,310.0,7
6,78.0,9
8,211.0,9
5,90.0,10
5,68.0,14
9,220.0,14
7,340.0,14
2,27.0,15
9,71.0,16
7,82.0,16
5,317.0,16
1,149.0,18
4,164.0,18
5,274.0,18
5,298.0,21
6,489.0,21
5,22.0,22
5,249.0,25
4,344.0,25
7,23.0,0
5,102.0,0
6,171.0,0
8,156.0,1
5,128.0,2
8,306.0,2
5,221.0,4
4,274.0,4
5,78.0,7
8,8.0,9
6,22.0,9
5,232.0,11
6,26.0,14
5,43.0,14
9,123.0,14
5,485.0,16
1,10.0,18
10,7.0,21
5,169.0,21
5,54.0,22
8,57.0,22
9,276.0,23
4,13.0,25
9,63.0,0
5,413.0,0
7,491.0,0
8,127.0,1
7,6.0,2
8,53.0,2
9,392.0,2
5,166.0,4
4,392.0,4
5,173.0,7
9,329.0,7
8,44.0,9
9,272.0,9
5,117.0,11
7,30.0,14
9,71.0,14
5,268.0,14
6,351.0,14
7,45.0,16
5,198.0,16
5,87.0,17
MRI,6.0,18
5,58.0,18
6,2.0,21
5,75.0,21
9,411.0,21
5,84.0,22
5,149.0,23
9,259.0,23
7,149.0,24
4,356.0,25
6,11.0,0
9,135.0,0
7,326.0,0
5,385.0,0
8,347.0,1
7,106.0,2
8,114.0,2
5,316.0,2
7,286.0,4
6,9.0,7
5,114.0,7
6,15.0,9
8,21.0,9
9,88.0,14
7,374.0,14
5,32.0,15
9,494.0,16
4,405.0,18
9,129.0,21
5,208.0,21
5,52.0,22
7,24.0,23
9,197.0,23
5,42.0,25
4,435.0,25
6,82.0,0
7,417.0,0
5,26.0,2
9,317.0,2
8,460.0,2
6,113.0,7
9,119.0,7
5,297.0,7
8,198.0,9
9,462.0,9
5,43.0,14
6,267.0,14
9,344.0,16
6,0.0,18
MRI,9.0,21
5,12.0,23
4,28.0,25
7,201.0,0
5,174.0,2
7,44.0,3
5,108.0,3
4,263.0,4
5,438.0,4
5,198.0,7
6,296.0,7
8,57.0,9
5,10.0,10
4,241.0,10
6,134.0,14
7,257.0,14
5,280.0,14
9,294.0,14
9,178.0,16
4,28.0,17
5,14.0,18
1,82.0,18
4,127.0,18
7,276.0,18
5,14.0,21
6,39.0,21
5,109.0,22
5,130.0,23
7,210.0,24
4,296.0,25
7,52.0,0
9,186.0,0
5,345.0,0
6,413.0,0
5,4.0,2
9,244.0,2
4,120.0,4
7,243.0,4
6,163.0,7
7,5.0,9
6,35.0,9
9,106.0,9
6,65.0,14
9,240.0,14
7,4.0,16
9,170.0,16
7,10.0,18
4,16.0,18
1,50.0,18
6,34.0,21
9,80.0,21
5,81.0,22
9,97.0,23
7,33.0,24
5,449.0,24
1,70.0,25
4,143.0,25
5,293.0,25
7,49.0,0
9,389.0,2
5,223.0,3
4,65.0,4
6,286.0,7
5,39.0,11
6,79.0,14
5,278.0,16
5,321.0,18
4,424.0,18
5,254.0,21
5,67.0,22
5,340.0,23
1,35.0,25
