OT,surgery_duration,schedule_day,simulation_day
2,42,0,0
6,173,0,0
1,38,0,0
5,712,0,0
6,254,0,0
7,459,0,0
MRI,21,1,1
MRI,29,1,1
9,27,0,0
MRI,25,1,1
2,113,1,1
7,11,1,1
2,61,1,1
3,27,1,1
7,25,1,1
2,40,1,1
9,759,0,0
1,19,1,1
2,47,1,1
7,34,1,1
5,26,1,1
3,22,1,1
10,92,0,0
7,22,1,1
7,290,2,2
7,40,2,2
4,67,2,2
3,42,2,2
5,653,2,2
MRI,22,1,1
MRI,37,1,1
9,37,2,2
2,25,3,3
8,559,2,2
5,30,3,3
8,509,1,1
7,456,3,3
6,49,3,3
6,60,3,3
MRI,27,1,1
4,41,2,2
5,845,3,3
1,33,2,2
MRI,28,4,4
3,76,2,2
MRI,29,4,4
5,447,4,4
4,71,3,3
MRI,28,4,4
4,670,4,4
7,53,4,4
1,32,3,3
MRI,32,4,4
3,30,4,4
7,306,4,4
9,78,2,2
6,14,4,4
4,126,2,2
10,173,1,1
MRI,30,4,4
3,76,4,4
8,656,4,4
1,46,4,4
MRI,28,7,7
MRI,27,7,7
2,32,7,7
6,176,7,7
MRI,23,7,7
6,150,7,7
10,29,7,7
3,559,7,7
MRI,16,7,7
7,316,2,2
MRI,19,8,8
5,57,8,8
10,92,7,7
5,93,8,8
3,20,8,8
5,67,8,8
9,589,2,2
3,220,8,8
MRI,28,7,7
2,162,8,8
6,51,9,9
8,559,9,9
5,35,9,9
6,288,9,9
7,61,9,9
MRI,24,8,8
4,109,9,9
7,53,9,9
6,185,9,9
10,48,9,9
MRI,40,8,8
5,30,10,10
7,19,10,10
9,57,9,9
10,87,2,2
10,85,7,7
9,480,7,7
5,23,9,9
1,52,8,8
5,948,7,7
MRI,21,11,11
MRI,20,11,11
1,75,10,10
3,89,11,11
8,354,7,7
8,281,11,11
1,59,9,9
MRI,24,11,11
MRI,42,11,11
4,61,11,11
5,406,11,11
10,70,9,9
3,34,11,11
5,18,11,11
7,44,8,8
1,56,11,11
1,48,7,7
MRI,29,11,11
2,29,14,14
8,39,8,8
8,203,0,0
7,48,14,14
5,230,1,1
5,307,14,14
6,242,14,14
9,584,14,14
10,29,14,14
6,363,14,14
10,67,14,14
9,41,9,9
5,383,14,14
7,113,11,11
10,113,4,4
MRI,17,15,15
MRI,28,15,15
3,19,15,15
3,28,15,15
MRI,34,15,15
7,34,15,15
7,33,15,15
5,70,15,15
10,49,15,15
10,66,14,14
