OT,surgery_duration,schedule_day,simulation_day
1,26,0,0
9,37,0,0
5,593,0,0
7,476,0,0
6,543,0,0
MRI,26,1,1
MRI,24,1,1
MRI,21,1,1
7,26,1,1
7,22,1,1
2,30,0,0
2,119,1,1
2,91,1,1
10,1607,0,0
2,28,1,1
1,34,1,1
3,17,1,1
2,51,1,1
9,714,0,0
9,17,2,2
5,132,1,1
5,286,2,2
4,98,2,2
7,18,1,1
3,43,2,2
7,31,2,2
4,35,2,2
MRI,23,1,1
3,123,2,2
8,17,2,2
2,27,3,3
5,31,2,2
5,33,3,3
6,61,3,3
4,64,3,3
6,18,3,3
8,1775,1,1
7,492,2,2
7,39,4,4
MRI,8,4,4
7,336,4,4
3,73,0,0
5,392,4,4
5,477,3,3
7,426,3,3
1,62,3,3
4,61,2,2
4,515,4,4
6,17,4,4
9,50,2,2
3,146,4,4
MRI,26,1,1
1,46,2,2
1,35,4,4
MRI,26,4,4
3,33,1,1
10,260,2,2
MRI,40,1,1
MRI,28,7,7
MRI,19,7,7
MRI,16,7,7
9,382,7,7
6,277,7,7
6,278,7,7
2,32,7,7
10,41,7,7
10,143,1,1
7,33,1,1
MRI,13,8,8
MRI,21,8,8
3,296,8,8
5,58,8,8
MRI,29,8,8
8,570,4,4
5,72,8,8
7,134,8,8
3,23,8,8
5,98,8,8
10,66,7,7
MRI,35,8,8
2,232,8,8
1,52,7,7
MRI,27,7,7
7,18,9,9
5,39,9,9
7,39,9,9
6,246,9,9
6,44,9,9
9,585,9,9
5,108,9,9
5,15,1,1
10,95,9,9
7,28,9,9
6,172,9,9
8,70,8,8
5,19,9,9
1,31,8,8
4,121,9,9
8,405,9,9
1,31,9,9
6,80,10,10
10,105,9,9
5,942,10,10
4,1450,10,10
MRI,30,11,11
3,46,11,11
MRI,29,11,11
3,109,11,11
4,88,11,11
5,419,11,11
8,229,0,0
MRI,27,11,11
1,33,11,11
5,476,7,7
10,53,10,10
8,323,7,7
10,60,7,7
7,291,10,10
6,321,14,14
9,1189,2,2
7,701,14,14
5,518,14,14
6,195,14,14
5,281,14,14
10,61,14,14
10,46,14,14
7,13,14,14
MRI,40,15,15
2,25,10,10
2,18,14,14
7,31,15,15
3,25,15,15
5,184,15,15
5,151,15,15
8,505,15,15
10,69,14,14
6,80,11,11
5,96,15,15
MRI,18,15,15
3,21,15,15
9,68,9,9
4,178,16,16
6,47,16,16
9,621,16,16
8,14,16,16
