OT,surgery_duration,schedule_day,simulation_day
9,62,0,0
6,360,0,0
7,640,0,0
5,755,0,0
MRI,17,1,1
1,20,0,0
1,24,1,1
2,51,1,1
3,29,1,1
3,44,1,1
9,547,0,0
2,116,1,1
7,22,1,1
MRI,31,1,1
7,9,1,1
7,43,1,1
MRI,36,1,1
2,29,1,1
10,264,0,0
5,29,1,1
2,66,1,1
4,64,2,2
5,512,2,2
4,70,2,2
9,62,2,2
3,208,2,2
3,28,2,2
MRI,28,1,1
7,31,1,1
5,229,3,3
6,57,3,3
5,11,3,3
4,139,2,2
8,452,2,2
7,288,2,2
MRI,34,1,1
7,25,2,2
MRI,21,4,4
MRI,23,4,4
4,79,3,3
7,31,4,4
6,13,4,4
MRI,21,4,4
MRI,19,4,4
1,54,2,2
4,508,4,4
7,254,4,4
10,164,1,1
9,21,2,2
2,40,3,3
8,467,1,1
3,36,4,4
5,442,4,4
7,258,2,2
8,49,4,4
7,17,4,4
10,104,2,2
8,278,4,4
7,143,3,3
3,102,4,4
1,42,3,3
1,38,4,4
MRI,21,7,7
2,18,7,7
6,222,7,7
10,56,7,7
MRI,24,7,7
8,251,0,0
10,158,7,7
MRI,39,7,7
6,196,7,7
9,627,7,7
MRI,26,8,8
MRI,11,8,8
8,27,8,8
5,51,8,8
5,118,8,8
3,253,8,8
MRI,37,8,8
5,164,8,8
2,184,8,8
8,60,8,8
5,41,8,8
10,1363,8,8
3,25,8,8
7,49,9,9
10,44,9,9
9,27,9,9
10,30,9,9
5,32,9,9
6,199,9,9
6,130,9,9
6,50,9,9
10,84,7,7
1,30,7,7
7,32,9,9
9,82,9,9
4,148,9,9
5,87,9,9
5,324,10,10
6,40,10,10
1,46,8,8
4,358,10,10
8,688,9,9
MRI,28,7,7
5,20,9,9
3,58,11,11
1,19,10,10
3,20,11,11
7,37,9,9
5,565,11,11
3,77,7,7
4,57,11,11
MRI,26,11,11
8,690,11,11
1,95,9,9
8,217,7,7
7,22,9,9
6,62,11,11
1,40,11,11
7,24,14,14
5,375,14,14
6,353,14,14
10,36,14,14
MRI,35,11,11
MRI,29,15,15
5,81,15,15
7,27,15,15
5,71,15,15
5,136,1,1
7,329,14,14
5,73,15,15
9,590,2,2
5,88,15,15
10,29,14,14
7,60,11,11
9,387,16,16
7,165,16,16
4,55,16,16
5,663,7,7
6,45,16,16
5,659,16,16
1,40,14,14
4,47,16,16
6,87,16,16
9,35,16,16
7,34,16,16
8,78,16,16
7,36,17,17
7,36,17,17
5,382,17,17
6,42,17,17
1,61,15,15
7,29,18,18
6,270,18,18
4,65,17,17
3,48,18,18
3,85,10,10
3,36,18,18
4,703,18,18
10,147,16,16
7,308,18,18
8,89,14,14
MRI,17,18,18
1,26,17,17
5,571,18,18
10,76,14,14
1,572,18,18
2,7,17,17
2,68,15,15
MRI,33,21,21
MRI,28,21,21
1,38,16,16
6,488,21,21
3,146,17,17
5,30,21,21
5,90,22,22
4,25,22,22
5,145,22,22
5,764,21,21
7,36,22,22
5,63,22,22
5,33,22,22
4,57,22,22
2,101,22,22
2,22,22,22
5,30,23,23
5,87,22,22
5,327,23,23
3,116,21,21
7,25,23,23
1,62,22,22
7,74,8,8
7,133,23,23
4,162,23,23
6,49,23,23
4,45,16,16
1,42,23,23
2,20,0,0
1,38,21,21
8,148,23,23
10,1413,21,21
3,99,23,23
5,332,25,25
3,36,25,25
3,56,25,25
7,23,23,23
4,368,25,25
8,31,25,25
8,191,17,17
4,14,25,25
1,305,25,25
1,39,24,24
4,20,25,25
MRI,14,22,22
MRI,31,21,21
7,35,25,25
6,114,25,25
6,430,0,28
5,161,0,28
7,485,0,28
9,48,0,28
5,245,0,28
4,230,24,24
7,36,1,29
5,43,1,29
2,76,1,29
1,38,1,29
2,210,1,29
8,340,1,29
7,33,1,29
8,277,21,21
MRI,33,1,29
7,40,1,29
2,52,1,29
3,26,8,8
7,30,2,30
4,57,2,30
5,347,2,30
9,383,2,30
3,37,2,30
4,34,2,30
8,698,2,30
5,29,3,31
3,179,2,30
5,635,3,31
4,176,2,30
6,18,4,32
9,368,14,14
8,35,4,32
4,60,3,31
1,27,0,28
5,42,2,30
10,141,2,30
4,302,4,32
6,37,3,31
3,107,4,32
7,359,4,32
2,20,0,28
5,551,4,32
1,34,3,31
1,33,4,32
9,63,2,30
7,530,2,30
6,257,7,35
3,27,3,31
6,267,7,35
5,72,8,36
2,125,8,36
8,234,0,28
10,72,7,35
5,126,8,36
1,49,2,30
5,108,8,36
2,31,3,31
7,19,9,37
7,36,9,37
10,78,9,37
6,271,9,37
7,26,9,37
6,81,9,37
6,122,9,37
10,59,9,37
5,12,9,37
3,127,10,38
4,115,9,37
10,72,7,35
1,39,7,35
1,34,9,37
10,43,7,35
MRI,21,25,25
8,621,9,37
4,645,10,38
3,86,11,39
3,29,11,39
5,434,7,35
2,97,7,35
5,25,10,38
5,271,11,39
5,31,9,37
1,39,10,38
1,45,8,36
MRI,26,7,35
1,46,11,39
8,241,7,35
9,14,9,37
6,193,14,42
7,356,14,42
7,45,14,42
5,204,14,42
10,45,14,42
6,233,14,42
5,385,14,42
2,24,14,42
9,362,14,42
MRI,19,15,43
MRI,33,15,43
3,18,15,43
5,81,15,43
MRI,26,15,43
3,30,15,43
3,105,0,0
5,440,15,43
3,104,3,3
10,61,14,42
5,89,15,43
1,38,15,43
6,60,16,44
7,35,16,44
7,304,16,44
7,18,15,43
8,61,16,44
10,41,14,42
8,253,14,42
4,83,16,44
1,36,14,42
5,1014,16,44
6,66,16,44
9,490,16,44
1,50,16,44
4,25,17,45
4,49,16,44
MRI,45,11,39
MRI,19,18,46
MRI,34,18,46
MRI,33,18,46
MRI,23,18,46
3,32,18,46
4,84,17,45
4,582,18,46
3,46,18,46
5,632,18,46
6,478,18,46
2,447,15,43
1,31,17,45
7,331,18,46
10,181,16,44
10,139,0,28
3,81,14,42
5,431,21,49
6,370,21,49
2,37,17,45
1,286,18,46
MRI,25,21,49
5,37,21,49
MRI,18,22,50
MRI,36,22,50
4,17,22,50
4,15,22,50
2,23,22,50
8,315,22,50
5,78,22,50
5,74,22,50
2,64,22,50
5,56,22,50
5,64,22,50
5,160,22,50
3,112,21,49
10,954,22,50
MRI,20,18,46
7,337,23,51
5,561,23,51
10,122,23,51
4,243,23,51
2,37,14,14
7,22,23,51
6,82,23,51
7,18,24,52
9,73,23,51
2,28,24,52
5,786,24,52
7,762,24,52
3,176,22,50
MRI,29,25,53
MRI,32,25,53
1,23,22,50
MRI,21,25,53
7,40,22,50
4,466,25,53
MRI,35,25,53
7,40,25,53
3,116,25,53
7,18,25,53
6,1115,24,52
1,35,23,51
1,54,21,49
9,861,7,35
3,32,25,53
1,202,25,53
10,281,24,52
3,120,24,52
MRI,17,25,53
3,78,23,51
2,22,0,56
5,176,0,56
1,25,0,56
5,302,0,56
6,352,0,56
7,266,0,56
7,720,0,56
1,26,1,57
9,1504,0,56
1,23,24,52
3,274,0,56
2,100,1,57
MRI,11,1,57
2,64,1,57
4,72,2,58
5,457,2,58
MRI,29,25,53
3,19,2,58
9,12,0,56
MRI,32,1,57
MRI,16,4,60
MRI,25,4,60
MRI,21,4,60
4,447,4,60
7,35,1,57
3,24,1,57
1,60,2,58
MRI,28,4,60
1,36,3,59
5,132,1,57
2,39,1,57
9,44,2,58
MRI,15,7,63
MRI,29,7,63
6,487,7,63
MRI,33,7,63
9,1033,7,63
2,21,7,63
5,54,8,64
3,150,8,64
MRI,31,8,64
MRI,16,8,64
9,537,2,58
3,15,8,64
5,91,8,64
MRI,26,7,63
9,34,9,65
9,28,9,65
5,56,8,64
6,48,9,65
6,194,9,65
10,60,7,63
9,471,9,65
4,21,2,58
6,159,9,65
4,128,9,65
1,45,9,65
1,49,8,64
5,9,10,66
2,21,10,66
8,307,0,56
6,22,10,66
MRI,28,11,67
1,40,4,60
3,158,11,67
8,277,21,49
4,88,11,67
3,26,11,67
MRI,25,11,67
4,51,11,67
MRI,20,11,67
1,38,7,63
MRI,23,11,67
5,289,14,70
MRI,34,11,67
6,647,14,70
7,686,14,70
2,18,14,70
7,20,14,70
MRI,15,15,71
7,33,15,71
3,21,15,71
1,46,14,70
