OT,overtime,schedule_day
8,210.0,0
9,409.0,0
2,92.0,1
8,475.0,1
7,97.0,2
8,506.0,2
5,368.0,3
7,290.0,4
6,45.0,7
8,76.0,7
6,161.0,9
6,98.0,14
5,158.0,14
7,348.0,14
5,174.0,15
6,149.0,16
5,313.0,16
5,80.0,22
4,449.0,25
5,85.0,0
4,379.0,4
5,234.0,8
6,125.0,9
6,62.0,14
8,195.0,14
5,115.0,15
10,33.0,16
7,236.0,18
5,14.0,22
1,12.0,23
5,25.0,0
9,354.0,0
2,42.0,1
5,220.0,8
6,290.0,9
5,111.0,14
8,182.0,14
6,489.0,14
5,43.0,15
4,117.0,16
4,372.0,18
6,379.0,21
5,156.0,22
5,498.0,23
4,329.0,25
6,333.0,0
2,5.0,1
4,192.0,4
7,262.0,4
6,325.0,7
5,57.0,8
6,51.0,9
8,23.0,14
5,73.0,14
6,164.0,14
5,13.0,15
7,462.0,16
1,212.0,18
4,373.0,18
6,441.0,21
5,207.0,22
5,140.0,0
7,434.0,0
4,280.0,4
8,41.0,7
3,114.0,7
5,113.0,8
6,32.0,9
6,273.0,14
5,350.0,14
5,37.0,15
5,2.0,22
5,178.0,23
6,65.0,0
5,330.0,0
4,388.0,4
5,132.0,8
6,23.0,9
6,197.0,14
5,75.0,15
7,34.0,16
4,380.0,18
2,14.0,22
5,41.0,22
4,492.0,25
7,161.0,0
6,187.0,0
5,262.0,0
2,81.0,1
7,215.0,2
6,26.0,7
6,311.0,9
6,116.0,14
5,2.0,15
6,147.0,21
5,358.0,21
5,115.0,22
3,35.0,25
5,28.0,0
7,272.0,2
5,444.0,2
9,62.0,7
5,107.0,8
6,10.0,9
7,310.0,14
5,78.0,15
5,301.0,16
7,432.0,18
4,468.0,18
6,504.0,21
5,57.0,22
7,477.0,24
5,294.0,2
6,374.0,9
6,237.0,14
7,239.0,14
5,109.0,15
4,250.0,18
5,123.0,22
3,53.0,25
4,88.0,25
6,133.0,0
3,21.0,7
6,133.0,7
5,158.0,14
5,14.0,15
4,15.0,16
7,217.0,16
5,108.0,22
5,453.0,0
5,445.0,2
4,298.0,4
6,140.0,9
5,18.0,14
7,300.0,14
5,31.0,15
6,70.0,21
5,58.0,22
4,19.0,23
4,438.0,25
6,74.0,0
7,292.0,0
4,149.0,4
5,71.0,8
6,466.0,14
5,158.0,15
3,133.0,18
6,240.0,21
5,42.0,22
4,276.0,25
4,414.0,4
6,257.0,7
5,154.0,8
6,45.0,9
5,216.0,14
6,296.0,14
5,418.0,15
7,31.0,16
1,1.0,18
5,383.0,21
6,411.0,21
5,64.0,22
6,181.0,0
7,498.0,0
2,23.0,1
5,432.0,2
4,495.0,4
6,100.0,7
5,23.0,7
6,32.0,9
3,38.0,11
6,159.0,14
5,47.0,15
5,388.0,16
5,89.0,22
5,123.0,23
4,400.0,25
6,5.0,0
5,462.0,0
2,172.0,1
4,188.0,2
5,15.0,8
6,345.0,9
5,27.0,14
5,104.0,15
5,319.0,22
7,100.0,24
4,441.0,25
5,112.0,0
6,354.0,0
4,40.0,2
7,217.0,4
8,40.0,7
5,187.0,8
6,254.0,9
5,173.0,14
7,286.0,14
6,506.0,14
5,223.0,15
6,20.0,21
5,7.0,22
4,375.0,25
6,16.0,0
5,176.0,0
4,508.0,4
6,256.0,7
5,104.0,8
5,231.0,14
5,19.0,15
4,241.0,18
6,268.0,21
5,104.0,22
2,169.0,1
5,175.0,0
5,191.0,2
5,202.0,3
7,357.0,4
6,402.0,7
5,174.0,8
6,7.0,9
5,187.0,15
4,14.0,16
4,283.0,18
5,234.0,21
5,145.0,22
4,319.0,25
6,85.0,0
5,169.0,0
4,255.0,4
6,225.0,7
5,41.0,8
6,279.0,9
5,52.0,15
4,275.0,18
6,142.0,21
5,224.0,22
4,436.0,25
2,4.0,1
5,362.0,2
5,16.0,8
6,198.0,9
5,32.0,14
6,319.0,14
5,144.0,15
4,442.0,18
6,172.0,21
5,62.0,22
5,219.0,23
4,344.0,25
6,70.0,0
5,102.0,0
9,333.0,0
2,108.0,1
5,313.0,2
6,187.0,7
6,13.0,9
5,147.0,15
7,27.0,18
6,49.0,21
5,247.0,22
9,91.0,23
1,211.0,25
4,392.0,25
6,9.0,0
5,118.0,0
7,377.0,0
2,57.0,1
7,28.0,2
5,134.0,8
6,101.0,9
6,179.0,14
5,97.0,15
7,236.0,16
5,404.0,21
5,168.0,22
5,240.0,0
7,485.0,0
5,385.0,2
5,32.0,8
6,366.0,9
7,484.0,14
5,39.0,15
7,404.0,16
5,262.0,16
7,26.0,18
1,110.0,18
4,176.0,18
5,198.0,22
7,202.0,24
5,148.0,0
2,19.0,1
5,304.0,2
1,42.0,4
7,155.0,4
4,212.0,4
6,9.0,7
5,67.0,8
6,161.0,9
5,199.0,15
7,168.0,16
5,311.0,16
4,394.0,25
6,7.0,0
5,290.0,0
2,231.0,1
4,10.0,9
5,472.0,14
5,7.0,15
7,135.0,16
6,169.0,16
4,293.0,18
6,142.0,21
5,434.0,21
5,48.0,22
4,349.0,25
4,414.0,4
6,509.0,7
5,157.0,8
6,453.0,9
6,23.0,14
5,33.0,15
5,147.0,22
7,363.0,24
5,237.0,0
7,363.0,0
2,226.0,1
7,306.0,2
7,1.0,4
6,122.0,7
5,199.0,8
6,119.0,9
5,81.0,14
6,106.0,14
5,109.0,15
5,266.0,16
6,34.0,21
5,90.0,22
4,505.0,25
5,158.0,0
6,216.0,0
2,27.0,1
4,362.0,4
6,176.0,7
5,71.0,8
6,112.0,9
9,440.0,14
6,497.0,14
5,88.0,15
7,21.0,18
4,85.0,18
6,262.0,21
5,397.0,22
5,472.0,23
6,239.0,0
7,371.0,0
2,97.0,1
5,146.0,8
6,31.0,9
6,127.0,14
5,255.0,14
7,328.0,14
5,200.0,15
4,33.0,16
1,365.0,18
6,134.0,21
5,176.0,22
5,100.0,0
7,201.0,2
6,389.0,7
5,102.0,8
5,168.0,14
5,83.0,15
7,476.0,16
4,497.0,18
5,260.0,21
6,370.0,21
5,100.0,22
7,15.0,24
4,141.0,25
6,106.0,0
