OT,surgery_duration,schedule_day,simulation_day
2,83,0,0
MRI,43,1,1
MRI,59,1,1
MRI,50,1,1
7,22,1,1
2,121,1,1
6,347,0,0
2,226,1,1
5,1425,0,0
2,49,3,3
7,580,2,2
1,75,0,0
3,54,1,1
7,80,2,2
4,133,2,2
7,50,1,1
2,81,1,1
3,85,2,2
4,1340,4,4
1,38,1,1
5,1691,3,3
7,69,1,1
5,51,1,1
3,45,1,1
5,1305,2,2
MRI,57,4,4
MRI,54,7,7
7,919,0,0
8,132,8,8
7,48,8,8
5,113,8,8
9,74,2,2
5,185,8,8
6,371,9,9
6,103,9,9
9,54,0,0
6,300,7,7
MRI,42,11,11
MRI,40,11,11
5,134,8,8
7,45,1,1
6,110,10,10
8,1118,2,2
3,178,11,11
5,71,9,9
7,611,4,4
3,1119,7,7
2,57,14,14
5,59,10,10
9,1167,14,14
MRI,35,15,15
9,1519,0,0
7,121,9,9
7,68,15,15
4,81,2,2
5,613,14,14
5,140,15,15
5,188,15,15
6,484,14,14
5,245,15,15
4,221,16,16
10,185,0,0
4,657,18,18
1,64,3,3
4,218,9,9
4,73,16,16
10,184,7,7
6,96,16,16
MRI,45,15,15
9,945,16,16
1,65,2,2
3,276,18,18
4,57,22,22
8,1018,1,1
7,37,23,23
7,75,16,16
9,114,9,9
2,311,22,22
5,436,22,22
6,301,21,21
5,788,21,21
5,180,22,22
MRI,22,15,15
4,24,22,22
MRI,66,21,21
MRI,69,25,25
MRI,48,8,8
4,597,25,25
3,300,25,25
5,47,9,9
9,1364,0,28
MRI,60,1,29
4,309,23,23
MRI,86,22,22
2,143,1,29
1,92,4,4
9,40,0,28
4,128,2,30
3,66,2,30
5,73,21,21
2,210,1,29
6,584,0,28
9,155,2,2
MRI,56,1,29
5,828,0,28
2,78,7,35
7,624,24,24
MRI,33,4,32
2,116,3,31
7,704,14,14
3,66,8,36
5,111,8,36
6,430,7,35
5,231,8,36
9,954,2,30
4,700,4,32
1,57,21,21
6,344,9,37
6,47,9,37
5,142,8,36
6,268,9,37
3,166,11,39
5,19,9,37
4,434,9,37
8,60,8,36
6,515,14,42
7,94,25,25
9,1475,7,35
10,346,1,1
5,234,15,43
5,165,15,43
4,651,16,44
5,71,9,37
6,180,16,44
7,55,15,43
6,106,16,44
5,176,15,43
1,105,22,22
9,63,16,44
4,64,16,44
5,540,14,42
5,531,2,30
4,970,18,46
3,275,18,46
MRI,54,21,49
MRI,42,8,36
MRI,129,22,50
MRI,54,22,50
2,145,22,50
9,55,9,37
6,605,21,49
5,255,22,50
5,151,22,50
5,214,22,50
4,33,22,50
2,77,24,52
MRI,50,25,53
MRI,38,25,53
4,131,22,50
5,36,21,49
4,280,23,51
3,132,23,23
3,71,25,53
7,682,16,44
2,304,1,57
7,55,1,57
6,1486,0,56
4,89,2,58
1,66,4,32
5,1299,3,59
5,1214,0,56
2,180,1,57
7,537,4,60
3,62,2,58
4,652,25,53
1,62,14,42
9,82,9,9
7,66,0,56
5,98,8,64
1,96,7,7
4,2096,4,60
6,714,7,63
6,307,9,65
6,143,9,65
9,1324,9,65
MRI,63,7,35
5,775,2,58
5,120,8,64
5,173,8,64
3,110,11,67
7,61,15,15
5,167,15,71
5,480,14,70
4,121,16,72
6,93,16,72
6,986,14,70
2,42,14,70
5,289,15,71
4,602,9,65
3,217,18,74
10,309,7,63
4,1379,18,74
9,128,23,51
6,181,21,77
4,21,22,78
2,234,22,78
5,261,22,78
MRI,61,21,77
4,23,22,78
9,42,23,79
1,92,4,60
5,728,21,77
5,147,22,78
MRI,55,25,81
1,102,8,64
3,418,25,81
5,105,22,78
3,165,23,51
4,1384,25,81
5,288,0,84
6,346,0,84
2,217,1,85
10,175,2,2
MRI,25,25,81
2,215,1,85
4,113,2,86
MRI,96,25,53
2,89,0,56
7,1021,14,42
1,35,0,84
2,532,15,15
3,175,21,21
2,72,7,91
9,1300,7,91
5,114,8,92
6,311,7,91
2,35,10,94
MRI,68,11,95
5,2270,16,72
6,338,9,93
4,964,4,88
MRI,194,11,95
5,159,8,92
3,401,11,95
6,57,9,93
2,24,0,84
1,59,10,66
7,812,18,46
3,32,15,99
4,114,16,100
5,132,8,92
10,125,7,91
6,89,16,100
7,105,17,101
5,1881,14,98
MRI,46,7,91
MRI,40,18,102
6,540,14,98
3,70,2,86
5,23,9,93
3,115,18,102
7,56,25,81
3,231,21,49
9,752,14,70
MRI,62,21,105
4,142,9,93
7,246,18,102
5,183,22,106
5,106,22,106
1,55,15,99
5,104,22,106
4,82,16,100
4,56,22,106
5,812,23,107
6,205,17,101
6,602,21,105
3,511,25,109
4,37,22,106
2,239,22,106
5,127,22,106
7,689,0,112
4,946,18,102
5,2018,16,16
4,668,25,109
7,81,1,113
2,158,1,113
6,562,0,112
4,252,23,107
5,687,0,112
1,38,24,108
7,54,25,109
5,38,23,107
2,388,1,113
4,206,2,114
5,1138,2,114
1,532,25,81
3,75,2,114
4,1380,4,116
7,916,4,116
2,69,17,101
6,632,7,119
5,172,8,120
2,89,8,120
4,341,9,121
1,46,7,119
6,221,9,121
5,267,8,120
6,393,9,121
5,43,11,123
3,510,11,123
2,58,14,98
MRI,28,4,88
5,170,15,127
7,627,14,126
5,451,14,126
1,87,7,91
4,120,16,128
5,151,15,127
3,163,21,105
6,121,16,128
1,66,4,116
5,201,15,127
1,59,21,49
6,350,14,126
7,409,2,114
4,826,18,130
3,161,18,130
7,1185,18,130
7,133,17,129
5,460,1,1
7,83,22,134
4,49,22,134
4,43,22,134
5,175,22,134
5,87,22,134
6,836,21,133
9,1587,16,128
2,127,22,134
5,301,22,134
7,391,16,72
3,419,25,137
MRI,36,25,137
10,46,22,134
4,267,23,135
5,55,9,121
5,840,21,133
8,407,0,0
4,1533,25,137
2,106,1,141
5,667,2,142
5,1050,0,140
7,430,2,142
6,814,0,140
2,215,1,141
4,104,16,72
1,78,14,126
7,710,4,144
3,74,2,142
4,102,2,142
4,1174,4,144
5,116,8,148
6,557,7,147
7,81,2,142
7,1082,0,140
3,350,23,135
5,308,8,148
5,82,9,149
6,61,9,149
6,758,9,149
5,35,11,151
5,1174,3,143
3,240,11,151
4,443,9,149
5,231,15,155
10,215,7,119
5,266,15,155
1,783,18,130
4,152,16,156
7,55,22,134
7,1200,14,154
6,625,14,154
4,62,16,156
6,125,16,156
5,343,14,154
5,1968,16,156
3,128,18,158
5,33,10,150
7,53,22,162
2,181,22,162
6,530,21,161
4,821,18,158
10,91,7,147
MRI,168,21,105
5,123,22,162
5,221,22,162
5,220,22,162
4,41,22,162
4,45,22,162
3,95,25,165
4,1318,25,165
7,62,16,156
1,93,7,147
MRI,67,25,165
5,881,21,161
7,59,1,169
6,482,0,168
4,388,23,163
5,349,0,168
2,75,17,129
2,156,1,169
MRI,67,1,169
2,120,1,169
5,801,23,163
7,1826,24,164
4,141,2,170
4,84,2,170
1,59,0,168
9,81,23,107
5,54,18,158
7,475,2,170
MRI,59,4,172
1,1469,18,158
4,831,4,172
7,380,4,172
5,684,4,172
6,577,7,175
5,150,8,176
5,142,8,176
6,102,9,177
5,177,8,176
6,473,9,177
3,734,11,179
5,13,10,178
4,365,9,177
5,80,9,177
MRI,45,7,175
5,99,15,183
MRI,69,18,186
5,419,14,182
6,250,14,182
5,330,15,183
7,1305,14,182
6,161,16,184
4,132,16,184
MRI,51,18,186
5,199,15,183
10,155,7,175
4,67,16,128
3,126,18,186
MRI,30,21,189
4,1401,18,186
6,621,21,189
2,82,14,42
1,83,17,129
5,146,22,190
3,205,0,0
4,31,22,190
5,1189,21,189
MRI,42,21,189
4,44,22,190
5,134,22,190
2,46,7,175
2,160,22,190
3,67,2,170
5,167,22,190
4,767,25,193
7,445,24,192
3,151,25,193
7,862,0,196
MRI,59,25,193
4,115,16,184
6,458,0,196
4,283,2,198
5,251,0,196
2,107,1,197
2,404,1,197
9,73,2,198
MRI,85,4,200
4,754,4,200
7,337,2,198
7,69,1,197
7,66,25,193
7,54,8,204
6,995,7,203
10,126,7,203
6,229,9,205
5,279,8,204
6,693,9,205
5,272,8,204
5,94,11,207
3,125,23,191
6,111,9,205
5,24,9,205
3,225,11,207
7,1592,14,210
2,59,0,28
5,155,15,211
5,160,15,211
4,471,9,205
5,691,14,210
6,657,14,210
9,2329,16,212
5,124,15,211
1,101,8,176
4,192,16,212
4,145,16,212
MRI,56,18,214
6,132,16,212
3,187,18,214
3,77,2,198
3,305,21,189
MRI,40,25,193
MRI,39,4,200
5,1319,21,217
MRI,65,21,217
1,96,23,191
MRI,61,21,217
6,1071,21,217
7,897,16,212
5,132,22,218
5,133,22,218
5,93,22,218
2,180,22,218
5,342,22,218
4,1245,18,214
1,82,21,133
4,831,25,221
4,38,22,218
3,153,25,221
9,91,23,219
1,39,0,224
4,50,22,218
7,77,22,218
2,134,1,225
2,86,1,225
5,430,0,224
1,493,18,214
4,224,2,226
5,810,3,227
6,406,0,224
4,86,23,219
2,56,0,140
4,1116,4,228
MRI,36,7,231
5,166,8,232
5,129,8,232
1,53,7,175
6,434,7,231
6,286,9,233
5,162,8,232
3,161,11,235
6,46,9,233
6,484,9,233
5,904,4,228
4,320,9,233
5,658,14,238
5,198,15,239
6,696,14,238
5,80,15,239
4,149,16,240
5,142,15,239
6,134,16,240
9,128,9,121
1,125,2,226
MRI,65,21,245
3,177,23,79
MRI,50,21,245
4,1263,18,242
MRI,24,22,246
3,175,23,163
MRI,37,8,232
4,25,22,246
6,396,21,245
3,107,18,242
5,261,22,246
5,89,22,246
2,289,22,246
5,270,22,246
4,31,22,246
2,54,3,171
2,102,0,252
3,154,25,249
4,244,23,247
5,311,0,252
6,1220,0,252
2,306,1,253
2,186,1,253
4,1298,25,249
4,162,2,254
9,52,23,191
4,696,4,256
MRI,70,8,260
5,121,8,260
5,121,8,260
3,161,23,107
6,1015,7,259
5,356,8,260
6,368,9,261
3,206,11,263
6,99,9,261
1,66,11,235
5,146,15,267
4,124,16,268
5,223,15,267
4,272,9,261
5,622,14,266
6,86,16,268
5,117,15,267
6,376,14,266
3,279,21,161
3,286,18,270
4,731,18,270
4,42,22,274
6,402,21,273
2,111,22,274
5,186,22,274
5,114,22,274
9,67,0,252
5,109,22,274
3,179,23,247
MRI,31,25,277
3,135,25,277
4,69,22,274
4,598,25,277
7,625,14,238
1,132,23,219
1,56,21,245
4,256,23,275
5,433,0,280
6,389,0,280
2,159,1,281
5,1437,16,184
2,295,1,281
4,720,4,284
3,62,2,282
7,732,0,280
