OT,surgery_duration,schedule_day,simulation_day
MRI,51,1,1
7,50,1,1
MRI,50,1,1
6,632,0,0
2,116,1,1
2,70,1,1
5,668,0,0
4,126,2,2
9,67,0,0
5,63,1,1
4,74,2,2
MRI,36,4,4
7,1140,0,0
1,46,1,1
7,917,2,2
2,167,1,1
2,47,3,3
3,70,1,1
7,58,1,1
1,56,0,0
3,38,2,2
5,989,2,2
MRI,46,1,1
3,55,1,1
3,19,8,8
5,101,8,8
9,3117,7,7
8,96,8,8
5,194,8,8
8,694,1,1
5,198,8,8
4,1767,4,4
6,484,7,7
5,57,10,10
3,391,11,11
9,62,9,9
6,742,9,9
6,95,9,9
7,48,2,2
8,1538,2,2
7,99,1,1
3,259,2,2
3,129,11,11
MRI,29,7,7
5,447,15,15
5,324,14,14
MRI,47,8,8
7,76,1,1
5,208,15,15
5,1757,16,16
5,124,15,15
4,234,9,9
2,150,8,8
5,671,14,14
4,828,18,18
4,94,16,16
6,97,16,16
2,46,0,0
7,58,15,15
3,105,18,18
5,108,18,18
6,674,14,14
3,357,0,0
5,73,9,9
5,150,22,22
9,1422,16,16
4,54,22,22
4,83,16,16
7,53,22,22
2,140,22,22
4,30,22,22
6,346,21,21
5,150,22,22
5,164,22,22
3,95,18,18
10,509,2,2
7,47,25,25
5,43,11,11
7,367,24,24
MRI,37,18,18
3,395,25,25
7,633,14,14
10,111,7,7
3,190,7,7
2,58,0,28
4,214,23,23
2,256,1,29
10,247,1,1
7,46,1,29
5,437,0,28
2,394,1,29
4,295,2,30
4,777,25,25
5,67,1,29
4,1495,4,32
6,497,0,28
3,62,2,30
1,62,3,3
7,1247,0,28
1,91,8,8
6,272,7,35
5,65,9,37
5,352,8,36
1,103,7,7
5,231,8,36
7,61,9,37
5,1303,3,31
4,66,2,30
MRI,58,21,21
6,344,9,37
6,95,9,37
5,901,21,21
5,23,11,39
3,94,11,39
7,266,18,18
4,663,9,37
3,153,21,21
10,137,7,7
5,178,15,43
7,37,14,42
5,319,14,42
7,85,22,22
5,233,15,43
7,418,2,30
4,91,16,44
5,180,15,43
7,707,14,42
6,103,16,44
6,256,14,42
5,1401,17,45
5,147,1,1
7,674,16,44
4,741,18,46
3,125,18,46
3,32,11,39
5,1358,16,44
7,48,16,44
5,743,21,49
5,155,22,50
4,25,22,50
5,146,22,50
4,41,22,50
2,141,22,50
8,410,0,0
3,208,23,23
6,363,21,49
5,357,22,50
5,59,23,51
4,507,23,51
3,382,25,53
1,82,8,36
7,67,22,50
10,115,7,35
5,697,0,56
5,27,23,23
4,152,2,58
7,391,2,58
4,1459,25,53
6,101,23,51
1,34,0,56
5,601,2,58
2,160,1,57
4,1544,4,60
1,88,10,38
3,137,2,58
7,500,23,51
2,119,1,57
6,1007,0,56
2,71,14,14
7,56,25,53
1,60,2,2
6,240,7,63
5,28,9,65
3,239,0,56
9,60,2,30
5,166,8,64
6,386,9,65
5,318,8,64
6,87,9,65
MRI,37,11,67
3,164,11,67
9,76,9,65
5,144,15,71
5,513,14,70
5,119,15,71
6,304,14,70
5,203,15,71
9,1942,16,72
5,51,21,49
4,212,9,65
6,108,16,72
4,175,16,72
4,988,18,74
10,129,7,63
4,68,16,44
4,31,16,72
3,154,21,49
3,92,18,74
5,964,7,7
7,93,1,57
5,1077,21,77
5,339,22,78
3,133,23,51
1,70,9,37
2,269,22,78
6,608,21,77
5,97,22,78
4,34,22,78
7,82,22,78
5,1340,16,72
2,57,7,7
3,127,25,81
4,53,22,78
MRI,66,18,74
1,76,8,64
4,1060,25,81
5,971,23,79
MRI,29,1,85
7,68,9,65
9,122,2,86
5,271,0,84
2,208,1,85
6,619,0,84
9,1021,2,86
1,42,10,66
3,82,2,86
7,866,2,86
4,428,2,86
7,668,18,46
1,29,1,85
2,152,1,85
5,896,3,87
5,788,2,86
4,255,23,79
5,40,9,37
5,54,23,79
5,121,8,92
6,393,7,91
6,318,9,93
6,78,9,93
5,378,8,92
5,163,8,92
3,112,11,95
5,31,9,93
4,496,9,93
5,99,15,99
7,71,16,100
5,149,15,99
6,456,14,98
1,133,7,63
4,279,16,100
6,115,16,100
5,156,15,99
3,217,21,77
1,40,3,87
4,720,18,102
5,711,14,98
3,169,18,102
7,92,9,93
MRI,62,4,88
7,1039,4,60
4,19,22,106
6,624,21,105
1,1902,25,81
5,278,22,106
5,251,22,106
4,28,22,106
9,65,23,107
2,105,22,106
5,84,22,106
MRI,37,25,109
2,97,10,10
5,1246,23,107
9,2032,0,0
5,230,21,105
3,204,25,109
MRI,53,25,109
2,38,0,112
4,1371,25,109
MRI,68,1,113
2,119,1,113
7,682,0,84
7,839,0,112
10,147,7,91
2,178,1,113
6,714,0,112
9,43,0,112
6,126,3,115
3,86,2,114
3,91,7,91
4,225,23,107
5,1657,16,100
4,161,2,114
MRI,69,1,113
7,545,4,116
2,64,22,78
6,560,7,119
4,1281,4,116
5,440,0,112
8,121,8,120
3,194,23,79
5,180,8,120
7,986,18,74
5,23,9,121
9,83,2,86
5,378,8,120
4,1063,4,88
5,57,9,121
6,101,10,122
MRI,64,11,123
4,69,16,100
MRI,59,8,120
6,141,9,121
