OT,surgery_duration,schedule_day,simulation_day
9,94,0,0
7,67,1,1
7,771,0,0
MRI,53,1,1
6,822,0,0
2,157,1,1
4,163,2,2
5,941,0,0
MRI,33,1,1
5,1086,2,2
7,70,1,1
2,126,1,1
2,6,0,0
5,984,3,3
3,36,1,1
4,748,4,4
5,72,1,1
9,874,0,0
1,81,1,1
4,30,2,2
1,50,0,0
7,77,2,2
MRI,48,7,7
MRI,54,1,1
5,274,8,8
3,344,2,2
5,119,8,8
8,102,8,8
2,111,1,1
5,124,8,8
3,128,11,11
6,151,9,9
8,857,1,1
6,181,3,3
6,488,9,9
3,112,2,2
1,82,3,3
7,56,14,14
4,668,9,9
5,37,9,9
7,80,15,15
6,583,7,7
7,46,1,1
5,221,15,15
5,246,15,15
5,265,1,1
5,1771,16,16
6,300,14,14
5,147,15,15
5,524,14,14
6,121,16,16
4,147,16,16
3,99,18,18
4,1327,18,18
8,908,2,2
7,82,17,17
9,105,9,9
4,85,16,16
MRI,49,21,21
5,203,22,22
5,320,22,22
4,25,22,22
4,37,22,22
7,60,22,22
6,631,21,21
5,846,21,21
2,204,22,22
4,1566,25,25
4,241,23,23
7,782,14,14
3,186,25,25
10,276,1,1
6,272,0,28
2,390,1,29
5,38,23,23
5,837,0,28
2,206,1,29
7,23,16,16
5,1575,2,30
7,705,2,2
MRI,69,4,4
4,355,2,30
3,91,2,30
9,126,23,23
4,556,4,32
7,52,1,1
7,688,16,16
1,85,8,8
8,129,16,16
3,92,25,25
7,724,0,28
MRI,50,7,35
3,174,14,14
MRI,55,8,36
3,89,0,0
1,57,2,2
6,658,7,35
1,65,7,7
6,169,9,37
5,86,8,36
7,821,4,32
6,104,9,37
10,105,7,35
8,51,8,36
3,135,11,39
10,300,2,2
6,541,9,37
4,430,9,37
2,208,8,36
8,721,0,0
5,44,10,38
4,339,16,44
5,131,15,43
6,399,14,42
5,105,15,43
5,204,15,43
6,39,16,44
5,58,9,37
5,450,14,42
4,849,18,46
7,32,14,42
7,84,16,44
3,517,18,46
2,32,10,38
10,117,7,35
4,127,16,44
7,39,17,45
7,73,22,50
2,171,22,50
4,30,22,50
4,43,22,50
5,141,22,50
5,297,22,50
MRI,47,4,4
6,354,21,49
7,583,16,44
3,181,23,23
5,2580,16,44
5,896,21,49
4,328,23,51
3,108,25,53
5,61,23,51
5,977,23,51
7,631,0,56
6,623,0,56
5,735,2,58
2,125,1,57
4,891,25,53
2,155,1,57
3,55,2,58
5,529,0,56
4,240,2,58
1,66,7,35
4,601,4,60
1,43,10,38
5,1774,7,35
5,29,1,57
MRI,38,21,49
6,558,7,63
7,54,1,57
5,180,8,64
5,190,8,64
1,63,14,14
5,40,9,65
5,141,8,64
7,83,9,65
6,102,9,65
6,831,9,65
3,122,11,67
5,57,9,37
8,71,8,64
7,101,15,71
7,810,14,70
5,910,14,70
5,186,15,71
5,188,15,71
5,181,15,71
6,47,16,72
4,97,16,72
7,413,16,72
6,400,14,70
5,1766,16,72
3,192,18,74
