OT,surgery_duration,schedule_day,simulation_day
9,1240,0,0
1,404,0,0
MRI,337,1,1
1,476,1,1
2,1015,1,1
MRI,728,1,1
3,555,2,2
4,1278,2,2
10,5287,0,0
4,1587,3,3
MRI,412,4,4
1,1087,2,2
MRI,453,4,4
9,419,2,2
2,793,3,3
6,7195,0,0
1,836,3,3
1,765,4,4
2,362,7,7
8,5014,0,0
10,1125,7,7
8,5558,4,4
MRI,223,8,8
MRI,515,8,8
10,2806,4,4
8,1191,8,8
7,12799,0,0
1,600,7,7
7,973,9,9
6,4434,7,7
1,928,8,8
5,15110,0,0
2,3671,8,8
MRI,552,7,7
6,806,10,10
4,10169,4,4
3,1542,7,7
3,5066,8,8
MRI,516,11,11
4,1150,11,11
1,1906,9,9
6,1249,11,11
1,797,11,11
MRI,457,15,15
3,436,15,15
9,12532,7,7
1,801,14,14
7,688,16,16
7,726,17,17
1,1223,15,15
4,1297,17,17
7,581,18,18
8,13751,9,9
MRI,377,18,18
5,11290,11,11
6,7058,14,14
MRI,335,18,18
1,530,17,17
7,8558,10,10
2,140,17,17
2,1361,15,15
2,289,21,21
9,7744,16,16
MRI,558,21,21
1,765,16,16
3,2921,17,17
5,591,21,21
7,710,22,22
5,1805,22,22
3,2317,21,21
7,502,23,23
2,2014,22,22
5,594,23,23
9,1335,23,23
4,901,16,16
7,706,24,24
2,409,0,0
MRI,1026,22,22
3,1979,23,23
MRI,508,25,25
3,719,25,25
1,11434,18,18
8,816,25,25
10,27264,8,8
MRI,271,22,22
7,708,25,25
5,5347,24,24
4,14064,18,18
6,9762,21,21
9,953,0,28
8,5536,21,21
1,760,1,29
MRI,654,1,29
2,1513,1,29
5,3217,0,28
3,1307,1,29
3,743,2,30
9,1124,2,30
4,1143,2,30
2,341,24,24
MRI,231,4,32
4,1199,3,31
1,542,0,28
10,2823,2,30
MRI,722,4,32
2,400,0,28
3,2148,4,32
6,8604,0,28
1,685,3,31
1,652,4,32
7,9697,0,28
5,6946,2,30
3,545,3,31
4,6043,4,32
8,4682,0,28
MRI,615,8,36
1,976,2,30
2,621,3,31
10,1187,9,37
2,473,10,38
6,5139,7,35
4,2294,9,37
1,773,7,35
1,675,9,37
10,867,7,35
2,1947,7,35
3,2548,10,38
MRI,467,11,39
4,1622,11,39
1,776,10,38
1,891,8,36
MRI,515,7,35
5,8689,7,35
1,920,11,39
7,893,14,42
8,15358,4,32
2,473,14,42
MRI,662,15,43
3,2096,0,0
3,597,15,43
3,2074,3,3
10,1215,14,42
1,752,15,43
7,697,16,44
6,3862,14,42
5,4077,14,42
8,1219,16,44
10,1891,4,32
7,2286,11,39
1,729,14,42
7,519,17,45
1,994,16,44
4,989,16,44
4,1673,17,45
3,649,18,46
MRI,689,18,46
6,1912,11,39
1,628,17,45
7,488,15,43
10,3612,16,44
10,2771,0,28
2,8947,15,43
3,1626,14,42
MRI,491,21,49
1,5718,18,46
MRI,367,22,50
7,6612,18,46
2,1273,22,50
3,2239,21,49
2,739,14,14
9,1452,23,51
7,490,23,51
7,367,24,52
2,564,24,52
5,11013,17,45
7,333,24,52
1,462,22,50
7,704,25,53
1,700,23,51
10,1353,25,53
6,7403,21,49
4,11636,18,46
9,17212,7,35
1,4045,25,53
3,2394,24,52
3,1561,23,51
2,447,0,56
1,501,0,56
8,909,25,53
1,455,24,52
1,525,1,57
MRI,221,1,57
2,2005,1,57
MRI,584,25,53
4,1438,2,58
2,450,3,59
9,238,0,56
2,557,21,49
7,5320,0,56
3,5470,0,56
5,9897,25,53
MRI,315,4,60
7,590,4,60
4,1188,3,59
MRI,506,4,60
6,7038,0,56
1,1209,2,58
3,2864,4,60
1,727,3,59
10,1532,2,58
10,890,7,63
2,426,7,63
MRI,311,8,64
MRI,524,7,63
MRI,625,8,64
7,837,9,65
1,890,9,65
1,990,8,64
4,8942,4,60
10,1784,9,65
8,6145,0,56
1,799,4,60
8,5538,21,49
2,5075,8,64
1,769,7,63
4,1756,11,67
6,9736,7,63
5,14412,4,60
MRI,677,11,67
2,367,14,70
7,390,14,70
MRI,306,15,71
1,925,14,70
3,427,15,71
7,662,15,71
10,1275,14,70
7,477,8,64
2,1564,15,71
1,735,10,66
4,595,16,72
7,609,16,72
8,4257,7,63
3,2040,7,63
1,616,11,67
1,683,15,71
7,697,17,73
10,1918,16,72
5,5773,14,70
MRI,253,18,74
1,804,16,72
10,2196,0,56
MRI,457,15,71
3,1286,18,74
MRI,289,18,74
