OT,surgery_duration,schedule_day,simulation_day
1,560,0,0
MRI,415,1,1
MRI,411,1,1
5,3127,0,0
9,632,2,2
2,2172,1,1
2,634,0,0
4,889,2,2
3,691,2,2
6,4308,0,0
2,405,3,3
1,312,1,1
6,1300,3,3
9,651,0,0
MRI,491,4,4
10,2365,1,1
8,6463,0,0
4,2158,3,3
1,485,3,3
6,827,4,4
1,1043,4,4
10,1640,4,4
3,2296,4,4
1,971,2,2
7,10740,0,0
10,688,7,7
2,659,7,7
MRI,428,8,8
10,853,3,3
2,1537,8,8
MRI,749,7,7
1,828,7,7
6,4815,7,7
1,704,8,8
2,941,10,10
4,2560,9,9
3,2934,7,7
MRI,462,11,11
4,702,11,11
3,484,11,11
5,14003,2,2
3,1232,3,3
1,973,9,9
1,871,10,10
10,1514,0,0
3,2194,0,0
8,5123,7,7
MRI,428,15,15
8,7689,11,11
3,2115,14,14
1,874,14,14
6,2108,11,11
7,10371,10,10
1,865,11,11
6,5341,14,14
2,522,14,14
7,1011,17,17
9,14184,7,7
5,5939,14,14
MRI,566,18,18
7,690,18,18
1,720,16,16
4,591,16,16
10,17865,8,8
1,1082,17,17
6,5401,18,18
1,6250,18,18
7,755,22,22
MRI,648,22,22
10,2758,21,21
MRI,497,21,21
7,433,23,23
2,2355,22,22
10,955,23,23
6,1344,23,23
5,8931,18,18
7,1174,24,24
1,899,23,23
4,10155,18,18
8,4612,22,22
MRI,197,25,25
8,5881,17,17
1,717,15,15
7,444,25,25
1,635,24,24
2,645,24,24
2,515,0,28
9,930,21,21
8,1069,25,25
3,10459,22,22
MRI,461,1,29
2,1446,1,29
1,8239,25,25
4,8846,25,25
2,715,3,31
5,9462,25,25
4,1494,3,31
MRI,463,4,32
3,1233,2,30
4,1104,17,17
7,7282,0,28
10,4182,0,28
3,2326,4,32
2,513,17,17
1,537,3,31
MRI,566,7,35
7,2593,8,8
8,3733,0,28
10,1335,7,35
9,846,23,23
MRI,669,8,36
1,678,7,35
1,871,4,32
2,2400,8,36
7,865,9,37
10,515,9,37
4,8145,4,32
2,624,10,38
7,794,10,38
8,2904,7,35
9,1031,2,30
MRI,780,11,39
3,619,11,39
5,12012,4,32
1,842,8,36
10,2681,24,24
1,1021,10,38
1,1422,9,37
6,25730,24,24
7,326,14,42
2,345,14,42
9,10932,7,35
1,605,11,39
MRI,468,15,43
4,7824,10,38
3,806,15,43
5,2745,14,42
10,1068,14,42
3,275,1,29
4,679,16,44
1,1089,14,42
6,4976,14,42
4,1196,17,45
8,12949,9,37
1,1129,17,45
3,1106,18,46
MRI,523,18,46
3,935,7,35
1,834,16,44
10,4688,16,44
1,546,15,43
2,9252,15,43
3,1548,10,10
MRI,475,22,50
9,10134,16,44
2,1625,22,50
3,850,21,49
6,3653,21,49
MRI,546,21,49
9,870,23,51
2,495,21,21
7,14891,14,42
3,3851,22,50
2,1689,24,52
MRI,417,25,53
3,432,25,53
10,5181,21,49
4,11998,18,46
3,1200,17,45
5,15057,16,44
7,617,25,53
