OT,surgery_duration,schedule_day,simulation_day
9,671,0,0
1,561,0,0
MRI,511,1,1
1,459,1,1
2,1162,1,1
2,458,0,0
9,608,2,2
3,3569,0,0
4,1257,2,2
2,471,3,3
4,1769,3,3
6,6321,0,0
3,1910,3,3
5,6684,0,0
MRI,424,4,4
8,4100,0,0
1,806,4,4
1,623,3,3
8,4829,3,3
10,757,7,7
MRI,287,7,7
7,11402,0,0
MRI,477,7,7
1,599,2,2
2,1499,8,8
3,1897,7,7
1,1029,7,7
6,4836,7,7
MRI,502,8,8
1,907,8,8
MRI,407,11,11
1,1066,9,9
MRI,210,11,11
7,2117,8,8
1,1309,10,10
7,5524,10,10
5,9635,7,7
7,830,14,14
2,575,7,7
1,544,11,11
MRI,487,15,15
3,273,15,15
6,2252,11,11
7,434,15,15
5,3238,14,14
3,381,15,15
7,615,16,16
4,17667,4,4
1,636,15,15
5,511,16,16
7,753,17,17
1,726,16,16
4,1947,17,17
6,6738,14,14
1,894,14,14
MRI,369,18,18
2,713,14,14
MRI,519,18,18
1,983,17,17
2,972,10,10
8,12958,11,11
7,575,18,18
1,4886,18,18
8,5933,7,7
4,301,22,22
7,775,22,22
4,536,22,22
MRI,580,21,21
2,1397,22,22
3,1533,21,21
MRI,373,22,22
3,2497,10,10
6,3460,21,21
2,586,21,21
2,314,24,24
4,2143,23,23
2,5241,15,15
7,973,24,24
3,4240,22,22
1,1143,22,22
7,710,25,25
3,613,25,25
MRI,436,25,25
8,1582,25,25
1,691,24,24
5,13965,17,17
1,1108,23,23
10,27629,8,8
7,730,23,23
2,578,0,28
1,5234,25,25
9,31167,7,7
1,495,1,29
4,7770,25,25
3,318,1,29
3,620,2,30
5,4366,0,28
4,623,3,31
2,3941,1,29
5,1014,3,31
3,804,3,31
10,3313,2,30
MRI,760,4,32
MRI,471,1,29
1,717,3,31
3,2315,4,32
9,603,2,30
1,860,4,32
8,7321,2,30
8,5369,21,21
6,16408,24,24
2,735,7,35
MRI,739,8,36
7,12471,0,28
8,959,8,36
1,743,7,35
10,717,7,35
7,527,9,37
MRI,691,7,35
6,952,9,37
1,820,8,36
2,3177,8,36
1,1174,2,30
6,445,10,38
5,10183,4,32
MRI,377,11,39
8,1987,0,28
MRI,485,11,39
1,878,10,38
1,699,9,37
2,273,10,38
4,14953,4,32
MRI,327,15,43
3,605,15,43
MRI,437,15,43
6,2559,14,42
1,679,11,39
6,1347,11,39
1,561,14,42
6,1034,16,44
5,8433,11,39
3,3496,7,35
4,1364,17,45
2,3188,15,43
MRI,501,18,46
3,656,18,46
2,683,17,45
4,682,16,44
1,831,15,43
1,977,16,44
MRI,652,21,49
10,19421,8,36
1,1057,17,45
2,1412,22,50
4,7414,18,46
MRI,482,22,50
6,3631,21,49
9,13019,7,35
3,1544,21,49
5,8431,18,46
10,732,23,51
4,1413,23,51
2,537,21,49
MRI,512,25,53
9,13812,16,44
8,24570,9,37
3,6466,22,50
4,1495,24,52
9,779,0,56
MRI,309,1,57
3,2385,0,56
MRI,690,1,57
2,1188,1,57
6,1699,25,53
3,695,14,42
7,30120,10,38
3,1369,2,58
7,292,3,59
3,1267,3,59
1,21783,18,46
5,13188,24,52
3,2850,4,60
2,454,3,59
6,10070,0,56
MRI,445,7,63
4,14588,25,53
MRI,706,8,64
2,367,14,42
6,2398,7,63
6,866,9,65
2,352,7,63
2,2366,8,64
7,1006,9,65
8,672,8,64
1,763,8,64
4,2121,9,65
7,647,4,60
1,1328,7,63
8,5276,0,56
6,688,10,66
MRI,604,11,67
2,764,0,56
3,826,11,67
1,421,10,66
MRI,489,4,60
2,505,10,66
9,1168,9,65
8,843,7,63
9,1093,2,58
5,5749,7,63
10,852,14,70
1,777,9,65
MRI,384,15,71
7,560,15,71
6,1779,11,67
3,417,15,71
10,1342,15,71
6,3038,14,70
1,613,14,70
1,438,11,67
4,314,16,72
6,1083,16,72
4,988,16,72
MRI,426,15,71
7,646,16,72
7,1123,17,73
5,10202,11,67
3,968,18,74
MRI,664,18,74
1,790,15,71
3,1771,14,70
1,965,16,72
1,665,17,73
8,15880,9,65
1,4389,18,74
MRI,616,21,77
2,589,17,73
9,12306,14,70
MRI,514,22,78
3,2099,10,38
3,2167,21,77
2,2692,22,78
9,1437,23,79
2,690,24,80
1,728,23,79
1,817,22,78
4,9883,18,74
7,9864,18,74
6,6083,21,77
MRI,274,25,81
3,448,25,81
MRI,452,25,81
1,957,24,80
5,11602,18,74
8,4887,21,77
10,10970,0,56
1,356,21,77
3,1940,23,79
2,281,0,84
9,619,0,84
MRI,288,1,85
MRI,484,1,85
5,2710,0,84
7,545,25,81
3,385,1,85
2,2083,1,85
3,823,2,86
9,1216,2,86
6,6189,0,84
4,10603,25,81
10,7558,21,77
7,6998,0,84
3,809,4,88
2,576,14,70
2,634,3,87
MRI,617,4,88
2,387,21,77
10,3614,0,84
3,1083,0,84
MRI,417,7,91
5,7885,2,86
10,865,7,91
8,4719,0,84
2,1612,7,91
3,348,1,85
5,1629,8,92
2,364,24,52
3,3626,7,63
3,909,7,91
2,2263,8,92
6,3934,7,91
5,307,9,93
10,1481,9,93
1,19016,25,81
6,798,10,94
3,4088,8,92
10,637,10,94
MRI,401,11,95
3,1200,11,95
4,4956,9,93
1,760,10,94
MRI,603,11,95
MRI,481,8,92
7,2008,11,95
1,599,11,95
8,2801,7,91
2,352,14,98
7,581,14,98
3,679,15,99
MRI,665,15,99
9,12540,7,91
5,6954,11,95
5,727,10,94
10,1943,14,98
7,708,16,100
6,1674,11,95
6,4564,14,98
1,701,16,100
7,784,17,101
8,12381,9,93
7,713,15,99
4,687,16,100
MRI,288,15,99
10,1609,16,100
3,1007,18,102
MRI,655,18,102
9,7092,16,100
1,968,17,101
7,3490,8,92
1,650,14,98
MRI,622,21,105
4,189,22,106
7,6047,18,102
MRI,389,21,105
MRI,446,22,106
4,279,22,106
7,554,22,106
2,1053,22,106
4,1962,17,101
9,646,23,107
3,2006,17,17
1,648,15,99
7,477,23,107
2,395,24,108
4,2254,23,107
