OT,overtime,schedule_day
9,99.0,0
1,315.0,0
2,398.0,0
3,174.0,0
6,154.0,0
1,216.0,2
2,381.0,1
3,410.0,2
2,57.0,3
1,206.0,3
MRI,132.0,4
1,483.0,4
3,103.0,3
10,382.0,4
7,113.0,0
MRI,102.0,7
10,137.0,7
2,195.0,7
MRI,437.0,8
7,448.0,8
MRI,397.0,11
4,7.0,4
2,135.0,14
1,160.0,15
MRI,493.0,15
4,293.0,16
7,312.0,16
1,332.0,16
6,87.0,14
7,178.0,17
10,265.0,8
1,417.0,17
MRI,111.0,18
7,183.0,18
3,252.0,17
2,73.0,21
MRI,226.0,21
MRI,30.0,22
7,348.0,22
4,398.0,22
10,158.0,25
MRI,258.0,25
2,149.0,0
7,324.0,24
7,121.0,1
MRI,162.0,1
3,258.0,0
9,1.0,2
3,228.0,2
8,304.0,0
3,314.0,3
MRI,473.0,4
10,175.0,0
MRI,198.0,7
10,252.0,7
2,342.0,7
MRI,214.0,8
1,434.0,18
7,215.0,8
1,322.0,9
2,311.0,10
1,497.0,10
1,112.0,11
MRI,241.0,11
7,97.0,10
1,183.0,14
2,387.0,14
8,470.0,11
MRI,272.0,15
7,281.0,15
1,386.0,15
7,155.0,16
4,204.0,16
1,222.0,16
2,277.0,15
7,242.0,17
6,242.0,17
1,435.0,17
MRI,136.0,18
7,380.0,18
6,60.0,18
MRI,104.0,21
7,61.0,22
MRI,104.0,22
8,136.0,15
3,431.0,21
7,447.0,23
1,140.0,24
7,247.0,24
2,330.0,24
7,0.0,25
MRI,451.0,25
8,473.0,24
9,242.0,0
2,454.0,0
MRI,17.0,1
3,259.0,1
4,327.0,25
3,179.0,2
4,450.0,2
2,388.0,3
MRI,268.0,4
1,484.0,4
2,167.0,7
MRI,472.0,7
2,420.0,8
3,476.0,7
7,53.0,9
10,183.0,9
8,486.0,7
1,159.0,10
7,442.0,10
3,257.0,10
MRI,292.0,11
7,93.0,14
1,414.0,14
7,161.0,15
3,346.0,15
MRI,441.0,15
7,31.0,16
1,380.0,16
6,490.0,16
2,65.0,17
7,335.0,17
8,350.0,14
MRI,56.0,18
4,449.0,4
7,400.0,18
2,11.0,21
MRI,179.0,21
9,300.0,21
4,21.0,22
5,258.0,17
7,287.0,22
7,135.0,23
2,460.0,22
4,345.0,25
MRI,388.0,25
3,424.0,25
10,153.0,21
9,396.0,0
1,58.0,1
MRI,133.0,1
3,298.0,0
9,126.0,2
6,146.0,0
3,266.0,2
2,275.0,1
1,335.0,2
1,309.0,3
2,405.0,3
1,161.0,4
MRI,21.0,7
2,288.0,7
1,429.0,7
MRI,5.0,8
1,453.0,8
7,70.0,9
1,112.0,9
5,148.0,9
6,378.0,9
7,389.0,10
10,490.0,10
1,199.0,11
MRI,245.0,11
2,144.0,14
3,416.0,14
10,55.0,14
1,110.0,15
7,143.0,15
3,186.0,15
MRI,322.0,15
7,104.0,16
4,380.0,16
8,438.0,11
1,498.0,16
4,144.0,17
2,252.0,17
7,365.0,17
MRI,378.0,18
2,51.0,21
MRI,179.0,21
5,336.0,21
MRI,24.0,22
7,256.0,22
7,222.0,23
1,251.0,23
8,393.0,21
2,159.0,24
4,384.0,18
7,125.0,25
10,226.0,21
MRI,303.0,25
3,426.0,25
2,154.0,0
5,198.0,24
1,30.0,1
MRI,363.0,1
4,484.0,25
1,296.0,2
3,315.0,2
4,184.0,2
6,122.0,4
1,228.0,4
3,369.0,3
MRI,460.0,4
1,19.0,7
MRI,70.0,7
10,118.0,7
2,321.0,7
MRI,376.0,8
1,110.0,9
10,509.0,9
7,103.0,4
2,104.0,10
1,380.0,10
MRI,69.0,11
6,127.0,7
3,117.0,8
4,407.0,4
2,227.0,14
7,304.0,14
1,340.0,14
9,74.0,7
MRI,83.0,15
10,192.0,14
