OT,surgery_duration,schedule_day,simulation_day
2,60,0,0
9,943,0,0
1,502,0,0
MRI,531,1,1
1,809,1,1
3,361,1,1
2,1566,1,1
3,1124,2,2
4,1627,2,2
3,889,0,0
1,821,3,3
4,1448,3,3
8,7210,0,0
7,7706,0,0
1,571,2,2
6,8224,0,0
2,1732,3,3
1,566,4,4
5,9413,0,0
MRI,687,4,4
MRI,476,7,7
10,1426,7,7
MRI,506,8,8
4,7479,4,4
2,1968,8,8
1,654,7,7
1,849,8,8
6,5825,7,7
MRI,481,11,11
9,6812,7,7
3,351,1,1
1,1101,10,10
1,974,11,11
3,471,11,11
5,9766,7,7
3,1076,10,10
1,808,9,9
4,8118,10,10
8,5968,7,7
3,246,15,15
MRI,587,15,15
6,2995,14,14
3,1737,14,14
2,484,14,14
4,850,16,16
6,1209,16,16
8,8892,11,11
6,366,17,17
5,5237,14,14
1,545,16,16
2,547,17,17
MRI,331,18,18
4,1249,17,17
1,633,15,15
1,626,14,14
MRI,207,18,18
9,8785,14,14
2,436,7,7
MRI,494,21,21
9,614,21,21
2,654,21,21
7,16941,10,10
10,20005,8,8
MRI,484,22,22
7,511,22,22
10,8681,0,0
6,7372,18,18
1,1051,17,17
2,2039,22,22
7,724,23,23
9,1264,23,23
5,9023,18,18
6,1360,23,23
10,1135,23,23
MRI,480,25,25
8,1974,23,23
3,1811,23,23
3,700,25,25
4,13274,18,18
2,864,15,15
1,411,0,28
2,512,0,28
8,2333,18,18
5,5909,25,25
3,2817,7,7
MRI,482,1,29
5,242,24,24
6,2722,0,28
6,1855,11,11
2,2057,1,29
1,928,1,29
3,911,2,30
9,715,2,30
1,11856,18,18
8,2534,21,21
1,556,2,30
1,570,3,31
9,1040,0,28
MRI,600,4,32
6,430,4,32
4,3555,2,30
7,7281,0,28
6,937,3,31
10,3257,3,31
7,4450,24,24
2,801,10,10
10,3616,0,28
8,5161,0,28
MRI,499,7,35
3,2418,21,21
10,1047,7,35
MRI,576,8,36
1,926,4,32
2,2084,8,36
1,661,7,35
7,697,9,37
1,739,8,36
3,3783,8,36
1,795,9,37
2,317,10,38
9,746,2,2
MRI,446,11,39
6,6583,7,35
4,4296,9,37
2,203,24,24
3,488,11,39
1,433,10,38
5,15749,2,30
7,5186,10,38
8,4980,7,35
2,573,14,42
7,318,14,42
1,915,11,39
3,1938,3,3
MRI,716,15,43
1,957,14,42
1,548,15,43
6,3988,14,42
4,1266,16,44
5,4500,14,42
MRI,576,18,46
4,2305,17,45
8,11236,11,39
6,999,17,45
2,6764,15,43
2,407,21,49
4,297,22,50
MRI,409,22,50
MRI,382,21,49
4,432,22,50
1,850,16,44
1,750,17,45
2,1709,22,50
6,3539,21,49
9,700,23,51
5,10651,17,45
MRI,297,25,53
4,3283,23,51
MRI,248,21,49
2,1007,7,35
3,730,18,46
10,25613,8,36
5,929,25,53
3,1084,25,53
7,17199,14,42
3,2744,21,49
2,658,24,52
9,644,21,49
8,4975,21,49
1,14057,18,46
1,568,0,56
4,301,25,53
3,416,1,57
MRI,544,1,57
1,718,1,57
2,416,3,31
2,1247,1,57
3,549,2,58
10,4332,0,56
4,2399,2,58
5,5292,0,56
6,6226,0,56
7,6306,0,56
MRI,365,4,60
8,5468,0,56
3,2079,17,17
MRI,529,4,60
3,1579,3,59
3,1683,23,51
1,513,2,58
1,649,3,59
3,2487,4,60
2,523,3,59
7,1747,8,36
2,255,7,63
1,564,4,60
MRI,644,7,63
10,853,7,63
9,704,2,58
4,6011,4,60
MRI,538,8,64
1,678,7,63
10,498,9,65
2,2602,8,64
5,8758,4,60
9,953,9,65
2,432,10,66
4,2413,9,65
7,452,10,66
3,3714,8,64
6,5585,7,63
MRI,438,11,67
4,993,11,67
1,1158,10,66
3,517,11,67
1,826,8,64
2,386,14,70
7,476,14,70
3,2101,0,28
1,1059,11,67
5,7813,10,66
MRI,457,15,71
3,2061,3,31
7,1009,15,71
1,806,14,70
9,14498,7,35
6,4004,14,70
1,682,16,72
4,834,16,72
8,5821,7,63
7,2305,11,67
8,4863,14,70
3,600,18,74
MRI,633,18,74
3,554,15,71
1,655,15,71
2,384,17,73
1,737,17,73
9,9451,14,70
3,1630,17,45
MRI,558,21,77
1,3570,18,74
1,905,21,77
MRI,403,22,78
7,913,22,78
1,948,9,65
7,1034,17,73
2,2305,22,78
7,528,18,74
1,1056,23,79
1,559,22,78
9,722,21,77
MRI,327,25,81
3,1896,14,42
1,724,24,80
7,904,16,72
MRI,385,21,77
4,11832,18,74
7,6136,23,79
1,4467,25,81
5,17657,16,72
9,400,0,84
1,484,0,84
3,1209,23,79
3,2057,24,80
2,461,24,80
3,1508,0,56
1,677,1,85
MRI,493,1,85
7,2525,8,64
6,12293,21,77
6,1069,11,67
9,557,0,56
2,1377,1,85
9,1002,2,86
9,633,23,79
3,2452,21,77
4,2009,2,86
6,1020,3,87
3,1840,14,70
3,784,2,86
MRI,531,4,88
6,568,4,88
1,861,3,87
3,1502,0,84
8,5049,0,84
8,528,4,88
5,5521,2,86
1,951,4,88
7,10248,0,84
1,412,2,86
MRI,419,7,91
2,593,7,91
MRI,355,8,92
10,1150,7,91
2,941,21,77
6,3277,7,91
2,2332,8,92
10,946,9,93
1,744,7,91
