OT,overtime,schedule_day
8,78.0,0
5,251.0,0
7,56.0,0
2,87.0,1
5,278.0,2
3,41.0,3
4,440.0,4
5,146.0,7
9,396.0,7
7,39.0,9
8,230.0,9
10,507.0,8
7,35.0,10
5,327.0,10
MRI,15.0,11
3,127.0,11
6,200.0,14
5,385.0,14
5,42.0,15
9,256.0,14
7,205.0,16
9,354.0,16
5,58.0,16
7,207.0,18
1,350.0,18
8,6.0,21
6,94.0,21
5,87.0,22
8,172.0,22
7,204.0,23
10,145.0,22
5,251.0,24
7,301.0,24
MRI,4.0,25
6,388.0,24
1,472.0,25
8,5.0,0
5,68.0,0
6,106.0,0
9,452.0,0
5,308.0,2
7,443.0,2
4,274.0,4
10,32.0,7
5,383.0,7
5,20.0,8
6,5.0,9
8,453.0,9
MRI,10.0,11
5,20.0,11
6,126.0,14
5,187.0,14
8,187.0,14
5,96.0,15
7,493.0,16
7,15.0,17
1,22.0,18
7,209.0,18
8,93.0,21
5,206.0,21
6,256.0,21
5,90.0,22
10,468.0,22
MRI,12.0,25
1,139.0,25
4,407.0,25
5,91.0,0
8,133.0,0
6,188.0,0
7,458.0,0
2,39.0,1
7,15.0,2
5,165.0,2
MRI,18.0,4
8,56.0,7
6,410.0,7
9,413.0,7
5,509.0,7
5,89.0,8
6,225.0,9
5,134.0,15
4,38.0,16
7,115.0,16
7,47.0,17
3,75.0,17
3,50.0,18
1,383.0,18
4,501.0,18
6,100.0,21
5,143.0,22
5,201.0,23
7,224.0,23
7,146.0,24
4,417.0,25
5,184.0,0
4,16.0,2
5,337.0,2
9,443.0,2
4,252.0,4
5,112.0,8
6,34.0,9
8,396.0,9
3,11.0,11
6,57.0,14
5,139.0,14
7,404.0,14
5,19.0,15
5,387.0,16
3,0.0,18
7,25.0,18
1,193.0,18
4,383.0,18
5,483.0,18
5,141.0,22
5,324.0,23
7,128.0,24
MRI,5.0,25
5,267.0,0
7,52.0,2
5,76.0,7
8,88.0,7
5,79.0,8
6,284.0,9
9,86.0,9
5,64.0,14
7,451.0,14
5,89.0,15
MRI,0.0,18
7,24.0,18
6,290.0,21
5,24.0,22
MRI,0.0,25
4,337.0,25
6,5.0,0
5,30.0,0
2,444.0,1
7,138.0,2
5,267.0,2
5,380.0,3
7,214.0,4
6,123.0,7
5,509.0,7
3,25.0,8
2,38.0,8
5,111.0,8
6,95.0,9
MRI,11.0,11
5,349.0,11
6,97.0,14
5,154.0,14
8,283.0,14
9,384.0,14
7,391.0,14
5,179.0,15
7,389.0,16
6,22.0,21
8,159.0,21
10,230.0,21
5,137.0,22
5,205.0,23
3,22.0,25
4,466.0,25
5,484.0,0
2,13.0,1
5,8.0,3
4,72.0,4
8,191.0,7
6,340.0,7
5,24.0,8
6,191.0,9
5,153.0,11
6,224.0,14
2,48.0,15
5,54.0,15
4,41.0,16
7,289.0,16
5,12.0,16
7,505.0,18
MRI,8.0,21
6,233.0,21
9,408.0,21
3,12.0,22
5,108.0,22
5,461.0,23
3,80.0,25
1,364.0,25
9,403.0,23
8,100.0,0
5,193.0,0
7,202.0,0
2,81.0,1
9,258.0,0
4,25.0,2
7,332.0,2
5,485.0,3
