OT,overtime,schedule_day
10,40.0,0
8,66.0,0
5,480.0,0
7,124.0,1
8,362.0,1
5,404.0,2
7,405.0,2
4,488.0,2
4,86.0,3
8,43.0,4
7,296.0,4
4,433.0,4
8,171.0,7
10,191.0,7
5,176.0,8
7,182.0,8
1,66.0,8
8,221.0,9
9,326.0,9
5,237.0,9
5,442.0,11
6,193.0,14
5,422.0,14
7,467.0,14
9,491.0,14
5,95.0,15
2,414.0,15
6,233.0,16
5,428.0,17
4,340.0,18
5,414.0,18
5,69.0,22
6,42.0,23
5,429.0,23
5,323.0,24
7,194.0,25
5,494.0,25
4,503.0,25
5,14.0,0
3,243.0,2
5,321.0,2
9,381.0,2
10,132.0,2
5,23.0,3
4,128.0,4
7,430.0,4
6,199.0,7
10,24.0,7
5,37.0,8
1,55.0,8
7,79.0,8
8,304.0,8
9,409.0,9
6,34.0,10
1,8.0,11
8,59.0,14
5,134.0,14
6,197.0,14
5,115.0,15
7,419.0,15
6,61.0,16
7,70.0,16
MRI,18.0,18
5,208.0,18
8,11.0,21
3,9.0,22
5,186.0,22
7,198.0,23
5,457.0,24
4,120.0,25
5,426.0,25
5,307.0,0
6,309.0,0
1,145.0,1
5,242.0,2
9,437.0,2
10,0.0,7
6,97.0,7
5,270.0,7
5,153.0,8
7,232.0,14
5,236.0,15
7,27.0,16
6,47.0,16
5,494.0,16
1,26.0,17
7,50.0,17
5,305.0,17
3,216.0,18
6,394.0,21
5,73.0,22
6,329.0,23
6,197.0,0
2,47.0,1
1,73.0,1
5,142.0,1
9,329.0,2
3,15.0,4
4,231.0,4
6,338.0,7
5,45.0,8
1,282.0,8
8,65.0,14
5,207.0,14
7,329.0,14
9,87.0,14
5,110.0,15
MRI,17.0,18
6,39.0,21
5,15.0,22
3,267.0,22
4,14.0,23
7,45.0,23
6,106.0,23
5,372.0,23
7,28.0,24
6,184.0,25
5,427.0,0
7,62.0,2
5,435.0,2
4,247.0,4
8,127.0,7
5,20.0,8
8,25.0,9
5,440.0,10
5,124.0,11
8,108.0,14
7,115.0,14
5,260.0,14
6,340.0,14
9,503.0,14
7,41.0,15
5,182.0,15
6,280.0,16
7,378.0,16
5,404.0,16
7,48.0,17
3,5.0,18
6,63.0,21
3,98.0,22
2,132.0,22
5,209.0,22
5,452.0,23
9,86.0,23
1,23.0,25
10,84.0,0
6,210.0,0
8,281.0,0
5,244.0,1
9,305.0,2
7,233.0,4
4,318.0,4
8,212.0,7
7,15.0,8
5,213.0,8
7,75.0,9
10,124.0,7
7,69.0,10
5,248.0,9
3,189.0,11
8,193.0,14
7,409.0,14
9,429.0,14
5,86.0,15
7,183.0,15
2,262.0,15
4,30.0,16
6,205.0,16
5,309.0,16
9,309.0,16
5,404.0,17
5,160.0,18
5,14.0,22
7,356.0,23
5,266.0,24
8,19.0,0
5,342.0,0
8,361.0,2
9,480.0,2
10,74.0,2
7,142.0,4
5,444.0,4
6,10.0,7
5,461.0,7
9,492.0,7
3,53.0,8
5,106.0,8
7,280.0,8
4,32.0,9
7,23.0,10
5,309.0,9
8,214.0,14
6,327.0,14
5,416.0,14
5,223.0,15
6,55.0,16
7,63.0,15
MRI,18.0,18
3,67.0,18
4,470.0,18
5,28.0,22
4,1.0,23
4,286.0,25
6,7.0,0
5,226.0,0
2,64.0,1
1,121.0,1
7,90.0,2
4,12.0,3
7,49.0,3
5,111.0,4
4,424.0,4
5,27.0,8
7,40.0,8
7,95.0,10
5,375.0,11
8,68.0,14
6,269.0,14
7,5.0,15
5,64.0,15
6,48.0,16
7,190.0,16
7,27.0,17
4,36.0,17
10,100.0,16
8,80.0,18
4,400.0,18
5,221.0,18
8,188.0,21
5,355.0,21
5,164.0,22
6,449.0,21
6,241.0,23
7,272.0,23
3,24.0,24
7,432.0,25
5,223.0,25
8,7.0,0
5,415.0,0
2,57.0,1
1,417.0,1
9,256.0,2
7,375.0,2
8,422.0,2
7,389.0,4
4,508.0,4
MRI,63.0,7
6,89.0,7
7,12.0,8
5,48.0,7
7,29.0,9
10,148.0,9
7,6.0,10
5,45.0,9
8,475.0,9
8,67.0,14
7,99.0,15
6,345.0,16
9,477.0,16
4,416.0,18
5,164.0,18
8,92.0,21
9,123.0,21
5,379.0,21
5,56.0,22
1,39.0,23
4,463.0,25
6,418.0,0
5,104.0,1
5,208.0,2
7,62.0,4
5,282.0,4
5,61.0,8
1,123.0,8
8,257.0,9
7,19.0,11
6,28.0,14
5,219.0,14
9,235.0,14
5,39.0,15
7,113.0,15
7,288.0,16
9,310.0,16
8,12.0,21
6,275.0,21
5,102.0,22
6,169.0,23
4,366.0,25
8,126.0,0
7,148.0,1
9,356.0,2
5,377.0,2
7,127.0,4
8,15.0,7
6,261.0,7
5,10.0,8
7,337.0,8
5,134.0,11
8,59.0,14
5,172.0,14
6,218.0,14
7,69.0,15
5,159.0,15
4,63.0,16
9,372.0,16
7,44.0,17
5,156.0,18
4,476.0,18
10,27.0,21
8,104.0,21
6,285.0,21
MRI,7.0,22
5,34.0,22
6,161.0,23
5,9.0,23
5,288.0,25
8,74.0,0
5,139.0,0
6,262.0,0
9,461.0,0
1,124.0,1
7,221.0,2
5,481.0,2
MRI,9.0,4
7,161.0,4
4,367.0,4
8,26.0,7
6,39.0,7
5,65.0,8
1,245.0,8
8,286.0,9
5,345.0,9
3,46.0,14
8,164.0,14
6,227.0,14
7,334.0,14
5,176.0,15
6,65.0,16
7,79.0,16
5,354.0,17
5,320.0,18
5,385.0,21
5,60.0,22
6,74.0,23
5,496.0,23
5,192.0,25
5,86.0,0
7,198.0,4
5,320.0,4
8,164.0,7
5,333.0,7
3,7.0,8
1,152.0,8
5,202.0,8
4,162.0,9
5,14.0,10
5,479.0,11
5,12.0,14
8,105.0,14
7,132.0,14
5,62.0,15
7,201.0,15
MRI,7.0,18
5,267.0,18
6,26.0,21
9,230.0,21
5,286.0,21
5,0.0,22
7,36.0,23
6,87.0,23
4,271.0,25
8,30.0,0
6,118.0,0
5,311.0,2
8,70.0,7
5,296.0,7
6,430.0,7
5,123.0,8
1,146.0,8
6,422.0,14
9,460.0,14
5,226.0,15
7,449.0,15
7,110.0,16
6,122.0,16
5,503.0,16
6,139.0,21
5,107.0,22
3,268.0,22
7,15.0,23
6,185.0,23
5,387.0,23
4,283.0,25
6,60.0,0
2,35.0,1
5,486.0,2
5,470.0,4
8,8.0,7
6,39.0,7
5,64.0,8
1,371.0,8
8,422.0,9
9,500.0,9
7,500.0,9
7,33.0,11
5,283.0,10
8,152.0,14
7,168.0,14
5,271.0,15
7,365.0,15
6,295.0,16
8,6.0,21
5,319.0,21
5,299.0,23
5,232.0,24
3,36.0,25
4,203.0,25
8,118.0,0
5,465.0,2
8,455.0,2
7,91.0,4
3,93.0,4
5,304.0,4
4,337.0,4
8,136.0,7
9,287.0,7
7,12.0,8
5,60.0,8
1,114.0,8
5,397.0,10
7,34.0,11
3,51.0,11
5,476.0,11
5,311.0,14
7,442.0,14
6,508.0,14
5,66.0,15
4,10.0,16
6,114.0,16
7,198.0,16
5,413.0,17
5,191.0,18
8,183.0,21
6,310.0,21
5,93.0,22
6,2.0,23
5,482.0,23
5,315.0,24
1,61.0,25
5,235.0,25
4,399.0,25
6,443.0,0
2,20.0,1
5,415.0,2
8,55.0,2
10,231.0,2
5,347.0,7
5,17.0,8
1,136.0,8
7,467.0,8
8,188.0,9
7,250.0,9
9,406.0,9
5,387.0,11
8,80.0,14
6,282.0,14
7,7.0,15
2,34.0,15
5,171.0,15
7,141.0,16
6,259.0,16
7,266.0,18
5,422.0,18
5,102.0,22
6,122.0,23
7,349.0,23
7,52.0,24
4,145.0,25
10,37.0,0
8,47.0,0
6,140.0,0
5,246.0,0
7,134.0,2
9,249.0,2
8,465.0,2
3,70.0,4
7,206.0,4
4,462.0,4
8,121.0,7
5,203.0,8
4,137.0,9
9,457.0,9
5,441.0,10
5,440.0,11
5,96.0,14
7,346.0,14
5,76.0,15
7,413.0,15
5,476.0,17
8,66.0,21
5,32.0,21
6,190.0,23
7,291.0,23
5,413.0,23
4,116.0,25
8,30.0,0
5,86.0,0
6,162.0,0
7,185.0,2
5,473.0,2
10,440.0,2
8,14.0,4
MRI,16.0,4
3,60.0,4
5,311.0,4
6,146.0,7
10,253.0,7
5,266.0,7
5,89.0,8
1,359.0,8
7,134.0,15
5,161.0,15
6,38.0,16
5,488.0,17
MRI,24.0,18
4,332.0,18
8,168.0,21
6,258.0,21
MRI,3.0,22
5,59.0,22
6,35.0,23
5,470.0,23
9,490.0,23
5,336.0,25
6,365.0,0
5,100.0,0
2,229.0,1
1,396.0,1
7,291.0,2
9,360.0,2
8,121.0,7
5,225.0,7
5,420.0,8
5,51.0,9
7,61.0,11
3,194.0,11
5,126.0,14
6,211.0,14
8,387.0,14
9,502.0,14
5,120.0,15
