OT,overtime,schedule_day
10,78.0,0
8,83.0,0
8,71.0,1
2,96.0,1
6,127.0,0
7,227.0,1
7,145.0,2
5,461.0,2
5,488.0,3
3,15.0,4
10,165.0,4
5,485.0,4
6,280.0,7
1,115.0,8
8,217.0,8
7,477.0,8
7,385.0,9
9,418.0,9
7,29.0,10
5,29.0,14
3,229.0,14
7,238.0,14
6,335.0,14
5,15.0,15
7,363.0,15
7,370.0,16
5,450.0,16
5,365.0,17
4,292.0,18
8,65.0,21
6,121.0,21
5,474.0,21
5,93.0,22
7,5.0,23
6,104.0,23
7,39.0,25
5,333.0,25
6,492.0,0
8,239.0,2
7,319.0,2
4,345.0,2
7,31.0,3
7,261.0,4
5,379.0,3
6,91.0,7
8,291.0,7
5,321.0,7
5,172.0,8
7,454.0,8
8,132.0,8
9,219.0,9
7,504.0,9
1,30.0,10
4,31.0,10
5,490.0,10
8,116.0,14
7,351.0,14
7,158.0,15
5,164.0,15
6,5.0,16
7,131.0,16
8,205.0,15
7,11.0,17
5,19.0,18
7,300.0,18
5,88.0,22
7,7.0,23
7,8.0,24
5,497.0,25
8,29.0,0
10,64.0,0
6,98.0,0
2,13.0,1
1,64.0,1
5,109.0,2
4,439.0,4
6,228.0,7
3,40.0,8
5,84.0,8
1,184.0,8
6,53.0,14
8,168.0,14
7,296.0,14
5,31.0,15
6,65.0,16
7,138.0,16
5,346.0,18
8,191.0,21
5,188.0,22
7,52.0,23
5,474.0,23
5,325.0,24
9,409.0,23
6,161.0,0
5,421.0,0
2,108.0,1
1,451.0,1
7,236.0,2
4,406.0,4
6,202.0,7
5,21.0,8
9,427.0,9
7,45.0,10
5,341.0,9
8,157.0,14
6,167.0,14
5,81.0,15
6,75.0,16
5,362.0,16
5,107.0,22
5,359.0,23
6,386.0,23
4,124.0,24
5,489.0,25
1,143.0,1
7,208.0,2
5,408.0,2
MRI,11.0,4
4,417.0,4
5,44.0,4
1,13.0,8
5,48.0,8
5,361.0,9
5,333.0,11
10,12.0,14
6,166.0,14
8,4.0,15
7,15.0,15
5,18.0,15
5,302.0,16
7,336.0,16
6,31.0,18
5,154.0,21
6,348.0,21
5,184.0,22
7,405.0,23
8,35.0,25
7,165.0,25
6,26.0,0
8,111.0,0
5,355.0,0
2,18.0,1
1,86.0,1
7,117.0,2
5,243.0,2
1,30.0,4
7,288.0,4
4,407.0,4
10,207.0,7
5,1.0,8
9,103.0,9
5,191.0,10
6,135.0,14
5,436.0,14
7,472.0,14
5,278.0,15
7,156.0,16
6,363.0,16
5,473.0,16
7,8.0,17
5,427.0,17
3,41.0,18
7,135.0,18
6,41.0,21
5,95.0,22
4,31.0,23
7,35.0,23
5,330.0,23
6,445.0,23
7,2.0,25
5,12.0,0
6,182.0,0
1,169.0,1
7,209.0,1
7,83.0,2
9,488.0,2
4,350.0,4
8,76.0,7
6,140.0,7
5,33.0,8
1,246.0,8
3,17.0,10
5,492.0,9
6,430.0,14
7,505.0,14
7,226.0,15
7,34.0,16
6,54.0,16
5,153.0,17
10,32.0,21
8,80.0,21
5,388.0,21
3,65.0,22
5,135.0,22
7,254.0,23
6,260.0,23
9,446.0,23
7,63.0,24
5,294.0,24
5,222.0,25
6,299.0,0
8,449.0,2
5,471.0,4
8,5.0,7
5,350.0,7
6,480.0,7
MRI,6.0,8
5,266.0,8
1,296.0,8
5,457.0,11
8,24.0,14
6,228.0,14
5,268.0,14
5,157.0,15
7,339.0,15
6,44.0,16
5,462.0,16
5,286.0,17
4,376.0,18
10,20.0,21
5,187.0,21
6,462.0,21
5,204.0,22
5,2.0,23
6,209.0,23
3,71.0,25
4,232.0,25
6,71.0,0
8,71.0,0
5,391.0,0
2,49.0,1
1,343.0,1
5,428.0,2
7,458.0,2
4,428.0,4
6,190.0,7
5,320.0,7
5,36.0,8
7,327.0,8
6,56.0,9
8,435.0,9
4,11.0,10
6,161.0,14
7,98.0,15
5,309.0,15
6,57.0,16
5,233.0,16
9,392.0,16
5,13.0,17
3,69.0,18
4,279.0,18
8,152.0,21
5,211.0,22
6,3.0,23
7,10.0,23
4,350.0,25
6,99.0,0
8,114.0,0
5,497.0,0
5,357.0,2
6,278.0,7
1,186.0,8
7,154.0,11
5,444.0,10
8,167.0,14
7,211.0,14
5,248.0,14
5,325.0,15
7,162.0,15
5,297.0,17
5,421.0,21
5,39.0,22
9,139.0,21
6,132.0,23
7,248.0,23
5,503.0,23
5,424.0,25
6,59.0,0
2,30.0,1
1,351.0,1
8,324.0,2
9,380.0,2
5,419.0,2
7,49.0,4
MRI,56.0,7
6,375.0,7
5,63.0,8
8,509.0,9
5,494.0,11
8,14.0,14
6,178.0,14
7,2.0,15
5,49.0,15
6,45.0,16
5,495.0,16
5,362.0,18
8,168.0,21
2,9.0,22
5,149.0,22
7,118.0,23
6,208.0,23
5,329.0,23
5,421.0,24
3,11.0,25
4,279.0,25
5,114.0,0
5,151.0,2
9,465.0,2
4,256.0,4
8,97.0,7
6,230.0,7
5,352.0,7
5,148.0,8
10,205.0,7
5,449.0,10
5,34.0,14
7,395.0,14
9,472.0,14
5,106.0,15
6,60.0,16
7,65.0,16
9,358.0,16
4,449.0,18
8,16.0,21
5,369.0,21
6,247.0,23
3,14.0,25
4,343.0,25
6,351.0,0
2,101.0,1
5,160.0,0
1,235.0,1
4,108.0,2
7,121.0,2
3,17.0,3
5,366.0,4
5,447.0,7
1,56.0,8
5,57.0,8
7,173.0,8
6,118.0,14
7,378.0,14
9,429.0,14
5,212.0,15
6,430.0,16
9,328.0,16
5,377.0,17
8,178.0,21
5,402.0,21
9,496.0,21
5,61.0,22
7,10.0,23
6,230.0,23
4,379.0,25
8,138.0,0
1,20.0,1
6,4.0,3
6,259.0,7
5,421.0,7
1,21.0,8
