OT,schedule_day
9,9
5,10
5,14
7,14
5,15
5,15
6,16
4,18
4,18
9,21
5,22
5,22
5,22
4,25
4,25
5,0
6,0
9,2
7,2
5,4
5,7
6,7
5,8
5,8
5,8
9,9
5,10
5,11
5,11
5,14
9,14
7,14
9,14
2,15
5,15
4,18
5,21
6,21
5,22
5,22
5,22
5,23
5,23
7,23
3,25
4,25
4,25
5,0
6,0
5,8
3,11
7,14
5,15
5,15
5,21
6,21
5,22
5,22
5,23
5,23
5,24
4,25
4,25
5,0
6,0
5,2
8,2
5,2
7,2
5,7
6,7
9,9
7,14
5,15
5,15
6,16
7,16
4,18
5,22
5,22
5,23
5,23
5,25
5,25
4,25
4,25
5,0
6,0
5,4
5,7
6,7
5,8
5,8
8,9
7,14
5,14
6,14
7,14
7,15
5,15
9,16
6,16
4,18
4,18
5,21
6,21
5,22
5,22
5,22
5,23
5,23
7,23
7,23
4,25
4,25
