OT,surgery_duration,schedule_day,simulation_day
5,495,0,0
6,272,0,0
3,530,0,0
10,550,0,0
6,360,0,0
7,1541,0,0
2,159,1,1
7,112,1,1
2,110,1,1
3,584,1,1
2,207,1,1
7,44,1,1
3,34,1,1
8,657,1,1
2,104,0,0
7,53,2,2
7,52,2,2
9,190,2,2
4,142,2,2
5,69,1,1
9,1174,0,0
1,63,0,0
4,39,2,2
3,445,2,2
2,57,3,3
10,250,1,1
3,56,2,2
7,33,2,2
1,84,1,1
1,84,3,3
3,57,3,3
5,133,1,1
7,30,1,1
MRI,20,4,4
MRI,29,4,4
7,62,2,2
5,820,4,4
MRI,60,4,4
8,552,0,0
4,764,4,4
8,946,2,2
3,310,4,4
10,4230,2,2
5,760,2,2
3,112,4,4
4,367,3,3
9,1016,2,2
MRI,37,4,4
5,41,7,7
6,586,7,7
5,992,7,7
5,132,8,8
MRI,58,7,7
5,110,8,8
5,335,8,8
MRI,50,1,1
8,730,8,8
10,1377,8,8
6,71,9,9
4,153,2,2
7,37,9,9
5,860,9,9
2,348,8,8
8,1151,9,9
7,347,9,9
4,190,9,9
5,48,10,10
10,97,10,10
1,61,2,2
1,67,7,7
6,71,10,10
6,259,9,9
3,170,7,7
7,54,11,11
5,69,11,11
8,44,11,11
3,121,11,11
9,57,2,2
3,49,11,11
1,59,4,4
4,88,10,10
5,2154,11,11
1,382,11,11
10,542,7,7
5,400,14,14
6,710,14,14
7,1346,14,14
5,163,15,15
5,147,15,15
7,59,15,15
5,143,15,15
10,183,15,15
7,80,16,16
8,621,7,7
2,49,7,7
4,252,16,16
5,62,16,16
1,66,15,15
4,63,16,16
6,116,16,16
7,73,17,17
1,85,17,17
1,71,14,14
7,52,17,17
5,1176,16,16
1,98,16,16
3,96,18,18
9,1591,9,9
3,73,18,18
3,71,18,18
5,35,18,18
MRI,44,18,18
4,1406,18,18
8,520,14,14
6,126,4,4
2,26,17,17
1,116,18,18
8,602,16,16
6,159,11,11
2,54,21,21
MRI,61,21,21
9,845,21,21
5,890,21,21
6,583,21,21
MRI,52,22,22
4,39,22,22
10,144,21,21
5,30,21,21
2,218,22,22
5,165,22,22
3,41,22,22
5,263,22,22
2,72,22,22
9,104,23,23
5,797,23,23
6,807,23,23
4,37,22,22
9,956,23,23
7,451,24,24
4,167,23,23
1,74,22,22
8,177,23,23
MRI,59,25,25
MRI,61,25,25
1,77,23,23
MRI,128,25,25
MRI,38,21,21
3,152,25,25
4,581,25,25
3,94,25,25
1,73,21,21
10,661,14,14
1,475,25,25
10,361,23,23
10,140,21,21
2,70,0,28
5,522,0,28
7,986,0,28
1,61,0,28
6,1511,0,28
7,62,1,29
MRI,60,1,29
MRI,69,1,29
