OT,surgery_duration,schedule_day,simulation_day
2,26,0,0
6,629,0,0
3,778,0,0
5,834,0,0
7,792,0,0
MRI,58,1,1
MRI,49,1,1
MRI,38,1,1
2,219,1,1
5,76,1,1
7,40,1,1
2,150,1,1
7,86,1,1
3,47,1,1
7,57,1,1
7,55,2,2
4,142,2,2
3,43,2,2
2,142,1,1
4,33,2,2
5,597,2,2
3,228,2,2
3,483,1,1
8,1617,1,1
10,1604,2,2
3,52,3,3
5,23,3,3
9,1073,2,2
8,974,2,2
6,121,3,3
6,98,3,3
7,913,3,3
7,40,2,2
MRI,56,4,4
1,70,2,2
5,893,4,4
4,69,3,3
4,1340,4,4
1,108,0,0
MRI,61,4,4
10,214,1,1
3,152,4,4
9,27,2,2
1,61,1,1
5,9,3,3
7,592,4,4
5,26,7,7
MRI,58,7,7
6,857,7,7
5,1035,7,7
MRI,49,8,8
5,185,8,8
5,173,8,8
3,218,7,7
1,96,7,7
5,192,8,8
MRI,47,8,8
2,293,8,8
6,94,9,9
10,81,9,9
4,267,9,9
5,1071,9,9
6,234,9,9
9,1024,9,9
8,241,4,4
5,1189,10,10
8,1790,9,9
MRI,40,11,11
3,120,11,11
8,370,0,0
7,43,10,10
1,151,10,10
5,37,11,11
3,69,11,11
2,49,7,7
1,46,8,8
5,1630,11,11
1,91,9,9
2,28,14,14
6,327,14,14
5,535,14,14
10,531,7,7
7,1153,14,14
7,92,8,8
8,422,7,7
7,86,15,15
7,50,15,15
6,279,11,11
5,199,15,15
5,206,15,15
5,95,15,15
10,147,15,15
7,62,16,16
4,250,16,16
8,1394,16,16
5,1067,16,16
4,133,16,16
10,1562,16,16
1,64,14,14
8,295,14,14
6,196,16,16
3,416,17,17
3,77,18,18
7,66,17,17
10,308,14,14
3,306,18,18
6,197,16,16
2,90,15,15
6,506,18,18
5,1010,18,18
7,318,18,18
1,75,18,18
1,75,16,16
4,1557,18,18
1,95,15,15
9,919,7,7
5,174,16,16
MRI,42,21,21
6,569,21,21
