OT,overtime,schedule_day
5,59.0,0
3,94.0,0
6,211.0,0
3,36.0,1
7,312.0,1
3,6.0,2
4,8.0,2
10,180.0,2
7,259.0,2
7,36.0,3
5,317.0,3
5,388.0,4
4,482.0,4
10,66.0,7
6,162.0,7
5,22.0,8
2,107.0,8
7,200.0,8
3,50.0,10
5,127.0,11
7,129.0,11
10,230.0,11
3,360.0,11
3,178.0,14
5,403.0,14
7,415.0,14
7,306.0,15
1,488.0,15
6,5.0,16
4,9.0,16
7,17.0,16
MRI,30.0,18
4,433.0,18
6,51.0,21
9,231.0,21
6,64.0,23
5,359.0,23
4,375.0,23
5,214.0,24
4,167.0,25
6,362.0,0
7,111.0,1
5,186.0,1
3,13.0,2
5,328.0,4
4,445.0,4
8,47.0,7
6,204.0,7
5,498.0,7
10,500.0,7
7,118.0,8
5,185.0,8
5,451.0,9
3,162.0,10
5,357.0,10
3,387.0,11
7,4.0,14
1,88.0,15
6,88.0,16
4,88.0,16
9,287.0,16
4,493.0,18
6,158.0,21
5,383.0,21
2,4.0,22
6,13.0,23
4,96.0,23
4,266.0,25
5,493.0,25
5,81.0,0
6,154.0,0
3,349.0,0
3,339.0,1
3,170.0,2
9,202.0,2
7,5.0,4
8,24.0,7
5,455.0,7
7,24.0,8
5,94.0,8
9,331.0,7
7,33.0,9
5,438.0,9
4,18.0,11
5,375.0,11
6,117.0,14
8,176.0,14
5,44.0,15
9,360.0,14
4,139.0,16
5,421.0,16
4,377.0,18
8,216.0,21
6,467.0,21
4,165.0,23
5,427.0,23
10,478.0,23
4,199.0,25
6,34.0,0
8,59.0,0
3,100.0,0
7,318.0,0
3,34.0,1
5,235.0,25
3,87.0,2
9,477.0,2
7,4.0,4
MRI,20.0,4
4,90.0,4
8,140.0,7
5,290.0,7
7,112.0,8
5,122.0,8
5,371.0,9
7,21.0,10
9,113.0,9
3,113.0,10
5,118.0,10
7,400.0,11
5,441.0,11
8,22.0,14
10,25.0,14
5,212.0,14
7,456.0,14
1,110.0,15
5,152.0,15
4,98.0,16
4,208.0,18
6,111.0,21
8,243.0,21
5,496.0,21
2,89.0,22
4,36.0,23
6,301.0,23
1,39.0,24
5,293.0,24
8,70.0,0
3,105.0,0
6,128.0,0
5,215.0,0
7,436.0,0
6,144.0,4
5,435.0,7
5,205.0,8
7,46.0,9
5,145.0,9
5,319.0,11
8,48.0,14
5,55.0,14
7,196.0,14
6,298.0,14
5,3.0,15
7,268.0,15
1,417.0,15
6,26.0,16
4,29.0,16
7,46.0,16
10,478.0,16
7,46.0,18
4,464.0,18
10,41.0,21
6,65.0,21
8,118.0,21
2,66.0,22
7,34.0,23
4,48.0,23
6,427.0,23
10,446.0,23
5,332.0,25
10,4.0,0
5,67.0,0
8,139.0,0
6,165.0,0
7,447.0,0
5,170.0,1
3,84.0,2
5,270.0,2
7,264.0,8
3,110.0,10
5,457.0,10
7,108.0,11
5,458.0,11
6,40.0,14
8,142.0,14
7,288.0,14
6,35.0,16
4,115.0,16
7,272.0,16
9,486.0,16
MRI,19.0,18
5,73.0,18
8,15.0,21
6,346.0,21
5,421.0,21
2,187.0,22
7,19.0,23
4,106.0,23
5,204.0,23
9,502.0,23
10,133.0,23
7,163.0,0
6,282.0,0
3,404.0,0
7,80.0,1
5,143.0,1
MRI,25.0,7
10,45.0,7
8,92.0,7
5,274.0,7
6,333.0,7
9,453.0,7
5,229.0,8
5,380.0,9
3,17.0,10
6,131.0,14
10,307.0,14
9,327.0,14
7,334.0,14
1,147.0,15
7,219.0,15
4,68.0,16
6,179.0,16
7,486.0,16
MRI,27.0,18
4,451.0,18
8,128.0,21
9,452.0,21
5,472.0,21
2,237.0,22
7,22.0,23
5,306.0,23
4,358.0,23
5,476.0,24
5,275.0,25
6,19.0,0
5,241.0,0
3,101.0,2
4,366.0,4
10,243.0,7
6,379.0,7
5,414.0,7
3,427.0,10
5,458.0,10
7,67.0,11
5,313.0,11
10,98.0,14
5,204.0,14
5,15.0,15
1,54.0,15
4,15.0,16
5,351.0,16
7,424.0,16
7,99.0,17
10,275.0,16
4,266.0,18
5,346.0,21
9,358.0,21
6,477.0,21
7,62.0,22
2,316.0,22
4,236.0,23
6,353.0,23
10,251.0,23
8,136.0,25
4,347.0,25
8,99.0,0
3,410.0,0
5,0.0,1
7,106.0,1
3,52.0,2
4,6.0,3
MRI,44.0,4
8,16.0,7
5,408.0,7
5,53.0,8
7,154.0,8
5,273.0,9
3,49.0,10
6,141.0,14
5,183.0,14
5,136.0,15
1,204.0,15
7,260.0,15
4,247.0,16
6,261.0,16
4,319.0,18
6,160.0,21
8,177.0,21
2,320.0,22
6,26.0,23
4,333.0,23
5,426.0,23
5,456.0,24
8,94.0,0
3,237.0,0
6,364.0,0
3,186.0,1
3,142.0,2
7,33.0,4
6,195.0,7
8,216.0,7
7,107.0,8
5,247.0,8
5,498.0,9
5,468.0,10
3,2.0,11
3,55.0,14
7,66.0,14
8,295.0,14
5,158.0,15
1,243.0,15
9,365.0,14
4,153.0,16
6,236.0,21
2,67.0,22
6,16.0,23
4,186.0,23
5,183.0,24
7,53.0,25
4,236.0,25
3,118.0,0
5,253.0,0
5,114.0,1
7,135.0,1
3,352.0,2
7,35.0,3
MRI,21.0,4
4,503.0,4
6,177.0,7
5,7.0,8
5,397.0,9
5,57.0,14
10,123.0,14
6,254.0,14
5,29.0,15
1,133.0,15
7,254.0,15
3,367.0,15
4,22.0,16
6,88.0,16
5,360.0,16
7,35.0,17
3,49.0,18
4,258.0,18
5,240.0,18
6,61.0,21
9,338.0,21
2,159.0,22
6,17.0,23
4,35.0,23
5,387.0,23
3,162.0,25
4,253.0,25
5,415.0,25
7,202.0,0
3,319.0,0
10,15.0,7
6,252.0,7
5,44.0,8
5,250.0,9
5,351.0,10
6,90.0,14
3,8.0,15
2,147.0,15
6,75.0,16
4,84.0,16
7,113.0,16
5,156.0,16
4,474.0,18
5,28.0,18
8,47.0,21
2,209.0,22
6,109.0,23
4,190.0,23
7,66.0,0
3,130.0,0
5,410.0,0
3,147.0,2
7,234.0,2
5,240.0,2
5,306.0,3
7,13.0,4
6,1.0,7
5,14.0,8
2,65.0,8
4,17.0,10
3,77.0,10
5,138.0,11
7,335.0,14
5,145.0,15
3,384.0,15
7,478.0,15
6,14.0,16
4,70.0,16
7,478.0,16
3,35.0,17
9,95.0,16
4,452.0,18
8,130.0,21
10,197.0,21
6,309.0,21
5,485.0,21
2,115.0,22
4,20.0,23
6,31.0,23
10,61.0,23
4,19.0,25
7,40.0,25
3,57.0,25
5,56.0,0
6,343.0,0
7,379.0,0
3,491.0,0
9,140.0,2
5,463.0,2
7,8.0,3
5,238.0,4
