OT,overtime,schedule_day
8,182.0,0
6,225.0,0
3,315.0,0
7,418.0,0
5,64.0,1
3,7.0,2
5,342.0,2
8,216.0,3
MRI,6.0,4
7,149.0,4
4,482.0,4
6,450.0,7
5,455.0,7
2,40.0,8
8,217.0,8
10,60.0,8
3,98.0,10
7,231.0,11
8,6.0,14
5,296.0,14
7,2.0,15
5,6.0,15
1,82.0,15
6,169.0,16
4,217.0,16
7,269.0,16
5,325.0,16
4,12.0,17
9,42.0,16
MRI,3.0,18
3,19.0,18
4,369.0,18
10,154.0,21
2,67.0,22
4,70.0,23
10,423.0,23
3,54.0,0
5,56.0,0
7,73.0,0
5,36.0,1
3,48.0,1
7,131.0,1
7,319.0,2
5,498.0,3
4,404.0,4
5,459.0,7
7,43.0,8
5,60.0,8
7,39.0,9
7,186.0,11
3,238.0,11
6,14.0,14
9,269.0,14
5,10.0,15
7,83.0,15
3,117.0,15
1,223.0,15
6,97.0,16
7,109.0,16
4,109.0,16
6,34.0,18
4,266.0,18
8,20.0,21
MRI,26.0,21
6,37.0,21
5,208.0,21
2,16.0,22
9,247.0,21
6,76.0,23
4,144.0,23
5,384.0,23
10,285.0,23
8,176.0,0
7,274.0,0
5,296.0,0
7,3.0,1
5,56.0,1
4,53.0,2
5,176.0,2
7,385.0,2
9,183.0,2
7,7.0,4
5,200.0,4
4,223.0,4
8,56.0,7
5,133.0,7
6,232.0,7
5,12.0,8
7,39.0,8
2,55.0,8
10,98.0,9
7,73.0,15
1,302.0,15
4,19.0,16
5,388.0,16
7,428.0,16
8,96.0,17
6,68.0,18
10,93.0,18
5,48.0,18
8,135.0,21
9,191.0,21
5,225.0,21
2,93.0,22
7,1.0,23
6,134.0,23
4,243.0,23
10,43.0,23
10,24.0,25
3,408.0,0
3,85.0,1
5,188.0,1
7,228.0,1
3,128.0,2
6,195.0,4
10,338.0,7
5,73.0,8
9,347.0,9
5,468.0,10
3,475.0,10
5,367.0,11
5,25.0,14
1,194.0,15
6,62.0,16
4,64.0,16
9,321.0,16
4,257.0,18
8,146.0,21
6,177.0,21
9,63.0,21
5,318.0,23
4,400.0,23
6,451.0,23
4,115.0,25
5,36.0,25
6,50.0,0
