OT,overtime,schedule_day
3,3.0,0
5,189.0,0
6,426.0,0
10,37.0,1
5,76.0,1
7,272.0,0
3,365.0,2
10,406.0,2
6,75.0,3
MRI,4.0,4
3,23.0,4
3,151.0,7
2,59.0,8
7,83.0,8
10,5.0,9
4,76.0,9
7,93.0,9
6,211.0,10
8,244.0,9
7,198.0,10
4,400.0,10
10,9.0,14
8,297.0,14
MRI,82.0,15
9,303.0,14
4,24.0,16
10,235.0,16
6,244.0,16
MRI,37.0,18
3,243.0,18
9,449.0,16
7,478.0,18
4,155.0,18
10,116.0,21
2,35.0,22
5,121.0,21
7,126.0,22
9,189.0,21
3,216.0,22
6,110.0,25
3,150.0,25
5,16.0,25
6,277.0,0
8,311.0,0
10,400.0,0
2,166.0,1
7,428.0,2
6,30.0,7
10,126.0,7
8,145.0,7
2,44.0,8
4,143.0,9
3,24.0,11
10,42.0,14
5,113.0,14
5,300.0,15
8,32.0,16
4,159.0,16
9,173.0,16
10,502.0,16
7,342.0,16
3,166.0,18
1,462.0,18
6,295.0,21
10,126.0,23
4,425.0,23
7,361.0,24
3,262.0,25
3,19.0,0
10,262.0,0
8,286.0,0
6,289.0,0
5,487.0,0
MRI,4.0,1
5,48.0,1
7,63.0,1
2,504.0,1
4,4.0,2
10,116.0,2
3,464.0,2
7,43.0,3
5,381.0,2
3,254.0,4
10,113.0,7
8,373.0,7
6,378.0,7
7,13.0,8
5,178.0,7
7,2.0,9
10,71.0,9
4,275.0,9
10,12.0,10
MRI,118.0,11
3,419.0,11
10,47.0,14
7,9.0,15
MRI,84.0,15
5,234.0,15
9,359.0,14
6,240.0,16
8,244.0,15
8,41.0,18
3,152.0,18
5,366.0,16
9,70.0,16
MRI,14.0,21
MRI,34.0,22
4,71.0,22
3,147.0,22
5,499.0,21
6,6.0,23
3,52.0,23
4,62.0,23
8,95.0,22
3,32.0,24
7,51.0,24
4,205.0,24
3,9.0,25
1,429.0,25
10,240.0,0
5,340.0,0
8,362.0,0
9,74.0,0
7,127.0,1
2,195.0,1
4,13.0,2
8,53.0,1
10,96.0,2
9,174.0,2
6,50.0,3
3,39.0,4
5,247.0,3
10,184.0,7
MRI,204.0,7
2,91.0,8
3,350.0,8
8,368.0,8
10,0.0,9
4,136.0,9
9,141.0,9
5,146.0,9
8,44.0,9
3,118.0,11
8,304.0,11
5,337.0,11
8,481.0,14
10,69.0,15
7,79.0,15
2,152.0,15
9,154.0,14
5,183.0,15
4,59.0,16
6,126.0,16
10,359.0,16
7,2.0,16
MRI,139.0,18
3,247.0,18
7,500.0,18
5,102.0,18
2,117.0,22
5,122.0,21
3,183.0,22
3,44.0,23
8,122.0,23
4,157.0,23
3,266.0,24
5,422.0,23
3,70.0,25
7,391.0,24
3,17.0,0
6,129.0,0
2,255.0,1
10,280.0,1
9,361.0,0
4,6.0,2
10,241.0,2
7,248.0,2
3,196.0,4
9,325.0,2
10,37.0,7
MRI,102.0,7
6,212.0,7
2,303.0,8
5,324.0,7
4,61.0,9
6,485.0,9
3,2.0,11
5,176.0,11
9,220.0,14
5,281.0,15
4,15.0,16
9,405.0,16
4,50.0,18
3,126.0,21
6,172.0,21
10,223.0,21
8,501.0,21
3,99.0,22
9,340.0,21
4,39.0,23
3,110.0,25
4,168.0,25
10,162.0,0
2,140.0,1
7,387.0,2
4,421.0,2
3,284.0,3
MRI,34.0,4
8,267.0,2
7,344.0,4
5,255.0,4
1,79.0,8
2,158.0,8
6,319.0,7
9,345.0,7
7,95.0,9
5,266.0,9
4,414.0,9
6,444.0,9
6,22.0,10
3,75.0,14
5,375.0,14
5,189.0,15
6,34.0,16
10,271.0,16
4,329.0,16
MRI,64.0,18
3,156.0,18
1,492.0,18
6,373.0,21
10,6.0,21
5,337.0,22
2,463.0,22
3,509.0,22
6,112.0,23
4,368.0,24
MRI,56.0,25
3,412.0,0
10,473.0,0
2,30.0,1
3,333.0,2
4,86.0,3
7,183.0,3
3,182.0,4
7,414.0,4
5,180.0,4
8,104.0,7
10,147.0,7
3,363.0,7
6,488.0,7
7,54.0,8
2,388.0,8
7,40.0,9
4,74.0,9
6,203.0,9
7,94.0,10
8,97.0,9
3,108.0,11
10,29.0,14
4,0.0,16
6,60.0,16
7,120.0,17
6,141.0,17
4,157.0,17
3,325.0,17
7,75.0,18
3,99.0,18
1,195.0,18
5,212.0,16
4,376.0,18
MRI,95.0,21
3,123.0,21
8,311.0,21
5,362.0,22
4,63.0,23
8,161.0,23
5,457.0,23
MRI,69.0,25
5,81.0,25
10,149.0,0
5,493.0,0
7,74.0,0
2,168.0,1
6,78.0,0
9,139.0,2
4,321.0,2
10,449.0,2
3,484.0,3
MRI,37.0,4
6,58.0,4
3,119.0,4
4,348.0,4
MRI,22.0,7
8,256.0,7
7,3.0,8
5,26.0,8
2,134.0,8
3,352.0,8
4,59.0,9
6,440.0,9
3,65.0,11
MRI,94.0,11
7,31.0,15
6,129.0,14
5,129.0,15
4,177.0,16
10,295.0,16
6,331.0,16
7,17.0,17
MRI,61.0,18
3,192.0,18
1,67.0,18
8,267.0,21
6,5.0,21
9,144.0,21
5,194.0,22
3,441.0,22
9,54.0,23
4,505.0,23
3,33.0,25
7,259.0,25
1,149.0,25
4,442.0,25
5,209.0,0
6,243.0,0
10,442.0,0
7,64.0,0
2,215.0,1
9,16.0,2
4,83.0,2
3,37.0,3
6,35.0,4
3,122.0,4
7,332.0,4
4,129.0,4
5,256.0,8
9,37.0,9
5,24.0,11
5,293.0,14
8,377.0,11
5,293.0,15
10,81.0,16
4,134.0,16
1,59.0,17
MRI,122.0,18
5,241.0,18
8,62.0,21
6,355.0,21
4,108.0,23
3,150.0,23
7,178.0,24
MRI,57.0,25
3,495.0,25
1,8.0,25
9,20.0,0
5,410.0,0
8,488.0,0
7,37.0,1
2,50.0,1
4,75.0,2
7,451.0,2
3,64.0,3
6,141.0,3
5,321.0,2
7,477.0,3
3,12.0,4
10,18.0,7
3,477.0,7
3,42.0,8
5,24.0,9
9,41.0,9
6,293.0,9
4,364.0,9
3,19.0,10
3,2.0,11
MRI,139.0,11
5,448.0,11
10,155.0,14
6,198.0,14
5,211.0,15
4,418.0,16
MRI,107.0,18
3,226.0,18
5,338.0,16
9,405.0,16
4,340.0,18
MRI,23.0,21
8,160.0,21
3,230.0,21
3,180.0,22
5,211.0,22
9,118.0,23
7,299.0,24
MRI,9.0,25
3,51.0,25
6,102.0,21
MRI,48.0,1
2,94.0,1
6,472.0,0
3,84.0,4
10,50.0,7
6,295.0,7
3,75.0,8
4,1.0,9
9,15.0,9
6,153.0,10
7,14.0,11
