OT,overtime,schedule_day
8,479.0,0
7,29.0,0
2,41.0,1
MRI,69.0,1
6,295.0,0
5,494.0,0
9,3.0,2
4,113.0,2
3,242.0,2
4,45.0,3
7,232.0,2
3,149.0,4
5,181.0,3
10,232.0,0
4,184.0,4
10,6.0,7
MRI,80.0,7
3,270.0,7
5,29.0,7
8,85.0,8
7,100.0,8
2,490.0,8
4,47.0,9
7,64.0,9
5,256.0,9
7,26.0,11
3,199.0,11
5,450.0,10
10,40.0,14
5,299.0,15
8,144.0,15
8,457.0,17
8,212.0,18
4,419.0,18
3,41.0,21
10,193.0,21
6,337.0,21
8,411.0,21
5,31.0,22
MRI,80.0,22
2,179.0,22
8,39.0,23
9,48.0,23
4,77.0,23
7,28.0,25
8,269.0,0
5,351.0,0
2,107.0,1
5,222.0,1
4,33.0,2
10,124.0,2
4,126.0,3
MRI,79.0,4
3,153.0,4
10,115.0,7
6,384.0,7
3,215.0,8
9,21.0,9
4,23.0,9
10,57.0,9
5,120.0,10
3,130.0,11
10,31.0,14
3,211.0,14
6,224.0,14
8,359.0,14
7,243.0,14
10,48.0,16
4,61.0,16
5,244.0,16
MRI,57.0,18
3,373.0,18
7,325.0,18
4,403.0,18
MRI,12.0,21
8,288.0,21
3,76.0,22
9,169.0,21
5,124.0,23
MRI,63.0,25
3,249.0,25
5,38.0,0
3,72.0,0
2,133.0,1
7,199.0,0
3,242.0,4
3,51.0,7
10,74.0,7
6,113.0,7
9,132.0,7
5,266.0,7
6,265.0,9
3,1.0,10
MRI,33.0,11
3,41.0,11
4,285.0,11
6,80.0,14
5,255.0,14
8,298.0,14
5,319.0,15
7,41.0,14
4,195.0,16
10,250.0,16
4,16.0,17
3,125.0,17
3,193.0,18
1,402.0,18
5,291.0,18
7,3.0,18
3,40.0,21
MRI,200.0,21
10,368.0,21
8,486.0,21
3,373.0,22
5,483.0,21
3,104.0,25
MRI,135.0,25
4,215.0,25
10,397.0,0
8,481.0,0
7,156.0,0
2,239.0,1
5,28.0,0
4,106.0,2
3,231.0,2
3,7.0,3
MRI,35.0,4
2,48.0,8
MRI,66.0,8
5,314.0,8
4,42.0,9
7,45.0,9
9,65.0,9
6,121.0,9
8,89.0,9
MRI,17.0,11
4,76.0,11
7,260.0,11
8,105.0,11
6,378.0,14
8,459.0,14
5,241.0,14
4,8.0,16
6,69.0,16
9,79.0,14
10,115.0,16
MRI,10.0,18
3,268.0,18
7,343.0,16
MRI,51.0,21
6,391.0,21
9,337.0,21
3,105.0,23
4,300.0,23
5,17.0,24
3,317.0,25
5,162.0,25
10,112.0,0
3,127.0,0
6,175.0,0
8,350.0,0
5,490.0,0
7,8.0,1
MRI,19.0,1
2,25.0,1
4,46.0,2
9,101.0,2
3,168.0,2
10,475.0,2
3,329.0,4
4,87.0,4
6,398.0,7
6,259.0,9
MRI,166.0,11
3,335.0,11
6,388.0,14
5,70.0,15
7,119.0,14
9,339.0,14
4,176.0,16
9,436.0,16
3,200.0,21
6,284.0,21
5,203.0,21
10,81.0,23
8,152.0,23
3,245.0,23
MRI,30.0,25
3,221.0,25
9,238.0,23
3,171.0,0
5,472.0,0
9,55.0,0
2,346.0,1
4,23.0,2
7,330.0,2
7,207.0,3
MRI,57.0,4
3,149.0,4
7,509.0,4
4,30.0,4
6,93.0,7
8,394.0,7
MRI,5.0,8
9,289.0,7
9,26.0,9
6,245.0,9
8,483.0,9
4,163.0,11
3,307.0,11
5,15.0,11
10,91.0,14
7,36.0,15
5,311.0,15
9,452.0,14
9,36.0,16
10,361.0,16
3,8.0,18
5,133.0,16
9,233.0,21
3,288.0,22
7,180.0,23
3,102.0,25
5,506.0,24
1,12.0,25
6,209.0,0
5,350.0,0
2,238.0,1
10,114.0,2
4,123.0,2
4,181.0,3
3,56.0,4
10,20.0,7
3,148.0,7
6,497.0,7
3,83.0,8
2,249.0,8
10,13.0,9
6,67.0,9
7,68.0,9
3,12.0,10
MRI,79.0,11
8,115.0,11
3,147.0,11
8,306.0,14
6,390.0,14
5,144.0,15
7,195.0,14
10,147.0,16
7,77.0,16
3,223.0,18
1,320.0,18
6,215.0,21
5,82.0,22
3,28.0,23
9,357.0,23
7,493.0,24
MRI,75.0,1
2,228.0,1
5,350.0,0
4,298.0,2
7,331.0,2
9,499.0,0
5,72.0,2
6,17.0,4
MRI,89.0,4
MRI,54.0,7
6,126.0,7
4,27.0,9
10,57.0,14
