OT,overtime,schedule_day
MRI,3.0,1
5,7.0,0
9,75.0,0
7,88.0,1
2,113.0,1
10,163.0,2
4,36.0,3
6,57.0,3
10,83.0,3
5,297.0,2
7,194.0,4
3,505.0,4
3,127.0,7
10,223.0,7
5,77.0,7
7,5.0,9
5,111.0,9
6,98.0,10
8,30.0,9
7,72.0,10
10,4.0,14
6,163.0,14
5,7.0,15
7,40.0,15
8,94.0,16
6,184.0,16
4,189.0,16
3,161.0,18
5,227.0,16
7,173.0,18
3,48.0,21
8,71.0,21
10,505.0,21
8,229.0,22
3,451.0,22
9,15.0,23
4,47.0,23
3,152.0,24
MRI,70.0,25
3,91.0,25
6,108.0,0
10,287.0,0
7,265.0,2
4,275.0,2
8,145.0,2
3,403.0,4
10,22.0,7
9,1.0,9
10,2.0,9
6,123.0,9
5,231.0,7
4,423.0,9
3,5.0,10
5,425.0,11
6,362.0,14
5,464.0,14
5,53.0,15
10,178.0,16
7,203.0,14
MRI,97.0,18
7,292.0,18
5,404.0,16
3,113.0,21
6,272.0,21
5,36.0,21
4,221.0,23
5,216.0,23
2,139.0,1
9,189.0,0
9,43.0,2
4,44.0,2
3,61.0,4
5,338.0,3
10,17.0,7
5,3.0,8
2,84.0,8
9,309.0,7
4,47.0,9
6,6.0,9
6,365.0,14
9,14.0,14
7,72.0,15
2,91.0,15
5,331.0,15
4,33.0,16
10,183.0,16
3,83.0,18
5,215.0,16
1,278.0,18
4,490.0,18
3,54.0,21
10,418.0,21
2,25.0,22
5,330.0,21
7,118.0,24
3,45.0,25
7,132.0,25
1,457.0,25
10,250.0,0
6,398.0,0
2,48.0,1
7,174.0,0
9,17.0,0
10,73.0,2
7,388.0,2
8,396.0,2
3,18.0,4
6,67.0,4
7,236.0,4
5,482.0,3
10,207.0,7
6,219.0,7
2,30.0,8
4,87.0,9
6,380.0,9
MRI,49.0,11
3,91.0,11
5,268.0,11
10,39.0,14
3,318.0,14
8,466.0,14
5,141.0,15
4,1.0,16
10,24.0,16
3,1.0,18
7,34.0,16
4,65.0,18
5,364.0,16
3,125.0,21
2,80.0,22
10,127.0,21
5,166.0,24
4,392.0,25
3,137.0,0
6,173.0,0
8,423.0,0
2,92.0,1
7,216.0,0
9,13.0,2
3,30.0,4
5,242.0,4
MRI,4.0,7
3,152.0,7
6,20.0,7
MRI,45.0,8
5,143.0,7
2,261.0,8
9,171.0,9
4,209.0,9
6,412.0,9
8,127.0,9
5,22.0,11
10,1.0,14
5,487.0,14
5,385.0,15
9,471.0,14
4,85.0,16
10,149.0,16
9,392.0,16
MRI,110.0,18
4,77.0,18
10,269.0,21
5,151.0,22
3,213.0,22
8,88.0,23
9,478.0,21
3,109.0,24
MRI,60.0,25
3,86.0,25
10,100.0,0
5,197.0,0
2,235.0,1
7,249.0,0
9,8.0,2
10,178.0,2
3,259.0,2
5,113.0,2
7,129.0,3
MRI,40.0,4
MRI,42.0,7
3,245.0,7
6,434.0,7
2,62.0,8
5,115.0,7
10,75.0,9
5,214.0,9
6,242.0,9
5,37.0,10
MRI,44.0,11
3,150.0,11
3,21.0,14
10,24.0,14
6,38.0,14
8,175.0,14
5,441.0,15
10,44.0,16
6,145.0,16
4,283.0,16
MRI,61.0,18
3,91.0,18
1,148.0,18
7,156.0,18
6,439.0,18
4,27.0,18
5,410.0,16
MRI,79.0,21
8,293.0,21
10,452.0,21
2,20.0,22
5,26.0,22
3,69.0,23
8,288.0,23
4,392.0,23
3,13.0,24
9,16.0,23
3,66.0,25
MRI,91.0,25
1,301.0,25
4,278.0,25
8,17.0,0
6,347.0,0
10,0.0,0
MRI,52.0,1
2,232.0,1
3,14.0,2
10,137.0,2
7,433.0,0
3,26.0,3
7,306.0,4
3,417.0,4
5,11.0,4
MRI,87.0,7
10,107.0,7
3,134.0,7
8,178.0,7
MRI,2.0,8
8,30.0,8
2,135.0,8
3,299.0,8
7,51.0,9
5,246.0,7
9,494.0,7
10,135.0,10
8,154.0,9
MRI,53.0,11
3,54.0,11
4,350.0,10
10,56.0,14
6,63.0,14
5,92.0,14
8,449.0,14
MRI,46.0,15
5,210.0,15
9,429.0,14
10,71.0,16
4,71.0,16
1,331.0,18
7,332.0,18
6,383.0,21
5,220.0,22
9,228.0,21
2,234.0,22
4,121.0,23
5,239.0,23
MRI,43.0,25
4,149.0,25
3,124.0,0
6,141.0,0
2,63.0,1
3,31.0,4
8,295.0,7
9,118.0,9
5,210.0,9
3,260.0,11
8,360.0,14
7,258.0,14
MRI,52.0,18
9,379.0,16
MRI,5.0,21
3,56.0,21
8,84.0,21
10,384.0,21
2,37.0,22
5,429.0,21
3,122.0,23
4,504.0,23
3,239.0,24
5,328.0,23
1,71.0,25
