OT,surgery_duration,schedule_day,simulation_day
1,102,0,0
9,149,0,0
MRI,104,1,1
2,120,0,0
7,1905,0,0
2,477,1,1
6,2171,0,0
1,137,1,1
5,2370,0,0
3,69,1,1
9,2855,0,0
9,70,2,2
4,392,2,2
3,173,2,2
7,126,2,2
5,1143,2,2
4,142,2,2
MRI,92,1,1
2,108,3,3
3,490,2,2
5,133,3,3
4,254,3,3
6,243,3,3
6,72,3,3
4,212,3,3
7,157,4,4
7,1967,2,2
MRI,32,4,4
3,291,0,0
10,6428,0,0
1,249,3,3
5,1909,3,3
6,70,4,4
3,585,4,4
7,1343,4,4
9,200,2,2
MRI,104,1,1
4,2060,4,4
1,183,2,2
8,7101,1,1
1,139,4,4
MRI,106,4,4
3,132,1,1
MRI,160,1,1
MRI,112,7,7
MRI,76,7,7
MRI,64,7,7
2,129,7,7
10,163,7,7
6,1110,7,7
9,1529,7,7
MRI,91,8,8
MRI,54,8,8
MRI,115,8,8
7,536,8,8
8,227,8,8
2,926,8,8
3,1185,8,8
MRI,109,7,7
10,264,7,7
1,209,7,7
7,71,9,9
5,155,9,9
7,155,9,9
6,175,9,9
8,279,8,8
5,431,9,9
6,983,9,9
5,76,9,9
1,123,8,8
7,112,9,9
4,483,9,9
8,1619,9,9
1,125,9,9
6,320,10,10
6,59,10,10
3,184,11,11
3,436,11,11
8,915,0,0
MRI,107,11,11
1,133,11,11
5,1905,7,7
10,5869,8,8
5,3766,10,10
8,1290,7,7
7,117,9,9
7,1165,10,10
4,5802,10,10
7,282,11,11
5,1125,14,14
6,1283,14,14
7,53,14,14
2,100,10,10
10,185,14,14
2,72,14,14
MRI,158,15,15
5,735,15,15
10,276,14,14
6,319,11,11
7,2806,14,14
9,270,9,9
MRI,89,7,7
6,186,16,16
8,2020,15,15
7,109,16,16
4,714,16,16
1,142,15,15
4,188,16,16
6,222,16,16
2,247,17,17
6,176,17,17
7,197,17,17
9,2486,16,16
1,149,14,14
7,122,18,18
7,1037,16,16
4,245,17,17
MRI,140,18,18
MRI,64,18,18
3,267,18,18
4,107,16,16
1,190,16,16
6,1084,18,18
10,263,16,16
4,2295,18,18
1,181,17,17
5,4182,16,16
3,137,18,18
3,339,3,3
2,237,15,15
MRI,92,18,18
1,1199,18,18
1,182,10,10
MRI,60,21,21
2,37,21,21
9,135,21,21
6,773,21,21
5,1222,21,21
5,105,21,21
MRI,113,22,22
MRI,131,21,21
2,390,22,22
MRI,43,18,18
4,120,22,22
5,467,22,22
7,112,22,22
MRI,163,22,22
4,52,22,22
4,61,22,22
MRI,147,21,21
3,1168,22,22
2,210,22,22
1,167,21,21
7,97,23,23
8,893,17,17
8,309,23,23
4,513,23,23
2,100,24,24
6,314,23,23
5,152,23,23
8,280,14,14
1,136,22,22
5,2610,23,23
MRI,127,25,25
1,228,24,24
3,226,25,25
8,847,21,21
3,186,25,25
3,477,21,21
8,503,18,18
MRI,45,25,25
7,1651,24,24
1,1033,25,25
7,214,25,25
1,129,23,23
3,282,23,23
5,2418,25,25
4,3035,25,25
10,219,23,23
9,314,23,23
1,142,0,28
6,313,25,25
5,787,0,28
10,629,21,21
6,1192,0,28
7,1391,0,28
7,102,1,29
7,67,1,29
2,387,1,29
9,207,0,28
1,79,1,29
4,469,2,30
3,239,10,10
2,106,0,28
MRI,116,25,25
8,2415,1,29
2,141,1,29
3,216,2,30
9,97,0,28
9,236,2,30
2,162,3,31
5,1785,2,30
9,155,23,23
4,562,3,31
5,71,1,29
MRI,131,4,32
1,81,3,31
3,589,4,32
4,1057,4,32
MRI,107,4,32
MRI,109,4,32
7,1685,2,30
10,560,2,30
7,1162,4,32
1,132,4,32
MRI,123,4,32
MRI,121,7,35
6,820,7,35
MRI,133,8,36
10,283,7,35
MRI,125,8,36
8,144,8,36
3,651,8,36
1,137,2,30
9,2901,7,35
5,2753,7,35
10,253,7,35
5,54,9,37
5,114,9,37
6,237,9,37
8,257,9,37
MRI,136,7,35
5,572,1,29
1,146,9,37
9,265,9,37
6,1021,9,37
10,191,9,37
2,146,10,38
1,92,7,35
5,315,10,38
4,459,9,37
7,120,2,30
10,379,1,29
7,148,9,37
1,109,8,36
7,174,9,37
MRI,130,11,39
2,81,7,35
1,105,10,38
3,428,11,39
4,299,11,39
5,178,10,38
MRI,97,11,39
8,1417,7,35
5,1802,11,39
3,123,11,39
9,141,9,37
3,142,17,17
7,101,14,42
9,82,9,9
6,660,14,42
5,988,14,42
3,76,15,43
10,163,14,42
5,372,15,43
3,144,15,43
7,2003,14,42
MRI,151,15,43
5,700,15,43
3,219,24,24
6,375,16,44
1,259,14,42
1,189,11,39
7,106,16,44
MRI,91,15,43
4,179,16,44
8,287,16,44
2,116,17,45
5,2120,16,44
1,167,15,43
9,5406,14,42
4,303,16,44
10,289,14,42
MRI,83,18,46
7,108,17,45
MRI,104,18,46
MRI,115,18,46
3,603,18,46
3,191,18,46
1,128,17,45
MRI,146,18,46
4,2279,18,46
1,176,16,44
10,484,16,44
2,91,14,42
MRI,43,21,49
5,158,21,49
MRI,90,21,49
MRI,160,21,49
9,167,21,49
2,1117,22,50
5,2708,21,49
4,137,22,50
4,94,22,50
6,3250,21,49
3,1952,22,50
1,95,21,49
9,3303,21,49
10,1071,0,28
MRI,217,22,50
MRI,105,22,50
MRI,110,21,49
5,1984,23,51
2,91,21,49
1,144,22,50
MRI,122,25,53
2,97,24,52
MRI,99,25,53
3,509,25,53
3,161,25,53
MRI,83,25,53
4,1494,25,53
1,1281,25,53
8,724,21,49
7,2177,18,46
1,253,23,51
MRI,56,25,53
7,1264,23,51
3,647,14,42
5,474,0,56
9,200,0,56
8,705,0,28
1,133,0,56
6,1018,0,56
MRI,132,1,57
MRI,97,1,57
2,569,1,57
MRI,79,25,53
7,2075,0,56
3,92,1,57
1,57,1,57
9,2676,14,14
9,2521,0,56
MRI,84,1,57
3,147,21,49
5,130,1,57
9,118,2,58
9,175,2,58
4,1000,2,58
1,125,2,58
8,2448,2,58
8,795,14,42
8,951,0,56
1,190,24,52
5,2495,2,58
MRI,69,4,60
MRI,100,4,60
8,174,4,60
3,678,4,60
4,1550,4,60
3,706,7,7
MRI,78,4,60
1,154,3,59
1,139,4,60
7,187,2,58
3,134,2,58
6,549,7,63
10,267,7,63
9,2008,7,63
10,228,7,63
9,4298,2,58
9,62,9,65
9,80,9,65
6,231,9,65
6,455,9,65
10,241,9,65
5,89,9,65
5,2142,7,63
MRI,110,7,63
MRI,120,7,63
1,238,7,63
8,1447,9,65
2,151,7,63
4,375,9,65
3,230,7,35
7,1465,16,44
MRI,77,11,67
MRI,103,11,67
7,836,2,58
4,229,11,67
MRI,168,11,67
1,112,8,64
3,280,11,67
1,159,10,66
5,154,9,65
5,61,11,67
4,477,11,67
2,102,10,66
8,1242,7,63
1,219,9,65
3,182,11,67
MRI,76,11,67
7,130,9,65
7,58,14,70
6,516,14,70
5,691,14,70
10,194,14,70
9,1584,14,70
3,174,14,14
3,63,15,71
5,217,15,71
MRI,143,15,71
5,523,15,71
2,103,14,70
7,3284,14,70
1,121,14,70
4,457,16,72
6,254,16,72
1,131,15,71
3,414,17,45
7,166,17,73
4,159,16,72
3,37,15,71
8,158,16,72
4,191,17,73
9,2685,16,72
5,2736,16,72
1,191,17,73
MRI,127,18,74
1,210,16,72
3,464,18,74
10,199,14,70
MRI,84,18,74
4,1729,18,74
1,838,18,74
MRI,105,18,74
5,2167,18,74
3,150,18,74
1,1136,18,46
10,686,16,72
MRI,111,21,77
MRI,70,21,77
MRI,141,21,77
MRI,269,21,77
MRI,130,22,78
2,385,22,78
3,809,22,78
6,2493,21,77
4,116,22,78
4,35,22,78
9,62,23,79
2,68,21,77
5,3707,21,77
1,132,22,78
9,285,23,79
7,3295,18,74
2,76,24,80
9,196,21,77
7,115,23,79
8,922,21,77
7,1003,24,80
MRI,93,25,81
MRI,71,25,81
3,182,25,81
MRI,73,25,81
3,343,25,81
MRI,146,25,81
3,415,10,66
10,804,21,77
4,2091,25,81
1,107,24,80
1,1471,25,81
1,146,21,77
5,77,21,77
MRI,108,25,81
5,1339,25,81
3,476,21,77
1,184,23,79
6,1096,0,84
1,140,0,84
1,125,1,85
7,2032,0,84
2,124,0,56
2,417,1,85
2,243,1,85
8,734,14,70
9,2776,0,84
7,97,2,86
9,138,0,84
4,256,2,86
5,3344,0,84
MRI,81,1,85
3,487,7,63
3,141,2,86
4,271,2,86
2,98,17,73
6,335,3,87
7,1433,2,86
2,105,0,84
3,511,2,86
4,358,3,87
5,1310,3,87
8,2992,2,86
MRI,146,4,88
MRI,68,4,88
8,150,4,88
MRI,67,4,88
2,68,3,87
5,1534,4,88
4,1659,4,88
7,1639,4,88
3,508,0,56
3,260,4,88
1,145,4,88
10,408,2,86
1,148,3,87
1,156,2,86
8,917,0,84
MRI,87,7,91
MRI,105,7,91
MRI,76,4,88
10,147,7,91
6,1513,7,91
MRI,69,8,92
10,210,7,91
MRI,113,8,92
5,226,8,92
2,128,3,59
5,422,8,92
3,139,24,52
3,561,17,73
MRI,236,8,92
3,1612,8,92
7,131,9,93
6,93,9,93
3,309,14,70
7,210,9,93
6,449,9,93
5,29,9,93
10,386,9,93
9,252,2,86
7,110,9,93
4,478,9,93
2,117,10,94
5,122,10,94
6,37,10,94
5,96,9,93
2,484,8,92
10,151,10,94
8,1006,7,91
1,151,8,92
8,1965,9,93
MRI,128,11,95
9,501,9,93
2,107,7,91
3,208,11,95
MRI,101,11,95
MRI,81,11,95
4,232,11,95
3,148,11,95
5,1605,11,95
MRI,98,11,95
1,99,9,93
1,142,7,91
8,1981,11,95
7,696,11,95
4,1705,10,94
6,343,11,95
7,77,14,98
6,814,14,98
1,159,10,94
1,144,11,95
MRI,101,15,99
1,168,14,98
10,218,14,98
3,103,15,99
5,2117,14,98
3,87,15,99
7,2574,14,98
MRI,88,15,99
9,3395,14,98
6,195,16,100
1,174,15,99
4,107,16,100
10,188,14,98
7,165,16,100
4,216,16,100
4,91,16,100
6,295,16,100
2,101,14,98
MRI,95,18,102
9,1740,7,91
MRI,64,18,102
MRI,123,18,102
MRI,119,18,102
1,115,17,101
3,553,18,102
8,895,14,98
8,166,16,100
1,170,16,100
3,136,18,102
5,4321,16,100
4,2631,18,102
1,946,18,102
2,106,17,101
2,180,21,105
3,140,7,91
5,94,21,105
6,827,21,105
MRI,98,21,105
MRI,111,21,105
7,111,22,106
MRI,182,22,106
10,1182,21,105
3,376,14,98
9,119,21,105
9,2079,21,105
MRI,113,21,105
2,289,22,106
5,2298,21,105
MRI,120,21,105
4,113,22,106
4,72,22,106
1,153,21,105
6,255,23,107
9,122,23,107
10,551,16,100
4,736,23,107
9,204,23,107
10,833,0,84
2,68,24,108
3,316,21,105
1,152,22,106
7,215,22,106
MRI,102,25,109
MRI,70,25,109
MRI,75,22,106
3,557,25,109
5,334,24,108
1,156,23,107
3,541,23,107
3,181,25,109
8,1133,21,105
4,1583,25,109
5,44,23,107
5,2038,25,109
MRI,105,25,109
MRI,94,25,109
7,128,23,107
1,2882,25,109
2,68,0,112
7,1019,24,108
9,167,0,112
1,135,24,108
1,84,0,112
6,611,0,112
5,926,0,112
3,443,3,87
2,350,1,113
9,1619,0,112
3,70,1,113
1,126,1,113
7,1571,0,112
MRI,63,1,113
7,135,1,113
MRI,120,1,113
5,140,1,113
7,99,2,114
9,141,2,114
4,482,2,114
3,160,2,114
7,148,1,113
3,103,1,113
3,429,2,114
7,1191,2,114
MRI,102,1,113
5,1666,2,114
MRI,125,1,113
8,1810,2,114
10,548,0,112
5,1296,3,115
MRI,70,4,116
3,563,0,112
2,46,3,115
3,765,4,116
MRI,68,4,116
MRI,106,4,116
8,162,4,116
MRI,91,4,116
5,1688,4,116
1,200,2,114
4,1963,4,116
1,120,3,115
4,231,3,115
10,911,2,114
MRI,74,7,119
MRI,122,7,119
1,107,4,116
MRI,103,7,119
10,195,7,119
6,834,7,119
MRI,74,7,119
8,192,8,120
MRI,92,8,120
1,196,7,119
3,1196,8,120
MRI,131,8,120
7,128,9,121
6,146,9,121
10,231,9,121
6,534,9,121
4,420,9,121
1,119,8,120
9,381,2,114
8,786,0,112
5,59,9,121
5,116,10,122
2,49,10,122
MRI,125,11,123
9,84,9,121
4,344,11,123
8,2651,9,121
MRI,336,11,123
2,80,7,119
MRI,90,11,123
3,636,11,123
5,90,9,121
3,148,7,119
5,1592,11,123
1,210,9,121
3,276,0,84
8,1008,7,119
1,172,10,122
1,88,11,123
7,50,14,126
6,824,14,126
5,1185,14,126
10,196,7,119
5,506,15,127
7,1930,14,126
9,2215,14,126
3,111,15,127
3,88,15,127
MRI,58,15,127
7,3479,16,100
5,2734,7,119
6,159,16,128
4,365,16,128
4,111,16,128
2,88,17,129
3,362,3,115
9,1838,7,119
7,1363,16,128
7,225,17,129
5,2570,16,128
8,260,16,128
3,169,18,130
MRI,76,18,130
3,121,18,130
1,179,14,126
10,413,16,128
10,184,14,126
1,133,17,129
8,1444,14,126
7,1447,18,130
9,2312,16,128
1,190,15,127
5,2477,18,130
4,2728,18,130
5,1512,7,91
7,124,16,128
MRI,137,18,130
2,95,21,133
MRI,137,21,133
5,114,21,133
1,99,16,128
MRI,60,21,133
6,720,21,133
9,124,21,133
7,84,22,134
MRI,120,22,134
2,153,22,134
