OT,overtime,schedule_day
5,146.0,0
8,411.0,0
2,76.0,1
7,145.0,0
5,229.0,1
4,85.0,2
3,148.0,2
7,2.0,2
8,131.0,2
3,255.0,4
8,216.0,4
5,340.0,4
10,30.0,7
6,218.0,7
8,384.0,7
7,33.0,8
3,263.0,8
5,314.0,8
2,336.0,8
7,47.0,9
5,51.0,9
4,213.0,9
6,159.0,10
5,54.0,10
4,107.0,11
10,77.0,14
5,113.0,14
8,199.0,14
7,64.0,15
5,140.0,15
9,349.0,14
10,33.0,16
4,305.0,16
3,159.0,17
5,111.0,16
3,201.0,18
1,351.0,18
3,24.0,21
2,57.0,22
5,152.0,22
4,86.0,23
7,23.0,24
3,96.0,25
4,181.0,25
1,496.0,25
3,276.0,0
6,353.0,0
9,63.0,0
2,331.0,1
5,379.0,0
4,42.0,2
10,255.0,2
5,137.0,2
3,101.0,4
6,310.0,7
8,480.0,7
8,5.0,8
9,140.0,7
5,363.0,8
5,142.0,9
6,181.0,9
4,371.0,9
3,72.0,11
5,149.0,10
10,159.0,14
9,61.0,14
7,63.0,14
5,166.0,15
8,203.0,16
7,212.0,16
MRI,61.0,18
3,109.0,18
5,129.0,22
4,147.0,23
7,440.0,23
3,410.0,25
5,466.0,0
9,64.0,0
2,79.0,1
10,379.0,2
5,76.0,3
7,331.0,2
3,13.0,4
10,35.0,7
8,230.0,7
4,83.0,9
3,281.0,11
10,61.0,14
7,54.0,14
MRI,55.0,15
9,163.0,14
4,15.0,16
8,235.0,16
6,28.0,18
10,478.0,21
5,28.0,22
2,68.0,22
9,69.0,21
3,189.0,22
3,42.0,23
9,56.0,23
6,162.0,23
3,108.0,25
8,241.0,0
2,123.0,1
7,396.0,0
8,3.0,2
3,84.0,3
5,389.0,2
9,2.0,2
3,483.0,4
5,199.0,4
10,11.0,7
3,83.0,7
6,216.0,7
5,272.0,8
4,3.0,9
6,475.0,9
3,34.0,11
5,230.0,11
3,2.0,14
5,222.0,14
5,154.0,15
7,204.0,14
4,223.0,16
7,107.0,17
MRI,7.0,18
5,41.0,16
3,109.0,18
9,6.0,21
6,42.0,21
5,192.0,22
3,478.0,22
3,0.0,23
MRI,54.0,25
3,72.0,25
7,281.0,0
9,0.0,2
10,351.0,2
3,19.0,3
7,84.0,3
5,138.0,3
4,39.0,4
10,13.0,7
3,154.0,8
5,338.0,8
4,213.0,9
6,396.0,9
3,132.0,10
3,306.0,11
3,114.0,14
8,264.0,14
6,496.0,14
5,278.0,15
10,381.0,16
5,406.0,16
3,31.0,18
MRI,83.0,18
1,487.0,18
8,489.0,21
5,89.0,21
9,41.0,23
6,138.0,23
MRI,19.0,25
7,154.0,25
3,400.0,25
4,62.0,25
5,175.0,0
6,417.0,0
2,453.0,1
10,103.0,2
3,468.0,2
8,11.0,2
3,502.0,3
MRI,23.0,4
8,197.0,4
3,221.0,4
4,287.0,4
5,433.0,4
10,88.0,7
8,186.0,7
3,205.0,7
9,224.0,7
5,443.0,7
9,27.0,9
7,48.0,9
4,122.0,9
6,420.0,9
3,2.0,11
7,97.0,11
8,343.0,9
3,52.0,14
6,415.0,14
5,377.0,15
6,100.0,16
10,161.0,16
7,71.0,16
MRI,0.0,18
3,342.0,18
7,164.0,18
MRI,5.0,21
10,429.0,21
6,434.0,21
5,0.0,22
2,20.0,22
3,101.0,22
8,66.0,23
6,174.0,23
4,194.0,23
3,240.0,23
9,29.0,23
3,256.0,24
7,503.0,24
3,266.0,25
4,141.0,25
2,206.0,1
7,375.0,0
10,133.0,2
4,186.0,2
7,287.0,2
3,18.0,3
7,87.0,3
5,220.0,3
MRI,0.0,7
3,84.0,7
6,226.0,7
8,415.0,7
5,142.0,7
10,100.0,9
7,120.0,9
4,189.0,9
6,494.0,9
8,42.0,9
6,172.0,11
5,346.0,11
10,79.0,14
5,487.0,14
MRI,16.0,15
5,28.0,15
4,0.0,16
10,217.0,16
7,392.0,16
9,67.0,16
3,207.0,18
MRI,67.0,21
10,81.0,21
8,438.0,21
2,44.0,22
6,101.0,21
5,311.0,21
3,317.0,22
4,109.0,23
3,37.0,24
MRI,61.0,25
3,90.0,25
6,107.0,0
8,200.0,0
3,251.0,0
7,104.0,1
2,260.0,1
8,159.0,2
5,301.0,2
3,10.0,4
7,118.0,4
3,43.0,7
10,89.0,7
MRI,199.0,7
8,208.0,7
6,345.0,7
4,356.0,9
3,61.0,11
5,156.0,10
8,148.0,14
6,197.0,14
4,227.0,10
2,7.0,15
9,84.0,14
4,0.0,16
7,192.0,14
9,109.0,16
7,119.0,17
3,406.0,17
3,194.0,18
MRI,76.0,21
8,250.0,21
5,61.0,21
10,166.0,21
6,196.0,21
9,153.0,23
MRI,33.0,25
4,2.0,25
2,378.0,1
4,14.0,2
7,54.0,3
3,191.0,3
5,307.0,2
6,283.0,7
9,133.0,7
9,145.0,9
3,75.0,11
8,203.0,14
10,219.0,14
9,117.0,14
4,68.0,16
4,117.0,17
MRI,100.0,18
4,235.0,18
5,53.0,21
8,91.0,21
10,408.0,21
3,173.0,22
5,207.0,22
9,459.0,21
4,131.0,23
MRI,65.0,25
3,179.0,25
1,399.0,25
6,140.0,0
10,442.0,0
7,168.0,0
2,221.0,1
4,1.0,2
9,20.0,2
7,74.0,3
5,158.0,2
MRI,64.0,4
3,292.0,4
5,413.0,4
MRI,45.0,7
10,144.0,7
3,332.0,7
6,453.0,7
MRI,115.0,8
8,169.0,8
2,408.0,8
4,3.0,9
10,4.0,9
9,69.0,9
10,7.0,10
5,15.0,10
6,21.0,11
3,64.0,11
6,120.0,14
5,282.0,14
5,161.0,15
7,198.0,14
4,92.0,16
3,43.0,18
MRI,54.0,18
5,199.0,16
4,17.0,18
5,10.0,21
6,458.0,21
9,189.0,21
5,425.0,22
4,29.0,23
4,136.0,24
3,261.0,24
3,16.0,25
MRI,51.0,25
7,96.0,25
5,206.0,24
4,150.0,25
5,170.0,0
10,484.0,0
2,313.0,1
10,227.0,2
3,31.0,3
8,222.0,2
5,403.0,2
7,476.0,4
10,135.0,7
6,508.0,7
3,182.0,8
2,190.0,8
5,341.0,8
9,20.0,9
5,61.0,10
3,231.0,10
MRI,28.0,11
10,96.0,14
8,236.0,14
5,380.0,14
9,20.0,14
MRI,49.0,15
5,80.0,15
7,366.0,14
6,135.0,16
4,264.0,16
1,397.0,18
4,59.0,18
10,41.0,21
MRI,55.0,21
2,96.0,22
5,191.0,22
9,348.0,21
4,56.0,23
3,172.0,23
3,51.0,24
1,306.0,25
3,403.0,25
9,183.0,0
6,410.0,0
7,422.0,0
4,19.0,2
9,94.0,2
10,127.0,2
5,179.0,2
7,416.0,2
3,99.0,4
10,91.0,7
6,139.0,7
8,363.0,7
MRI,15.0,8
2,80.0,8
5,93.0,7
4,60.0,9
7,78.0,9
9,82.0,9
10,147.0,9
6,195.0,9
6,22.0,11
8,258.0,9
5,294.0,11
10,20.0,14
5,243.0,14
9,134.0,14
7,317.0,14
6,37.0,16
4,171.0,16
10,272.0,16
7,193.0,16
MRI,51.0,18
7,64.0,18
4,294.0,18
6,330.0,21
9,96.0,21
3,311.0,22
5,382.0,22
10,72.0,23
8,181.0,23
4,83.0,24
9,237.0,23
3,44.0,25
5,301.0,0
8,404.0,0
2,162.0,1
7,166.0,0
9,4.0,0
4,49.0,2
3,375.0,2
7,59.0,3
5,483.0,2
MRI,34.0,4
4,169.0,4
5,283.0,4
MRI,73.0,7
2,56.0,8
6,117.0,7
5,441.0,8
9,8.0,9
5,109.0,9
6,190.0,9
4,61.0,10
10,10.0,14
MRI,68.0,15
5,151.0,15
6,127.0,16
4,210.0,16
10,219.0,16
3,71.0,18
9,398.0,16
8,447.0,21
9,90.0,21
3,57.0,23
8,98.0,23
4,110.0,23
3,106.0,24
MRI,40.0,25
1,379.0,25
4,286.0,25
5,253.0,0
8,383.0,0
6,402.0,0
10,346.0,0
9,490.0,0
2,507.0,1
9,144.0,2
7,408.0,2
8,325.0,2
3,118.0,4
7,325.0,4
5,86.0,4
MRI,76.0,7
3,90.0,7
10,124.0,7
8,453.0,7
3,73.0,8
6,193.0,7
9,119.0,9
3,282.0,11
10,61.0,14
8,241.0,14
6,267.0,14
3,377.0,14
7,272.0,14
5,299.0,15
2,310.0,15
4,128.0,16
6,154.0,16
3,5.0,21
9,21.0,21
MRI,27.0,21
8,502.0,21
5,207.0,21
3,18.0,23
4,39.0,23
8,69.0,22
5,16.0,23
7,73.0,24
1,290.0,25
3,337.0,0
10,367.0,0
8,505.0,0
2,395.0,1
3,28.0,2
8,42.0,1
4,65.0,2
7,120.0,3
3,114.0,4
10,36.0,7
3,266.0,7
2,296.0,8
5,375.0,7
6,295.0,9
9,23.0,7
8,108.0,9
MRI,62.0,11
10,207.0,14
6,298.0,14
MRI,30.0,15
5,215.0,15
8,50.0,16
4,127.0,16
9,145.0,16
3,182.0,17
7,36.0,18
3,74.0,18
5,158.0,16
1,457.0,18
MRI,26.0,22
2,277.0,22
9,12.0,23
1,73.0,24
7,402.0,24
3,300.0,25
1,408.0,25
6,23.0,0
10,88.0,0
8,370.0,0
5,443.0,0
3,445.0,0
2,42.0,1
7,459.0,0
4,43.0,2
6,0.0,3
8,137.0,2
9,328.0,2
3,34.0,4
8,217.0,4
MRI,81.0,7
10,138.0,7
2,272.0,8
7,49.0,9
4,508.0,9
3,26.0,10
3,63.0,11
8,62.0,14
5,419.0,14
5,144.0,15
