OT,surgery_duration,schedule_day,simulation_day
5,363,0,0
6,514,0,0
3,746,0,0
7,962,0,0
2,54,0,0
7,120,1,1
9,1318,0,0
2,148,1,1
7,56,1,1
MRI,31,1,1
MRI,48,1,1
MRI,64,1,1
5,69,1,1
3,526,1,1
MRI,45,1,1
2,53,1,1
MRI,60,1,1
2,215,1,1
7,57,1,1
7,56,1,1
9,35,2,2
3,30,1,1
7,140,2,2
5,474,2,2
4,111,2,2
7,55,2,2
8,346,0,0
8,833,2,2
5,636,1,1
9,31,2,2
1,74,0,0
3,46,3,3
10,1774,2,2
7,52,2,2
1,52,3,3
3,437,2,2
6,98,3,3
5,69,3,3
4,88,3,3
MRI,62,4,4
2,53,3,3
7,852,3,3
7,66,2,2
MRI,45,4,4
5,45,3,3
4,1030,4,4
8,614,1,1
3,378,4,4
1,96,2,2
7,756,4,4
MRI,57,4,4
MRI,53,4,4
9,1098,2,2
10,210,1,1
MRI,56,7,7
6,619,7,7
1,96,4,4
MRI,69,4,4
MRI,38,7,7
9,1183,7,7
MRI,42,8,8
MRI,45,8,8
MRI,29,8,8
MRI,51,8,8
MRI,69,8,8
4,316,2,2
5,2315,7,7
2,231,8,8
3,850,8,8
6,151,9,9
3,62,8,8
1,62,8,8
5,1075,9,9
9,1170,9,9
7,64,9,9
10,3995,7,7
5,79,7,7
2,61,10,10
6,106,10,10
7,51,10,10
6,178,9,9
7,95,8,8
1,179,7,7
8,1660,9,9
1,43,1,1
4,228,9,9
MRI,68,11,11
MRI,57,11,11
4,134,11,11
3,148,11,11
4,117,11,11
MRI,28,11,11
7,355,8,8
MRI,46,11,11
5,45,11,11
1,86,10,10
5,629,10,10
3,60,11,11
5,1821,11,11
8,456,3,3
10,223,0,0
2,84,7,7
3,212,7,7
5,2753,3,3
MRI,66,7,7
6,970,14,14
5,1036,14,14
3,67,2,2
7,1148,14,14
1,419,11,11
MRI,55,15,15
5,203,15,15
1,67,9,9
MRI,48,15,15
MRI,76,15,15
7,52,15,15
7,73,15,15
MRI,59,15,15
5,143,15,15
8,368,7,7
5,78,15,15
10,143,15,15
3,22,15,15
7,60,16,16
7,69,16,16
5,53,16,16
7,31,16,16
4,122,16,16
1,91,15,15
5,635,16,16
8,198,15,15
7,51,16,16
3,43,15,15
1,54,14,14
4,51,16,16
4,122,16,16
2,57,17,17
8,1537,16,16
6,192,16,16
7,104,17,17
MRI,28,15,15
7,64,17,17
10,2580,16,16
2,192,15,15
1,66,17,17
5,1718,17,17
4,600,18,18
3,463,18,18
8,143,4,4
MRI,75,18,18
4,90,17,17
3,42,18,18
6,1677,18,18
5,1007,18,18
3,176,10,10
MRI,46,18,18
7,374,9,9
MRI,53,18,18
2,49,21,21
MRI,43,21,21
3,1210,17,17
MRI,39,21,21
10,120,21,21
6,759,21,21
5,30,21,21
MRI,52,22,22
4,45,22,22
5,835,21,21
3,44,22,22
5,334,22,22
10,112,21,21
4,26,22,22
8,129,22,22
2,79,22,22
5,185,22,22
9,2701,14,14
1,76,21,21
2,187,22,22
6,494,23,23
8,442,14,14
9,75,23,23
8,166,23,23
4,306,23,23
1,75,22,22
1,64,18,18
5,1343,23,23
2,39,24,24
8,112,23,23
7,53,23,23
7,881,24,24
3,139,25,25
9,1177,21,21
MRI,64,25,25
