OT,surgery_duration,schedule_day,simulation_day
5,550,0,0
3,412,0,0
6,982,0,0
7,1170,0,0
MRI,43,1,1
MRI,49,1,1
7,75,1,1
2,114,1,1
3,335,1,1
2,235,1,1
2,56,1,1
MRI,64,1,1
7,56,1,1
7,73,1,1
5,38,1,1
1,79,0,0
7,39,2,2
7,85,2,2
3,47,1,1
7,72,2,2
7,112,2,2
3,79,2,2
9,1585,0,0
4,940,2,2
8,96,2,2
8,1726,1,1
5,853,2,2
10,161,0,0
3,38,3,3
1,73,3,3
9,57,2,2
7,53,2,2
4,117,3,3
7,100,1,1
6,131,3,3
1,91,1,1
3,275,2,2
10,136,1,1
10,2945,2,2
7,1595,3,3
MRI,48,4,4
5,61,3,3
3,77,4,4
MRI,53,4,4
4,1005,4,4
5,89,3,3
5,1196,4,4
3,320,4,4
5,1098,3,3
7,322,4,4
1,59,4,4
6,104,3,3
MRI,61,7,7
9,60,2,2
2,53,7,7
6,203,7,7
8,581,0,0
6,333,7,7
1,61,2,2
5,449,7,7
MRI,66,8,8
5,198,8,8
3,281,8,8
5,341,8,8
8,100,4,4
7,55,8,8
3,19,8,8
10,243,7,7
10,94,9,9
6,113,9,9
10,237,9,9
8,261,3,3
8,1053,9,9
2,336,8,8
4,285,9,9
3,258,7,7
1,70,9,9
6,147,9,9
7,67,10,10
5,1130,9,9
10,239,4,4
5,68,7,7
4,157,10,10
6,156,10,10
5,1025,10,10
MRI,67,11,11
8,97,11,11
3,135,11,11
3,98,11,11
10,113,10,10
1,46,8,8
9,1259,7,7
7,488,9,9
5,50,10,10
5,80,11,11
1,108,10,10
7,121,11,11
5,2097,11,11
1,704,11,11
1,77,7,7
2,54,14,14
6,405,14,14
5,503,14,14
6,267,11,11
9,936,2,2
2,41,3,3
9,1195,14,14
5,201,15,15
7,837,14,14
MRI,58,15,15
10,248,15,15
MRI,70,15,15
7,333,8,8
5,198,15,15
10,85,15,15
5,303,15,15
5,36,16,16
7,56,16,16
3,54,15,15
7,59,16,16
1,35,14,14
7,74,16,16
4,83,16,16
4,214,16,16
7,60,15,15
4,73,16,16
5,1324,16,16
7,38,16,16
MRI,61,15,15
1,72,16,16
7,54,15,15
6,131,16,16
8,2438,16,16
6,140,16,16
1,29,17,17
10,1722,16,16
7,48,17,17
3,116,18,18
3,35,18,18
8,438,14,14
MRI,33,18,18
3,29,18,18
4,689,18,18
5,1075,18,18
10,99,17,17
8,173,15,15
7,36,18,18
2,58,0,0
1,86,15,15
7,266,18,18
3,166,10,10
MRI,55,18,18
2,956,15,15
MRI,51,21,21
2,71,17,17
6,1040,21,21
4,54,22,22
4,30,22,22
3,34,22,22
3,33,22,22
5,1140,21,21
5,150,22,22
6,1489,18,18
5,164,22,22
8,474,7,7
MRI,79,22,22
5,150,22,22
2,172,22,22
10,173,21,21
8,84,23,23
1,73,21,21
6,299,23,23
7,35,23,23
6,396,23,23
8,180,22,22
4,206,23,23
8,383,21,21
10,106,21,21
5,776,23,23
1,77,18,18
5,47,21,21
4,123,24,24
1,85,22,22
7,126,23,23
3,161,25,25
8,111,23,23
4,659,25,25
MRI,41,22,22
3,72,25,25
1,475,25,25
10,121,23,23
1,52,24,24
7,77,25,25
5,632,25,25
1,78,23,23
5,234,0,28
3,182,24,24
6,243,0,28
7,971,0,28
3,225,14,14
5,1251,0,28
9,1172,16,16
7,61,1,29
2,153,1,29
6,2019,0,28
2,85,1,29
7,535,24,24
2,238,1,29
7,60,2,30
9,37,2,30
2,150,0,28
4,175,2,30
7,255,22,22
5,43,1,29
7,81,2,30
4,65,2,30
5,796,2,30
3,239,2,30
1,83,0,28
2,22,21,21
5,51,3,31
5,225,1,1
5,84,3,31
8,1987,2,30
1,59,3,31
6,199,3,31
5,132,1,29
10,2699,2,30
7,51,4,32
3,38,2,30
3,504,0,28
5,476,4,32
4,80,23,23
MRI,47,4,32
3,245,4,32
7,43,4,32
3,119,4,32
10,191,0,28
4,600,4,32
3,40,3,31
4,135,2,30
1,44,2,30
3,174,21,21
9,723,9,9
8,395,0,28
MRI,37,7,35
1,72,1,29
MRI,35,7,35
MRI,59,7,35
6,472,7,35
4,119,3,31
5,686,7,35
1,84,4,32
MRI,45,8,36
MRI,50,8,36
MRI,83,8,36
5,95,8,36
5,141,8,36
3,50,25,25
5,157,8,36
7,1466,8,36
2,263,8,36
6,80,9,37
6,93,9,37
3,55,8,36
10,1187,7,35
8,948,9,37
5,540,9,37
7,42,9,37
9,1241,9,37
1,73,7,35
10,2832,8,36
4,177,9,37
5,50,7,35
6,160,9,37
1,112,8,36
6,67,10,38
6,81,10,38
10,130,10,38
2,81,10,10
5,990,10,38
8,569,8,36
10,955,14,14
1,79,10,38
MRI,53,11,39
5,79,11,39
MRI,45,11,39
3,100,11,39
3,106,11,39
7,500,11,39
3,196,7,35
5,83,10,38
8,2531,11,39
MRI,177,11,39
1,762,11,39
4,122,10,38
MRI,36,11,39
5,456,14,42
6,480,14,42
1,60,9,37
2,102,10,38
3,154,14,42
3,46,15,43
7,775,14,42
7,67,15,43
5,149,15,43
8,342,7,35
5,179,15,43
10,179,14,42
6,268,11,39
7,57,15,43
5,151,15,43
1,56,14,42
8,206,15,43
7,87,15,43
7,70,16,44
9,1086,0,28
4,62,16,44
7,66,16,44
4,50,16,44
6,193,16,44
4,119,16,44
7,53,16,44
7,63,16,44
8,1831,16,44
5,1940,16,44
7,45,16,44
MRI,30,15,43
10,1767,16,44
9,62,23,23
5,98,16,44
6,129,16,44
9,101,14,42
MRI,53,18,46
3,994,17,45
3,124,18,46
3,245,18,46
1,73,17,45
6,433,18,46
7,95,17,45
8,682,18,46
MRI,59,18,46
4,905,18,46
5,954,18,46
7,615,18,46
10,88,18,46
MRI,30,18,46
1,84,16,44
5,34,21,49
6,816,21,49
5,831,21,49
8,595,14,42
1,67,15,43
10,139,21,49
3,119,21,49
2,91,22,50
4,84,22,50
MRI,48,21,49
5,160,22,50
8,53,22,50
1,91,18,46
5,557,22,50
2,68,22,50
5,164,22,50
7,174,9,37
4,53,22,50
9,126,23,51
7,81,23,51
6,409,23,51
10,118,21,49
9,2398,21,49
8,59,23,51
1,122,22,50
4,335,23,51
5,1100,23,51
2,42,14,42
4,44,23,51
2,74,24,52
7,438,24,52
5,601,24,52
1,40,23,51
MRI,60,25,53
MRI,63,25,53
MRI,53,25,53
5,633,25,53
MRI,52,25,53
3,162,25,53
2,44,21,49
1,70,24,52
3,111,25,53
2,64,17,45
4,1210,25,53
4,142,24,52
3,97,18,46
7,201,22,50
3,188,24,52
10,232,23,51
8,376,21,49
9,118,2,30
5,616,0,56
6,556,0,56
3,70,1,57
2,148,1,57
3,304,1,57
9,980,0,56
5,78,1,57
10,234,0,56
7,642,0,56
MRI,67,1,57
8,65,23,51
8,1064,1,57
3,350,0,56
7,34,1,57
2,152,0,56
2,231,1,57
MRI,68,1,57
7,139,2,58
7,42,2,58
4,175,2,58
7,58,2,58
3,119,2,58
9,50,2,58
7,40,2,58
4,51,2,58
5,1330,2,58
3,28,3,59
MRI,60,1,57
3,272,2,58
1,89,1,57
4,70,3,59
7,412,3,59
8,1451,2,58
6,152,3,59
5,69,3,59
MRI,68,1,57
1,68,3,59
5,43,3,59
MRI,53,4,60
10,3030,2,58
4,103,3,59
3,269,4,60
5,904,4,60
4,1246,4,60
MRI,57,4,60
3,79,4,60
8,181,4,60
7,1026,4,60
1,79,0,56
4,123,2,58
8,313,0,56
1,603,25,53
6,161,4,60
2,190,3,59
MRI,37,1,57
MRI,64,7,63
2,129,7,63
MRI,60,7,63
MRI,52,4,60
5,19,7,63
6,307,7,63
1,97,21,49
5,1089,7,63
1,99,4,60
6,484,7,63
1,62,7,63
MRI,52,7,63
MRI,56,8,64
5,308,8,64
3,42,8,64
5,401,8,64
2,73,8,64
6,135,9,65
10,147,9,65
7,31,9,65
4,484,9,65
1,116,8,64
5,903,9,65
9,34,2,58
7,542,8,64
8,1887,8,64
3,104,7,63
6,116,9,65
10,449,7,63
10,97,10,66
2,231,8,64
MRI,51,11,67
5,33,11,67
1,57,9,65
3,189,11,67
4,166,11,67
9,70,7,63
4,137,11,67
MRI,37,11,67
4,116,10,66
7,84,11,67
5,86,10,66
5,1958,11,67
3,111,10,38
7,268,9,65
2,120,10,66
1,96,10,66
9,71,7,63
7,190,23,51
5,315,14,70
6,475,14,70
2,75,14,70
5,242,14,70
7,1188,14,70
MRI,57,15,71
MRI,38,15,71
7,88,15,71
7,84,15,71
5,333,15,71
5,158,15,71
MRI,32,15,71
8,522,15,71
MRI,60,15,71
4,57,16,72
7,154,16,72
9,209,16,72
4,188,16,72
3,29,15,71
6,114,16,72
8,677,16,72
5,44,16,72
5,1017,16,72
2,47,17,73
MRI,24,15,71
7,68,17,73
7,57,17,73
1,59,15,71
1,121,16,72
MRI,54,18,74
MRI,57,18,74
3,98,18,74
3,25,15,71
7,69,16,72
3,450,18,74
4,884,18,74
2,127,15,71
MRI,63,18,74
9,1730,14,70
8,341,7,63
10,6107,16,72
2,251,15,43
1,60,14,70
MRI,76,21,77
MRI,140,21,77
3,49,18,74
6,611,21,77
1,87,18,74
5,1087,21,77
MRI,40,21,77
4,31,22,78
4,26,22,78
MRI,38,22,78
5,133,22,78
8,547,14,70
5,151,22,78
10,116,21,77
MRI,69,21,77
5,128,22,78
9,85,23,79
2,207,22,78
6,307,23,79
1,89,21,77
6,362,23,79
1,79,22,78
4,203,23,79
2,42,21,77
5,42,21,77
9,141,23,79
10,210,21,77
9,660,21,77
5,1332,23,79
MRI,40,25,81
3,125,25,81
3,36,25,81
MRI,47,25,81
4,187,24,80
MRI,63,25,81
MRI,76,25,81
5,726,25,81
4,853,25,81
10,408,14,70
1,120,23,79
9,713,9,65
1,153,24,80
6,378,0,84
5,539,0,84
9,696,0,84
7,1163,0,84
2,91,24,80
7,73,1,85
MRI,30,1,85
1,61,0,84
3,54,1,85
8,510,21,77
MRI,40,1,85
MRI,49,1,85
2,356,1,85
8,91,1,85
3,157,24,80
2,95,1,85
MRI,39,1,85
3,453,1,85
4,240,2,86
1,896,25,81
9,115,2,86
3,76,11,67
3,68,2,86
MRI,63,1,85
4,60,2,86
9,962,2,86
2,55,1,85
3,89,14,70
7,71,2,86
3,37,3,87
1,42,3,87
5,1543,2,86
1,125,1,85
10,2586,2,86
MRI,77,4,88
4,108,3,87
MRI,45,21,77
4,1022,4,88
1,92,2,86
3,251,4,88
3,460,0,84
10,123,0,84
8,266,0,84
8,1272,2,86
5,105,3,87
1,90,4,88
6,153,3,87
MRI,65,7,91
5,46,7,91
6,395,7,91
2,29,22,78
5,1010,7,91
9,97,2,86
5,230,8,92
3,445,8,92
5,157,8,92
5,132,8,92
2,332,8,92
8,811,8,92
1,79,7,91
6,74,9,93
MRI,45,8,92
7,69,9,93
10,2206,8,92
8,817,9,93
6,119,9,93
5,1109,9,93
1,662,11,67
4,306,9,93
5,127,10,94
9,1668,9,93
7,45,10,94
7,51,10,94
1,106,8,92
10,885,7,91
7,813,8,92
MRI,49,4,88
4,102,10,94
5,1106,10,94
6,73,10,94
MRI,35,11,95
MRI,37,11,95
3,310,11,95
8,75,11,95
8,501,7,91
3,72,11,95
1,55,10,94
1,416,11,95
