OT,surgery_duration,schedule_day,simulation_day
6,272,0,0
5,495,0,0
3,530,0,0
10,550,0,0
6,360,0,0
7,1541,0,0
2,159,1,1
7,112,1,1
2,110,1,1
3,584,1,1
7,66,1,1
2,207,1,1
7,44,1,1
3,34,1,1
2,104,0,0
8,657,1,1
7,53,2,2
7,52,2,2
9,1174,0,0
5,69,1,1
9,190,2,2
4,142,2,2
7,82,2,2
MRI,52,1,1
1,63,0,0
MRI,47,1,1
4,39,2,2
3,445,2,2
10,250,1,1
5,23,3,3
2,57,3,3
3,56,2,2
7,33,2,2
1,84,1,1
5,36,3,3
5,133,1,1
7,30,1,1
3,57,3,3
1,84,3,3
7,62,2,2
6,166,3,3
MRI,20,4,4
MRI,29,4,4
7,58,4,4
8,552,0,0
6,122,3,3
7,39,3,3
MRI,45,4,4
8,946,2,2
5,820,4,4
MRI,60,4,4
4,764,4,4
3,310,4,4
5,760,2,2
10,4230,2,2
3,112,4,4
4,367,3,3
9,1016,2,2
5,41,7,7
MRI,70,7,7
6,586,7,7
MRI,39,7,7
9,930,7,7
5,992,7,7
MRI,50,1,1
3,34,8,8
MRI,33,8,8
5,132,8,8
MRI,30,8,8
MRI,58,7,7
5,110,8,8
5,335,8,8
4,153,2,2
8,730,8,8
3,500,8,8
10,1377,8,8
6,71,9,9
10,181,9,9
10,75,9,9
2,348,8,8
5,860,9,9
1,61,2,2
8,1151,9,9
7,347,9,9
4,190,9,9
1,67,7,7
5,48,10,10
4,73,10,10
6,259,9,9
6,71,10,10
3,170,7,7
9,57,2,2
3,121,11,11
5,1831,10,10
1,59,4,4
MRI,61,11,11
7,57,11,11
3,49,11,11
2,88,8,8
4,88,10,10
1,65,10,10
MRI,51,11,11
1,94,8,8
10,542,7,7
1,382,11,11
MRI,42,8,8
5,400,14,14
6,710,14,14
7,282,3,3
9,1261,14,14
7,1346,14,14
MRI,48,15,15
5,163,15,15
7,55,15,15
3,27,15,15
5,143,15,15
8,621,7,7
2,49,7,7
5,147,15,15
7,59,15,15
7,63,16,16
7,80,16,16
5,62,16,16
4,252,16,16
7,26,16,16
1,66,15,15
4,90,16,16
7,71,16,16
4,63,16,16
10,1269,16,16
6,116,16,16
1,71,14,14
10,90,17,17
1,85,17,17
5,1176,16,16
MRI,48,15,15
9,1591,9,9
6,126,4,4
1,98,16,16
MRI,47,18,18
3,96,18,18
3,26,15,15
3,73,18,18
8,520,14,14
4,95,17,17
3,71,18,18
MRI,44,18,18
8,602,16,16
4,1406,18,18
6,159,11,11
2,26,17,17
1,116,18,18
2,107,15,15
5,1142,18,18
2,54,21,21
MRI,61,21,21
9,845,21,21
5,890,21,21
3,631,17,17
6,583,21,21
MRI,52,22,22
10,144,21,21
2,218,22,22
4,39,22,22
5,30,21,21
5,165,22,22
5,263,22,22
MRI,52,21,21
2,72,22,22
3,42,22,22
9,104,23,23
4,37,22,22
5,797,23,23
6,807,23,23
8,130,22,22
9,956,23,23
8,99,23,23
7,451,24,24
4,167,23,23
1,74,22,22
8,177,23,23
5,1200,24,24
MRI,38,21,21
MRI,59,25,25
1,77,23,23
MRI,61,25,25
MRI,128,25,25
7,45,23,23
3,152,25,25
2,53,24,24
4,581,25,25
3,94,25,25
1,73,21,21
10,397,22,22
10,661,14,14
MRI,48,25,25
5,1205,25,25
9,2174,16,16
10,361,23,23
1,475,25,25
10,140,21,21
2,70,0,28
1,78,24,24
5,522,0,28
7,986,0,28
1,61,0,28
6,1511,0,28
MRI,60,1,29
MRI,69,1,29
2,185,1,29
3,24,1,29
5,69,1,29
2,621,1,29
2,105,1,29
10,418,0,28
8,1729,1,29
7,45,2,30
3,115,2,30
4,504,2,30
7,85,2,30
9,96,2,30
7,65,1,29
5,694,2,30
3,594,0,28
8,515,21,21
3,53,3,31
10,1937,2,30
4,89,3,31
8,567,0,28
1,82,3,31
3,278,2,30
1,103,1,29
4,769,4,32
1,85,2,30
5,38,3,31
9,90,2,30
5,1466,4,32
7,320,4,32
5,54,3,31
6,139,3,31
3,267,4,32
7,400,8,8
7,72,2,30
1,52,4,32
5,51,7,35
9,81,23,23
MRI,56,7,35
6,361,7,35
2,43,10,10
MRI,72,4,32
9,1132,0,28
5,1312,7,35
8,184,4,32
MRI,67,8,36
3,51,8,36
MRI,46,8,36
3,564,8,36
5,147,8,36
5,170,8,36
5,155,8,36
MRI,48,8,36
3,301,1,29
8,922,8,36
10,41,9,37
6,68,9,37
2,385,8,36
7,431,8,36
6,135,9,37
MRI,96,8,36
1,58,7,35
4,314,9,37
5,1583,9,37
7,65,10,38
7,69,10,38
MRI,53,8,36
6,38,10,38
8,502,9,37
1,62,8,36
3,61,11,39
7,86,10,38
3,144,11,39
7,212,23,23
4,214,11,39
1,82,9,37
1,440,11,39
MRI,56,11,39
3,190,7,35
MRI,63,11,39
8,627,7,35
9,1527,9,37
5,651,10,38
MRI,41,11,39
10,2259,7,35
3,147,10,10
6,346,14,42
5,467,14,42
7,529,14,42
3,23,14,42
6,165,4,32
1,109,10,38
6,182,11,39
3,38,15,43
MRI,53,15,43
MRI,53,15,43
10,195,15,43
5,146,15,43
5,194,15,43
5,309,15,43
9,2508,14,42
5,39,11,39
7,96,15,43
MRI,76,15,43
8,198,15,43
7,59,15,43
5,37,16,44
4,154,16,44
4,56,16,44
4,85,16,44
7,37,16,44
6,107,16,44
7,102,16,44
1,94,15,43
2,216,15,43
2,69,17,45
9,829,16,44
8,407,14,42
7,55,17,45
10,2070,16,44
6,111,16,44
4,107,17,45
3,735,17,45
8,484,16,44
1,55,16,44
1,65,17,45
4,132,17,45
1,81,14,42
MRI,58,18,46
3,60,18,46
3,205,18,46
4,848,18,46
MRI,49,18,46
6,1303,18,46
5,1145,16,44
5,1214,18,46
10,744,14,42
7,852,18,46
7,82,16,44
10,186,18,46
3,42,18,46
1,64,18,46
2,72,21,49
5,29,21,49
8,1423,18,46
6,592,21,49
MRI,33,21,49
5,654,21,49
MRI,36,22,50
10,83,21,49
7,244,22,22
4,53,22,50
4,35,22,50
3,31,22,50
2,28,22,50
5,123,22,50
5,235,22,50
2,146,22,50
5,110,22,50
8,164,22,50
8,86,23,51
10,113,21,49
6,221,23,51
6,323,23,51
7,50,23,51
4,192,23,51
2,74,14,14
8,76,23,51
1,84,21,49
8,442,21,49
9,78,23,51
7,176,22,50
5,1671,23,51
10,57,24,52
10,193,22,50
9,103,23,51
4,62,24,52
5,830,24,52
6,113,24,52
7,1524,24,52
MRI,46,25,53
3,119,25,53
MRI,65,25,53
3,135,25,53
MRI,10,25,53
4,838,25,53
