OT,surgery_duration,schedule_day,simulation_day
6,414,0,0
5,684,0,0
10,107,0,0
7,880,0,0
2,60,0,0
MRI,78,1,1
MRI,39,1,1
MRI,49,1,1
MRI,53,1,1
3,390,1,1
5,426,1,1
MRI,37,1,1
MRI,56,1,1
8,171,1,1
10,119,0,0
3,32,1,1
2,44,1,1
8,111,2,2
10,91,0,0
3,382,2,2
5,847,2,2
7,68,2,2
7,900,1,1
5,42,1,1
4,334,2,2
7,72,2,2
3,62,2,2
1,85,1,1
3,25,3,3
4,120,3,3
8,54,1,1
6,125,3,3
5,1221,3,3
1,79,0,0
7,68,3,3
MRI,29,4,4
3,170,4,4
10,250,2,2
2,40,1,1
MRI,46,4,4
3,97,4,4
MRI,44,4,4
4,1212,4,4
10,306,1,1
5,1503,4,4
3,342,0,0
2,82,3,3
1,101,3,3
3,82,4,4
1,41,4,4
9,1479,2,2
8,521,0,0
MRI,29,7,7
6,498,7,7
5,513,7,7
MRI,43,7,7
2,88,7,7
3,81,8,8
9,1504,7,7
5,150,8,8
2,211,8,8
3,39,8,8
5,845,8,8
MRI,57,8,8
MRI,75,7,7
1,84,7,7
7,53,9,9
7,53,9,9
MRI,61,8,8
1,70,8,8
5,598,9,9
4,105,9,9
8,720,8,8
2,107,10,10
10,1578,8,8
6,135,9,9
1,48,10,10
5,1347,10,10
3,231,7,7
3,404,10,10
MRI,43,11,11
MRI,48,11,11
4,178,11,11
8,63,11,11
MRI,54,11,11
3,231,11,11
MRI,52,11,11
7,70,11,11
MRI,125,11,11
8,337,9,9
7,647,8,8
9,1547,9,9
6,179,4,4
8,309,7,7
1,65,11,11
1,124,9,9
5,284,14,14
5,263,14,14
7,1143,14,14
5,968,11,11
9,1253,14,14
3,38,15,15
10,513,14,14
6,1739,14,14
MRI,56,15,15
3,663,15,15
5,247,15,15
10,11,15,15
5,551,15,15
MRI,66,11,11
10,548,7,7
5,56,16,16
4,273,16,16
7,102,15,15
7,66,16,16
6,129,16,16
8,66,16,16
6,782,16,16
3,62,11,11
2,34,14,14
4,162,16,16
5,1018,16,16
4,114,16,16
2,50,17,17
5,42,17,17
4,121,17,17
7,58,17,17
1,62,14,14
4,70,17,17
MRI,34,18,18
MRI,54,18,18
MRI,15,18,18
1,612,15,15
4,1102,18,18
1,55,16,16
5,1363,18,18
3,457,18,18
2,116,15,15
10,4679,16,16
9,1103,16,16
3,187,17,17
2,93,21,21
5,55,21,21
MRI,41,21,21
6,374,21,21
9,710,21,21
8,469,14,14
7,363,16,16
MRI,62,21,21
MRI,50,22,22
1,70,21,21
4,50,22,22
5,596,21,21
10,73,22,22
4,25,22,22
2,503,22,22
2,135,22,22
2,210,22,22
4,48,22,22
MRI,27,18,18
7,55,23,23
4,74,23,23
8,89,23,23
4,181,23,23
1,66,23,23
6,220,23,23
4,121,23,23
5,653,23,23
9,58,23,23
4,247,23,23
6,174,23,23
4,125,24,24
10,1925,23,23
3,99,24,24
3,241,21,21
5,813,24,24
MRI,106,15,15
MRI,46,22,22
1,69,22,22
MRI,64,25,25
3,332,25,25
8,385,21,21
10,403,21,21
4,1264,25,25
8,73,25,25
7,81,25,25
7,67,25,25
1,130,25,25
3,80,22,22
1,114,24,24
10,434,25,25
