OT,surgery_duration,schedule_day,simulation_day
5,363,0,0
6,514,0,0
3,746,0,0
7,962,0,0
10,110,0,0
2,54,0,0
10,138,0,0
MRI,53,1,1
2,46,1,1
8,92,1,1
3,478,1,1
5,131,1,1
2,127,1,1
5,58,1,1
2,37,1,1
5,140,1,1
10,174,0,0
7,1479,1,1
MRI,48,1,1
3,153,2,2
7,140,2,2
5,474,2,2
8,143,1,1
8,124,2,2
7,55,2,2
3,60,2,2
3,130,2,2
1,74,0,0
3,49,2,2
7,843,2,2
2,28,3,3
4,305,2,2
7,110,3,3
3,41,3,3
5,824,3,3
6,99,3,3
4,92,3,3
MRI,39,4,4
7,66,2,2
10,91,3,3
MRI,69,4,4
1,64,1,1
4,893,4,4
5,764,4,4
1,100,4,4
3,110,4,4
MRI,52,1,1
10,205,2,2
7,35,4,4
10,210,1,1
1,81,3,3
MRI,31,7,7
MRI,33,7,7
9,1267,7,7
3,24,8,8
MRI,42,8,8
5,132,8,8
5,734,7,7
MRI,57,8,8
5,209,8,8
7,268,8,8
5,178,8,8
2,276,8,8
7,82,9,9
5,59,1,1
9,947,2,2
6,176,4,4
1,54,8,8
7,83,9,9
1,77,7,7
7,40,9,9
8,132,9,9
6,3754,7,7
4,202,9,9
5,842,9,9
7,87,10,10
6,116,10,10
5,56,10,10
1,68,9,9
5,1534,10,10
3,70,11,11
3,117,11,11
MRI,51,11,11
7,57,11,11
8,583,3,3
1,40,10,10
8,118,11,11
4,129,10,10
4,130,9,9
7,765,11,11
2,66,10,10
MRI,149,4,4
7,72,10,10
10,338,7,7
8,414,7,7
5,747,11,11
6,322,14,14
5,697,14,14
6,530,14,14
10,78,15,15
2,71,14,14
5,318,15,15
MRI,37,15,15
9,1820,14,14
5,134,15,15
7,936,15,15
3,24,15,15
3,221,7,7
1,882,15,15
7,1326,14,14
8,106,15,15
4,112,16,16
8,76,16,16
1,85,11,11
1,67,14,14
4,283,16,16
6,416,16,16
5,135,16,16
8,558,0,0
4,61,16,16
6,175,16,16
5,1360,16,16
7,683,16,16
4,102,17,17
5,65,17,17
2,64,7,7
10,2570,16,16
5,35,17,17
1,79,16,16
9,943,16,16
6,362,18,18
MRI,54,18,18
8,523,14,14
1,98,17,17
4,1303,18,18
MRI,54,18,18
3,308,18,18
2,150,15,15
7,189,18,18
5,2552,18,18
3,131,17,17
5,100,21,21
2,75,15,15
6,378,21,21
9,848,21,21
5,1014,21,21
5,114,22,22
10,27,22,22
2,44,21,21
2,35,17,17
4,54,22,22
2,184,22,22
8,199,18,18
2,127,22,22
4,32,22,22
MRI,56,22,22
10,95,14,14
2,282,22,22
7,55,23,23
9,70,23,23
8,184,23,23
4,174,23,23
9,100,23,23
7,54,23,23
1,28,23,23
4,185,23,23
6,603,23,23
4,72,23,23
10,1021,23,23
7,94,23,23
3,144,21,21
5,1410,23,23
3,94,24,24
7,82,24,24
6,175,23,23
4,71,24,24
6,116,24,24
1,70,22,22
5,1077,24,24
7,70,25,25
MRI,39,25,25
7,503,22,22
2,47,24,24
7,49,25,25
7,68,25,25
4,881,25,25
7,49,23,23
3,292,25,25
5,1196,25,25
1,56,21,21
MRI,67,21,21
1,112,24,24
5,348,0,28
1,102,25,25
7,1077,0,28
6,1127,0,28
MRI,45,1,29
5,237,1,29
