OT,surgery_duration,schedule_day,simulation_day
7,16,0,0
6,220,0,0
6,123,0,0
3,135,0,0
5,100,0,0
7,1099,0,0
9,253,0,0
7,125,1,1
3,45,1,1
7,173,1,1
3,45,1,1
5,205,0,0
5,23,1,1
MRI,369,1,1
5,174,1,1
2,40,1,1
2,18,1,1
7,115,0,0
5,38,1,1
2,31,1,1
7,82,2,2
9,171,2,2
3,47,2,2
4,29,2,2
7,75,2,2
7,75,2,2
MRI,149,1,1
4,22,2,2
10,79,2,2
4,61,2,2
5,164,2,2
5,102,2,2
3,46,2,2
8,137,2,2
2,1129,1,1
3,38,2,2
10,81,2,2
3,100,2,2
3,23,3,3
2,155,3,3
6,103,3,3
5,33,3,3
5,114,3,3
5,107,3,3
8,316,2,2
1,63,3,3
4,321,3,3
1,42,4,4
7,58,3,3
10,1135,3,3
5,39,4,4
1,83,0,0
4,75,4,4
MRI,716,4,4
7,44,3,3
4,83,4,4
5,123,4,4
10,901,4,4
5,1217,4,4
5,254,2,2
7,1571,4,4
7,17,3,3
3,2301,4,4
10,392,0,0
4,691,2,2
7,83,2,2
6,260,3,3
3,150,7,7
MRI,364,7,7
5,93,7,7
5,974,7,7
MRI,244,7,7
2,62,8,8
3,76,8,8
2,29,8,8
1,75,2,2
1,72,8,8
2,3,8,8
10,188,7,7
2,134,8,8
5,27,7,7
3,20,8,8
3,39,8,8
9,178,0,0
10,726,1,1
4,122,9,9
10,131,7,7
7,96,9,9
MRI,460,8,8
4,25,9,9
2,669,8,8
4,60,9,9
7,116,9,9
5,2583,8,8
9,235,9,9
7,530,8,8
3,46,10,10
5,109,10,10
7,50,10,10
1,29,10,10
7,31,10,10
7,114,9,9
2,19,10,10
9,225,9,9
2,98,7,7
4,812,10,10
7,51,10,10
5,93,11,11
10,414,11,11
4,349,10,10
3,139,11,11
10,445,10,10
7,114,9,9
MRI,278,11,11
5,106,10,10
MRI,305,11,11
5,80,11,11
10,2350,8,8
7,90,11,11
1,103,7,7
1,131,11,11
1,41,1,1
4,2710,11,11
MRI,195,8,8
1,62,9,9
7,144,14,14
9,115,14,14
7,46,14,14
5,167,14,14
5,261,14,14
7,27,15,15
5,61,15,15
5,4,15,15
10,51,15,15
2,47,15,15
3,24,15,15
2,86,15,15
1,92,14,14
5,11,16,16
9,112,16,16
1,78,15,15
7,47,16,16
7,63,16,16
MRI,382,15,15
9,224,14,14
10,106,16,16
2,79,17,17
4,46,16,16
3,134,14,14
3,122,17,17
6,19269,4,4
5,48,16,16
4,2337,16,16
1,70,16,16
5,118,17,17
5,64,17,17
4,61,18,18
4,104,18,18
4,29,18,18
3,67,2,2
2,42,14,14
MRI,474,18,18
MRI,391,15,15
7,194,18,18
7,110,18,18
3,27,15,15
3,36,11,11
5,115,18,18
5,79,18,18
2,94,0,0
1,47,18,18
8,627,18,18
3,3460,18,18
10,549,14,14
1,98,21,21
5,87,21,21
6,154,21,21
6,88,21,21
5,1150,21,21
4,5,22,22
4,57,22,22
10,93,22,22
3,47,22,22
5,77,21,21
MRI,517,22,22
9,104,21,21
2,42,21,21
3,79,21,21
1,186,22,22
4,89,23,23
9,251,23,23
6,166,23,23
5,50,23,23
7,160,23,23
5,68,23,23
4,32,23,23
6,90,23,23
4,43,23,23
7,49,23,23
7,81,24,24
8,531,23,23
9,116,21,21
4,286,24,24
3,40,24,24
1,59,23,23
7,63,24,24
7,102,16,16
5,119,24,24
10,185,21,21
1,75,24,24
6,88,24,24
MRI,259,25,25
4,59,25,25
4,22,25,25
2,4916,22,22
4,99,25,25
MRI,410,25,25
4,25,25,25
8,871,25,25
3,40,25,25
4,50,25,25
9,112,2,2
MRI,450,21,21
10,2022,25,25
10,1271,23,23
7,131,8,8
9,146,23,23
MRI,190,21,21
