OT,overtime,schedule_day
9,10.0,0
MRI,97.0,1
10,290.0,1
8,32.0,2
5,114.0,2
4,412.0,2
MRI,280.0,4
10,465.0,4
3,425.0,4
MRI,187.0,7
3,15.0,8
MRI,234.0,8
7,240.0,8
9,39.0,9
7,49.0,9
4,78.0,9
8,464.0,7
10,474.0,8
10,9.0,10
MRI,162.0,11
5,7.0,14
10,113.0,14
MRI,352.0,15
6,113.0,4
MRI,38.0,18
8,191.0,18
3,144.0,18
MRI,219.0,21
MRI,81.0,22
7,40.0,23
8,148.0,23
4,49.0,25
2,160.0,22
MRI,248.0,25
7,356.0,25
8,435.0,25
10,146.0,25
MRI,13.0,1
7,67.0,2
10,131.0,3
4,0.0,4
10,204.0,4
MRI,218.0,4
6,444.0,4
MRI,91.0,7
MRI,397.0,8
4,83.0,10
8,435.0,7
MRI,222.0,11
MRI,98.0,15
7,225.0,15
9,16.0,16
8,263.0,14
4,34.0,17
MRI,205.0,18
MRI,43.0,21
5,259.0,22
4,12.0,23
MRI,151.0,25
8,242.0,25
10,363.0,25
9,28.0,0
MRI,124.0,1
8,245.0,0
6,5.0,4
MRI,13.0,4
10,261.0,4
MRI,311.0,7
5,454.0,8
8,488.0,7
10,31.0,11
MRI,202.0,11
9,57.0,14
MRI,208.0,15
7,3.0,17
MRI,70.0,18
3,263.0,18
MRI,108.0,22
9,131.0,23
10,186.0,23
8,364.0,21
5,17.0,25
MRI,190.0,25
2,349.0,22
10,79.0,0
9,151.0,0
MRI,157.0,1
8,19.0,2
4,427.0,3
MRI,93.0,4
7,314.0,4
8,413.0,4
3,430.0,4
5,337.0,7
7,60.0,8
4,22.0,9
5,88.0,8
8,103.0,7
4,3.0,10
10,424.0,10
3,38.0,11
MRI,260.0,11
8,375.0,10
MRI,415.0,15
9,234.0,16
5,283.0,16
6,30.0,17
4,422.0,16
MRI,54.0,22
9,247.0,23
MRI,218.0,25
MRI,187.0,1
9,45.0,2
MRI,129.0,4
6,417.0,4
6,33.0,7
MRI,222.0,7
5,310.0,7
MRI,76.0,8
7,23.0,9
7,46.0,10
4,155.0,10
10,211.0,10
5,15.0,11
MRI,163.0,11
8,349.0,11
6,28.0,14
MRI,36.0,18
MRI,58.0,21
MRI,220.0,22
9,170.0,23
7,33.0,24
MRI,139.0,25
7,249.0,25
9,88.0,0
2,102.0,1
MRI,189.0,1
10,18.0,2
8,125.0,0
MRI,168.0,4
10,286.0,3
6,359.0,4
8,478.0,4
MRI,413.0,7
5,505.0,7
3,17.0,8
MRI,24.0,8
10,326.0,10
MRI,205.0,11
4,321.0,11
MRI,307.0,15
9,441.0,16
4,344.0,17
8,66.0,18
MRI,415.0,18
3,79.0,18
MRI,43.0,21
MRI,69.0,22
5,90.0,21
9,146.0,23
2,466.0,22
10,218.0,24
MRI,6.0,25
8,324.0,25
10,390.0,25
7,59.0,1
MRI,159.0,1
8,504.0,2
10,164.0,3
MRI,327.0,4
7,451.0,4
MRI,111.0,7
MRI,33.0,8
10,86.0,11
MRI,132.0,11
9,22.0,14
MRI,74.0,15
7,38.0,16
8,393.0,14
4,264.0,17
MRI,29.0,18
10,402.0,18
MRI,250.0,21
MRI,33.0,22
9,60.0,23
2,478.0,22
4,35.0,25
MRI,115.0,25
9,36.0,0
6,129.0,0
MRI,26.0,1
6,58.0,4
MRI,125.0,4
3,58.0,4
MRI,14.0,7
MRI,314.0,8
9,1.0,9
8,509.0,7
5,106.0,8
4,349.0,10
MRI,133.0,11
10,147.0,11
8,474.0,11
9,5.0,14
MRI,4.0,15
7,15.0,16
9,28.0,16
4,311.0,17
MRI,447.0,18
3,340.0,18
MRI,182.0,21
5,434.0,21
MRI,349.0,22
9,92.0,23
2,382.0,22
8,41.0,21
MRI,464.0,25
9,14.0,0
MRI,114.0,1
4,95.0,3
MRI,74.0,4
6,154.0,4
3,39.0,4
6,11.0,7
MRI,40.0,8
5,3.0,8
7,12.0,10
4,104.0,10
MRI,308.0,11
4,253.0,11
9,54.0,14
MRI,88.0,15
5,36.0,17
MRI,64.0,18
10,460.0,18
3,317.0,18
9,17.0,21
MRI,310.0,21
MRI,151.0,22
8,253.0,23
9,405.0,23
MRI,252.0,25
8,241.0,25
9,92.0,0
MRI,61.0,1
8,28.0,0
10,494.0,3
6,33.0,4
MRI,102.0,4
7,453.0,4
3,281.0,4
MRI,89.0,7
3,41.0,8
4,285.0,10
10,33.0,11
MRI,113.0,11
2,13.0,15
7,507.0,15
5,64.0,16
5,17.0,17
6,62.0,17
8,188.0,14
MRI,315.0,18
MRI,155.0,21
MRI,302.0,22
9,22.0,23
10,507.0,23
MRI,254.0,25
9,98.0,0
10,230.0,0
MRI,79.0,1
7,191.0,0
4,289.0,2
5,82.0,3
4,288.0,3
10,500.0,3
MRI,134.0,4
7,157.0,4
10,160.0,4
3,291.0,4
MRI,132.0,7
5,108.0,7
MRI,166.0,8
8,23.0,7
MRI,184.0,11
8,470.0,11
9,2.0,14
7,246.0,15
MRI,311.0,15
5,36.0,18
MRI,89.0,18
7,97.0,18
MRI,73.0,21
MRI,14.0,22
9,157.0,23
4,63.0,24
MRI,126.0,25
8,479.0,25
9,29.0,0
MRI,188.0,1
8,328.0,0
8,391.0,2
7,53.0,3
MRI,86.0,4
3,35.0,7
MRI,202.0,7
MRI,48.0,8
9,68.0,9
6,6.0,10
4,228.0,10
5,85.0,11
9,33.0,14
7,31.0,15
MRI,243.0,15
8,50.0,16
MRI,231.0,18
MRI,33.0,21
9,108.0,21
8,403.0,17
MRI,93.0,22
7,26.0,23
8,245.0,23
4,486.0,23
4,52.0,24
MRI,350.0,25
10,415.0,23
9,21.0,0
10,177.0,0
MRI,359.0,1
8,361.0,2
7,279.0,4
3,46.0,4
MRI,172.0,7
MRI,342.0,8
7,33.0,9
8,500.0,9
5,233.0,8
4,271.0,10
10,281.0,10
5,33.0,11
8,223.0,11
7,252.0,15
9,43.0,16
5,418.0,16
7,3.0,17
MRI,301.0,18
8,343.0,14
MRI,43.0,21
4,17.0,22
MRI,373.0,22
4,203.0,23
10,454.0,23
7,25.0,24
MRI,198.0,25
10,46.0,0
MRI,352.0,1
6,95.0,4
MRI,154.0,4
5,427.0,4
MRI,139.0,7
5,463.0,7
3,29.0,8
MRI,453.0,8
4,120.0,10
10,56.0,11
8,170.0,7
9,409.0,14
MRI,157.0,15
7,253.0,15
9,9.0,16
7,206.0,18
10,281.0,18
3,493.0,18
MRI,318.0,22
9,49.0,23
4,64.0,23
MRI,225.0,25
10,56.0,0
9,221.0,0
2,39.0,1
MRI,154.0,1
7,199.0,0
8,243.0,2
4,239.0,3
MRI,87.0,4
6,96.0,4
8,95.0,4
10,392.0,4
MRI,72.0,7
MRI,87.0,8
8,214.0,11
9,27.0,14
MRI,150.0,15
9,217.0,16
4,32.0,17
MRI,164.0,18
5,218.0,18
8,242.0,14
MRI,32.0,21
MRI,72.0,22
7,12.0,23
9,19.0,23
2,117.0,22
8,500.0,21
4,20.0,24
MRI,0.0,25
5,20.0,25
4,53.0,25
MRI,229.0,1
10,325.0,3
MRI,66.0,4
MRI,55.0,7
3,38.0,8
MRI,85.0,8
5,211.0,7
7,29.0,9
8,236.0,7
4,27.0,10
5,1.0,11
MRI,153.0,11
8,168.0,11
MRI,249.0,15
3,365.0,18
MRI,267.0,21
MRI,197.0,22
8,106.0,23
9,209.0,23
4,124.0,24
MRI,153.0,25
7,170.0,25
MRI,301.0,1
4,241.0,3
MRI,33.0,4
7,289.0,4
5,390.0,4
MRI,447.0,7
MRI,402.0,8
7,44.0,9
7,48.0,10
MRI,47.0,11
4,17.0,11
5,132.0,8
9,46.0,14
10,85.0,14
MRI,195.0,15
9,9.0,16
MRI,146.0,18
MRI,31.0,21
5,462.0,21
MRI,159.0,22
9,81.0,23
8,161.0,23
7,41.0,24
MRI,159.0,25
9,39.0,0
5,60.0,0
MRI,49.0,1
10,46.0,2
10,267.0,3
7,76.0,4
MRI,109.0,4
8,436.0,4
MRI,111.0,7
MRI,452.0,8
8,192.0,9
5,29.0,10
4,314.0,10
10,42.0,11
7,66.0,11
MRI,118.0,11
9,98.0,14
10,351.0,14
MRI,210.0,15
MRI,106.0,18
10,183.0,18
5,34.0,18
3,158.0,18
MRI,213.0,21
9,291.0,23
2,92.0,22
10,199.0,23
4,326.0,24
MRI,10.0,25
4,21.0,25
9,24.0,0
7,236.0,0
MRI,172.0,1
7,55.0,2
4,289.0,3
7,3.0,4
MRI,74.0,4
MRI,267.0,7
5,356.0,7
3,10.0,8
MRI,286.0,8
2,504.0,8
5,58.0,11
MRI,372.0,11
10,63.0,11
10,52.0,14
9,80.0,14
MRI,54.0,15
7,66.0,16
9,181.0,16
8,28.0,14
MRI,47.0,18
8,271.0,18
MRI,91.0,21
MRI,52.0,22
9,151.0,23
2,244.0,22
8,19.0,21
3,122.0,25
MRI,291.0,25
MRI,328.0,1
10,419.0,3
8,451.0,0
6,153.0,4
7,223.0,4
3,61.0,4
MRI,102.0,7
7,9.0,8
MRI,113.0,8
4,107.0,10
5,155.0,8
3,51.0,11
MRI,230.0,11
10,412.0,11
9,221.0,14
MRI,44.0,15
7,419.0,15
4,116.0,17
MRI,210.0,18
MRI,336.0,21
4,43.0,23
9,54.0,23
2,482.0,22
7,5.0,25
MRI,198.0,25
10,424.0,0
7,29.0,2
5,297.0,4
MRI,407.0,4
MRI,173.0,7
5,340.0,7
MRI,20.0,8
4,241.0,10
7,1.0,11
5,60.0,8
10,193.0,11
MRI,219.0,11
9,160.0,14
5,71.0,15
7,164.0,15
MRI,256.0,15
8,196.0,14
MRI,203.0,18
8,16.0,17
MRI,175.0,21
5,339.0,21
7,35.0,22
MRI,332.0,22
5,25.0,24
MRI,231.0,25
7,375.0,25
10,443.0,25
MRI,118.0,1
7,95.0,4
5,496.0,4
3,59.0,8
MRI,125.0,8
7,23.0,9
4,121.0,10
MRI,207.0,11
9,445.0,14
MRI,47.0,15
7,376.0,15
8,140.0,14
4,147.0,17
MRI,9.0,18
7,69.0,18
8,305.0,18
10,387.0,18
5,478.0,18
MRI,323.0,21
4,12.0,22
MRI,25.0,22
5,260.0,21
9,25.0,23
7,39.0,25
MRI,160.0,25
10,143.0,0
9,181.0,0
MRI,65.0,1
8,5.0,0
MRI,63.0,4
6,240.0,4
5,443.0,4
3,445.0,4
MRI,210.0,7
5,488.0,7
MRI,242.0,8
7,20.0,9
8,256.0,7
MRI,2.0,11
4,360.0,11
9,14.0,14
MRI,237.0,15
8,295.0,14
MRI,62.0,18
4,75.0,18
MRI,205.0,21
4,3.0,22
7,128.0,22
4,478.0,23
7,6.0,24
2,17.0,22
MRI,284.0,25
10,298.0,25
9,69.0,0
MRI,65.0,1
9,14.0,2
5,37.0,2
10,412.0,3
MRI,314.0,4
3,315.0,4
MRI,269.0,7
MRI,206.0,8
MRI,133.0,11
10,173.0,11
4,357.0,11
9,18.0,14
MRI,83.0,15
9,5.0,16
7,21.0,17
MRI,307.0,18
MRI,332.0,21
9,9.0,23
MRI,272.0,1
8,294.0,2
4,258.0,3
MRI,109.0,7
MRI,488.0,8
8,370.0,7
7,27.0,10
5,200.0,8
MRI,243.0,11
9,100.0,14
MRI,289.0,15
7,32.0,16
4,49.0,16
5,66.0,17
MRI,256.0,18
MRI,72.0,22
5,411.0,22
7,57.0,24
4,66.0,25
MRI,152.0,25
9,40.0,0
7,418.0,0
MRI,234.0,1
MRI,143.0,4
3,268.0,4
MRI,112.0,7
MRI,352.0,8
4,412.0,10
8,450.0,7
MRI,66.0,11
10,127.0,11
4,466.0,11
MRI,79.0,15
8,13.0,14
9,115.0,16
3,52.0,18
MRI,166.0,21
MRI,410.0,22
9,72.0,23
4,69.0,24
MRI,148.0,25
7,34.0,0
MRI,77.0,1
7,77.0,3
MRI,187.0,4
6,210.0,4
7,495.0,4
3,307.0,4
MRI,442.0,7
3,83.0,8
MRI,366.0,8
5,478.0,7
4,76.0,10
8,420.0,7
4,226.0,11
9,115.0,14
MRI,61.0,15
8,313.0,14
9,176.0,16
MRI,117.0,21
MRI,171.0,22
2,157.0,22
9,231.0,23
10,303.0,23
8,426.0,21
4,98.0,24
MRI,201.0,25
9,72.0,0
MRI,103.0,1
6,213.0,4
MRI,218.0,7
MRI,142.0,8
5,230.0,8
4,40.0,10
10,354.0,10
MRI,269.0,11
9,24.0,14
2,117.0,15
7,336.0,15
MRI,363.0,15
8,227.0,16
7,26.0,17
MRI,163.0,18
3,23.0,18
MRI,235.0,21
MRI,341.0,22
7,62.0,23
9,92.0,23
2,330.0,22
5,8.0,25
10,218.0,25
8,347.0,25
MRI,390.0,25
MRI,192.0,1
9,29.0,2
7,14.0,4
MRI,448.0,4
3,221.0,4
MRI,228.0,7
7,51.0,9
4,5.0,10
7,13.0,10
MRI,111.0,11
10,460.0,11
4,394.0,11
7,43.0,15
MRI,336.0,15
7,13.0,16
8,172.0,14
MRI,263.0,18
7,321.0,18
5,339.0,18
5,337.0,21
MRI,9.0,22
9,102.0,23
10,227.0,23
4,10.0,25
MRI,373.0,25
7,9.0,0
MRI,32.0,1
7,20.0,2
8,184.0,0
6,14.0,4
MRI,36.0,4
3,156.0,4
5,172.0,4
MRI,56.0,7
MRI,88.0,8
5,244.0,8
4,90.0,10
MRI,240.0,11
7,26.0,14
9,81.0,16
MRI,102.0,18
6,25.0,21
MRI,133.0,21
5,363.0,21
MRI,269.0,22
5,347.0,22
9,254.0,23
8,138.0,21
8,371.0,25
9,98.0,0
MRI,276.0,1
4,184.0,2
MRI,162.0,4
3,1.0,4
MRI,56.0,7
MRI,244.0,8
7,17.0,9
MRI,21.0,11
10,123.0,11
9,10.0,14
4,30.0,17
10,78.0,18
MRI,251.0,18
8,404.0,18
MRI,119.0,21
5,232.0,21
MRI,93.0,22
9,28.0,23
MRI,248.0,25
MRI,242.0,1
8,462.0,0
10,162.0,3
MRI,18.0,4
6,205.0,4
7,351.0,4
3,466.0,4
3,39.0,8
MRI,135.0,8
MRI,326.0,11
7,59.0,15
MRI,179.0,15
9,4.0,16
8,26.0,14
4,38.0,17
MRI,139.0,18
3,405.0,18
MRI,22.0,21
5,300.0,21
MRI,485.0,22
7,65.0,23
9,187.0,23
8,397.0,21
5,445.0,23
MRI,194.0,25
MRI,232.0,1
7,138.0,4
8,334.0,4
MRI,397.0,4
3,375.0,4
MRI,165.0,7
MRI,99.0,8
8,319.0,7
5,27.0,10
10,256.0,11
MRI,474.0,11
4,159.0,11
10,268.0,14
MRI,148.0,15
8,387.0,14
MRI,399.0,18
3,464.0,18
MRI,417.0,21
MRI,80.0,22
9,275.0,23
2,28.0,24
7,71.0,24
9,122.0,0
7,442.0,0
MRI,157.0,1
7,2.0,2
8,5.0,0
5,7.0,4
MRI,181.0,4
7,325.0,4
6,22.0,7
MRI,98.0,7
MRI,93.0,8
MRI,186.0,11
9,54.0,14
4,225.0,11
10,228.0,14
MRI,73.0,15
8,90.0,16
9,163.0,16
4,56.0,16
MRI,217.0,18
8,385.0,18
MRI,252.0,21
MRI,35.0,22
2,307.0,22
9,338.0,23
10,393.0,23
8,418.0,21
4,25.0,25
8,140.0,25
MRI,275.0,1
4,488.0,3
MRI,26.0,4
5,234.0,4
MRI,93.0,7
MRI,224.0,8
7,304.0,8
8,224.0,7
5,297.0,8
MRI,453.0,11
MRI,261.0,15
MRI,299.0,18
7,342.0,18
3,315.0,18
MRI,47.0,21
MRI,206.0,22
9,60.0,23
10,174.0,23
2,213.0,22
4,208.0,24
4,66.0,25
10,280.0,25
MRI,288.0,25
MRI,174.0,1
8,403.0,0
7,93.0,3
MRI,64.0,4
6,229.0,4
7,311.0,4
3,18.0,4
MRI,171.0,7
MRI,98.0,8
5,172.0,8
MRI,315.0,11
4,190.0,11
MRI,133.0,15
8,35.0,14
MRI,35.0,18
MRI,312.0,21
MRI,291.0,22
9,141.0,23
8,502.0,21
7,8.0,24
4,32.0,25
MRI,58.0,25
10,226.0,0
MRI,62.0,1
9,9.0,2
8,194.0,0
10,20.0,3
7,20.0,3
MRI,241.0,4
MRI,120.0,7
5,389.0,7
MRI,234.0,8
MRI,178.0,11
MRI,100.0,18
10,109.0,18
MRI,437.0,21
MRI,263.0,22
9,42.0,23
8,414.0,21
MRI,223.0,25
9,137.0,0
7,384.0,0
MRI,365.0,1
8,127.0,0
4,17.0,3
10,349.0,3
7,13.0,4
MRI,69.0,4
3,397.0,4
MRI,277.0,7
MRI,270.0,8
5,61.0,9
4,172.0,10
MRI,72.0,11
10,82.0,11
8,222.0,11
MRI,198.0,15
5,19.0,17
4,331.0,17
MRI,363.0,18
3,176.0,18
MRI,292.0,21
9,219.0,23
10,507.0,23
MRI,37.0,25
MRI,167.0,1
10,475.0,1
6,52.0,4
MRI,66.0,4
7,171.0,4
5,334.0,4
MRI,95.0,7
MRI,198.0,8
4,18.0,9
6,95.0,10
4,234.0,10
MRI,335.0,11
6,59.0,14
MRI,101.0,15
7,28.0,16
9,52.0,16
8,142.0,14
4,509.0,16
MRI,260.0,18
8,350.0,18
MRI,6.0,21
MRI,152.0,25
8,358.0,25
10,24.0,0
9,437.0,0
MRI,312.0,1
MRI,103.0,4
MRI,102.0,7
MRI,126.0,8
4,494.0,10
MRI,191.0,11
8,409.0,11
MRI,146.0,15
7,365.0,15
9,18.0,16
4,471.0,16
MRI,43.0,18
8,222.0,18
MRI,261.0,21
MRI,253.0,22
10,453.0,23
MRI,33.0,25
10,217.0,0
9,222.0,0
MRI,44.0,1
6,38.0,4
MRI,222.0,4
7,356.0,4
MRI,27.0,7
5,273.0,7
3,22.0,8
MRI,193.0,8
10,30.0,14
7,59.0,14
MRI,100.0,15
4,135.0,17
7,2.0,18
MRI,342.0,18
MRI,193.0,21
MRI,19.0,22
9,65.0,23
4,52.0,25
MRI,367.0,25
9,129.0,0
MRI,137.0,1
8,441.0,0
MRI,218.0,4
3,146.0,4
MRI,282.0,7
5,384.0,7
MRI,106.0,8
MRI,148.0,15
4,363.0,17
MRI,173.0,18
MRI,187.0,21
9,91.0,23
4,250.0,24
MRI,290.0,25
10,9.0,0
9,196.0,0
MRI,162.0,1
4,101.0,3
MRI,262.0,4
3,86.0,4
MRI,233.0,7
MRI,76.0,8
8,361.0,7
10,58.0,11
MRI,199.0,11
8,367.0,11
4,72.0,11
9,71.0,14
MRI,192.0,15
9,360.0,16
MRI,103.0,18
MRI,83.0,21
3,195.0,18
MRI,141.0,22
9,19.0,23
5,486.0,23
4,30.0,25
7,284.0,25
MRI,237.0,1
MRI,23.0,4
3,322.0,4
MRI,176.0,7
3,60.0,8
MRI,124.0,8
8,165.0,7
4,370.0,10
MRI,54.0,11
4,158.0,11
MRI,292.0,15
8,229.0,14
4,243.0,17
8,43.0,18
MRI,15.0,21
10,350.0,18
MRI,41.0,22
9,61.0,23
10,286.0,23
8,492.0,21
4,25.0,25
MRI,166.0,25
7,338.0,25
MRI,131.0,1
8,85.0,2
3,37.0,4
5,209.0,4
MRI,221.0,8
7,12.0,9
5,255.0,8
MRI,275.0,11
8,300.0,7
7,90.0,14
MRI,138.0,15
9,38.0,16
8,95.0,14
5,446.0,16
MRI,97.0,18
7,192.0,18
8,414.0,18
MRI,130.0,21
MRI,352.0,22
9,55.0,23
MRI,485.0,25
MRI,278.0,1
5,63.0,2
MRI,13.0,4
7,33.0,4
8,216.0,0
MRI,155.0,7
4,13.0,9
7,53.0,9
5,17.0,10
7,53.0,10
MRI,320.0,11
8,465.0,7
9,5.0,14
MRI,65.0,15
8,349.0,14
3,78.0,18
MRI,92.0,21
5,216.0,21
MRI,223.0,22
