OT,schedule_day
5,1
9,2
5,4
4,4
5,4
6,7
2,8
5,15
8,16
4,18
6,21
4,25
4,25
4,25
9,0
9,2
3,2
3,2
4,4
4,4
2,8
2,8
5,11
5,14
6,14
9,14
4,18
5,18
5,21
6,21
5,24
7,24
5,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
5,1
2,1
7,1
2,1
5,1
7,2
7,2
7,2
5,2
7,2
3,2
5,4
5,4
5,7
6,7
2,8
5,10
5,11
2,15
9,16
4,18
5,21
6,21
9,23
4,25
4,25
9,0
10,3
4,4
5,4
6,7
2,8
2,8
5,14
9,14
8,16
5,21
6,21
4,25
4,25
5,0
6,0
3,2
10,3
5,4
6,7
5,14
9,14
2,15
5,15
9,16
9,16
4,18
6,21
5,25
4,25
4,25
9,0
2,1
3,2
5,4
5,4
5,7
6,7
2,8
2,8
5,9
5,10
7,14
5,14
2,15
5,15
9,16
5,18
5,21
6,21
5,24
5,25
4,25
4,25
7,0
5,0
6,0
5,1
2,1
7,1
5,2
3,2
10,3
5,4
5,4
5,7
6,7
7,8
2,8
2,8
5,9
7,14
5,14
6,14
9,14
2,15
5,15
5,15
5,16
8,16
9,16
10,16
4,18
5,21
6,21
8,22
5,23
9,23
5,24
5,24
7,24
4,25
4,25
7,0
5,0
6,0
5,1
7,1
5,2
5,2
3,2
10,3
5,4
5,7
2,8
5,9
9,16
5,18
5,21
6,21
5,23
5,24
5,24
5,25
4,25
4,25
7,0
5,0
6,0
5,3
7,14
6,14
5,17
6,21
9,23
7,25
4,25
5,25
4,25
4,25
7,0
5,0
9,0
9,0
9,2
4,4
5,7
5,11
5,14
6,14
2,15
5,17
7,18
4,18
5,18
5,21
6,21
5,24
4,25
4,25
7,0
6,0
3,0
5,1
9,2
3,2
3,2
3,2
5,3
5,4
5,4
5,7
6,7
5,14
6,14
2,15
5,15
4,18
5,18
5,21
6,21
4,25
4,25
5,0
5,1
5,2
3,2
10,3
4,4
5,4
6,7
2,8
5,10
5,11
5,14
6,21
7,22
5,24
4,25
4,25
7,0
6,0
5,1
2,8
2,8
2,15
5,15
9,16
4,18
9,21
6,21
4,25
4,25
4,25
5,1
3,2
5,4
5,4
6,7
2,8
2,8
5,14
5,18
5,18
5,21
6,21
5,23
9,23
4,25
4,25
5,0
5,1
2,1
2,1
2,1
5,2
5,3
4,4
5,7
6,7
2,8
2,8
5,14
6,14
4,18
5,21
6,21
9,23
4,25
4,25
5,0
3,2
5,4
5,7
6,7
2,8
2,8
5,9
5,10
5,11
7,14
5,14
6,14
2,15
5,18
5,21
6,21
4,25
4,25
7,0
5,0
6,0
9,0
2,1
5,2
3,2
5,4
5,10
5,11
7,14
5,14
6,14
5,17
4,18
4,18
5,21
6,21
4,25
4,25
7,0
5,0
6,0
9,0
5,7
6,7
2,8
5,11
7,14
5,14
6,14
5,21
9,21
6,21
4,25
4,25
5,0
5,1
2,1
5,2
4,2
5,4
4,4
5,4
5,7
6,7
5,9
5,9
5,11
7,14
5,14
6,14
5,15
5,16
8,16
10,16
5,17
4,18
5,18
5,21
6,21
9,23
4,25
4,25
4,25
5,0
2,1
3,2
5,2
5,3
5,4
5,4
7,4
5,7
2,8
2,8
5,9
5,11
7,14
5,14
7,18
5,18
5,21
6,21
9,23
7,25
5,25
4,25
4,25
7,0
5,0
6,0
5,1
5,2
9,2
5,4
5,4
6,7
2,8
5,9
5,10
5,14
9,14
7,15
2,15
9,16
4,18
5,18
5,18
5,21
6,21
9,23
5,24
4,25
4,25
4,25
7,0
6,0
9,0
5,1
7,1
3,2
5,4
6,7
2,8
2,8
7,14
5,14
6,14
6,21
4,25
4,25
2,1
5,3
10,3
5,4
2,8
2,8
5,14
5,21
9,21
6,21
7,25
4,25
5,25
4,25
4,25
4,25
7,0
9,0
4,2
5,4
5,4
5,7
6,7
2,8
2,8
7,14
5,14
6,14
5,21
5,23
9,23
5,24
4,25
4,25
5,0
6,0
9,0
9,0
5,1
7,1
5,2
3,2
5,4
5,4
5,7
6,7
2,8
5,9
5,10
5,11
7,14
5,14
6,14
2,15
5,15
3,15
9,16
9,16
4,18
5,18
5,21
6,21
9,23
7,23
5,24
4,25
4,25
4,25
7,0
5,0
6,0
9,0
5,1
7,1
9,2
5,2
4,2
3,2
5,4
4,4
5,4
5,7
6,7
2,8
5,14
6,14
2,15
9,16
5,23
5,24
4,25
4,25
5,0
9,0
9,2
4,2
3,2
5,4
5,4
2,8
2,8
2,15
5,21
4,25
4,25
3,2
5,4
2,8
5,10
5,14
6,14
9,16
9,16
7,18
4,18
5,18
5,21
7,25
4,25
4,25
7,0
6,0
3,2
5,7
6,7
7,8
5,11
9,14
2,15
9,16
9,16
5,18
5,21
6,21
5,24
4,25
4,25
5,0
2,1
9,2
4,4
4,4
5,7
7,14
5,14
6,14
5,15
5,17
5,17
6,21
9,23
5,24
4,25
4,25
4,25
5,0
6,0
9,0
5,1
5,1
9,2
3,2
5,4
4,4
5,4
6,7
2,8
5,8
2,8
9,14
5,18
6,21
4,25
4,25
4,25
9,0
9,0
9,2
5,4
5,4
2,8
2,8
5,11
5,14
2,15
4,18
5,18
4,25
4,25
5,0
9,2
5,2
5,3
5,4
5,4
6,7
2,8
2,8
5,10
7,15
5,21
6,21
4,25
4,25
7,0
5,0
6,0
5,1
5,7
6,7
2,8
5,9
5,10
2,15
9,16
5,18
4,18
5,18
5,21
4,25
4,25
4,25
5,0
6,0
4,2
10,3
4,4
4,4
6,7
9,14
7,15
2,15
5,15
6,16
5,18
5,21
6,21
7,23
9,23
4,25
4,25
5,0
6,0
5,1
2,1
9,2
5,4
4,4
5,4
5,7
6,7
5,11
5,14
6,14
9,16
4,18
4,18
6,21
5,24
4,25
4,25
9,0
9,0
3,2
4,4
5,4
4,4
6,7
2,8
3,11
7,14
5,14
6,14
9,14
5,15
9,16
4,18
5,18
5,23
5,24
4,25
4,25
6,0
9,0
2,1
5,1
5,4
2,8
2,8
5,14
6,14
9,14
2,15
10,15
5,21
6,21
4,25
4,25
5,1
9,2
3,2
4,4
6,7
5,21
4,25
4,25
7,0
6,0
2,1
5,1
3,2
10,3
5,4
3,4
2,8
5,14
6,14
7,15
7,15
10,16
5,21
6,21
5,24
5,24
4,25
4,25
5,0
6,0
9,2
4,2
3,2
5,4
5,7
6,7
2,8
5,9
7,14
5,14
6,14
9,16
10,16
4,18
4,18
4,18
5,18
5,21
6,21
9,23
5,25
4,25
4,25
5,0
5,1
9,2
5,2
3,2
5,4
4,4
5,4
5,7
6,7
2,8
2,8
5,10
7,14
6,14
9,14
3,15
9,16
9,16
4,18
4,18
5,18
5,21
6,21
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
9,2
5,2
3,2
3,2
5,7
6,7
7,8
5,9
7,14
5,14
9,14
2,15
9,16
9,16
9,23
5,24
5,24
7,24
7,24
7,25
4,25
4,25
5,0
9,0
9,0
5,1
2,1
9,2
5,2
3,2
5,4
5,4
5,7
5,8
5,16
7,18
5,18
5,18
6,21
4,25
4,25
4,25
5,0
6,0
9,0
9,0
5,1
2,1
2,1
5,2
3,2
10,3
5,4
4,18
5,18
6,21
5,23
4,25
4,25
9,0
9,0
2,1
9,2
3,2
5,4
2,8
5,10
5,11
7,14
6,14
2,15
7,18
5,18
5,18
5,21
6,21
7,23
4,25
4,25
7,0
5,0
5,2
5,2
3,2
5,4
4,4
5,4
6,7
2,8
5,14
6,14
2,15
7,18
5,18
5,21
6,21
4,25
4,25
5,0
6,0
9,0
5,1
3,2
5,2
10,3
10,3
5,4
6,7
2,8
5,10
7,14
7,18
5,18
5,18
5,21
6,21
5,23
4,25
4,25
7,0
5,0
6,0
9,0
9,0
5,1
2,1
3,1
3,1
9,2
5,2
4,4
5,4
5,7
6,7
2,8
2,8
2,8
5,9
5,10
5,14
6,14
2,15
9,16
4,18
4,18
5,21
6,21
4,25
4,25
7,0
5,0
6,0
4,2
5,2
5,7
6,7
2,8
5,10
7,14
5,14
2,15
5,17
5,18
5,21
6,21
5,24
4,25
4,25
5,0
6,0
2,1
5,3
5,4
5,4
5,7
6,7
5,10
7,14
5,14
6,14
9,16
9,16
5,18
5,21
6,21
9,23
4,25
4,25
4,25
5,0
6,0
9,0
9,0
5,1
7,1
2,1
9,2
5,2
5,3
3,4
7,14
5,14
6,14
2,15
5,18
9,21
6,21
4,25
4,25
5,0
9,0
9,0
5,1
7,1
9,2
5,2
4,2
5,3
4,4
5,4
6,7
5,9
5,10
9,16
9,21
4,25
4,25
5,0
6,0
2,1
5,2
4,2
3,2
5,4
5,4
5,7
6,7
2,8
7,14
2,15
4,18
5,24
4,25
4,25
9,0
6,7
2,8
2,8
5,18
5,21
6,21
5,24
5,24
7,25
4,25
4,25
7,0
5,0
6,0
5,1
7,1
2,1
5,2
3,2
5,2
3,2
3,2
10,3
4,4
5,7
6,7
5,8
2,8
5,8
2,8
5,9
5,10
2,15
9,16
4,18
4,18
4,18
9,21
9,23
5,24
4,25
4,25
4,25
5,0
6,0
9,0
9,0
9,2
10,2
3,2
5,2
3,2
10,3
4,4
4,4
6,7
2,8
2,15
9,16
9,16
7,18
5,18
5,21
6,21
4,25
4,25
2,1
3,2
6,7
5,11
5,14
6,14
7,18
5,18
5,21
4,25
4,25
7,0
6,0
9,0
5,7
6,7
2,8
5,9
7,14
5,14
6,14
9,16
9,16
4,18
3,25
4,25
4,25
9,0
9,2
5,9
5,10
5,14
9,14
2,15
9,16
4,25
4,25
2,1
3,2
2,8
5,11
7,14
5,14
6,14
9,14
2,15
9,16
9,16
4,18
5,21
9,21
9,23
5,24
4,25
4,25
5,0
2,1
9,2
5,4
4,4
2,8
2,8
6,9
2,15
4,25
4,25
9,0
5,1
2,1
9,2
3,2
4,4
6,7
7,14
5,14
6,14
9,16
6,16
4,18
4,18
4,18
5,18
5,21
6,21
4,25
4,25
