OT,surgery_duration,schedule_day,simulation_day
7,52,0,0
6,120,0,0
5,123,0,0
1,75,0,0
5,81,0,0
10,249,0,0
9,273,0,0
6,172,0,0
1,129,1,1
2,20,1,1
3,41,1,1
2,3,1,1
10,139,1,1
7,20,1,1
9,112,0,0
MRI,196,1,1
10,79,1,1
4,47,2,2
4,16,2,2
3,78,2,2
7,51,0,0
5,51,2,2
7,26,2,2
5,136,1,1
10,147,2,2
7,135,1,1
7,62,2,2
9,286,2,2
7,45,3,3
1,29,3,3
5,1592,2,2
2,130,3,3
4,580,3,3
5,158,3,3
MRI,289,1,1
7,86,2,2
3,71,3,3
4,84,4,4
5,89,4,4
6,435,4,4
MRI,243,4,4
4,66,4,4
2,103,1,1
5,30,1,1
6,168,3,3
1,77,4,4
7,95,4,4
MRI,239,4,4
3,2604,4,4
2,42,7,7
5,74,7,7
5,128,4,4
10,275,4,4
6,151,7,7
5,28,7,7
2,17,0,0
9,141,7,7
5,1023,7,7
1,88,2,2
6,88,7,7
5,5,8,8
MRI,170,8,8
5,51,8,8
1,19,7,7
MRI,348,8,8
3,55,8,8
5,23,8,8
3,161,0,0
3,134,7,7
7,229,8,8
5,13,9,9
2,2007,8,8
5,89,9,9
8,219,9,9
9,140,9,9
2,113,10,10
7,213,9,9
1,66,8,8
4,2457,9,9
5,42,11,11
MRI,268,11,11
5,45,10,10
3,111,11,11
6,151,9,9
1,94,9,9
4,1651,11,11
1,76,11,11
6,137,14,14
9,113,14,14
7,132,14,14
5,50,14,14
MRI,328,7,7
7,187,4,4
7,62,9,9
3,64,15,15
MRI,246,15,15
5,23,15,15
5,18,15,15
5,30,15,15
5,20,15,15
4,65,16,16
1,57,14,14
4,26,16,16
9,307,16,16
6,84,16,16
10,191,7,7
6,150,16,16
5,55,16,16
4,434,17,17
9,251,9,9
3,381,14,14
2,107,17,17
5,56,8,8
3,22,18,18
4,107,18,18
MRI,306,18,18
4,67,18,18
7,63,18,18
3,36,18,18
3,137,17,17
1,124,10,10
1,72,22,22
6,68,21,21
5,23,21,21
4,69,22,22
2,34,22,22
5,31,22,22
5,39,22,22
6,91,23,23
1,85,23,23
4,100,22,22
5,24,22,22
9,158,16,16
1,60,15,15
3,21,24,24
2,23,21,21
1,89,24,24
3,52,25,25
MRI,220,25,25
7,126,24,24
2,44,14,14
4,80,25,25
4,55,25,25
4,20,25,25
1,38,16,16
8,6917,0,0
7,103,15,15
7,112,0,0
MRI,295,25,25
5,60,0,28
6,263,0,28
9,135,0,28
7,30,0,28
9,53,0,28
2,39,0,28
3,122,0,28
1,100,25,25
MRI,250,1,29
3,267,21,21
6,554,11,11
5,337,1,29
2,44,1,29
2,11,1,29
4,40,2,30
3,86,2,30
5,8,2,30
3,53,11,11
3,19,1,29
MRI,511,21,21
2,481,1,29
1,96,1,29
MRI,131,1,29
7,71,3,31
5,151,18,18
3,51,3,31
7,48,2,30
6,167,3,31
5,101,2,30
2,97,3,31
MRI,222,4,32
3,710,10,10
4,76,4,32
7,99,0,28
5,97,4,32
1,59,3,31
3,1817,4,32
9,95,2,2
MRI,125,4,32
1,96,0,28
5,60,7,35
6,87,7,35
5,83,4,32
5,124,7,35
4,114,2,30
5,49,8,36
MRI,196,7,35
5,66,8,36
MRI,85,8,36
5,41,8,36
2,51,7,35
5,18,8,36
1,110,8,36
7,134,9,37
9,155,2,30
10,91,7,35
2,1886,8,36
5,60,9,37
6,42,9,37
1,86,2,30
1,118,7,35
9,122,9,37
2,70,10,38
5,135,10,38
10,49,9,37
7,8,10,38
MRI,212,7,35
3,1487,10,38
4,3251,9,37
MRI,344,11,39
3,109,11,39
3,20,11,39
1,54,11,39
5,76,11,39
MRI,384,11,39
1,97,10,38
6,188,9,37
3,171,7,35
9,123,7,35
5,53,14,42
9,110,14,42
2,56,14,42
6,85,14,42
1,53,9,37
7,87,14,42
5,55,15,43
9,134,14,42
3,54,15,43
1,62,15,43
5,46,15,43
7,73,14,42
5,89,15,43
MRI,585,15,43
5,69,15,43
4,6,16,44
6,98,16,44
7,108,8,36
4,51,16,44
1,36,16,44
9,257,16,44
5,32,17,45
5,77,16,44
9,77,14,42
1,63,14,42
4,433,17,45
2,44,17,45
MRI,291,18,46
4,96,18,46
1,60,17,45
3,20,18,46
4,89,18,46
9,215,16,44
1,33,18,46
5,11,17,45
3,88,18,46
MRI,189,18,46
6,1082,4,32
9,138,21,49
6,46,21,49
2,75,21,49
9,98,9,37
5,60,21,49
5,56,21,49
2,8,22,50
MRI,207,21,49
1,71,21,49
4,39,22,50
5,85,22,50
3,63,22,50
5,44,22,50
1,82,22,50
5,43,22,50
5,151,23,51
10,80,21,49
4,35,22,50
5,50,22,50
MRI,310,22,50
6,54,23,51
5,85,23,51
MRI,180,22,50
4,2211,23,51
9,104,23,51
2,33,24,52
1,111,23,51
7,52,24,52
5,127,25,53
3,31,25,53
4,43,25,53
4,31,25,53
5,47,23,51
4,90,25,53
9,305,23,51
4,143,25,53
MRI,198,25,53
MRI,182,25,53
3,645,25,53
8,3395,0,28
MRI,386,21,49
1,121,24,52
7,37,0,56
5,98,0,56
6,95,0,56
9,241,0,56
3,184,0,56
7,61,0,56
MRI,197,1,57
2,30,0,56
2,35,1,57
3,45,1,57
2,7,1,57
1,128,25,53
2,78,1,57
1,151,1,57
5,87,2,58
4,25,2,58
9,115,2,58
4,92,2,58
7,136,2,58
3,234,21,49
1,81,0,56
2,37,3,59
3,66,2,58
MRI,964,4,60
4,53,4,60
1,115,2,58
MRI,172,1,57
1,25,3,59
3,4168,4,60
1,125,7,63
6,263,7,63
9,226,0,56
2,61,7,63
1,85,4,60
7,24,4,60
3,249,11,39
3,44,8,64
5,26,8,64
MRI,67,8,64
3,179,7,63
MRI,343,7,63
5,22,8,64
5,99,8,64
5,17,9,65
MRI,107,8,64
5,90,9,65
6,174,9,65
9,302,9,65
5,75,7,63
5,85,10,66
4,1669,9,65
7,114,10,66
1,164,8,64
5,1352,10,66
1,44,9,65
9,162,2,58
2,51,10,66
MRI,258,11,67
3,27,11,67
3,58,11,67
1,43,11,67
3,17,11,67
5,68,11,67
6,139,14,70
2,73,14,70
9,147,14,70
7,125,14,70
5,105,14,70
9,316,9,65
9,184,14,70
5,255,14,70
1,63,14,70
MRI,110,15,71
5,31,15,71
3,33,15,71
3,56,15,71
5,43,15,71
5,62,15,71
MRI,603,15,71
5,9,15,71
3,135,17,45
9,135,16,72
5,82,16,72
4,26,16,72
4,87,16,72
6,94,16,72
9,213,16,72
2,101,17,73
5,127,17,73
1,55,16,72
4,574,17,73
5,100,1,57
5,100,16,72
7,66,18,74
4,122,18,74
4,78,16,72
9,171,7,63
5,97,18,74
8,4703,21,21
7,59,18,74
3,50,18,74
4,111,18,74
MRI,174,18,74
1,104,18,74
2,55,15,71
MRI,325,18,74
1,93,15,71
8,2708,7,7
9,211,21,77
6,153,21,77
2,58,21,77
5,84,21,77
4,3,22,78
6,163,21,77
5,117,22,78
5,58,22,78
MRI,380,22,78
1,113,10,66
MRI,342,22,78
2,22,22,78
1,93,21,77
4,49,22,78
5,7,22,78
5,9,22,78
5,22,22,78
9,47,23,79
6,47,23,79
9,146,23,79
5,73,23,79
5,89,21,77
3,40,24,80
MRI,194,21,77
7,115,24,80
3,301,21,77
7,85,24,80
1,77,23,79
MRI,208,21,77
5,77,24,80
5,48,25,81
5,158,25,81
4,93,25,81
4,45,25,81
3,72,25,81
MRI,231,25,81
3,23,25,81
4,73,25,81
4,39,25,81
1,57,24,80
MRI,278,25,81
10,162,21,77
7,1117,25,81
1,75,25,81
9,115,14,70
7,54,0,84
9,339,0,84
5,40,0,84
3,86,0,84
9,199,0,84
1,106,0,84
6,98,0,84
7,7,0,84
5,49,1,85
MRI,419,1,85
5,250,1,85
2,68,0,84
7,177,2,86
2,28,1,85
2,33,1,85
4,27,2,86
9,183,2,86
2,205,3,87
4,36,2,86
3,58,2,86
MRI,315,1,85
1,152,1,85
2,30,1,85
7,93,24,80
MRI,253,4,88
MRI,205,4,88
5,26,4,88
4,78,4,88
3,57,1,85
9,201,2,86
7,78,4,88
8,327,4,88
3,2843,4,88
1,42,4,88
5,43,7,91
6,164,7,91
1,28,2,86
2,51,7,91
5,5,7,91
6,149,7,91
9,105,7,91
MRI,375,8,92
1,103,7,91
MRI,630,8,92
MRI,329,7,91
9,98,9,93
5,65,8,92
5,82,8,92
9,208,9,93
5,9,8,92
2,101,24,80
2,18,10,94
8,4069,7,35
1,119,8,92
1,96,9,93
2,1751,8,92
3,39,18,74
1,76,22,78
3,13,11,95
7,74,11,95
5,162,11,95
MRI,210,11,95
3,204,7,91
4,1497,11,95
MRI,171,7,91
MRI,255,11,95
7,15,11,95
1,95,11,95
5,31,14,98
6,42,14,98
7,88,14,98
9,187,14,98
2,72,14,98
10,120,14,98
7,105,14,98
5,12,15,99
5,25,15,99
MRI,288,15,99
3,26,15,99
5,55,15,99
3,29,15,99
7,145,15,99
5,50,15,99
5,20,16,100
9,250,16,100
4,24,16,100
4,10,16,100
9,116,16,100
6,38,16,100
5,49,16,100
8,3593,0,56
4,329,17,101
6,222,16,100
5,53,17,101
5,80,17,101
4,75,18,102
2,92,17,101
7,63,18,102
3,19,18,102
4,80,16,100
MRI,374,18,102
9,175,14,98
3,32,18,102
1,95,15,99
3,119,17,101
1,78,16,100
7,1356,8,92
MRI,238,18,102
5,107,21,105
1,96,14,98
MRI,355,21,105
6,43,21,105
5,46,21,105
2,71,22,106
5,30,22,106
2,45,21,105
2,26,22,106
8,3335,21,49
5,33,22,106
5,71,22,106
4,18,22,106
MRI,455,21,105
MRI,230,22,106
9,144,21,105
9,115,23,107
5,47,22,106
4,46,22,106
1,97,23,107
6,56,23,107
9,1470,23,107
4,1907,23,107
1,27,24,108
3,47,25,109
MRI,307,25,109
4,105,25,109
4,50,25,109
4,35,25,109
4,85,25,109
5,80,25,109
9,65,9,93
7,65,22,106
10,100,21,105
3,36,25,109
1,117,25,109
8,2533,0,84
1,62,22,106
MRI,232,25,109
6,153,0,112
1,62,21,105
5,126,0,112
1,31,0,112
7,18,0,112
3,141,0,112
2,115,0,112
7,60,0,112
2,35,1,113
2,27,1,113
7,71,2,114
1,150,1,113
MRI,435,1,113
9,118,0,112
4,39,2,114
2,1183,1,113
4,22,2,114
5,63,2,114
2,70,3,115
7,32,3,115
3,55,3,115
4,52,4,116
5,111,4,116
7,63,4,116
MRI,200,4,116
9,102,0,112
1,128,2,114
10,896,0,112
MRI,320,4,116
5,95,7,119
5,102,7,119
3,94,2,114
6,139,7,119
1,109,4,116
3,103,21,105
5,105,8,120
5,14,8,120
1,54,7,119
1,140,8,120
5,8,8,120
7,226,8,120
9,183,7,119
5,110,9,121
2,103,7,119
5,152,9,121
7,41,10,122
6,59,9,121
7,113,10,122
5,50,10,122
4,1906,9,121
7,94,9,121
5,97,11,123
3,44,11,123
MRI,275,11,123
2,70,10,122
MRI,239,7,119
1,89,10,122
1,35,3,115
5,87,11,123
3,20,11,123
1,105,9,121
6,193,14,126
MRI,259,11,123
7,20,11,123
5,121,14,126
7,100,14,126
1,15,14,126
7,72,14,126
2,36,14,126
3,18,15,127
MRI,290,15,127
5,9,15,127
5,23,15,127
5,41,15,127
5,35,15,127
2,94,15,127
3,64,15,127
4,18,16,128
1,62,15,127
6,71,16,128
4,26,16,128
6,165,16,128
1,105,16,128
3,260,14,126
MRI,492,15,127
1,46,17,129
4,310,17,129
2,63,17,129
7,74,15,127
9,137,16,128
3,70,18,130
4,137,18,130
3,12,18,130
1,59,18,130
5,99,16,128
7,17,18,130
4,64,18,130
MRI,612,18,130
3,212,17,129
5,84,21,133
6,54,21,133
2,69,21,133
MRI,134,21,133
5,15,22,134
1,80,21,133
1,88,22,134
10,676,21,133
5,42,22,134
5,53,23,135
4,46,22,134
2,44,22,134
5,43,22,134
4,56,22,134
5,8,22,134
1,31,23,135
5,37,21,133
6,35,23,135
5,72,23,135
7,102,24,136
5,69,24,136
3,20,24,136
9,142,0,112
3,1047,14,42
MRI,219,25,137
5,10,24,136
4,57,25,137
4,123,25,137
3,4,25,137
2,60,24,108
4,27,25,137
5,51,25,137
3,264,21,133
MRI,285,21,133
7,87,0,140
6,209,0,140
9,456,0,140
5,104,0,140
1,63,0,140
9,118,21,133
MRI,270,22,134
1,96,25,137
7,36,0,140
MRI,174,1,141
2,84,0,140
MRI,391,1,141
2,85,1,141
2,59,1,141
3,55,2,142
4,69,2,142
1,68,2,142
1,37,3,143
2,81,3,143
1,91,24,136
1,298,1,141
3,51,25,137
9,105,2,142
5,63,1,141
8,4726,0,112
4,120,4,144
4,149,4,144
1,59,4,144
MRI,186,4,144
5,72,2,142
8,2728,21,105
8,8771,7,91
MRI,383,4,144
3,71,1,141
6,83,7,147
3,134,7,147
5,82,7,147
5,31,8,148
2,136,7,147
MRI,624,8,148
9,134,2,142
5,62,8,148
1,114,8,148
5,102,7,147
5,81,8,148
3,47,8,148
MRI,720,7,147
5,87,9,149
2,2223,8,148
9,361,9,149
3,171,0,140
5,109,10,150
7,21,10,150
1,32,9,149
10,634,7,147
7,84,9,149
3,82,11,151
3,56,11,151
4,3799,9,149
1,47,10,150
5,46,11,151
MRI,411,11,151
MRI,402,11,151
6,154,10,150
1,24,11,151
7,145,14,154
6,96,14,154
9,88,9,149
5,160,14,154
9,301,14,154
2,78,14,154
9,185,14,154
5,48,15,155
MRI,484,15,155
3,44,15,155
5,24,15,155
7,43,14,154
1,41,14,154
2,23,10,150
5,8,15,155
5,109,16,156
5,27,15,155
6,105,16,156
6,64,16,156
7,10,16,156
3,20,15,155
9,86,16,156
3,105,7,119
4,29,16,156
10,152,14,154
5,84,17,157
4,314,17,157
2,44,17,157
9,42,16,156
9,243,16,156
3,0,18,158
MRI,232,18,158
4,137,18,158
1,48,15,155
4,106,18,158
4,32,16,156
5,133,17,157
8,2400,21,133
1,77,16,156
5,128,4,144
7,51,16,156
1,46,7,147
9,102,21,161
5,27,21,161
6,108,21,161
2,60,21,161
MRI,308,21,161
10,535,21,161
7,69,22,162
4,46,22,162
3,66,22,162
5,64,22,162
5,21,22,162
MRI,481,22,162
4,40,22,162
1,59,22,162
5,19,22,162
2,17,22,162
5,115,23,163
5,32,22,162
6,29,23,163
MRI,368,22,162
5,55,22,162
10,111,21,161
5,98,21,161
MRI,356,21,161
7,39,24,164
2,71,24,164
3,21,24,164
8,5432,14,42
9,155,23,163
MRI,361,25,165
5,127,25,165
4,68,25,165
3,31,25,165
MRI,238,25,165
9,307,23,163
7,325,25,165
4,21,25,165
4,25,25,165
3,193,21,161
4,60,23,163
5,20,0,168
7,115,0,168
9,192,0,168
7,132,0,168
6,192,0,168
7,60,24,164
2,98,0,168
8,3915,21,77
2,21,1,169
3,41,1,169
5,37,1,169
5,270,1,169
2,10,1,169
2,33,1,169
3,121,2,170
5,128,2,170
4,41,2,170
7,46,2,170
7,42,2,170
MRI,817,1,169
7,161,2,170
8,108,2,170
1,62,18,158
MRI,378,1,169
2,124,3,171
3,32,3,171
6,94,3,171
1,57,3,171
1,107,21,161
7,66,3,171
3,218,0,168
1,115,23,163
MRI,296,4,172
4,90,4,172
3,2327,4,172
5,128,4,172
3,169,17,157
MRI,212,18,158
1,131,4,172
5,25,7,175
6,184,7,175
9,150,0,168
5,81,7,175
MRI,201,8,176
MRI,209,7,175
5,2,8,176
3,247,7,175
5,39,8,176
3,932,14,70
6,199,9,177
5,37,8,176
9,113,9,177
5,27,9,177
5,131,9,177
MRI,140,7,175
5,1456,8,176
MRI,347,11,179
5,39,10,178
3,35,11,179
1,152,7,175
7,77,11,179
5,36,11,179
3,957,10,178
1,189,8,176
1,104,9,177
6,2783,4,172
2,50,10,178
2,149,14,182
5,198,14,182
7,127,14,182
5,72,14,182
6,93,14,182
7,112,14,182
5,78,15,183
MRI,566,15,183
10,72,0,168
5,84,15,183
8,3387,7,147
10,105,14,182
5,8,15,183
9,184,2,170
5,92,15,183
4,23,16,184
6,59,16,184
9,186,16,184
4,88,16,184
7,25,16,184
6,169,16,184
3,441,14,182
10,247,16,184
5,78,17,185
2,129,17,185
4,347,17,185
1,75,15,183
5,31,16,184
4,86,18,186
5,48,17,185
3,6,18,186
MRI,292,4,172
3,80,18,186
9,127,16,184
7,86,15,183
7,72,17,185
1,121,14,182
MRI,157,8,176
5,79,21,189
5,51,21,189
6,77,21,189
2,50,21,189
10,538,21,189
3,161,21,189
10,79,21,189
5,33,22,190
4,21,22,190
2,61,22,190
MRI,222,22,190
7,39,22,190
7,75,22,190
2,47,22,190
5,14,22,190
MRI,193,21,189
5,39,22,190
MRI,200,18,186
6,61,23,191
5,29,22,190
5,0,22,190
6,34,23,191
1,71,21,189
9,229,23,191
4,12,22,190
7,68,23,191
3,51,18,186
9,158,23,191
3,47,24,192
7,60,24,192
5,46,23,191
5,74,25,193
MRI,385,25,193
3,68,25,193
5,75,25,193
4,4339,23,191
3,760,25,193
7,95,24,192
2,41,24,192
3,288,14,154
1,123,18,186
1,19,24,192
2,75,0,196
9,191,0,196
7,27,0,196
9,89,0,196
6,244,0,196
5,108,0,196
1,75,0,196
7,48,0,196
3,47,25,193
MRI,232,1,197
1,121,16,184
MRI,354,21,189
7,72,17,185
1,85,1,197
2,28,1,197
MRI,222,1,197
2,54,1,197
7,59,2,198
2,44,1,197
4,24,2,198
3,295,0,196
5,108,2,198
7,177,2,198
MRI,362,25,193
5,1645,2,198
7,66,3,199
6,281,3,199
1,47,3,199
3,13,3,199
1,47,4,200
7,41,4,200
4,77,4,200
3,69,2,198
1,135,2,198
3,3079,4,200
5,13,7,203
6,258,7,203
5,141,7,203
5,31,8,204
5,8,8,204
5,23,1,197
5,4,8,204
9,113,14,182
MRI,283,4,200
5,4,9,205
10,18,9,205
6,172,9,205
2,145,15,183
7,25,9,205
9,91,2,198
1,87,7,203
5,105,9,205
5,74,10,206
3,205,7,203
1,102,8,204
3,69,1,197
5,84,11,207
7,32,11,207
8,7080,21,161
3,43,11,207
5,75,11,207
1,44,9,205
4,3646,9,205
MRI,254,11,207
3,53,11,207
1,82,10,206
2,36,14,210
1,59,14,210
5,173,14,210
7,92,14,210
7,99,14,210
7,74,11,207
10,135,14,210
6,175,14,210
2,89,15,211
5,38,15,211
5,11,15,211
3,1154,14,210
5,52,15,211
5,59,15,211
4,29,16,212
MRI,663,15,211
6,182,16,212
7,70,15,211
1,87,15,211
7,75,16,212
7,93,17,213
1,102,11,207
9,143,2,198
4,106,17,213
1,62,17,213
5,134,17,213
4,55,16,212
6,39,16,212
4,86,18,214
3,64,18,214
10,956,17,213
7,56,16,212
5,16,16,212
1,24,18,214
1,47,16,212
8,4579,14,182
3,98,18,214
6,169,21,217
5,40,21,217
6,89,21,217
5,156,21,217
4,40,22,218
2,80,22,218
1,89,21,217
5,34,22,218
2,100,22,218
5,44,22,218
10,125,21,217
2,112,17,213
5,17,22,218
5,41,22,218
4,23,22,218
5,60,22,218
7,62,23,219
7,48,22,218
1,58,23,219
MRI,298,18,214
6,48,23,219
5,119,23,219
5,103,23,219
5,124,24,220
7,68,24,220
7,57,24,220
9,174,14,210
3,9,25,221
1,59,25,221
4,43,25,221
1,98,24,220
5,90,25,221
