OT,overtime,schedule_day
9,104.0,0
MRI,27.0,1
10,366.0,3
MRI,137.0,4
6,274.0,4
3,100.0,4
MRI,154.0,7
MRI,133.0,8
5,365.0,8
MRI,50.0,11
10,195.0,11
4,260.0,11
5,30.0,14
9,35.0,14
8,87.0,15
MRI,119.0,15
4,133.0,17
7,17.0,18
MRI,28.0,18
5,459.0,22
10,430.0,0
8,22.0,0
4,180.0,3
10,457.0,3
3,197.0,4
5,264.0,7
MRI,289.0,7
7,76.0,8
8,330.0,7
9,502.0,16
MRI,83.0,18
7,304.0,18
MRI,222.0,21
MRI,106.0,22
9,158.0,23
MRI,223.0,25
9,64.0,0
10,118.0,0
MRI,3.0,4
MRI,216.0,7
10,18.0,11
7,94.0,15
MRI,145.0,15
4,42.0,16
MRI,207.0,18
MRI,55.0,21
MRI,12.0,22
8,252.0,23
5,26.0,25
MRI,84.0,25
10,88.0,2
4,26.0,3
MRI,500.0,4
MRI,87.0,7
8,398.0,0
MRI,59.0,8
5,179.0,11
10,465.0,11
9,40.0,14
7,63.0,15
MRI,160.0,15
4,217.0,24
MRI,82.0,25
7,374.0,15
MRI,31.0,22
7,46.0,23
9,212.0,23
4,78.0,24
8,401.0,21
5,26.0,25
7,166.0,25
7,88.0,1
MRI,166.0,4
3,231.0,4
MRI,453.0,7
7,260.0,15
4,138.0,17
MRI,23.0,18
MRI,215.0,21
9,17.0,23
8,139.0,21
4,183.0,24
MRI,308.0,25
MRI,92.0,1
8,241.0,0
MRI,10.0,8
MRI,51.0,15
8,291.0,14
MRI,254.0,18
MRI,113.0,21
4,12.0,24
MRI,301.0,25
1,1.0,4
8,19.0,0
MRI,88.0,4
MRI,25.0,7
3,41.0,8
5,39.0,9
10,59.0,14
4,55.0,17
MRI,27.0,18
7,116.0,18
3,32.0,18
8,184.0,23
1,49.0,3
MRI,385.0,7
MRI,18.0,8
8,257.0,7
MRI,332.0,11
10,325.0,11
10,82.0,14
MRI,24.0,15
9,211.0,16
8,16.0,14
MRI,289.0,18
MRI,247.0,21
4,15.0,24
MRI,122.0,1
MRI,209.0,4
6,249.0,4
MRI,95.0,7
MRI,38.0,8
4,472.0,10
MRI,389.0,11
10,121.0,14
MRI,43.0,15
8,279.0,14
7,11.0,23
4,121.0,24
9,463.0,0
3,0.0,1
5,23.0,2
MRI,301.0,4
8,370.0,7
9,17.0,14
MRI,13.0,15
MRI,30.0,18
7,57.0,18
3,355.0,18
MRI,239.0,21
8,144.0,21
4,360.0,24
MRI,60.0,25
9,64.0,0
10,266.0,0
8,482.0,0
4,37.0,3
MRI,33.0,4
MRI,416.0,7
MRI,50.0,8
MRI,167.0,11
9,227.0,14
MRI,65.0,18
MRI,220.0,21
MRI,301.0,22
9,108.0,23
2,359.0,22
MRI,79.0,25
MRI,39.0,7
7,141.0,8
MRI,146.0,8
MRI,366.0,18
3,381.0,18
MRI,33.0,21
9,1.0,23
4,23.0,23
MRI,22.0,25
7,13.0,2
MRI,145.0,4
5,334.0,8
3,64.0,11
MRI,310.0,11
4,5.0,11
7,9.0,15
9,42.0,16
4,246.0,17
MRI,210.0,18
7,230.0,18
3,275.0,18
MRI,82.0,22
5,238.0,22
8,445.0,21
3,16.0,25
9,8.0,0
8,176.0,0
MRI,225.0,4
MRI,273.0,7
MRI,38.0,8
9,46.0,14
10,60.0,14
7,84.0,14
MRI,108.0,15
7,116.0,15
9,278.0,16
8,62.0,14
4,69.0,17
MRI,430.0,18
3,170.0,18
MRI,309.0,21
MRI,100.0,22
5,178.0,22
5,176.0,23
4,314.0,24
MRI,127.0,1
8,20.0,2
6,55.0,3
6,107.0,4
MRI,246.0,7
MRI,9.0,8
4,18.0,9
9,71.0,9
MRI,333.0,11
7,37.0,15
MRI,236.0,15
MRI,128.0,25
10,112.0,0
MRI,423.0,1
8,62.0,0
5,170.0,2
MRI,69.0,4
6,70.0,4
7,115.0,4
MRI,146.0,7
MRI,303.0,11
MRI,13.0,15
MRI,162.0,18
7,477.0,18
3,342.0,18
MRI,107.0,21
5,136.0,22
MRI,105.0,25
10,101.0,0
3,61.0,2
4,235.0,3
10,272.0,3
MRI,77.0,4
4,8.0,9
MRI,97.0,15
8,233.0,15
7,10.0,16
9,100.0,16
4,23.0,17
MRI,223.0,18
3,25.0,18
8,54.0,23
4,203.0,3
10,251.0,3
7,55.0,4
3,172.0,4
8,42.0,7
10,446.0,11
9,107.0,14
10,192.0,14
7,21.0,15
MRI,240.0,21
5,184.0,22
MRI,287.0,22
MRI,222.0,25
8,450.0,0
MRI,64.0,7
7,16.0,11
5,438.0,18
MRI,139.0,21
MRI,157.0,7
MRI,101.0,8
8,405.0,7
4,61.0,10
MRI,170.0,11
MRI,121.0,15
7,190.0,15
9,498.0,16
6,10.0,17
4,21.0,18
MRI,187.0,18
3,282.0,18
MRI,13.0,21
9,276.0,23
MRI,10.0,25
MRI,42.0,1
MRI,39.0,4
6,58.0,7
MRI,170.0,7
10,50.0,14
MRI,217.0,15
7,396.0,15
MRI,102.0,21
9,0.0,23
10,205.0,23
3,16.0,24
MRI,397.0,4
MRI,43.0,7
MRI,254.0,8
MRI,189.0,11
6,6.0,14
MRI,45.0,15
4,155.0,17
8,428.0,14
MRI,44.0,18
MRI,121.0,21
MRI,106.0,22
5,3.0,23
MRI,377.0,25
8,433.0,25
MRI,253.0,1
MRI,163.0,7
MRI,34.0,8
4,487.0,11
8,30.0,16
5,15.0,17
4,58.0,17
MRI,197.0,21
5,136.0,22
MRI,201.0,22
9,29.0,23
MRI,171.0,25
2,377.0,22
5,33.0,0
8,223.0,0
10,484.0,1
MRI,67.0,4
MRI,221.0,7
7,48.0,8
3,56.0,8
MRI,393.0,8
MRI,263.0,11
8,390.0,7
MRI,44.0,15
MRI,90.0,18
MRI,51.0,21
5,394.0,23
MRI,71.0,25
10,50.0,0
9,85.0,0
MRI,54.0,7
8,349.0,7
9,26.0,16
8,263.0,14
MRI,47.0,18
MRI,152.0,21
9,1.0,23
MRI,153.0,25
4,60.0,3
MRI,255.0,7
MRI,358.0,8
10,375.0,11
4,225.0,11
7,409.0,15
1,5.0,16
9,220.0,16
7,164.0,18
MRI,276.0,18
5,22.0,25
MRI,104.0,25
7,119.0,25
4,323.0,3
MRI,327.0,4
3,164.0,4
MRI,37.0,7
9,82.0,14
7,217.0,15
MRI,482.0,15
5,2.0,16
MRI,105.0,21
MRI,109.0,22
MRI,177.0,25
MRI,24.0,4
MRI,128.0,7
MRI,92.0,8
3,0.0,11
MRI,52.0,11
MRI,116.0,15
7,129.0,15
MRI,170.0,18
5,332.0,22
7,77.0,25
MRI,300.0,25
5,21.0,0
9,33.0,0
MRI,16.0,1
8,55.0,2
3,186.0,4
MRI,79.0,7
2,453.0,8
5,77.0,8
9,18.0,14
9,115.0,16
4,308.0,16
5,225.0,18
MRI,184.0,21
3,308.0,18
MRI,13.0,22
5,40.0,23
MRI,89.0,25
MRI,185.0,4
5,328.0,4
3,43.0,4
5,30.0,9
MRI,67.0,11
9,180.0,14
7,112.0,15
8,449.0,14
8,137.0,16
MRI,90.0,18
3,159.0,18
MRI,234.0,21
8,402.0,21
MRI,56.0,25
4,10.0,3
MRI,233.0,4
MRI,350.0,7
8,306.0,7
10,0.0,11
MRI,174.0,11
4,483.0,11
9,27.0,14
7,219.0,15
9,29.0,16
MRI,21.0,18
3,412.0,18
MRI,197.0,25
MRI,1.0,7
MRI,16.0,8
4,316.0,11
9,74.0,14
MRI,89.0,15
7,412.0,15
6,10.0,17
MRI,158.0,18
MRI,223.0,21
9,41.0,23
4,121.0,24
MRI,108.0,25
8,118.0,25
MRI,144.0,1
9,155.0,0
4,19.0,3
MRI,25.0,7
5,21.0,8
6,5.0,9
2,9.0,15
7,200.0,15
3,373.0,18
5,39.0,23
3,0.0,25
MRI,164.0,25
MRI,69.0,1
7,10.0,2
10,451.0,3
MRI,368.0,4
5,501.0,4
3,208.0,4
MRI,351.0,7
7,4.0,9
5,0.0,8
4,101.0,10
MRI,366.0,11
4,15.0,11
8,92.0,15
7,219.0,15
6,64.0,16
9,293.0,16
MRI,72.0,18
MRI,148.0,21
5,409.0,21
MRI,30.0,22
5,430.0,23
7,275.0,0
8,235.0,0
7,25.0,3
10,416.0,3
5,70.0,4
MRI,35.0,7
5,68.0,9
4,83.0,10
9,114.0,14
7,69.0,15
MRI,267.0,15
7,31.0,16
MRI,80.0,18
MRI,94.0,21
9,51.0,23
10,169.0,23
1,11.0,24
MRI,215.0,25
10,405.0,3
MRI,293.0,4
6,308.0,4
MRI,224.0,7
8,350.0,9
9,46.0,14
10,139.0,14
7,422.0,15
MRI,438.0,15
9,87.0,16
MRI,216.0,18
8,281.0,14
3,438.0,18
MRI,38.0,21
MRI,80.0,22
9,278.0,23
MRI,27.0,25
9,123.0,0
8,396.0,0
1,11.0,4
MRI,175.0,4
MRI,213.0,7
1,21.0,8
MRI,47.0,8
4,407.0,11
7,112.0,15
MRI,293.0,15
MRI,81.0,18
7,385.0,18
MRI,274.0,21
MRI,331.0,22
5,475.0,22
MRI,127.0,25
7,267.0,25
9,318.0,0
MRI,348.0,1
5,395.0,8
MRI,112.0,11
4,92.0,11
MRI,146.0,15
7,9.0,16
8,239.0,14
MRI,49.0,18
6,28.0,21
3,166.0,18
MRI,166.0,21
7,33.0,23
4,58.0,23
4,29.0,25
MRI,81.0,25
9,22.0,0
4,265.0,3
MRI,289.0,7
9,40.0,9
8,242.0,7
MRI,195.0,11
4,27.0,11
9,75.0,14
MRI,32.0,15
9,179.0,16
MRI,48.0,21
6,85.0,21
MRI,151.0,22
9,68.0,23
MRI,268.0,25
MRI,23.0,1
4,229.0,3
6,15.0,4
3,335.0,4
8,353.0,7
MRI,52.0,15
MRI,323.0,22
5,55.0,23
MRI,45.0,25
4,48.0,3
8,306.0,0
MRI,249.0,4
MRI,237.0,7
MRI,435.0,8
MRI,67.0,11
9,40.0,14
MRI,50.0,15
7,497.0,15
9,135.0,16
MRI,106.0,18
MRI,50.0,21
9,168.0,23
3,119.0,25
9,266.0,0
MRI,149.0,1
8,477.0,0
8,420.0,2
10,80.0,3
4,251.0,3
3,325.0,4
MRI,244.0,7
9,62.0,14
7,464.0,15
9,27.0,16
7,75.0,16
MRI,134.0,18
MRI,15.0,25
7,324.0,25
MRI,215.0,1
5,41.0,2
MRI,62.0,4
3,236.0,4
MRI,140.0,7
4,34.0,10
10,229.0,11
4,275.0,11
8,473.0,14
MRI,113.0,18
MRI,79.0,21
MRI,165.0,11
MRI,31.0,18
5,121.0,18
1,7.0,22
2,344.0,22
9,40.0,0
MRI,93.0,1
8,361.0,2
3,334.0,4
MRI,179.0,7
MRI,8.0,8
7,114.0,8
MRI,353.0,11
4,324.0,11
9,19.0,14
MRI,135.0,15
MRI,14.0,18
MRI,154.0,22
5,287.0,22
4,45.0,24
MRI,103.0,25
MRI,52.0,1
MRI,188.0,4
MRI,194.0,7
MRI,458.0,8
7,35.0,9
MRI,89.0,11
2,138.0,15
6,43.0,16
3,20.0,18
MRI,238.0,22
1,35.0,23
8,404.0,23
4,73.0,24
MRI,240.0,25
9,71.0,0
MRI,163.0,7
8,28.0,8
MRI,127.0,8
4,218.0,11
7,170.0,15
MRI,307.0,15
MRI,97.0,18
MRI,21.0,22
4,139.0,24
MRI,39.0,25
8,144.0,21
9,293.0,0
8,125.0,0
4,498.0,10
10,46.0,11
MRI,151.0,11
4,439.0,11
9,113.0,14
MRI,0.0,15
7,168.0,15
5,27.0,16
MRI,120.0,18
MRI,145.0,21
8,295.0,23
9,15.0,2
10,111.0,11
2,73.0,15
MRI,79.0,15
8,12.0,16
9,157.0,16
4,158.0,24
7,29.0,3
10,303.0,3
MRI,345.0,4
6,381.0,4
MRI,131.0,7
10,204.0,11
MRI,463.0,11
MRI,63.0,15
MRI,209.0,22
4,182.0,10
10,95.0,11
7,478.0,15
9,211.0,16
MRI,203.0,18
5,53.0,23
MRI,44.0,1
MRI,7.0,7
2,294.0,8
7,44.0,10
5,55.0,11
9,42.0,14
2,2.0,15
MRI,105.0,15
7,107.0,15
8,37.0,14
MRI,235.0,18
4,11.0,24
MRI,76.0,25
MRI,381.0,7
MRI,71.0,8
4,17.0,11
MRI,201.0,18
MRI,57.0,21
8,368.0,21
9,453.0,23
MRI,190.0,25
MRI,5.0,7
MRI,270.0,15
MRI,470.0,18
MRI,119.0,1
5,1.0,2
MRI,268.0,4
3,6.0,4
MRI,35.0,7
MRI,264.0,8
8,320.0,7
10,183.0,11
MRI,283.0,11
4,180.0,11
MRI,130.0,15
9,10.0,16
4,230.0,17
MRI,33.0,21
4,111.0,24
MRI,234.0,25
9,102.0,0
MRI,433.0,1
4,397.0,3
10,459.0,3
MRI,36.0,4
6,229.0,4
MRI,341.0,7
3,9.0,11
10,89.0,11
9,466.0,16
MRI,11.0,25
MRI,249.0,4
MRI,93.0,7
10,373.0,11
4,280.0,11
MRI,472.0,15
MRI,67.0,21
MRI,304.0,1
4,146.0,2
8,165.0,2
MRI,181.0,7
MRI,242.0,8
MRI,209.0,11
4,121.0,11
9,394.0,14
8,139.0,16
MRI,53.0,21
MRI,15.0,22
3,35.0,22
9,79.0,23
9,244.0,0
MRI,255.0,7
9,50.0,14
9,79.0,16
5,365.0,16
7,24.0,18
MRI,153.0,18
5,348.0,18
MRI,5.0,21
9,281.0,23
4,436.0,23
MRI,150.0,25
8,362.0,21
5,40.0,0
MRI,267.0,1
MRI,151.0,4
MRI,147.0,7
7,28.0,9
MRI,66.0,15
7,178.0,15
4,21.0,17
MRI,233.0,18
3,310.0,18
MRI,26.0,21
MRI,33.0,22
2,258.0,22
MRI,185.0,25
9,191.0,0
MRI,127.0,4
MRI,308.0,7
MRI,228.0,11
8,430.0,14
MRI,227.0,18
MRI,122.0,21
9,40.0,23
2,193.0,22
4,21.0,24
5,480.0,23
MRI,297.0,25
10,323.0,3
MRI,158.0,4
MRI,66.0,7
7,148.0,8
MRI,151.0,8
9,54.0,9
MRI,105.0,11
MRI,54.0,15
7,181.0,15
8,35.0,14
MRI,83.0,18
3,174.0,18
4,174.0,24
MRI,141.0,25
9,40.0,0
MRI,108.0,4
MRI,97.0,7
MRI,28.0,11
MRI,196.0,21
9,52.0,23
MRI,62.0,25
8,457.0,21
MRI,85.0,1
MRI,282.0,4
MRI,35.0,7
MRI,78.0,8
MRI,3.0,11
MRI,318.0,15
9,55.0,16
MRI,122.0,22
