OT,overtime,schedule_day
9,10.0,0
10,290.0,1
MRI,457.0,1
8,32.0,2
4,412.0,2
MRI,280.0,4
4,47.0,9
8,464.0,7
10,306.0,10
5,7.0,14
10,113.0,14
3,144.0,18
MRI,248.0,25
MRI,218.0,4
10,81.0,7
MRI,91.0,7
MRI,222.0,11
MRI,87.0,15
7,225.0,15
7,16.0,16
8,263.0,14
4,34.0,17
7,407.0,18
9,16.0,23
5,38.0,23
MRI,151.0,25
8,242.0,25
9,28.0,0
8,245.0,0
6,203.0,4
MRI,311.0,7
8,74.0,9
MRI,257.0,11
9,57.0,14
1,48.0,16
MRI,70.0,18
3,263.0,18
MRI,108.0,22
9,131.0,23
8,364.0,21
9,151.0,0
MRI,3.0,1
3,33.0,1
4,427.0,3
MRI,93.0,4
3,430.0,4
MRI,364.0,7
8,103.0,7
3,38.0,11
MRI,196.0,18
MRI,54.0,22
5,16.0,24
MRI,218.0,25
6,33.0,7
MRI,36.0,18
MRI,58.0,21
7,48.0,24
1,69.0,0
9,88.0,0
MRI,189.0,1
MRI,168.0,4
10,286.0,3
MRI,413.0,7
2,149.0,15
9,441.0,16
4,344.0,17
MRI,415.0,18
MRI,200.0,21
MRI,69.0,22
4,67.0,23
9,146.0,23
2,466.0,22
MRI,6.0,25
MRI,327.0,4
6,40.0,7
4,181.0,10
5,386.0,8
7,59.0,11
10,86.0,11
MRI,132.0,11
9,22.0,14
MRI,74.0,15
8,393.0,14
4,206.0,17
MRI,29.0,18
MRI,115.0,25
9,36.0,0
MRI,34.0,1
MRI,125.0,4
MRI,14.0,7
9,1.0,9
8,509.0,7
10,147.0,11
9,5.0,14
MRI,4.0,15
7,285.0,15
9,28.0,16
4,311.0,17
MRI,447.0,18
MRI,182.0,21
MRI,349.0,22
8,41.0,21
MRI,280.0,1
4,95.0,3
MRI,74.0,4
3,39.0,4
MRI,40.0,8
5,3.0,8
MRI,308.0,11
4,253.0,11
9,54.0,14
MRI,88.0,15
5,62.0,17
MRI,64.0,18
3,317.0,18
MRI,310.0,21
7,3.0,23
MRI,252.0,25
7,44.0,2
8,28.0,0
10,248.0,3
MRI,102.0,4
3,281.0,4
