OT,overtime,schedule_day
10,406.0,1
9,172.0,2
4,72.0,3
7,80.0,3
MRI,127.0,4
8,240.0,4
10,27.0,7
MRI,333.0,7
MRI,30.0,8
5,210.0,7
6,80.0,9
2,131.0,8
8,304.0,7
4,138.0,9
MRI,50.0,11
9,54.0,14
10,81.0,14
3,112.0,14
7,18.0,15
4,0.0,16
7,32.0,16
8,493.0,14
6,10.0,18
MRI,58.0,18
MRI,119.0,21
3,157.0,21
MRI,204.0,25
9,285.0,0
9,283.0,2
3,58.0,4
MRI,117.0,7
MRI,160.0,11
MRI,178.0,15
3,161.0,10
3,102.0,21
MRI,162.0,21
4,19.0,25
MRI,175.0,25
MRI,399.0,1
8,435.0,0
9,58.0,2
MRI,344.0,4
3,7.0,4
MRI,271.0,7
2,291.0,8
MRI,186.0,11
MRI,25.0,15
MRI,99.0,18
MRI,374.0,21
3,47.0,22
MRI,84.0,22
4,258.0,23
8,507.0,21
MRI,195.0,25
9,29.0,0
MRI,30.0,1
9,75.0,2
MRI,296.0,4
10,304.0,7
3,366.0,10
MRI,18.0,11
9,43.0,14
3,357.0,14
8,239.0,14
10,382.0,17
MRI,175.0,18
5,91.0,21
MRI,165.0,22
MRI,43.0,25
MRI,28.0,4
MRI,412.0,7
8,137.0,9
3,100.0,10
4,263.0,9
MRI,15.0,11
8,67.0,11
4,307.0,11
7,40.0,16
4,125.0,17
3,39.0,21
8,234.0,21
7,77.0,23
8,220.0,23
4,278.0,23
10,408.0,24
MRI,28.0,25
9,9.0,0
10,59.0,7
MRI,86.0,7
4,146.0,10
8,372.0,7
9,143.0,14
MRI,44.0,18
MRI,86.0,21
MRI,119.0,22
MRI,242.0,25
MRI,203.0,1
2,232.0,1
5,26.0,2
8,292.0,0
MRI,104.0,4
10,81.0,7
MRI,312.0,7
MRI,133.0,8
3,125.0,10
MRI,245.0,11
9,138.0,14
3,389.0,14
MRI,113.0,18
7,372.0,23
4,265.0,23
MRI,253.0,25
9,130.0,2
MRI,51.0,4
MRI,329.0,7
MRI,160.0,8
8,164.0,7
2,506.0,8
10,460.0,10
5,40.0,11
MRI,173.0,11
4,495.0,11
3,251.0,14
MRI,94.0,18
MRI,231.0,21
MRI,2.0,22
3,22.0,22
9,75.0,23
MRI,83.0,25
7,492.0,0
MRI,49.0,7
4,496.0,11
3,356.0,14
7,21.0,17
10,93.0,17
MRI,246.0,18
MRI,118.0,21
4,487.0,23
MRI,321.0,25
9,165.0,0
MRI,298.0,1
9,28.0,2
7,13.0,4
MRI,373.0,7
7,7.0,9
3,13.0,10
6,16.0,11
MRI,118.0,11
