OT,surgery_duration,schedule_day,simulation_day
7,36,0,0
7,51,0,0
6,421,0,0
5,916,0,0
2,54,0,0
MRI,53,1,1
2,142,1,1
MRI,52,1,1
3,62,1,1
2,943,1,1
2,57,1,1
10,73,1,1
1,1050,1,1
10,222,1,1
9,68,0,0
7,51,2,2
4,130,2,2
5,95,1,1
MRI,48,1,1
9,144,0,0
9,1012,0,0
7,515,1,1
4,106,2,2
3,86,2,2
10,476,0,0
3,42,1,1
8,1020,2,2
5,840,2,2
3,217,2,2
2,68,3,3
1,74,0,0
7,110,3,3
4,163,3,3
6,136,3,3
1,25,3,3
7,66,3,3
7,88,3,3
3,42,3,3
7,1353,0,0
10,2307,2,2
8,798,1,1
6,190,3,3
7,59,4,4
MRI,40,4,4
5,1782,3,3
8,502,0,0
10,54,4,4
5,30,1,1
MRI,51,4,4
MRI,48,4,4
7,63,3,3
8,117,4,4
3,49,4,4
4,869,4,4
8,98,4,4
MRI,68,4,4
4,658,2,2
MRI,65,4,4
3,245,4,4
10,120,4,4
5,1294,4,4
MRI,52,1,1
1,57,2,2
3,166,0,0
1,120,4,4
MRI,31,7,7
8,528,3,3
MRI,33,7,7
6,308,7,7
MRI,48,7,7
6,722,7,7
9,1233,7,7
5,1163,7,7
MRI,32,7,7
7,775,2,2
MRI,46,8,8
5,361,8,8
3,456,8,8
MRI,56,8,8
2,225,8,8
5,236,8,8
7,618,8,8
10,1277,8,8
MRI,78,7,7
5,30,9,9
8,532,8,8
6,71,9,9
6,66,9,9
10,68,9,9
4,368,9,9
1,1942,8,8
MRI,58,7,7
10,111,9,9
10,173,9,9
7,51,9,9
4,103,3,3
1,77,7,7
8,657,9,9
6,124,10,10
4,64,10,10
5,2068,9,9
8,607,7,7
9,947,2,2
6,129,9,9
4,55,9,9
2,48,8,8
7,52,11,11
MRI,55,11,11
7,47,11,11
3,314,11,11
10,627,7,7
4,235,11,11
5,825,11,11
10,166,11,11
4,174,11,11
9,762,9,9
8,181,11,11
MRI,49,11,11
3,59,11,11
5,76,7,7
5,38,11,11
2,66,10,10
7,72,10,10
7,658,4,4
MRI,43,8,8
1,120,10,10
6,629,14,14
5,858,14,14
7,903,14,14
10,144,14,14
MRI,49,15,15
5,180,15,15
MRI,79,15,15
3,46,15,15
5,161,15,15
3,49,15,15
5,160,15,15
1,72,14,14
7,1088,15,15
2,14,14,14
8,1551,15,15
5,22,16,16
1,57,15,15
MRI,53,15,15
4,237,16,16
6,508,16,16
2,850,15,15
10,258,10,10
7,307,16,16
4,62,16,16
MRI,73,15,15
8,70,16,16
8,484,10,10
6,146,16,16
5,1035,16,16
1,76,17,17
6,104,17,17
7,51,17,17
4,58,17,17
7,87,17,17
7,60,17,17
8,388,14,14
5,852,17,17
10,2643,16,16
3,221,7,7
1,69,16,16
MRI,51,18,18
9,927,14,14
3,101,18,18
MRI,70,18,18
4,776,18,18
10,793,18,18
6,49,18,18
7,1337,18,18
8,1579,18,18
8,117,16,16
1,93,11,11
3,116,18,18
2,64,7,7
5,594,18,18
MRI,48,21,21
MRI,46,18,18
10,158,15,15
5,964,21,21
5,39,21,21
6,1120,21,21
5,76,17,17
10,242,14,14
9,1465,21,21
MRI,24,22,22
4,46,22,22
7,57,22,22
MRI,58,21,21
4,57,22,22
MRI,30,22,22
7,75,22,22
4,38,22,22
10,106,21,21
3,392,22,22
1,69,18,18
10,130,21,21
7,82,22,22
MRI,49,18,18
2,171,22,22
5,169,22,22
5,151,22,22
2,55,22,22
5,155,22,22
8,233,23,23
6,363,23,23
4,67,23,23
5,865,23,23
6,129,23,23
3,41,24,24
7,838,23,23
4,210,24,24
6,147,24,24
4,317,23,23
1,70,22,22
5,631,24,24
2,106,24,24
1,80,21,21
5,52,25,25
MRI,23,25,25
3,223,25,25
1,112,23,23
7,611,25,25
3,133,21,21
5,863,25,25
4,939,25,25
7,49,24,24
8,324,21,21
1,161,24,24
10,210,23,23
10,61,21,21
MRI,48,25,25
9,2437,16,16
9,816,23,23
6,240,11,11
3,74,25,25
1,142,25,25
2,45,21,21
9,46,0,28
7,57,0,28
9,157,23,23
8,446,17,17
5,450,0,28
2,54,0,28
10,58,0,28
6,1313,0,28
MRI,68,1,29
3,62,1,29
MRI,51,1,29
2,266,1,29
MRI,42,1,29
3,32,1,29
3,68,25,25
MRI,50,1,29
2,144,1,29
3,185,17,17
MRI,76,11,11
5,46,1,29
7,93,2,30
2,47,1,29
4,117,2,30
4,60,2,30
3,59,2,30
3,605,2,30
8,1124,2,30
1,49,0,28
5,757,2,30
3,26,3,31
3,195,10,10
1,34,3,31
10,2008,2,30
6,153,3,31
2,63,3,31
MRI,75,4,32
1,952,1,29
7,45,0,28
4,564,4,32
9,78,23,23
4,247,3,31
MRI,46,4,32
7,842,4,32
5,200,1,29
3,195,0,28
5,1215,4,32
1,58,2,30
9,817,2,30
5,1546,3,31
8,196,0,28
9,590,0,28
3,409,4,32
7,75,3,31
MRI,39,7,35
MRI,92,7,35
MRI,76,7,35
6,635,7,35
8,462,24,24
MRI,71,7,35
5,1073,7,35
7,1568,0,28
5,69,7,35
