OT,overtime,schedule_day
5,114.0,0
8,145.0,0
10,155.0,0
5,42.0,1
3,210.0,2
10,13.0,3
7,38.0,3
5,40.0,2
4,337.0,4
5,477.0,4
6,136.0,7
2,159.0,8
4,272.0,9
3,80.0,11
5,478.0,11
8,52.0,14
6,238.0,14
7,295.0,14
10,394.0,14
5,1.0,15
2,426.0,15
6,15.0,16
7,48.0,16
5,135.0,16
10,51.0,16
5,237.0,18
4,336.0,18
8,36.0,21
5,111.0,21
9,494.0,21
7,256.0,22
7,107.0,23
5,283.0,23
5,179.0,0
7,291.0,0
6,383.0,0
9,459.0,0
2,27.0,1
5,54.0,1
3,129.0,0
3,47.0,2
4,234.0,2
7,35.0,3
6,53.0,4
5,75.0,3
8,149.0,7
6,167.0,7
2,15.0,8
7,62.0,9
6,111.0,9
7,21.0,10
5,472.0,11
5,224.0,14
6,280.0,14
3,305.0,14
5,17.0,15
3,88.0,15
1,210.0,15
2,316.0,15
6,149.0,16
10,480.0,16
4,78.0,18
8,158.0,21
6,419.0,21
7,56.0,22
8,324.0,22
5,265.0,23
7,392.0,23
5,399.0,24
4,450.0,25
5,137.0,25
5,72.0,0
3,87.0,0
7,372.0,0
7,426.0,1
7,2.0,2
4,111.0,2
3,184.0,2
4,178.0,4
5,320.0,4
6,451.0,7
7,72.0,8
2,161.0,8
6,379.0,9
5,211.0,11
10,43.0,14
6,82.0,14
5,262.0,14
9,504.0,14
5,41.0,15
6,288.0,16
9,405.0,16
7,53.0,17
MRI,16.0,18
4,124.0,18
5,467.0,18
8,153.0,21
5,441.0,24
9,504.0,23
7,260.0,25
3,29.0,0
8,55.0,0
5,114.0,0
2,66.0,1
10,220.0,0
7,449.0,1
3,202.0,2
7,39.0,4
6,58.0,7
3,15.0,8
5,51.0,8
8,84.0,8
2,228.0,8
6,381.0,9
3,8.0,11
7,26.0,11
5,368.0,11
8,94.0,14
6,252.0,14
1,69.0,15
10,385.0,14
5,245.0,17
7,67.0,18
6,28.0,21
8,190.0,21
5,501.0,21
7,83.0,22
4,22.0,23
5,406.0,23
9,429.0,23
5,33.0,24
7,169.0,25
10,14.0,0
6,409.0,0
7,465.0,0
2,22.0,1
7,346.0,1
7,0.0,2
4,138.0,2
3,229.0,2
8,0.0,7
6,443.0,7
5,463.0,7
5,81.0,8
2,120.0,8
7,296.0,8
8,24.0,9
6,215.0,9
5,305.0,9
3,3.0,14
6,102.0,14
5,161.0,14
5,7.0,15
6,103.0,16
5,275.0,16
5,471.0,18
6,81.0,21
8,196.0,21
5,344.0,21
7,232.0,22
5,246.0,24
5,150.0,0
3,272.0,0
9,488.0,0
5,66.0,1
7,137.0,1
4,3.0,2
3,67.0,2
7,0.0,4
MRI,30.0,4
4,103.0,4
5,122.0,3
MRI,21.0,7
6,179.0,7
8,189.0,7
5,408.0,7
2,164.0,8
3,231.0,8
7,17.0,10
10,314.0,9
5,211.0,11
9,303.0,9
3,134.0,14
5,306.0,14
7,482.0,14
3,68.0,15
2,167.0,15
5,346.0,15
6,118.0,16
7,30.0,17
4,304.0,18
8,12.0,21
9,446.0,21
7,275.0,22
5,174.0,23
9,218.0,23
5,81.0,25
6,73.0,0
5,159.0,0
7,291.0,0
3,313.0,0
5,69.0,1
7,229.0,1
3,83.0,2
6,27.0,3
5,274.0,2
MRI,36.0,4
5,382.0,4
8,33.0,7
5,360.0,7
6,408.0,7
2,13.0,8
5,152.0,8
6,116.0,9
5,400.0,11
3,137.0,14
6,222.0,14
9,83.0,14
1,244.0,15
3,323.0,15
6,179.0,16
4,418.0,18
8,201.0,21
9,380.0,21
6,462.0,21
5,472.0,21
7,117.0,22
7,21.0,24
7,66.0,25
8,84.0,0
3,156.0,0
9,296.0,0
10,424.0,0
5,127.0,1
3,69.0,2
4,79.0,2
10,78.0,2
9,294.0,2
7,18.0,4
8,38.0,7
6,158.0,7
5,488.0,7
5,107.0,8
3,168.0,8
2,262.0,8
6,112.0,9
5,118.0,9
3,103.0,14
6,200.0,14
5,202.0,14
5,70.0,15
2,289.0,15
1,405.0,15
8,440.0,16
5,212.0,17
4,419.0,18
6,95.0,21
8,133.0,21
7,388.0,22
5,249.0,23
7,28.0,24
5,138.0,24
7,276.0,25
5,429.0,25
3,17.0,0
6,65.0,0
10,286.0,0
9,303.0,0
7,63.0,1
4,24.0,2
3,244.0,2
10,9.0,2
9,493.0,2
5,126.0,4
3,133.0,4
7,140.0,4
3,95.0,8
6,125.0,9
5,164.0,10
5,406.0,11
5,57.0,14
3,206.0,14
1,224.0,15
9,228.0,16
4,306.0,18
5,316.0,18
7,342.0,18
8,90.0,21
6,235.0,21
8,69.0,22
7,120.0,22
5,503.0,23
8,135.0,24
5,274.0,24
4,153.0,25
5,319.0,25
3,212.0,0
6,306.0,0
10,416.0,0
7,443.0,0
2,1.0,1
5,57.0,1
7,274.0,1
8,103.0,3
MRI,11.0,4
5,55.0,4
4,136.0,4
8,51.0,7
6,147.0,7
5,273.0,7
2,79.0,8
7,266.0,8
7,60.0,9
6,61.0,9
4,14.0,10
9,154.0,9
5,348.0,10
8,13.0,11
5,250.0,11
3,496.0,11
10,15.0,14
6,157.0,14
2,34.0,15
5,81.0,15
1,387.0,15
3,402.0,15
6,51.0,16
6,2.0,17
10,128.0,16
