OT,overtime,schedule_day
8,58.0,0
5,248.0,0
7,444.0,0
2,134.0,1
3,201.0,1
8,476.0,1
5,143.0,2
7,46.0,3
7,277.0,4
5,324.0,4
6,45.0,7
8,95.0,7
10,389.0,7
5,341.0,8
10,343.0,8
9,443.0,9
8,224.0,9
7,13.0,11
8,260.0,11
1,267.0,11
8,29.0,14
5,97.0,14
5,45.0,15
8,56.0,15
5,225.0,16
9,19.0,16
10,297.0,16
7,9.0,18
3,16.0,18
6,100.0,18
4,254.0,18
3,69.0,21
8,116.0,21
9,395.0,21
5,28.0,22
6,176.0,23
8,24.0,24
1,76.0,25
7,243.0,25
5,456.0,25
9,223.0,0
3,448.0,0
3,233.0,1
3,130.0,2
MRI,5.0,4
8,55.0,7
9,120.0,7
6,206.0,7
2,62.0,8
5,157.0,8
8,311.0,8
9,388.0,9
5,29.0,10
7,33.0,10
3,5.0,11
7,350.0,11
8,133.0,14
6,169.0,14
10,376.0,14
5,65.0,15
5,394.0,16
3,326.0,17
7,25.0,18
MRI,41.0,18
8,405.0,18
6,471.0,18
6,115.0,21
5,140.0,22
6,54.0,23
7,23.0,24
8,60.0,24
5,489.0,24
7,175.0,25
4,442.0,25
5,88.0,0
3,124.0,0
3,126.0,1
2,162.0,1
8,312.0,1
6,348.0,0
7,37.0,2
9,424.0,2
7,279.0,3
8,411.0,2
10,167.0,2
4,263.0,4
5,458.0,4
8,63.0,7
5,411.0,7
5,8.0,8
MRI,29.0,8
3,181.0,8
8,171.0,9
7,25.0,10
10,451.0,8
10,22.0,11
1,35.0,11
3,61.0,11
7,69.0,11
5,393.0,11
8,63.0,14
6,154.0,14
10,159.0,14
5,340.0,14
10,28.0,15
5,99.0,15
9,447.0,16
3,114.0,17
10,358.0,16
7,141.0,18
6,286.0,18
4,478.0,18
8,51.0,21
5,231.0,21
5,32.0,22
4,118.0,23
10,196.0,24
5,290.0,24
7,110.0,24
1,119.0,25
5,301.0,25
4,329.0,25
6,4.0,0
10,164.0,0
3,280.0,0
7,492.0,0
3,260.0,1
7,16.0,2
8,293.0,2
10,102.0,2
5,235.0,4
7,277.0,4
6,325.0,7
5,6.0,8
2,41.0,8
7,224.0,8
3,415.0,8
6,52.0,10
9,238.0,9
5,497.0,10
MRI,69.0,11
3,214.0,11
5,318.0,11
6,191.0,14
5,277.0,14
7,374.0,14
5,121.0,15
9,390.0,14
10,444.0,14
5,343.0,16
3,182.0,17
6,88.0,21
9,254.0,21
5,355.0,21
5,50.0,22
4,32.0,23
6,246.0,23
5,256.0,23
5,161.0,24
4,180.0,25
5,345.0,25
1,114.0,25
8,48.0,0
5,134.0,0
6,289.0,0
3,431.0,0
7,458.0,0
3,51.0,1
9,427.0,0
4,113.0,2
5,302.0,2
8,347.0,2
8,71.0,3
7,217.0,3
MRI,2.0,4
5,117.0,3
4,280.0,4
8,134.0,7
6,223.0,7
7,72.0,8
3,166.0,8
5,225.0,8
4,125.0,11
7,209.0,11
8,223.0,11
1,246.0,11
10,76.0,14
7,29.0,18
MRI,42.0,18
3,62.0,18
4,250.0,18
5,497.0,18
8,32.0,21
6,264.0,21
5,33.0,22
6,27.0,23
5,272.0,23
1,341.0,25
5,442.0,25
8,45.0,0
6,72.0,0
7,382.0,0
2,112.0,1
4,409.0,2
10,23.0,2
8,343.0,2
7,24.0,4
5,371.0,4
8,12.0,7
10,24.0,7
9,368.0,7
5,487.0,7
7,58.0,8
5,90.0,8
7,1.0,9
6,28.0,9
9,406.0,9
8,468.0,9
1,101.0,11
8,103.0,14
7,133.0,14
5,200.0,14
6,294.0,14
5,314.0,15
5,177.0,16
8,284.0,16
3,50.0,18
4,294.0,18
8,13.0,21
6,99.0,21
5,150.0,21
5,128.0,22
6,102.0,23
8,0.0,24
7,103.0,24
4,341.0,25
1,428.0,25
5,62.0,0
3,164.0,0
7,301.0,0
3,47.0,2
8,152.0,2
5,364.0,2
7,42.0,3
MRI,22.0,4
7,172.0,4
5,352.0,4
10,3.0,7
8,66.0,7
6,331.0,7
3,9.0,8
7,14.0,8
5,107.0,8
9,461.0,9
8,13.0,10
7,20.0,10
5,472.0,10
MRI,11.0,11
1,24.0,11
7,80.0,11
8,111.0,14
7,213.0,14
5,384.0,14
9,508.0,14
5,155.0,15
5,482.0,16
5,6.0,18
7,8.0,18
3,75.0,18
6,180.0,18
4,416.0,18
8,22.0,22
2,81.0,22
5,126.0,22
9,508.0,23
7,131.0,24
5,262.0,24
3,122.0,25
4,342.0,25
1,355.0,25
6,45.0,0
5,158.0,0
8,164.0,0
3,403.0,0
4,314.0,2
9,236.0,2
7,296.0,4
8,133.0,7
10,286.0,7
3,136.0,8
7,205.0,8
5,327.0,8
9,276.0,9
5,424.0,9
7,43.0,11
1,290.0,11
8,52.0,9
8,26.0,14
5,149.0,14
7,309.0,14
6,319.0,14
5,11.0,15
4,16.0,16
7,67.0,16
5,484.0,16
3,42.0,17
5,238.0,18
6,317.0,18
8,82.0,21
5,415.0,21
9,428.0,21
5,56.0,22
1,129.0,25
5,347.0,25
8,2.0,0
5,80.0,0
3,244.0,0
7,279.0,0
6,375.0,0
3,102.0,1
7,12.0,2
8,239.0,2
5,431.0,2
7,98.0,4
4,416.0,4
6,134.0,7
8,208.0,7
5,111.0,8
3,136.0,8
7,3.0,9
5,422.0,9
8,484.0,9
MRI,11.0,11
1,73.0,11
6,201.0,11
6,220.0,14
9,331.0,14
5,198.0,15
5,376.0,16
8,411.0,16
3,230.0,17
7,248.0,18
6,308.0,18
8,157.0,21
9,480.0,21
5,155.0,22
6,114.0,23
7,76.0,24
5,463.0,24
1,18.0,25
3,42.0,25
4,63.0,25
3,3.0,0
9,111.0,0
8,153.0,0
6,267.0,0
5,456.0,0
2,307.0,1
3,374.0,1
4,32.0,2
5,197.0,2
10,447.0,2
7,54.0,4
5,131.0,4
MRI,2.0,7
6,27.0,7
9,150.0,7
3,162.0,8
5,303.0,9
1,146.0,11
8,48.0,14
6,92.0,14
10,182.0,14
5,140.0,15
5,214.0,16
3,342.0,17
10,352.0,16
7,59.0,18
6,122.0,18
5,433.0,18
9,393.0,21
6,420.0,21
5,190.0,22
7,380.0,22
6,65.0,23
1,254.0,25
5,12.0,0
6,37.0,0
3,174.0,0
10,1.0,1
7,10.0,1
2,164.0,1
8,295.0,1
3,2.0,2
7,62.0,2
8,419.0,2
3,4.0,4
7,112.0,4
10,191.0,7
5,365.0,8
7,415.0,8
10,29.0,9
8,189.0,9
5,383.0,9
8,38.0,10
7,478.0,11
5,201.0,11
9,176.0,14
8,222.0,14
5,262.0,14
5,75.0,15
9,394.0,16
4,67.0,18
10,232.0,16
7,280.0,18
5,457.0,18
6,95.0,21
8,113.0,21
9,379.0,21
5,152.0,22
4,2.0,23
7,25.0,23
10,55.0,23
6,298.0,23
5,384.0,23
7,144.0,24
1,141.0,25
3,52.0,0
5,79.0,0
8,109.0,0
6,214.0,0
2,6.0,1
4,10.0,2
4,39.0,3
7,86.0,3
9,337.0,2
7,191.0,4
4,272.0,4
MRI,35.0,7
5,327.0,7
6,446.0,7
9,493.0,7
3,14.0,8
7,34.0,8
2,59.0,8
5,169.0,8
10,173.0,7
10,4.0,9
9,339.0,9
8,466.0,9
5,7.0,9
7,7.0,11
MRI,26.0,11
3,84.0,11
10,353.0,11
1,477.0,11
6,123.0,14
8,130.0,14
7,143.0,14
3,305.0,14
9,340.0,14
7,16.0,15
5,44.0,15
2,49.0,15
5,239.0,16
8,251.0,16
9,315.0,16
7,46.0,18
8,139.0,18
8,144.0,21
5,76.0,22
2,106.0,22
6,89.0,23
9,467.0,23
8,23.0,24
7,82.0,24
5,383.0,23
4,223.0,25
7,456.0,25
1,496.0,25
5,109.0,25
5,19.0,0
8,47.0,0
6,175.0,0
3,194.0,0
7,271.0,0
2,10.0,1
3,123.0,1
3,77.0,2
5,366.0,2
10,198.0,2
7,467.0,4
5,505.0,4
MRI,19.0,7
6,76.0,7
10,184.0,7
3,61.0,8
5,110.0,8
9,325.0,9
3,9.0,11
5,189.0,14
6,207.0,14
7,298.0,14
5,175.0,15
9,368.0,16
3,45.0,17
7,78.0,17
10,446.0,16
7,37.0,18
6,135.0,18
8,256.0,21
5,165.0,22
5,308.0,23
6,351.0,23
4,147.0,25
1,299.0,25
5,355.0,25
8,21.0,0
3,37.0,0
7,397.0,0
4,6.0,2
8,164.0,2
7,426.0,3
MRI,20.0,4
4,364.0,4
6,409.0,4
MRI,31.0,7
10,57.0,7
8,100.0,7
9,67.0,7
5,135.0,8
7,13.0,9
6,29.0,9
5,255.0,9
9,311.0,9
7,257.0,11
1,359.0,11
8,372.0,11
7,110.0,14
6,368.0,14
5,378.0,14
5,158.0,15
4,89.0,16
9,508.0,16
3,243.0,17
MRI,1.0,18
8,3.0,16
6,10.0,18
7,153.0,18
5,165.0,17
5,315.0,21
3,16.0,22
5,35.0,22
2,50.0,22
9,42.0,23
7,343.0,24
MRI,24.0,25
7,193.0,25
1,286.0,25
3,60.0,0
8,98.0,0
7,290.0,0
5,420.0,0
3,35.0,1
2,182.0,1
8,130.0,2
5,415.0,2
7,9.0,3
5,206.0,3
10,42.0,7
5,101.0,7
6,117.0,7
7,277.0,8
3,353.0,8
10,3.0,9
5,416.0,9
1,96.0,11
7,159.0,11
10,22.0,14
6,347.0,14
5,10.0,15
7,8.0,17
3,25.0,17
MRI,0.0,18
10,234.0,16
7,281.0,18
6,506.0,18
8,195.0,21
6,269.0,21
5,369.0,21
9,392.0,21
5,96.0,22
9,6.0,23
6,271.0,23
1,84.0,25
7,232.0,25
4,386.0,25
10,8.0,0
5,65.0,0
8,205.0,0
3,319.0,0
2,136.0,1
3,208.0,1
9,231.0,0
5,479.0,2
7,168.0,3
MRI,30.0,4
7,134.0,4
5,323.0,4
8,40.0,7
10,340.0,7
5,487.0,7
5,187.0,8
9,249.0,9
7,77.0,11
1,211.0,11
5,2.0,14
8,12.0,14
10,274.0,14
9,280.0,14
7,424.0,14
5,139.0,15
5,292.0,16
10,337.0,16
5,115.0,17
6,20.0,21
8,40.0,21
5,121.0,22
6,259.0,23
5,331.0,23
7,94.0,24
MRI,7.0,25
8,46.0,0
3,319.0,0
6,326.0,0
7,419.0,0
3,117.0,2
8,137.0,2
5,431.0,2
10,305.0,2
MRI,10.0,4
6,95.0,4
7,147.0,4
5,442.0,4
6,292.0,7
MRI,44.0,8
5,95.0,8
3,103.0,8
5,291.0,9
8,466.0,9
5,449.0,10
1,212.0,11
7,305.0,11
5,280.0,14
7,371.0,14
9,438.0,14
5,189.0,15
2,279.0,15
5,378.0,16
3,343.0,17
7,4.0,18
5,57.0,17
MRI,7.0,21
6,268.0,21
9,414.0,21
5,16.0,22
4,43.0,23
5,349.0,25
8,6.0,0
5,90.0,0
2,140.0,1
3,303.0,1
9,142.0,2
8,441.0,2
7,36.0,4
8,117.0,7
6,125.0,7
5,8.0,8
3,11.0,8
2,66.0,8
7,464.0,8
8,124.0,9
7,10.0,10
5,39.0,10
1,245.0,11
7,321.0,11
10,380.0,11
8,282.0,11
7,355.0,14
9,404.0,14
5,11.0,15
7,39.0,17
3,285.0,17
MRI,1.0,18
6,289.0,18
7,437.0,18
8,442.0,18
5,491.0,18
8,7.0,21
MRI,8.0,21
6,28.0,21
5,34.0,22
6,236.0,23
5,205.0,24
7,236.0,24
1,76.0,25
8,94.0,25
5,389.0,25
3,103.0,0
6,134.0,0
5,214.0,0
2,5.0,1
7,28.0,1
8,463.0,1
8,194.0,2
5,439.0,4
8,41.0,7
6,149.0,7
10,304.0,7
3,21.0,8
5,120.0,8
8,281.0,8
7,293.0,8
6,13.0,9
5,267.0,9
10,21.0,10
8,55.0,10
3,108.0,11
7,218.0,11
1,491.0,11
8,120.0,14
7,324.0,14
6,474.0,14
5,39.0,15
5,182.0,16
8,303.0,16
7,19.0,17
10,116.0,16
9,199.0,16
5,0.0,17
6,142.0,21
5,45.0,22
5,267.0,23
5,99.0,24
7,0.0,25
4,116.0,25
6,33.0,0
5,170.0,0
8,207.0,0
7,308.0,0
2,23.0,1
3,141.0,1
8,321.0,2
5,389.0,2
7,22.0,3
10,253.0,3
7,134.0,4
MRI,27.0,7
8,110.0,7
3,33.0,8
7,38.0,8
5,101.0,8
8,409.0,9
7,13.0,11
10,74.0,14
6,138.0,14
5,141.0,14
5,124.0,15
8,251.0,16
5,380.0,16
9,491.0,16
3,346.0,18
8,118.0,21
6,172.0,21
5,164.0,22
4,32.0,23
6,113.0,23
7,218.0,24
4,240.0,25
5,155.0,0
8,184.0,0
6,294.0,0
4,54.0,2
MRI,47.0,4
7,95.0,4
5,233.0,4
MRI,26.0,7
8,74.0,7
5,227.0,7
6,391.0,7
MRI,28.0,8
5,31.0,8
9,378.0,7
7,472.0,8
5,416.0,9
8,439.0,9
7,26.0,10
8,50.0,10
5,133.0,10
7,168.0,11
1,173.0,11
10,74.0,11
8,171.0,14
10,437.0,14
5,47.0,15
5,350.0,16
9,393.0,16
8,436.0,16
10,56.0,16
3,344.0,17
6,35.0,18
5,185.0,17
7,217.0,18
