OT,surgery_duration,schedule_day,simulation_day
5,550,0,0
3,412,0,0
6,982,0,0
7,1170,0,0
MRI,43,1,1
MRI,49,1,1
7,75,1,1
2,114,1,1
3,335,1,1
2,235,1,1
2,56,1,1
MRI,64,1,1
MRI,32,1,1
MRI,39,1,1
1,79,0,0
7,56,1,1
7,73,1,1
5,38,1,1
MRI,46,1,1
7,39,2,2
3,47,1,1
7,85,2,2
9,1585,0,0
7,72,2,2
7,112,2,2
3,79,2,2
8,1726,1,1
4,940,2,2
8,96,2,2
10,161,0,0
5,853,2,2
3,38,3,3
7,100,1,1
9,57,2,2
1,73,3,3
7,53,2,2
1,91,1,1
4,117,3,3
3,275,2,2
6,131,3,3
4,46,3,3
10,136,1,1
10,2945,2,2
7,1595,3,3
5,61,3,3
MRI,37,4,4
MRI,48,4,4
MRI,61,4,4
3,77,4,4
5,89,3,3
MRI,53,4,4
MRI,46,4,4
4,1005,4,4
5,1098,3,3
5,1196,4,4
3,320,4,4
7,322,4,4
1,59,4,4
6,104,3,3
8,581,0,0
9,60,2,2
MRI,61,7,7
MRI,69,7,7
2,53,7,7
MRI,45,7,7
6,203,7,7
1,61,2,2
6,333,7,7
5,449,7,7
8,100,4,4
MRI,66,8,8
5,198,8,8
3,281,8,8
5,341,8,8
3,19,8,8
7,55,8,8
8,261,3,3
10,243,7,7
MRI,51,7,7
2,67,8,8
6,113,9,9
8,1255,8,8
MRI,41,7,7
2,336,8,8
10,2298,8,8
3,258,7,7
4,285,9,9
8,1053,9,9
1,70,9,9
10,239,4,4
6,147,9,9
7,67,10,10
7,37,10,10
6,93,10,10
4,107,10,10
5,68,7,7
5,1130,9,9
7,57,10,10
4,49,9,9
4,157,10,10
6,156,10,10
10,113,10,10
5,1025,10,10
4,118,11,11
MRI,67,11,11
9,1259,7,7
1,46,8,8
3,98,11,11
3,135,11,11
3,204,11,11
7,488,9,9
5,50,10,10
5,80,11,11
1,108,10,10
5,2097,11,11
MRI,48,11,11
1,704,11,11
1,77,7,7
9,936,2,2
2,41,3,3
7,625,11,11
6,267,11,11
8,1182,11,11
2,54,14,14
6,405,14,14
5,503,14,14
7,333,8,8
9,1195,14,14
8,396,10,10
7,837,14,14
10,1153,11,11
5,201,15,15
3,46,15,15
7,62,15,15
MRI,58,15,15
7,51,15,15
10,248,15,15
MRI,70,15,15
10,85,15,15
5,198,15,15
5,303,15,15
1,35,14,14
MRI,38,15,15
5,36,16,16
7,56,16,16
3,54,15,15
MRI,78,15,15
7,59,16,16
7,74,16,16
4,83,16,16
7,60,15,15
4,214,16,16
4,73,16,16
5,1324,16,16
2,58,0,0
MRI,61,15,15
7,38,16,16
7,54,15,15
1,72,16,16
6,131,16,16
6,140,16,16
10,1722,16,16
8,2438,16,16
1,29,17,17
8,438,14,14
7,48,17,17
4,88,17,17
3,116,18,18
7,42,16,16
3,35,18,18
MRI,26,18,18
MRI,33,18,18
3,29,18,18
4,689,18,18
8,173,15,15
10,99,17,17
MRI,59,18,18
5,1075,18,18
7,36,18,18
1,86,15,15
3,166,10,10
7,266,18,18
2,956,15,15
MRI,55,18,18
2,71,17,17
8,474,7,7
MRI,51,21,21
MRI,60,21,21
6,1040,21,21
6,1489,18,18
4,54,22,22
5,150,22,22
4,30,22,22
3,34,22,22
5,1140,21,21
3,33,22,22
4,70,22,22
2,172,22,22
5,150,22,22
5,164,22,22
MRI,79,22,22
MRI,43,21,21
2,69,22,22
10,173,21,21
1,73,21,21
8,84,23,23
6,299,23,23
7,35,23,23
8,180,22,22
6,396,23,23
3,528,17,17
4,206,23,23
8,383,21,21
1,77,18,18
10,106,21,21
7,47,24,24
6,116,24,24
5,47,21,21
5,776,23,23
7,42,24,24
5,1074,24,24
4,123,24,24
10,116,24,24
1,85,22,22
7,126,23,23
8,111,23,23
7,426,25,25
3,161,25,25
MRI,41,22,22
4,659,25,25
1,475,25,25
10,121,23,23
1,52,24,24
5,632,25,25
1,78,23,23
10,158,22,22
6,265,25,25
3,225,14,14
9,1172,16,16
3,182,24,24
5,225,1,1
6,243,0,28
5,234,0,28
7,971,0,28
9,125,23,23
5,1251,0,28
8,302,25,25
7,64,1,29
3,346,1,29
7,255,22,22
2,153,1,29
2,85,1,29
6,2019,0,28
2,238,1,29
8,635,1,29
2,22,21,21
2,150,0,28
7,60,2,30
9,37,2,30
4,175,2,30
5,43,1,29
7,59,2,30
7,81,2,30
1,83,0,28
4,65,2,30
5,796,2,30
3,239,2,30
5,51,3,31
10,294,25,25
6,74,3,31
7,89,2,30
5,84,3,31
1,59,3,31
8,1987,2,30
4,80,23,23
4,89,3,31
7,749,3,31
6,199,3,31
3,504,0,28
10,2699,2,30
3,38,2,30
9,723,9,9
MRI,47,1,29
5,476,4,32
10,191,0,28
3,245,4,32
9,1244,21,21
3,119,4,32
4,600,4,32
3,174,21,21
3,40,3,31
2,40,3,31
8,118,4,32
4,135,2,30
8,395,0,28
1,44,2,30
1,72,1,29
7,2250,4,32
4,119,3,31
MRI,37,7,35
MRI,35,7,35
MRI,59,7,35
6,472,7,35
3,50,25,25
2,46,7,35
10,327,4,32
1,84,4,32
5,686,7,35
9,980,7,35
2,81,10,10
MRI,45,8,36
MRI,65,8,36
MRI,50,8,36
3,395,8,36
9,735,2,30
5,95,8,36
10,955,14,14
5,141,8,36
MRI,41,8,36
MRI,47,8,36
5,157,8,36
7,1466,8,36
2,263,8,36
6,80,9,37
10,1187,7,35
3,55,8,36
6,93,9,37
7,42,9,37
4,60,9,37
1,73,7,35
5,540,9,37
8,948,9,37
5,50,7,35
9,1241,9,37
4,177,9,37
10,2832,8,36
1,112,8,36
6,160,9,37
7,48,10,38
6,67,10,38
6,81,10,38
7,91,10,38
4,39,10,38
6,87,10,38
8,569,8,36
7,27,10,38
5,990,10,38
1,79,10,38
MRI,53,11,39
10,212,10,38
5,79,11,39
MRI,44,11,39
MRI,45,11,39
3,100,11,39
4,170,11,39
3,106,11,39
3,196,7,35
MRI,64,11,39
10,739,11,39
4,139,11,39
7,500,11,39
5,83,10,38
5,1594,11,39
10,167,10,38
1,762,11,39
8,2531,11,39
7,133,10,38
4,122,10,38
MRI,36,11,39
1,60,9,37
5,456,14,42
6,480,14,42
8,342,7,35
2,102,10,38
9,1086,0,28
3,154,14,42
7,775,14,42
6,268,11,39
7,67,15,43
3,46,15,43
5,149,15,43
MRI,37,15,43
MRI,53,15,43
9,733,14,42
MRI,124,15,43
10,179,14,42
10,141,15,43
5,179,15,43
7,57,15,43
1,56,14,42
5,151,15,43
3,16,15,43
9,62,23,23
10,137,15,43
8,206,15,43
MRI,53,15,43
7,87,15,43
2,42,15,43
3,1062,11,39
7,70,16,44
4,62,16,44
MRI,48,15,43
8,319,10,38
4,50,16,44
7,45,15,43
6,193,16,44
7,66,16,44
4,119,16,44
9,1022,16,44
7,53,16,44
4,203,16,44
7,63,16,44
6,62,17,45
7,96,17,45
8,1831,16,44
5,1940,16,44
10,1767,16,44
5,98,16,44
6,129,16,44
3,994,17,45
MRI,53,18,46
1,73,17,45
MRI,30,18,46
3,124,18,46
MRI,59,18,46
7,95,17,45
6,433,18,46
10,123,17,45
3,245,18,46
8,682,18,46
4,905,18,46
7,615,18,46
5,954,18,46
10,88,18,46
MRI,30,18,46
MRI,58,18,46
1,84,16,44
4,135,17,45
8,595,14,42
5,34,21,49
1,67,15,43
7,174,9,37
MRI,55,21,49
6,816,21,49
5,831,21,49
10,139,21,49
3,119,21,49
3,32,22,50
1,91,18,46
2,91,22,50
MRI,65,22,50
MRI,48,21,49
MRI,69,21,49
4,84,22,50
4,53,22,50
4,34,22,50
8,53,22,50
8,58,22,50
5,557,22,50
2,68,22,50
5,164,22,50
2,42,14,42
5,160,22,50
10,118,21,49
9,2398,21,49
9,126,23,51
7,81,23,51
6,409,23,51
8,59,23,51
1,122,22,50
9,733,23,51
4,335,23,51
5,1100,23,51
4,44,23,51
7,47,24,52
2,74,24,52
1,40,23,51
7,438,24,52
5,601,24,52
7,64,17,45
10,147,24,52
6,35,24,52
2,64,17,45
MRI,60,25,53
2,44,21,49
3,97,18,46
MRI,52,25,53
MRI,53,25,53
MRI,63,25,53
9,118,2,30
5,633,25,53
1,70,24,52
3,162,25,53
3,111,25,53
4,142,24,52
10,286,22,50
7,201,22,50
4,1210,25,53
3,153,25,53
3,188,24,52
7,418,25,53
MRI,48,25,53
10,232,23,51
6,141,25,53
8,376,21,49
5,616,0,56
9,76,23,51
6,556,0,56
8,65,23,51
3,70,1,57
9,980,0,56
2,148,1,57
3,304,1,57
MRI,28,1,57
10,234,0,56
5,78,1,57
7,642,0,56
3,350,0,56
MRI,67,1,57
2,152,0,56
7,34,1,57
8,1064,1,57
2,231,1,57
MRI,68,1,57
7,139,2,58
7,89,1,57
7,42,2,58
4,175,2,58
7,58,2,58
3,119,2,58
9,50,2,58
8,249,25,53
7,40,2,58
4,51,2,58
5,1330,2,58
1,89,1,57
MRI,60,1,57
3,272,2,58
3,28,3,59
MRI,68,1,57
4,70,3,59
1,68,3,59
7,412,3,59
5,43,3,59
8,1451,2,58
7,37,1,57
6,152,3,59
5,69,3,59
MRI,72,25,53
7,50,3,59
9,2525,2,58
MRI,53,4,60
6,140,3,59
10,3030,2,58
4,103,3,59
MRI,21,4,60
1,64,2,58
3,269,4,60
8,181,4,60
1,79,0,56
5,904,4,60
MRI,67,4,60
8,313,0,56
4,1246,4,60
3,79,4,60
MRI,57,4,60
4,123,2,58
7,1026,4,60
1,603,25,53
MRI,37,1,57
1,97,21,49
2,190,3,59
6,161,4,60
5,1380,3,59
MRI,52,4,60
MRI,64,7,63
2,129,7,63
MRI,60,7,63
MRI,62,7,63
5,19,7,63
1,99,4,60
6,307,7,63
5,1089,7,63
6,484,7,63
1,62,7,63
10,108,4,60
MRI,52,7,63
9,984,7,63
MRI,45,8,64
3,292,8,64
MRI,56,8,64
5,308,8,64
3,42,8,64
MRI,32,8,64
5,401,8,64
9,34,2,58
6,135,9,65
10,2047,8,64
1,116,8,64
4,484,9,65
5,903,9,65
7,542,8,64
8,1887,8,64
3,104,7,63
3,111,10,38
10,449,7,63
6,116,9,65
2,231,8,64
4,77,10,66
7,37,10,66
7,50,10,66
5,825,10,66
6,115,10,66
6,64,10,66
1,57,9,65
MRI,51,11,67
5,33,11,67
3,189,11,67
MRI,98,7,63
7,394,11,67
4,166,11,67
4,137,11,67
4,116,10,66
8,687,11,67
MRI,46,7,63
5,86,10,66
7,190,23,51
7,84,11,67
10,1167,11,67
7,268,9,65
2,120,10,66
1,96,10,66
10,112,10,66
5,315,14,70
6,475,14,70
2,75,14,70
5,242,14,70
7,1188,14,70
MRI,57,15,71
7,84,15,71
5,333,15,71
10,106,15,71
8,522,15,71
5,158,15,71
MRI,30,8,64
6,284,11,67
MRI,60,15,71
4,57,16,72
7,154,16,72
9,209,16,72
3,29,15,71
4,188,16,72
6,114,16,72
7,70,16,72
8,677,16,72
5,44,16,72
5,1017,16,72
MRI,24,15,71
2,47,17,73
6,135,16,72
1,15,17,73
3,44,8,64
2,251,15,43
4,128,16,72
7,68,17,73
7,57,17,73
1,59,15,71
7,63,16,72
8,264,10,66
1,121,16,72
3,25,15,71
MRI,54,18,74
6,123,17,73
