OT,surgery_duration,schedule_day,simulation_day
1,51,0,0
9,75,0,0
7,953,0,0
6,1086,0,0
5,1185,0,0
2,60,0,0
2,238,1,1
7,45,1,1
2,181,1,1
1,68,1,1
2,57,1,1
9,35,2,2
9,1427,0,0
10,3214,0,0
4,196,2,2
5,571,2,2
3,86,2,2
7,63,2,2
4,71,2,2
5,66,3,3
4,127,3,3
7,984,2,2
8,45,4,4
3,146,0,0
5,955,3,3
5,784,4,4
1,124,3,3
4,1030,4,4
3,292,4,4
9,100,2,2
MRI,52,1,1
1,91,2,2
MRI,56,7,7
9,764,7,7
6,555,7,7
2,65,7,7
10,81,7,7
7,66,1,1
MRI,27,8,8
MRI,103,8,8
MRI,57,8,8
3,593,8,8
8,114,8,8
5,144,8,8
10,132,7,7
5,195,8,8
1,105,7,7
5,116,8,8
5,78,9,9
7,78,9,9
6,87,9,9
6,492,9,9
5,30,1,1
1,62,8,8
9,1171,9,9
5,46,10,10
10,210,9,9
1,63,9,9
3,92,11,11
3,218,11,11
8,458,0,0
MRI,54,11,11
1,67,11,11
4,2901,10,10
5,952,7,7
8,645,7,7
6,641,14,14
5,562,14,14
7,27,14,14
7,1403,14,14
7,56,15,15
2,36,14,14
7,39,15,15
10,153,15,15
MRI,45,15,15
10,138,14,14
5,302,15,15
9,135,9,9
5,367,15,15
6,93,16,16
4,357,16,16
9,1243,16,16
2,124,17,17
7,519,16,16
1,75,14,14
3,134,18,18
MRI,70,18,18
4,53,16,16
4,1147,18,18
5,2091,16,16
MRI,46,18,18
3,170,3,3
1,599,18,18
1,91,10,10
MRI,30,21,21
6,387,21,21
7,682,18,18
5,52,21,21
MRI,66,21,21
4,60,22,22
5,156,22,22
2,195,22,22
MRI,74,21,21
5,234,22,22
7,382,23,23
1,84,21,21
5,1305,23,23
8,140,14,14
1,68,22,22
3,113,25,25
1,114,24,24
8,423,21,21
3,93,25,25
3,239,21,21
1,516,25,25
4,1517,25,25
5,1209,25,25
10,109,23,23
9,157,23,23
5,394,0,28
1,71,0,28
7,696,0,28
6,596,0,28
7,34,1,29
7,91,1,29
2,170,1,29
2,193,1,29
9,103,0,28
1,40,1,29
4,234,2,30
3,120,10,10
5,893,2,30
3,108,2,30
9,118,2,30
9,78,23,23
1,41,3,31
4,528,4,32
MRI,55,4,32
7,842,2,30
MRI,62,4,32
6,410,7,35
10,142,7,35
MRI,66,8,36
MRI,66,8,36
8,72,8,36
5,312,8,36
1,68,2,30
5,118,8,36
5,27,9,37
6,118,9,37
MRI,68,7,35
6,511,9,37
9,132,9,37
1,73,9,37
2,73,10,38
1,46,7,35
4,229,9,37
7,60,2,30
3,214,11,39
1,52,10,38
4,150,11,39
MRI,48,11,39
3,62,11,39
9,41,9,9
6,330,14,42
5,494,14,42
7,1001,14,42
7,78,15,43
5,350,15,43
9,2703,14,42
5,186,15,43
6,188,16,44
1,130,14,42
1,95,11,39
MRI,45,15,43
MRI,41,18,46
MRI,57,18,46
3,301,18,46
4,1139,18,46
1,64,17,45
2,46,14,42
6,1625,21,49
2,558,22,50
5,163,22,50
1,48,21,49
10,536,0,28
MRI,55,21,49
2,46,21,49
MRI,61,25,53
MRI,49,25,53
4,124,16,44
4,747,25,53
4,47,22,50
3,255,25,53
MRI,28,25,53
3,324,14,42
5,237,0,56
9,100,0,56
6,509,0,56
8,352,0,28
MRI,66,1,57
2,100,1,57
7,2312,0,56
MRI,42,1,57
2,284,1,57
4,500,2,58
9,88,2,58
5,54,2,58
6,133,3,59
5,1235,16,44
1,95,24,52
4,775,4,60
3,339,4,60
7,441,4,60
3,353,7,7
1,70,4,60
6,274,7,63
10,114,7,63
5,467,8,64
5,80,8,64
