OT,surgery_duration,schedule_day,simulation_day
2,83,0,0
6,347,0,0
1,75,0,0
7,919,0,0
5,1425,0,0
MRI,43,1,1
9,54,0,0
2,226,1,1
2,121,1,1
9,1519,0,0
1,38,1,1
7,69,1,1
5,51,1,1
2,81,1,1
10,185,0,0
7,45,1,1
7,80,2,2
4,133,2,2
3,85,2,2
7,580,2,2
MRI,45,1,1
9,74,2,2
5,1305,2,2
2,49,3,3
8,1118,2,2
5,59,3,3
MRI,55,1,1
4,81,2,2
6,121,3,3
7,913,3,3
1,65,2,2
4,143,3,3
MRI,57,4,4
5,893,4,4
1,64,3,3
4,1340,4,4
7,611,4,4
3,152,4,4
MRI,61,4,4
1,92,4,4
MRI,54,7,7
2,63,7,7
6,300,7,7
6,352,7,7
10,57,7,7
3,1119,7,7
8,132,8,8
10,184,7,7
6,103,9,9
6,371,9,9
MRI,55,7,7
5,71,9,9
7,121,9,9
8,1119,9,9
4,218,9,9
9,959,7,7
5,47,9,9
1,104,8,8
5,1897,7,7
MRI,42,11,11
MRI,40,11,11
8,709,7,7
3,178,11,11
5,35,11,11
3,68,11,11
4,123,11,11
1,111,11,11
1,96,7,7
2,57,14,14
8,407,0,0
7,95,14,14
6,484,14,14
5,613,14,14
9,1167,14,14
MRI,35,15,15
3,56,15,15
3,38,15,15
5,245,15,15
MRI,56,15,15
5,188,15,15
10,132,14,14
1,118,14,14
5,140,15,15
4,221,16,16
7,704,14,14
4,73,16,16
2,66,10,10
6,96,16,16
9,945,16,16
7,82,17,17
MRI,68,18,18
4,657,18,18
3,276,18,18
7,894,18,18
1,77,16,16
3,205,0,0
1,60,15,15
MRI,55,18,18
8,459,14,14
MRI,62,21,21
6,301,21,21
MRI,66,21,21
5,73,21,21
7,66,22,22
5,436,22,22
4,24,22,22
MRI,47,22,22
1,57,21,21
2,311,22,22
5,180,22,22
1,105,22,22
3,300,25,25
4,597,25,25
1,110,23,23
3,132,23,23
2,65,17,17
9,115,23,23
3,175,21,21
9,135,21,21
3,213,17,17
1,564,25,25
1,29,0,28
6,584,0,28
5,828,0,28
7,923,0,28
9,1364,0,28
7,64,1,29
MRI,60,1,29
MRI,42,1,29
1,65,1,29
MRI,56,1,29
2,210,1,29
7,55,1,29
9,44,2,30
2,64,1,29
2,143,1,29
4,128,2,30
3,66,2,30
2,116,3,31
9,330,2,30
5,1058,3,31
MRI,33,4,32
7,503,2,30
4,700,4,32
1,61,2,30
5,58,1,29
7,446,4,32
MRI,56,4,32
2,78,7,35
6,430,7,35
1,64,3,31
9,1475,7,35
MRI,28,8,36
5,111,8,36
5,142,8,36
5,231,8,36
5,881,16,16
6,47,9,37
6,268,9,37
9,115,9,37
4,434,9,37
6,344,9,37
1,147,8,36
10,109,7,35
MRI,63,7,35
1,61,7,35
3,166,11,39
MRI,68,11,39
1,93,10,38
2,75,10,38
5,21,11,39
5,1561,7,35
6,515,14,42
5,540,14,42
9,1319,14,42
3,30,15,43
MRI,41,15,43
7,949,14,42
5,176,15,43
5,165,15,43
5,234,15,43
1,62,14,42
6,106,16,44
4,64,16,44
4,651,16,44
3,213,0,28
1,66,16,44
2,59,0,28
3,275,18,46
4,970,18,46
3,145,10,10
MRI,54,21,49
MRI,34,21,49
6,605,21,49
1,82,15,43
5,1033,21,49
MRI,54,22,50
4,33,22,50
2,145,22,50
5,151,22,50
1,59,22,50
5,255,22,50
9,128,23,51
4,652,25,53
1,993,25,53
3,71,25,53
7,56,22,50
3,231,21,49
7,658,0,56
5,1214,0,56
1,52,0,56
2,82,14,42
6,1486,0,56
MRI,42,1,57
1,59,21,49
MRI,62,1,57
7,55,1,57
2,304,1,57
1,53,1,57
2,180,1,57
4,89,2,58
3,62,2,58
2,89,0,56
9,130,2,58
MRI,47,4,60
MRI,70,4,60
1,93,3,59
1,88,2,58
7,791,2,58
4,2096,4,60
9,1964,16,44
2,60,7,63
MRI,34,7,63
6,714,7,63
10,309,7,63
5,98,8,64
5,120,8,64
5,173,8,64
3,174,0,56
5,25,9,65
6,143,9,65
MRI,55,7,63
6,307,9,65
9,696,7,63
1,102,8,64
4,602,9,65
6,63,10,66
4,133,11,67
3,110,11,67
3,51,11,67
MRI,73,11,67
5,42,10,66
1,95,7,63
1,59,10,66
3,151,14,42
5,480,14,70
2,42,14,70
6,986,14,70
7,604,14,70
7,57,15,71
5,289,15,71
5,167,15,71
1,85,14,70
6,93,16,72
MRI,32,15,71
3,473,14,14
1,101,15,71
2,50,17,73
9,752,14,70
MRI,57,18,74
4,121,16,72
5,2270,16,72
3,172,14,70
1,96,17,73
4,1379,18,74
3,217,18,74
1,82,16,72
MRI,49,18,74
6,181,21,77
MRI,61,21,77
5,728,21,77
5,105,22,78
7,391,16,72
4,23,22,78
4,104,16,72
2,234,22,78
5,261,22,78
3,318,10,38
5,972,23,79
7,409,24,80
1,91,21,77
3,418,25,81
1,81,22,78
4,1384,25,81
7,70,22,78
MRI,33,22,78
7,56,25,81
5,288,0,84
6,346,0,84
4,248,24,80
1,35,0,84
9,2043,21,77
7,910,0,84
1,532,25,81
1,49,1,85
MRI,43,1,85
2,217,1,85
2,24,0,84
3,104,17,45
2,215,1,85
7,61,1,85
4,113,2,86
7,398,2,86
8,98,2,86
5,1018,2,86
9,56,2,86
5,1002,3,87
3,70,2,86
3,285,21,77
MRI,42,4,88
MRI,57,4,88
3,323,4,88
4,964,4,88
1,75,3,87
9,317,2,86
2,43,10,66
7,275,4,88
2,72,7,91
6,311,7,91
10,125,7,91
MRI,46,7,91
8,57,8,92
3,123,24,80
5,159,8,92
5,132,8,92
MRI,57,8,92
3,257,3,87
5,114,8,92
4,85,2,86
9,1606,7,91
MRI,44,8,92
6,338,9,93
6,57,9,93
10,56,9,93
2,35,10,94
5,36,10,94
4,142,9,93
4,29,10,94
7,49,9,93
1,87,7,91
MRI,68,11,95
4,155,11,95
3,401,11,95
4,193,11,95
9,17,9,93
6,144,11,95
5,1122,11,95
3,87,11,95
1,77,2,86
7,96,14,98
6,540,14,98
1,64,11,95
9,870,14,98
10,121,14,98
MRI,76,15,99
3,29,15,99
5,1881,14,98
MRI,51,15,99
1,55,15,99
4,114,16,100
6,89,16,100
4,82,16,100
7,897,14,98
2,58,14,98
9,1563,16,100
7,105,17,101
1,125,14,98
3,85,14,98
5,1496,16,100
5,1332,17,101
MRI,40,18,102
MRI,40,18,102
3,115,18,102
MRI,48,18,102
7,246,18,102
1,93,16,100
2,69,17,101
4,946,18,102
3,80,18,102
5,1808,18,102
8,364,14,98
1,101,17,101
2,49,21,105
MRI,55,21,105
MRI,62,21,105
6,602,21,105
5,894,21,105
MRI,60,21,105
5,805,7,91
2,239,22,106
5,127,22,106
MRI,46,22,106
5,106,22,106
4,56,22,106
1,50,21,105
3,163,21,105
7,84,22,106
7,38,23,107
5,77,21,105
1,38,24,108
7,1151,24,108
5,639,24,108
3,511,25,109
4,668,25,109
1,88,22,106
4,112,24,108
8,371,21,105
6,562,0,112
5,687,0,112
1,59,0,112
7,568,0,112
9,81,23,107
2,388,1,113
2,158,1,113
9,19,21,105
1,47,1,113
4,206,2,114
3,86,25,109
5,113,2,114
7,409,2,114
5,2149,3,115
7,916,4,116
9,40,2,114
3,238,4,116
4,1380,4,116
3,161,7,91
1,73,2,114
6,632,7,119
1,46,7,119
MRI,51,7,119
2,76,7,119
2,36,3,115
5,267,8,120
