OT,overtime,schedule_day
8,22.0,0
2,70.0,1
5,135.0,2
8,234.0,1
7,416.0,3
MRI,11.0,4
7,330.0,4
5,348.0,4
6,119.0,7
8,209.0,7
9,328.0,7
2,27.0,8
5,49.0,8
3,157.0,8
6,158.0,9
8,373.0,9
10,16.0,10
7,146.0,10
8,266.0,10
5,7.0,10
MRI,29.0,11
5,126.0,14
6,205.0,14
5,248.0,15
4,98.0,16
7,153.0,16
7,1.0,17
8,10.0,17
5,215.0,16
6,106.0,18
1,163.0,18
7,322.0,18
5,242.0,21
9,260.0,21
3,148.0,22
5,325.0,22
4,2.0,23
7,10.0,23
8,76.0,24
10,123.0,24
7,453.0,24
7,2.0,25
1,80.0,25
6,377.0,24
10,100.0,0
6,160.0,0
7,260.0,0
2,28.0,1
9,171.0,0
3,27.0,2
5,457.0,2
7,481.0,2
7,385.0,3
5,423.0,3
8,433.0,2
MRI,23.0,4
4,92.0,4
8,158.0,4
7,204.0,4
5,18.0,4
MRI,25.0,7
10,68.0,7
8,273.0,7
MRI,2.0,8
5,9.0,8
3,11.0,8
6,208.0,9
10,315.0,8
8,447.0,9
9,20.0,9
8,290.0,10
5,337.0,10
7,353.0,10
MRI,4.0,11
3,158.0,11
5,465.0,11
5,58.0,14
6,428.0,14
5,115.0,15
8,286.0,15
6,105.0,16
7,364.0,16
3,24.0,18
1,132.0,18
2,122.0,22
5,154.0,22
7,280.0,23
10,66.0,24
7,132.0,24
5,149.0,25
1,205.0,25
4,311.0,25
8,39.0,0
6,73.0,0
10,298.0,0
2,35.0,1
4,64.0,2
7,90.0,2
8,3.0,3
4,65.0,3
7,68.0,3
5,302.0,3
9,450.0,2
7,115.0,4
8,262.0,4
4,339.0,4
8,185.0,7
6,487.0,7
MRI,23.0,8
2,27.0,8
3,121.0,8
5,126.0,8
10,16.0,9
6,256.0,9
8,288.0,9
7,211.0,10
5,212.0,10
5,463.0,11
6,140.0,14
9,356.0,14
5,137.0,15
8,164.0,15
7,71.0,16
4,78.0,16
10,43.0,17
3,36.0,18
6,372.0,18
4,428.0,18
8,25.0,21
MRI,35.0,21
9,287.0,21
7,2.0,22
3,3.0,22
5,31.0,21
2,507.0,22
7,97.0,23
8,37.0,24
7,140.0,24
5,481.0,24
7,49.0,25
5,233.0,25
1,299.0,25
8,22.0,0
6,112.0,0
2,23.0,1
5,58.0,1
4,115.0,2
5,151.0,2
7,345.0,2
5,284.0,3
7,506.0,3
MRI,31.0,4
5,331.0,4
4,393.0,4
7,457.0,4
8,67.0,7
5,320.0,7
6,320.0,7
9,434.0,7
5,11.0,8
3,370.0,8
10,59.0,9
4,416.0,10
7,447.0,10
MRI,13.0,11
5,367.0,11
8,11.0,14
5,192.0,15
8,289.0,15
4,25.0,16
9,177.0,16
7,25.0,17
3,120.0,17
5,284.0,16
1,37.0,18
7,350.0,18
5,392.0,18
MRI,37.0,21
8,130.0,21
10,155.0,21
5,17.0,22
4,10.0,23
7,191.0,23
8,117.0,24
10,203.0,24
7,212.0,24
5,500.0,24
6,111.0,24
4,356.0,25
5,27.0,0
7,349.0,0
6,443.0,0
9,473.0,0
2,64.0,1
5,281.0,1
10,19.0,2
7,224.0,2
8,243.0,1
5,397.0,2
8,123.0,3
5,324.0,3
7,386.0,3
3,72.0,4
8,404.0,4
5,408.0,4
7,468.0,4
8,68.0,7
9,483.0,7
MRI,34.0,8
3,162.0,8
5,228.0,8
10,2.0,9
6,217.0,9
5,440.0,10
4,5.0,11
8,337.0,11
5,360.0,11
5,156.0,14
8,286.0,14
5,161.0,15
2,189.0,15
4,36.0,16
6,266.0,16
7,322.0,16
8,119.0,17
5,436.0,17
7,367.0,18
8,144.0,21
5,75.0,22
4,58.0,23
7,178.0,23
10,70.0,24
5,153.0,23
4,83.0,25
1,148.0,25
6,318.0,24
5,490.0,25
5,18.0,0
6,122.0,0
2,52.0,1
7,8.0,2
6,29.0,3
7,66.0,3
7,107.0,4
5,488.0,4
MRI,43.0,8
3,118.0,8
5,133.0,8
6,246.0,9
4,401.0,9
8,118.0,10
9,296.0,9
7,137.0,10
8,41.0,14
5,56.0,14
7,473.0,14
8,34.0,15
5,235.0,15
4,8.0,16
7,283.0,16
6,316.0,16
8,20.0,17
3,16.0,18
1,131.0,18
7,226.0,18
10,274.0,17
6,408.0,18
4,461.0,18
6,47.0,21
8,48.0,21
5,24.0,22
3,42.0,22
8,318.0,22
5,442.0,23
10,71.0,24
7,274.0,24
3,48.0,25
5,190.0,25
4,479.0,25
10,47.0,0
8,51.0,0
6,450.0,0
7,497.0,0
MRI,0.0,1
5,241.0,1
2,327.0,1
8,340.0,2
