OT,surgery_duration,schedule_day,simulation_day
6,677,0,0
5,629,0,0
5,291,0,0
1,85,0,0
MRI,55,1,1
MRI,51,1,1
7,1010,0,0
2,256,1,1
MRI,67,1,1
7,89,1,1
7,47,1,1
7,32,1,1
8,694,1,1
2,71,1,1
3,19,1,1
MRI,45,1,1
2,80,1,1
5,780,2,2
4,167,2,2
7,55,2,2
3,39,2,2
7,100,1,1
1,71,1,1
6,75,3,3
9,852,2,2
9,708,0,0
1,83,2,2
5,65,1,1
5,43,3,3
9,95,2,2
4,788,4,4
MRI,41,4,4
3,245,2,2
6,136,3,3
4,86,2,2
8,1004,2,2
10,141,0,0
5,259,1,1
5,536,3,3
7,877,2,2
2,53,7,7
4,95,3,3
6,327,7,7
6,842,7,7
8,424,0,0
10,89,7,7
9,1239,7,7
3,476,3,3
5,240,8,8
8,84,8,8
1,133,3,3
10,137,7,7
8,123,8,8
7,63,9,9
5,287,8,8
5,101,9,9
2,386,8,8
MRI,34,8,8
6,134,9,9
6,602,9,9
1,129,4,4
9,104,9,9
10,64,9,9
10,158,7,7
MRI,49,7,7
7,691,4,4
3,156,11,11
5,48,11,11
MRI,46,11,11
1,50,8,8
5,847,7,7
8,1613,9,9
2,139,0,0
4,151,11,11
5,27,9,9
1,96,9,9
MRI,67,11,11
3,39,1,1
9,78,0,0
5,45,10,10
7,71,9,9
1,99,10,10
2,86,14,14
5,274,14,14
5,408,14,14
7,56,14,14
6,679,14,14
MRI,54,15,15
MRI,57,15,15
MRI,74,15,15
MRI,47,15,15
10,92,14,14
MRI,33,15,15
7,155,15,15
4,325,9,9
3,21,15,15
10,62,14,14
5,102,15,15
5,299,15,15
5,178,15,15
3,22,15,15
9,100,2,2
4,95,16,16
4,184,16,16
8,410,7,7
7,778,16,16
9,1274,16,16
6,50,16,16
8,66,16,16
10,215,2,2
4,76,16,16
5,1713,16,16
MRI,47,18,18
1,87,15,15
3,228,18,18
4,742,18,18
7,682,18,18
4,261,2,2
MRI,54,18,18
MRI,39,18,18
MRI,52,18,18
5,894,17,17
7,779,14,14
3,83,18,18
1,51,16,16
1,99,7,7
7,40,9,9
1,95,14,14
7,46,16,16
1,394,18,18
MRI,47,21,21
MRI,52,18,18
5,50,21,21
6,839,21,21
7,58,15,15
MRI,46,22,22
MRI,42,21,21
2,246,22,22
5,114,22,22
10,121,1,1
3,94,10,10
4,53,22,22
5,205,22,22
4,56,22,22
5,835,21,21
5,180,22,22
3,48,22,22
5,885,23,23
9,1112,14,14
10,2270,21,21
4,261,23,23
2,56,24,24
2,65,21,21
10,234,16,16
9,31,21,21
1,45,23,23
3,207,25,25
3,172,23,23
7,1170,23,23
MRI,62,25,25
MRI,29,25,25
9,154,23,23
6,120,23,23
7,55,22,22
7,938,24,24
3,144,25,25
4,1029,25,25
1,93,21,21
1,78,22,22
2,63,0,28
MRI,46,25,25
5,1127,0,28
7,61,1,29
MRI,63,1,29
1,52,0,28
8,318,14,14
7,71,1,29
MRI,43,1,29
7,44,1,29
2,384,1,29
6,394,0,28
2,452,1,29
1,101,24,24
MRI,48,1,29
9,132,2,30
3,298,17,17
4,173,2,30
1,87,1,29
2,51,17,17
7,49,2,30
3,230,21,21
8,1281,2,30
7,769,0,28
3,98,2,30
5,1006,2,30
2,69,3,31
7,443,2,30
9,91,0,28
6,24,4,32
7,54,23,23
MRI,37,1,29
MRI,36,4,32
8,71,4,32
4,1509,4,32
3,269,4,32
5,1575,4,32
1,52,2,30
MRI,55,7,35
6,373,7,35
5,42,23,23
1,51,4,32
5,606,3,31
7,750,4,32
8,176,8,36
5,277,8,36
10,66,7,35
5,28,9,37
5,137,8,36
7,49,9,37
10,73,9,37
6,221,9,37
6,602,9,37
7,52,9,37
6,81,9,37
9,871,0,28
1,101,7,35
MRI,64,11,39
MRI,112,7,35
10,109,7,35
MRI,68,4,32
8,689,9,37
MRI,109,11,39
3,210,11,39
4,157,11,39
5,32,10,38
4,403,9,37
MRI,130,21,21
8,585,21,21
MRI,37,4,32
2,58,14,42
3,166,7,7
7,31,14,42
9,968,14,42
7,931,14,42
5,605,14,42
6,513,14,42
MRI,53,15,43
7,64,15,43
1,88,3,31
1,84,9,37
MRI,62,15,43
5,134,15,43
5,203,15,43
5,159,15,43
6,50,16,44
MRI,44,15,43
3,63,15,43
5,835,7,35
10,175,14,42
8,458,7,35
1,48,8,36
1,78,11,39
5,1383,16,44
4,266,16,44
3,31,15,43
MRI,57,15,43
9,746,16,44
10,116,14,42
4,115,16,44
MRI,27,18,46
8,586,0,28
MRI,31,18,46
MRI,42,18,46
