OT,overtime,schedule_day
10,406.0,1
9,172.0,2
4,72.0,3
7,80.0,3
6,118.0,4
MRI,127.0,4
10,27.0,7
MRI,333.0,7
MRI,30.0,8
5,210.0,7
2,131.0,8
8,304.0,7
6,77.0,10
4,138.0,9
8,13.0,11
MRI,50.0,11
10,81.0,14
3,112.0,14
MRI,244.0,15
8,493.0,14
MRI,58.0,18
MRI,119.0,21
3,157.0,21
MRI,281.0,22
MRI,204.0,25
9,283.0,2
3,58.0,4
10,50.0,7
MRI,117.0,7
MRI,160.0,11
3,170.0,14
MRI,178.0,15
3,102.0,21
MRI,162.0,21
8,208.0,23
MRI,209.0,25
MRI,399.0,1
MRI,344.0,4
MRI,271.0,7
7,101.0,9
5,374.0,10
MRI,43.0,15
MRI,99.0,18
MRI,374.0,21
3,47.0,22
MRI,84.0,22
4,258.0,23
8,507.0,21
MRI,195.0,25
9,29.0,0
MRI,30.0,1
2,422.0,1
9,75.0,2
MRI,400.0,4
MRI,205.0,7
10,304.0,7
3,366.0,10
MRI,18.0,11
9,43.0,14
3,357.0,14
5,91.0,21
7,383.0,23
5,14.0,25
MRI,174.0,25
MRI,98.0,1
MRI,28.0,4
10,58.0,7
MRI,417.0,7
8,333.0,7
8,137.0,9
MRI,15.0,11
4,422.0,11
5,89.0,16
4,125.0,17
3,39.0,21
8,234.0,21
7,77.0,23
8,220.0,23
4,278.0,23
MRI,28.0,25
5,59.0,25
9,9.0,0
10,59.0,7
MRI,86.0,7
8,372.0,7
MRI,86.0,21
MRI,119.0,22
MRI,242.0,25
MRI,203.0,1
2,232.0,1
5,37.0,2
8,292.0,0
MRI,104.0,4
10,81.0,7
MRI,312.0,7
MRI,133.0,8
7,33.0,9
2,0.0,8
3,125.0,10
MRI,245.0,11
8,309.0,11
3,389.0,14
MRI,138.0,15
7,372.0,23
4,265.0,23
MRI,253.0,25
MRI,333.0,1
9,130.0,2
4,371.0,3
MRI,51.0,4
3,270.0,4
MRI,329.0,7
MRI,160.0,8
8,164.0,7
10,460.0,10
7,70.0,11
MRI,173.0,11
4,495.0,11
3,251.0,14
8,124.0,14
MRI,94.0,18
7,492.0,0
4,176.0,3
2,3.0,7
10,50.0,7
8,16.0,9
3,356.0,14
MRI,246.0,18
MRI,118.0,21
5,72.0,24
MRI,143.0,25
5,13.0,0
9,165.0,0
MRI,298.0,1
9,28.0,2
MRI,373.0,7
MRI,118.0,11
4,83.0,11
10,94.0,17
MRI,312.0,18
3,129.0,21
7,27.0,24
8,120.0,21
9,239.0,2
MRI,229.0,4
MRI,442.0,8
MRI,36.0,11
3,345.0,14
